_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-2.3188583475148956,GO:0071222,M1,1,0,GO Biological Processes,19,cellular response to lipopolysaccharide,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.3188583475148956,8.681666666666665,4.549746559098391,20836,288,25,3,12.0,6.499230723708768,15900|17260|20375,Irf8|Mef2c|Spi1,0.0,0,1,0,0,-8.59471842152817,64.11076923076922,
1,-2.304858360618234,GO:0006325,M1,1,0,GO Biological Processes,19,chromatin organization,19_GO:0009987 cellular process,-2.304858360618234,5.669659863945578,3.981100369877733,20836,588,25,4,16.0,7.332121111929343,16598|20230|20375|239985,Klf2|Satb1|Spi1|Arid1b,0.0,0,1,0,0,-8.59471842152817,64.11076923076922,
1,-2.2776585510634195,GO:0071219,M1,1,0,GO Biological Processes,19,cellular response to molecule of bacterial origin,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.2776585510634195,8.390335570469798,4.453623481557376,20836,298,25,3,12.0,6.499230723708768,15900|17260|20375,Irf8|Mef2c|Spi1,0.0,0,1,0,0,-8.59471842152817,64.11076923076922,
1,-2.173534085771129,GO:0071216,M1,1,0,GO Biological Processes,19,cellular response to biotic stimulus,19_GO:0050896 response to stimulus,-2.173534085771129,7.693292307692307,4.215104413433666,20836,325,25,3,12.0,6.499230723708768,15900|17260|20375,Irf8|Mef2c|Spi1,0.0,0,1,0,0,-8.59471842152817,64.11076923076922,
1,-2.1480802248356463,GO:0006338,M1,1,0,GO Biological Processes,19,chromatin remodeling,19_GO:0009987 cellular process,-2.1480802248356463,7.531084337349396,4.157720772911748,20836,332,25,3,12.0,6.499230723708768,20230|20375|239985,Satb1|Spi1|Arid1b,0.0,0,1,0,0,-8.59471842152817,64.11076923076922,
1,-2.119701955269298,GO:0048872,M1,1,0,GO Biological Processes,19,homeostasis of number of cells,19_GO:0042592 homeostatic process,-2.119701955269298,7.353882352941175,4.09415568990636,20836,340,25,3,12.0,6.499230723708768,16598|17260|20375,Klf2|Mef2c|Spi1,0.0,0,1,0,0,-8.59471842152817,64.11076923076922,
1,-2.0036547914982803,GO:0032496,M1,1,0,GO Biological Processes,19,response to lipopolysaccharide,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.0036547914982803,6.667519999999999,3.838535395884921,20836,375,25,3,12.0,6.499230723708768,15900|17260|20375,Irf8|Mef2c|Spi1,0.0,0,1,0,0,-8.59471842152817,64.11076923076922,
1,-2.0005176282789354,GO:0042110,M1,1,0,GO Biological Processes,19,T cell activation,19_GO:0002376 immune system process,-2.0005176282789354,6.649787234042552,3.8317175035972357,20836,376,25,3,12.0,6.499230723708768,14025|20230|20375,Bcl11a|Satb1|Spi1,0.0,0,1,0,0,-8.59471842152817,64.11076923076922,
1,-7.495247015660996,GO:1903706,M1,1,0,GO Biological Processes,19,regulation of hemopoiesis,19_GO:0002376 immune system process,-7.495247015660996,14.983191011235956,10.334448740534132,20836,445,25,8,32.0,9.32952303175248,12394|12606|15404|15405|17131|17260|20375|239985,Runx1|Cebpa|Hoxa7|Hoxa9|Smad7|Mef2c|Spi1|Arid1b,-3.5280970130134897,0,2,1,1,-7.495247015660996,35.71885714285714,
1,-7.136107829432473,GO:0030099,M1,1,0,GO Biological Processes,19,myeloid cell differentiation,19_GO:0032502 developmental process,-7.136107829432473,18.17470404984424,10.747966393411689,20836,321,25,7,28.0,8.97997772825746,12394|12606|15900|16477|16598|17260|20375,Runx1|Cebpa|Irf8|Junb|Klf2|Mef2c|Spi1,-3.3450490858406474,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-6.66644558352033,mmu05202,M1,1,0,KEGG Pathway,24,Transcriptional misregulation in cancer - Mus musculus (house mouse),,-6.66644558352033,22.32428571428571,11.121380948508795,20836,224,25,6,24.0,8.541662601625049,12394|12606|15405|17260|19696|20375,Runx1|Cebpa|Hoxa9|Mef2c|Rel|Spi1,-3.0003255765368047,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-5.863364933624494,GO:0002573,M1,1,0,GO Biological Processes,19,myeloid leukocyte differentiation,19_GO:0032502 developmental process,-5.863364933624494,25.255757575757574,10.841674246758986,20836,165,25,5,20.0,8.0,12394|12606|16477|17260|20375,Runx1|Cebpa|Junb|Mef2c|Spi1,-2.294154939649025,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-4.848856232999568,GO:1903707,M1,1,0,GO Biological Processes,19,negative regulation of hemopoiesis,19_GO:0002376 immune system process,-4.848856232999568,26.670080000000002,9.97704604270363,20836,125,25,4,16.0,7.332121111929343,12394|12606|15404|17131,Runx1|Cebpa|Hoxa7|Smad7,-1.622068919846305,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-4.691962443433097,GO:0071560,M1,1,0,GO Biological Processes,19,cellular response to transforming growth factor beta stimulus,19_GO:0050896 response to stimulus,-4.691962443433097,24.334014598540147,9.497194857364496,20836,137,25,4,16.0,7.332121111929343,12394|17131|17260|20375,Runx1|Smad7|Mef2c|Spi1,-1.516543119911502,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-4.630763440900638,GO:0071559,M1,1,0,GO Biological Processes,19,response to transforming growth factor beta,19_GO:0050896 response to stimulus,-4.630763440900638,23.47718309859155,9.315026940621689,20836,142,25,4,16.0,7.332121111929343,12394|17131|17260|20375,Runx1|Smad7|Mef2c|Spi1,-1.516543119911502,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-4.551947920127628,GO:0002683,M1,1,0,GO Biological Processes,19,negative regulation of immune system process,19_GO:0002376 immune system process,-4.551947920127628,9.598157389635315,6.888681747086246,20836,521,25,6,24.0,8.541662601625049,12394|12606|14605|15404|17131|20375,Runx1|Cebpa|Tsc22d3|Hoxa7|Smad7|Spi1,-1.516543119911502,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-4.479213582069159,GO:0010721,M1,1,0,GO Biological Processes,19,negative regulation of cell development,19_GO:0048519 negative regulation of biological process,-4.479213582069159,13.10440251572327,7.53892957758328,20836,318,25,5,20.0,8.0,12394|12606|14025|15404|17131,Runx1|Cebpa|Bcl11a|Hoxa7|Smad7,-1.516543119911502,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-4.4423004374007835,GO:0010720,M1,1,0,GO Biological Processes,19,positive regulation of cell development,19_GO:0032502 developmental process,-4.4423004374007835,9.175486238532109,6.703172561181264,20836,545,25,6,24.0,8.541662601625049,12394|14025|17131|20375|24136|239985,Runx1|Bcl11a|Smad7|Spi1|Zeb2|Arid1b,-1.516543119911502,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-4.228637791043184,GO:1902105,M1,1,0,GO Biological Processes,19,regulation of leukocyte differentiation,19_GO:0002376 immune system process,-4.228637791043184,11.607799442896935,7.0268331486603515,20836,359,25,5,20.0,8.0,12394|15404|17131|20375|239985,Runx1|Hoxa7|Smad7|Spi1|Arid1b,-1.3583978014037337,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-4.101240266303407,mmu05221,M1,1,0,KEGG Pathway,24,Acute myeloid leukemia - Mus musculus (house mouse),,-4.101240266303407,35.71885714285714,10.08459120656281,20836,70,25,3,12.0,6.499230723708768,12394|12606|20375,Runx1|Cebpa|Spi1,-1.2480336159627368,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-4.04335613187483,GO:0002694,M1,1,0,GO Biological Processes,19,regulation of leukocyte activation,19_GO:0002376 immune system process,-4.04335613187483,7.777045101088646,6.050144144339408,20836,643,25,6,24.0,8.541662601625049,12394|12606|17131|17260|20375|239985,Runx1|Cebpa|Smad7|Mef2c|Spi1|Arid1b,-1.2065398977223298,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-3.966488889495046,GO:0002696,M1,1,0,GO Biological Processes,19,positive regulation of leukocyte activation,19_GO:0002376 immune system process,-3.966488889495046,10.213725490196078,6.514374293366108,20836,408,25,5,20.0,8.0,12394|12606|17260|20375|239985,Runx1|Cebpa|Mef2c|Spi1|Arid1b,-1.1454669225257774,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-3.875859364598933,GO:0045619,M1,1,0,GO Biological Processes,19,regulation of lymphocyte differentiation,19_GO:0002376 immune system process,-3.875859364598933,15.016936936936938,7.277274433491422,20836,222,25,4,16.0,7.332121111929343,12394|17131|20375|239985,Runx1|Smad7|Spi1|Arid1b,-1.0848006210071077,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-3.8596005772432687,GO:0050867,M1,1,0,GO Biological Processes,19,positive regulation of cell activation,19_GO:0048518 positive regulation of biological process,-3.8596005772432687,9.691162790697675,6.311803259600845,20836,430,25,5,20.0,8.0,12394|12606|17260|20375|239985,Runx1|Cebpa|Mef2c|Spi1|Arid1b,-1.0827822727660534,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-3.8442781191394872,GO:0050865,M1,1,0,GO Biological Processes,19,regulation of cell activation,19_GO:0032501 multicellular organismal process,-3.8442781191394872,7.153991416309012,5.7361218872799045,20836,699,25,6,24.0,8.541662601625049,12394|12606|17131|17260|20375|239985,Runx1|Cebpa|Smad7|Mef2c|Spi1|Arid1b,-1.0812480991479054,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-3.684057011035402,GO:0045596,M1,1,0,GO Biological Processes,19,negative regulation of cell differentiation,19_GO:0048519 negative regulation of biological process,-3.684057011035402,6.685347593582887,5.488576896198068,20836,748,25,6,24.0,8.541662601625049,12394|12606|14025|15404|15405|17131,Runx1|Cebpa|Bcl11a|Hoxa7|Hoxa9|Smad7,-0.9343909526018017,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-3.438686660195324,GO:0051249,M1,1,0,GO Biological Processes,19,regulation of lymphocyte activation,19_GO:0002376 immune system process,-3.438686660195324,7.862641509433962,5.546733993950811,20836,530,25,5,20.0,8.0,12394|17131|17260|20375|239985,Runx1|Smad7|Mef2c|Spi1|Arid1b,-0.7615712689103353,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-3.3977073999105016,GO:1902106,M1,1,0,GO Biological Processes,19,negative regulation of leukocyte differentiation,19_GO:0002376 immune system process,-3.3977073999105016,20.66380165289256,7.518617363625985,20836,121,25,3,12.0,6.499230723708768,12394|15404|17131,Runx1|Hoxa7|Smad7,-0.7423112583187493,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-3.2816689551738687,GO:0007162,M1,1,0,GO Biological Processes,19,negative regulation of cell adhesion,19_GO:0048519 negative regulation of biological process,-3.2816689551738687,10.483522012578616,5.906578578118194,20836,318,25,4,16.0,7.332121111929343,12394|15404|17131|20375,Runx1|Hoxa7|Smad7|Spi1,-0.6367382472602813,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-3.212724140328609,GO:0045621,M1,1,0,GO Biological Processes,19,positive regulation of lymphocyte differentiation,19_GO:0002376 immune system process,-3.212724140328609,17.85942857142857,6.937195645186959,20836,140,25,3,12.0,6.499230723708768,12394|20375|239985,Runx1|Spi1|Arid1b,-0.5780125975967076,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-3.1631160213159664,GO:0051251,M1,1,0,GO Biological Processes,19,positive regulation of lymphocyte activation,19_GO:0002376 immune system process,-3.1631160213159664,9.747836257309942,5.6535418909206765,20836,342,25,4,16.0,7.332121111929343,12394|17260|20375|239985,Runx1|Mef2c|Spi1|Arid1b,-0.5383886994906659,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-2.8427087409172658,GO:0045580,M1,1,0,GO Biological Processes,19,regulation of T cell differentiation,19_GO:0002376 immune system process,-2.8427087409172658,13.299574468085105,5.871516656985869,20836,188,25,3,12.0,6.499230723708768,12394|17131|239985,Runx1|Smad7|Arid1b,-0.26472482263429165,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-2.7291444944222385,GO:0002695,M1,1,0,GO Biological Processes,19,negative regulation of leukocyte activation,19_GO:0002376 immune system process,-2.7291444944222385,12.137475728155339,5.567895156493895,20836,206,25,3,12.0,6.499230723708768,12394|17131|20375,Runx1|Smad7|Spi1,-0.1953299829583059,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-2.699462522539771,GO:0022408,M1,1,0,GO Biological Processes,19,negative regulation of cell-cell adhesion,19_GO:0048519 negative regulation of biological process,-2.699462522539771,11.849857819905212,5.4902052183622985,20836,211,25,3,12.0,6.499230723708768,12394|17131|20375,Runx1|Smad7|Spi1,-0.1947105177912205,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-2.699462522539771,GO:1902107,M1,1,0,GO Biological Processes,19,positive regulation of leukocyte differentiation,19_GO:0002376 immune system process,-2.699462522539771,11.849857819905212,5.4902052183622985,20836,211,25,3,12.0,6.499230723708768,12394|20375|239985,Runx1|Spi1|Arid1b,-0.1947105177912205,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-2.699462522539771,GO:1903708,M1,1,0,GO Biological Processes,19,positive regulation of hemopoiesis,19_GO:0002376 immune system process,-2.699462522539771,11.849857819905212,5.4902052183622985,20836,211,25,3,12.0,6.499230723708768,12394|20375|239985,Runx1|Spi1|Arid1b,-0.1947105177912205,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-2.6705530087488576,GO:0071363,M1,1,0,GO Biological Processes,19,cellular response to growth factor stimulus,19_GO:0050896 response to stimulus,-2.6705530087488576,7.169376344086022,4.6631764393607655,20836,465,25,4,16.0,7.332121111929343,12394|17131|17260|20375,Runx1|Smad7|Mef2c|Spi1,-0.17322502207951387,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-2.6172138135118903,GO:0070848,M1,1,0,GO Biological Processes,19,response to growth factor,19_GO:0050896 response to stimulus,-2.6172138135118903,6.930893970893972,4.561182264772366,20836,481,25,4,16.0,7.332121111929343,12394|17131|17260|20375,Runx1|Smad7|Mef2c|Spi1,-0.14837436465398415,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-2.598486423910272,GO:0050866,M1,1,0,GO Biological Processes,19,negative regulation of cell activation,19_GO:0048519 negative regulation of biological process,-2.598486423910272,10.918427947598252,5.230864623459002,20836,229,25,3,12.0,6.499230723708768,12394|17131|20375,Runx1|Smad7|Spi1,-0.14321978224163986,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-2.5470071770638993,GO:0022407,M1,1,0,GO Biological Processes,19,regulation of cell-cell adhesion,19_GO:0050789 regulation of biological process,-2.5470071770638993,6.627753479125249,4.428316054486723,20836,503,25,4,16.0,7.332121111929343,12394|17131|20375|239985,Runx1|Smad7|Spi1|Arid1b,-0.09837111429428018,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-2.3855379132098418,GO:0001701,M1,1,0,GO Biological Processes,19,in utero embryonic development,19_GO:0032502 developmental process,-2.3855379132098418,5.974480286738352,4.128312232127058,20836,558,25,4,16.0,7.332121111929343,12394|12606|16477|16598,Runx1|Cebpa|Junb|Klf2,0.0,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-2.1552922342648864,GO:0022409,M1,1,0,GO Biological Processes,19,positive regulation of cell-cell adhesion,19_GO:0048518 positive regulation of biological process,-2.1552922342648864,7.576727272727272,4.173943905722607,20836,330,25,3,12.0,6.499230723708768,12394|17131|239985,Runx1|Smad7|Arid1b,0.0,0,2,0,0,-7.495247015660996,35.71885714285714,
1,-5.12088958731473,GO:0045637,M1,1,0,GO Biological Processes,19,regulation of myeloid cell differentiation,19_GO:0002376 immune system process,-5.12088958731473,17.80854700854701,8.961974265448285,20836,234,25,5,20.0,8.0,12394|15404|15405|17260|20375,Runx1|Hoxa7|Hoxa9|Mef2c|Spi1,-1.8069520984425673,0,3,1,1,-5.12088958731473,25.255757575757574,
1,-4.501029193298721,GO:0048568,M1,1,0,GO Biological Processes,19,embryonic organ development,19_GO:0032502 developmental process,-4.501029193298721,9.3996992481203,6.802194287331404,20836,532,25,6,24.0,8.541662601625049,12394|12606|15404|15405|16477|17260,Runx1|Cebpa|Hoxa7|Hoxa9|Junb|Mef2c,-1.516543119911502,0,3,0,0,-5.12088958731473,25.255757575757574,
1,-3.654030068170173,GO:0045638,M1,1,0,GO Biological Processes,19,negative regulation of myeloid cell differentiation,19_GO:0002376 immune system process,-3.654030068170173,25.255757575757574,8.384550001583554,20836,99,25,3,12.0,6.499230723708768,12394|15404|15405,Runx1|Hoxa7|Hoxa9,-0.9173289869009404,0,3,0,0,-5.12088958731473,25.255757575757574,
1,-3.6193588437914257,GO:0048705,M1,1,0,GO Biological Processes,19,skeletal system morphogenesis,19_GO:0032502 developmental process,-3.6193588437914257,12.871660231660233,6.663318827086911,20836,259,25,4,16.0,7.332121111929343,15404|15405|17260|71375,Hoxa7|Hoxa9|Mef2c|Foxn3,-0.8952468898302134,0,3,0,0,-5.12088958731473,25.255757575757574,
1,-3.5191994242617617,GO:0048704,M1,1,0,GO Biological Processes,19,embryonic skeletal system morphogenesis,19_GO:0032502 developmental process,-3.5191994242617617,22.730181818181816,7.919946317767461,20836,110,25,3,12.0,6.499230723708768,15404|15405|17260,Hoxa7|Hoxa9|Mef2c,-0.8192211500172688,0,3,0,0,-5.12088958731473,25.255757575757574,
1,-3.419973534473162,GO:0001501,M1,1,0,GO Biological Processes,19,skeletal system development,19_GO:0032502 developmental process,-3.419973534473162,7.789158878504672,5.513843427342322,20836,535,25,5,20.0,8.0,12394|15404|15405|17260|71375,Runx1|Hoxa7|Hoxa9|Mef2c|Foxn3,-0.7538535274896364,0,3,0,0,-5.12088958731473,25.255757575757574,
1,-3.14256094162428,GO:0048706,M1,1,0,GO Biological Processes,19,embryonic skeletal system development,19_GO:0032502 developmental process,-3.14256094162428,16.894054054054052,6.725530890070622,20836,148,25,3,12.0,6.499230723708768,15404|15405|17260,Hoxa7|Hoxa9|Mef2c,-0.5275934570881358,0,3,0,0,-5.12088958731473,25.255757575757574,
1,-3.0572233391487083,GO:0048598,M1,1,0,GO Biological Processes,19,embryonic morphogenesis,19_GO:0032502 developmental process,-3.0572233391487083,6.480870917573872,4.892996666425162,20836,643,25,5,20.0,8.0,15404|15405|16764|17260|24136,Hoxa7|Hoxa9|Aff3|Mef2c|Zeb2,-0.4518011725187945,0,3,0,0,-5.12088958731473,25.255757575757574,
1,-2.813298404206716,GO:0003002,M1,1,0,GO Biological Processes,19,regionalization,19_GO:0032502 developmental process,-2.813298404206716,7.844141176470589,4.940848814760388,20836,425,25,4,16.0,7.332121111929343,15404|15405|17260|24136,Hoxa7|Hoxa9|Mef2c|Zeb2,-0.24408841023124714,0,3,0,0,-5.12088958731473,25.255757575757574,
1,-2.657029559829464,GO:0007389,M1,1,0,GO Biological Processes,19,pattern specification process,19_GO:0032502 developmental process,-2.657029559829464,7.108230277185502,4.63722932027362,20836,469,25,4,16.0,7.332121111929343,15404|15405|17260|24136,Hoxa7|Hoxa9|Mef2c|Zeb2,-0.16700081190162003,0,3,0,0,-5.12088958731473,25.255757575757574,
1,-2.642280656237828,GO:0048863,M1,1,0,GO Biological Processes,19,stem cell differentiation,19_GO:0032502 developmental process,-2.642280656237828,11.31366515837104,5.342416917534676,20836,221,25,3,12.0,6.499230723708768,15404|17260|24136,Hoxa7|Mef2c|Zeb2,-0.1664923474245941,0,3,0,0,-5.12088958731473,25.255757575757574,
1,-2.6092801123573337,GO:0009952,M1,1,0,GO Biological Processes,19,anterior/posterior pattern specification,19_GO:0032502 developmental process,-2.6092801123573337,11.014625550660792,5.258228644111759,20836,227,25,3,12.0,6.499230723708768,15404|15405|24136,Hoxa7|Hoxa9|Zeb2,-0.14728008802973303,0,3,0,0,-5.12088958731473,25.255757575757574,
1,-2.1480802248356463,GO:0048562,M1,1,0,GO Biological Processes,19,embryonic organ morphogenesis,19_GO:0032502 developmental process,-2.1480802248356463,7.531084337349396,4.157720772911748,20836,332,25,3,12.0,6.499230723708768,15404|15405|17260,Hoxa7|Hoxa9|Mef2c,0.0,0,3,0,0,-5.12088958731473,25.255757575757574,
1,-4.663729454544279,WP1763,M1,1,0,WikiPathways,27,Mechanisms associated with pluripotency,,-4.663729454544279,14.320274914089346,7.9309806821429,20836,291,25,5,20.0,8.0,16598|17131|17260|19696|20230,Klf2|Smad7|Mef2c|Rel|Satb1,-1.516543119911502,0,4,1,1,-4.663729454544279,14.320274914089346,
1,-2.29395556921939,GO:0001818,M1,1,0,GO Biological Processes,19,negative regulation of cytokine production,19_GO:0048519 negative regulation of biological process,-2.29395556921939,8.504489795918367,4.491524327556727,20836,294,25,3,12.0,6.499230723708768,16598|17131|19696,Klf2|Smad7|Rel,0.0,0,4,0,0,-4.663729454544279,14.320274914089346,
1,-4.56603651090189,GO:0006351,M1,1,0,GO Biological Processes,19,DNA-templated transcription,19_GO:0008152 metabolic process,-4.56603651090189,9.653745173745172,6.912717139512948,20836,518,25,6,24.0,8.541662601625049,12606|14025|15405|16477|16764|17260,Cebpa|Bcl11a|Hoxa9|Junb|Aff3|Mef2c,-1.516543119911502,0,5,1,1,-4.56603651090189,14.287542857142855,
1,-4.561330550214829,GO:0097659,M1,1,0,GO Biological Processes,19,nucleic acid-templated transcription,19_GO:0008152 metabolic process,-4.561330550214829,9.63514450867052,6.90468357348972,20836,519,25,6,24.0,8.541662601625049,12606|14025|15405|16477|16764|17260,Cebpa|Bcl11a|Hoxa9|Junb|Aff3|Mef2c,-1.516543119911502,0,5,0,0,-4.56603651090189,14.287542857142855,
1,-4.505610942430595,GO:0032774,M1,1,0,GO Biological Processes,19,RNA biosynthetic process,19_GO:0008152 metabolic process,-4.505610942430595,9.417401129943501,6.809952295740315,20836,531,25,6,24.0,8.541662601625049,12606|14025|15405|16477|16764|17260,Cebpa|Bcl11a|Hoxa9|Junb|Aff3|Mef2c,-1.516543119911502,0,5,0,0,-4.56603651090189,14.287542857142855,
1,-2.932127086957977,GO:0071248,M1,1,0,GO Biological Processes,19,cellular response to metal ion,19_GO:0050896 response to stimulus,-2.932127086957977,14.287542857142855,6.117983704717149,20836,175,25,3,12.0,6.499230723708768,12606|16477|17260,Cebpa|Junb|Mef2c,-0.34518832602207655,0,5,0,0,-4.56603651090189,14.287542857142855,
1,-2.803619293157422,GO:0070661,M1,1,0,GO Biological Processes,19,leukocyte proliferation,19_GO:0009987 cellular process,-2.803619293157422,12.888247422680411,5.765846754191416,20836,194,25,3,12.0,6.499230723708768,16477|17260|20230,Junb|Mef2c|Satb1,-0.24300947094387068,0,5,0,0,-4.56603651090189,14.287542857142855,
1,-2.5106188839324153,GO:0071241,M1,1,0,GO Biological Processes,19,cellular response to inorganic substance,19_GO:0050896 response to stimulus,-2.5106188839324153,10.163902439024389,5.011181345034167,20836,246,25,3,12.0,6.499230723708768,12606|16477|17260,Cebpa|Junb|Mef2c,-0.07494779832716376,0,5,0,0,-4.56603651090189,14.287542857142855,
1,-2.245767012225643,GO:0010038,M1,1,0,GO Biological Processes,19,response to metal ion,19_GO:0050896 response to stimulus,-2.245767012225643,8.170980392156862,4.379908680093451,20836,306,25,3,12.0,6.499230723708768,12606|16477|17260,Cebpa|Junb|Mef2c,0.0,0,5,0,0,-4.56603651090189,14.287542857142855,
