,PseudoTime1,PseudoTime2,PseudoTime3
E344_654,NA,NA,0.82035
E256_164,NA,0.20477,NA
E624_572,NA,0.71734,NA
E726_244,NA,NA,0.30528
E442_513,NA,0.64322,NA
E279_578,0.72487,NA,NA
E694_784,NA,NA,0.98367
E121_675,NA,0.84673,NA
E325_715,NA,0.89698,NA
E807_220,0.27513,NA,NA
E540_664,0.83291,NA,NA
E224_536,0.67211,NA,NA
E715_353,NA,0.44221,NA
E641_422,NA,NA,0.52889
E685_85,NA,NA,0.10553
E431_656,NA,NA,0.82286
E509_340,NA,NA,0.42588
E118_748,0.93844,NA,NA
E14_580,NA,NA,0.72739
E435_719,NA,0.90201,NA
E750_620,0.77764,NA,NA
E873_759,0.95226,NA,NA
E794_47,0.05779,NA,NA
E108_196,NA,0.24497,NA
E526_767,NA,0.96231,NA
E681_711,NA,NA,0.89196
E938_571,0.71608,NA,NA
E801_132,NA,NA,0.16457
E682_220,NA,0.27513,NA
E404_600,NA,NA,0.75251
E814_208,NA,NA,0.26005
E616_418,0.52387,NA,NA
E653_101,NA,0.12563,NA
E541_128,NA,0.15955,NA
E295_346,NA,0.43342,NA
E974_793,NA,0.99497,NA
E496_477,NA,NA,0.59799
E480_205,NA,0.25628,NA
E845_597,NA,0.74874,NA
E800_156,NA,NA,0.19472
E969_205,NA,NA,0.25628
E29_726,0.9108,NA,NA
E237_308,0.38568,NA,NA
E945_721,0.90452,NA,NA
E25_10,0.01131,NA,NA
E949_420,NA,NA,0.52638
E536_239,NA,0.29899,NA
E617_423,0.53015,NA,NA
E393_194,0.24246,NA,NA
E954_61,0.07538,NA,NA
E828_275,0.34422,NA,NA
E988_236,0.29523,NA,NA
E593_301,NA,0.37688,NA
E328_634,0.79523,NA,NA
E929_482,0.60427,NA,NA
E809_781,NA,0.9799,NA
E871_533,0.66834,NA,NA
E692_77,0.09548,NA,NA
E154_609,NA,NA,0.76382
E454_91,NA,0.11307,NA
E396_715,0.89698,NA,NA
E591_101,0.12563,NA,NA
E343_364,0.45603,NA,NA
E457_657,NA,0.82412,NA
E504_543,NA,NA,0.6809
E292_619,NA,NA,0.77638
E910_514,NA,NA,0.64447
E728_284,0.35553,NA,NA
E395_15,NA,NA,0.01759
E26_300,NA,NA,0.37563
E446_397,NA,NA,0.49749
E468_196,NA,NA,0.24497
E214_642,0.80528,NA,NA
E42_577,NA,0.72362,NA
E287_704,0.88317,NA,NA
E517_54,NA,NA,0.06658
E401_318,NA,NA,0.39824
E196_465,NA,NA,0.58291
E278_354,0.44347,NA,NA
E972_69,NA,0.08543,NA
E595_477,NA,0.59799,NA
E687_675,NA,0.84673,NA
E550_227,NA,NA,0.28392
E623_526,NA,NA,0.65955
E424_772,NA,0.96859,NA
E473_222,0.27764,NA,NA
E940_275,NA,NA,0.34422
E190_481,0.60302,NA,NA
E158_723,NA,0.90704,NA
E905_728,NA,0.91332,NA
E137_548,NA,0.68719,NA
E955_315,0.39447,NA,NA
E780_736,NA,0.92337,NA
E944_510,0.63945,NA,NA
E38_518,NA,0.6495,NA
E598_166,0.20729,NA,NA
E217_244,NA,NA,0.30528
E261_112,NA,0.13945,NA
E843_331,0.41457,NA,NA
E668_783,0.98241,NA,NA
E569_569,NA,0.71357,NA
E813_171,NA,NA,0.21357
E503_764,NA,0.95854,NA
E499_757,NA,0.94975,NA
E241_614,0.7701,NA,NA
E537_29,0.03518,NA,NA
E523_528,0.66206,NA,NA
E707_590,NA,NA,0.73995
E264_712,0.89322,NA,NA
E376_304,NA,0.38065,NA
E778_605,NA,NA,0.75879
E642_173,NA,NA,0.21608
E717_465,NA,NA,0.58291
E110_596,0.74749,NA,NA
E469_515,NA,0.64573,NA
E874_271,NA,0.3392,NA
E698_115,NA,0.14322,NA
E712_222,NA,0.27764,NA
E347_91,NA,NA,0.11307
E775_400,NA,NA,0.50126
E885_416,NA,NA,0.52136
E774_628,0.78769,NA,NA
E959_200,0.25,NA,NA
E99_407,NA,0.51005,NA
E338_706,NA,0.88568,NA
E877_537,0.67337,NA,NA
E753_273,0.34171,NA,NA
E290_401,0.50251,NA,NA
E7_317,0.39698,NA,NA
E630_60,NA,0.07412,NA
E132_218,NA,0.27261,NA
E846_598,NA,0.75,NA
E565_347,NA,NA,0.43467
E849_12,NA,0.01382,NA
E933_437,NA,0.54774,NA
E127_764,NA,NA,0.95854
E865_654,NA,0.82035,NA
E28_164,NA,NA,0.20477
E808_649,0.81407,NA,NA
E876_367,NA,NA,0.4598
E313_478,NA,NA,0.59925
E516_707,0.88693,NA,NA
E251_62,NA,NA,0.07663
E189_66,0.08166,NA,NA
E131_159,0.19849,NA,NA
E191_628,NA,0.78769,NA
E647_406,0.50879,NA,NA
E559_709,0.88945,NA,NA
E773_76,NA,NA,0.09422
E172_421,NA,0.52764,NA
E17_356,0.44598,NA,NA
E362_598,0.75,NA,NA
E966_532,0.66709,NA,NA
E266_584,NA,NA,0.73241
E723_61,NA,NA,0.07538
E438_717,NA,NA,0.8995
E648_76,NA,0.09422,NA
E572_565,NA,NA,0.70854
E53_399,NA,NA,0.5
E822_631,NA,NA,0.79146
E844_267,NA,0.33417,NA
E529_394,0.49372,NA,NA
E258_554,NA,NA,0.69472
E649_96,NA,0.11935,NA
E713_464,NA,NA,0.58166
E903_186,0.23241,NA,NA
E520_333,NA,0.41709,NA
E167_624,0.78266,NA,NA
E730_596,NA,0.74749,NA
E187_605,0.75879,NA,NA
E607_396,NA,NA,0.49623
E994_398,NA,0.49874,NA
E418_287,NA,0.3593,NA
E781_755,NA,0.94724,NA
E126_367,NA,0.4598,NA
E646_203,NA,0.25377,NA
E552_691,NA,0.86683,NA
E749_543,NA,NA,0.6809
E232_284,NA,NA,0.35553
E102_430,0.53894,NA,NA
E336_739,0.92714,NA,NA
E786_30,NA,0.03643,NA
E267_317,NA,0.39698,NA
E500_524,NA,0.65704,NA
E301_46,0.05653,NA,NA
E601_25,0.03015,NA,NA
E433_194,NA,NA,0.24246
E721_228,NA,0.28518,NA
E337_521,NA,NA,0.65327
E998_340,NA,0.42588,NA
E346_274,0.34296,NA,NA
E899_156,NA,0.19472,NA
E907_84,NA,NA,0.10427
E761_121,NA,0.15075,NA
E864_237,0.29648,NA,NA
E96_536,NA,NA,0.67211
E364_8,NA,NA,0.00879
E880_615,NA,NA,0.77136
E450_750,0.94095,NA,NA
E909_649,NA,NA,0.81407
E107_3,NA,0.00251,NA
E732_666,NA,NA,0.83543
E319_718,0.90075,NA,NA
E777_291,0.36432,NA,NA
E367_309,NA,0.38693,NA
E386_328,NA,0.4108,NA
E128_755,NA,0.94724,NA
E185_74,0.09171,NA,NA
E826_584,NA,NA,0.73241
E152_456,NA,NA,0.57161
E857_739,0.92714,NA,NA
E836_172,0.21482,NA,NA
E772_329,NA,NA,0.41206
E741_431,NA,0.5402,NA
E140_762,NA,0.95603,NA
E320_644,NA,NA,0.80779
E627_408,NA,NA,0.51131
E115_421,NA,NA,0.52764
E4_542,0.67965,NA,NA
E919_488,0.61181,NA,NA
E858_345,0.43216,NA,NA
E993_705,NA,0.88442,NA
E578_610,0.76508,NA,NA
E557_320,NA,0.40075,NA
E525_30,0.03643,NA,NA
E77_201,0.25126,NA,NA
E635_466,NA,0.58417,NA
E79_759,NA,NA,0.95226
E207_34,NA,NA,0.04146
E443_303,0.3794,NA,NA
E684_145,0.1809,NA,NA
E300_721,NA,0.90452,NA
E277_405,NA,NA,0.50754
E936_3,0.00251,NA,NA
E501_396,0.49623,NA,NA
E676_135,0.16834,NA,NA
E928_35,0.04271,NA,NA
E218_27,0.03266,NA,NA
E498_70,NA,0.08668,NA
E257_109,0.13568,NA,NA
E349_386,NA,0.48367,NA
E604_262,0.32789,NA,NA
E243_629,0.78894,NA,NA
E804_670,NA,0.84045,NA
E342_660,NA,NA,0.82789
E55_337,NA,NA,0.42211
E632_317,NA,NA,0.39698
E556_586,NA,NA,0.73492
E432_317,NA,0.39698,NA
E382_124,NA,0.15452,NA
E611_597,NA,0.74874,NA
E789_44,NA,NA,0.05402
E389_275,0.34422,NA,NA
E890_248,NA,NA,0.3103
E947_188,0.23492,NA,NA
E729_536,NA,0.67211,NA
E580_70,NA,0.08668,NA
E841_255,NA,0.3191,NA
E417_790,NA,NA,0.99121
E226_536,0.67211,NA,NA
E574_515,0.64573,NA,NA
E706_231,NA,NA,0.28894
E188_296,NA,NA,0.3706
E997_308,NA,NA,0.38568
E625_587,NA,0.73618,NA
E366_115,0.14322,NA,NA
E458_720,0.90327,NA,NA
E852_304,NA,0.38065,NA
E56_747,0.93719,NA,NA
E223_724,NA,NA,0.90829
E314_747,NA,NA,0.93719
E449_221,NA,NA,0.27638
E488_219,0.27387,NA,NA
E208_778,NA,NA,0.97613
E659_9,NA,NA,0.01005
E502_437,NA,0.54774,NA
E620_162,0.20226,NA,NA
E73_539,NA,0.67588,NA
E956_696,0.87312,NA,NA
E392_780,0.97864,NA,NA
E27_375,0.46985,NA,NA
E286_422,0.52889,NA,NA
E299_89,NA,NA,0.11055
E407_493,0.61809,NA,NA
E453_432,NA,0.54146,NA
E379_358,NA,0.44849,NA
E851_182,NA,NA,0.22739
E810_456,NA,0.57161,NA
E31_267,NA,0.33417,NA
E62_731,0.91709,NA,NA
E639_691,NA,NA,0.86683
E75_764,0.95854,NA,NA
E43_567,0.71106,NA,NA
E866_775,0.97236,NA,NA
E884_326,NA,NA,0.40829
E913_321,0.40201,NA,NA
E889_391,NA,NA,0.48995
E268_599,0.75126,NA,NA
E50_300,0.37563,NA,NA
E311_676,NA,NA,0.84799
E823_422,0.52889,NA,NA
E397_596,NA,0.74749,NA
E952_135,0.16834,NA,NA
E130_694,NA,NA,0.8706
E281_43,NA,0.05276,NA
E610_230,0.28769,NA,NA
E670_304,NA,0.38065,NA
E332_266,0.33291,NA,NA
E763_465,NA,0.58291,NA
E303_356,0.44598,NA,NA
E788_323,NA,NA,0.40452
E359_631,0.79146,NA,NA
E544_666,NA,0.83543,NA
E374_720,NA,NA,0.90327
E483_190,NA,NA,0.23744
E507_766,0.96106,NA,NA
E492_708,0.88819,NA,NA
E868_634,0.79523,NA,NA
E825_14,NA,0.01633,NA
E423_355,0.44472,NA,NA
E333_71,NA,NA,0.08794
E609_45,NA,0.05528,NA
E306_618,NA,NA,0.77513
E260_291,NA,0.36432,NA
E109_607,0.76131,NA,NA
E169_578,0.72487,NA,NA
E40_289,0.36181,NA,NA
E331_346,NA,NA,0.43342
E748_60,NA,NA,0.07412
E614_674,NA,0.84548,NA
E769_146,NA,0.18216,NA
E948_25,NA,NA,0.03015
E921_259,0.32412,NA,NA
E867_666,NA,NA,0.83543
E60_743,NA,0.93216,NA
E429_599,NA,NA,0.75126
E718_101,0.12563,NA,NA
E91_534,0.6696,NA,NA
E250_288,NA,0.36055,NA
E703_172,NA,0.21482,NA
E194_215,NA,NA,0.26884
E895_75,NA,NA,0.09296
E605_479,NA,0.6005,NA
E441_402,0.50377,NA,NA
E790_214,0.26759,NA,NA
E440_200,0.25,NA,NA
E430_68,NA,0.08417,NA
E296_764,0.95854,NA,NA
E962_222,NA,0.27764,NA
E848_571,0.71608,NA,NA
E596_49,NA,0.0603,NA
E265_91,0.11307,NA,NA
E951_792,NA,NA,0.99372
E135_611,NA,NA,0.76633
E183_547,NA,NA,0.68593
E161_482,0.60427,NA,NA
E425_735,NA,0.92211,NA
E22_328,NA,NA,0.4108
E125_428,0.53643,NA,NA
E900_268,NA,NA,0.33543
E675_292,NA,NA,0.36558
E727_740,NA,0.92839,NA
E832_444,NA,0.55653,NA
E211_698,0.87563,NA,NA
E61_21,NA,0.02513,NA
E244_174,NA,NA,0.21734
E879_616,0.77261,NA,NA
E95_311,NA,0.38945,NA
E204_483,NA,NA,0.60553
E462_296,NA,0.3706,NA
E487_138,NA,NA,0.17211
E285_284,0.35553,NA,NA
E575_90,NA,0.11181,NA
E818_356,0.44598,NA,NA
E571_226,NA,NA,0.28266
E255_431,0.5402,NA,NA
E263_477,0.59799,NA,NA
E512_161,0.20101,NA,NA
E68_485,0.60804,NA,NA
E471_399,0.5,NA,NA
E655_154,0.19221,NA,NA
E573_686,0.86055,NA,NA
E892_197,NA,NA,0.24623
E212_211,NA,NA,0.26382
E32_360,NA,NA,0.45101
E459_714,NA,0.89573,NA
E927_25,NA,NA,0.03015
E345_9,NA,0.01005,NA
E494_271,0.3392,NA,NA
E274_738,NA,0.92588,NA
E678_714,0.89573,NA,NA
E192_574,NA,NA,0.71985
E245_593,NA,0.74372,NA
E181_141,NA,NA,0.17588
E982_65,NA,NA,0.0804
E113_344,NA,0.4309,NA
E35_201,NA,0.25126,NA
E904_561,NA,0.70352,NA
E225_49,NA,0.0603,NA
E860_182,NA,0.22739,NA
E399_218,0.27261,NA,NA
E798_237,0.29648,NA,NA
E293_364,NA,0.45603,NA
E9_585,NA,0.73367,NA
E159_340,NA,0.42588,NA
E918_592,NA,NA,0.74246
E631_407,NA,NA,0.51005
E202_765,NA,NA,0.9598
E476_369,NA,0.46231,NA
E725_455,0.57035,NA,NA
E584_377,NA,0.47236,NA
E456_631,NA,0.79146,NA
E493_96,NA,NA,0.11935
E45_34,NA,NA,0.04146
E592_600,NA,0.75251,NA
E705_749,NA,0.9397,NA
E518_37,0.04523,NA,NA
E67_411,NA,NA,0.51508
E104_211,NA,0.26382,NA
E891_290,NA,NA,0.36307
E70_232,0.2902,NA,NA
E690_75,NA,0.09296,NA
E475_54,NA,0.06658,NA
E638_765,NA,0.9598,NA
E103_637,NA,0.79899,NA
E283_594,NA,0.74497,NA
E466_746,NA,0.93593,NA
E233_409,0.51256,NA,NA
E474_715,0.89698,NA,NA
E478_602,0.75503,NA,NA
E80_456,NA,0.57161,NA
E100_418,NA,NA,0.52387
E912_221,0.27638,NA,NA
E394_601,NA,0.75377,NA
E427_18,NA,NA,0.02136
E636_199,0.24874,NA,NA
E869_196,NA,0.24497,NA
E47_29,NA,NA,0.03518
E549_353,0.44221,NA,NA
E353_496,NA,NA,0.62186
E420_716,0.89824,NA,NA
E693_632,NA,NA,0.79271
E603_399,NA,0.5,NA
E585_505,NA,NA,0.63317
E930_560,0.70226,NA,NA
E637_610,NA,0.76508,NA
E793_196,NA,NA,0.24497
E105_785,NA,0.98492,NA
E242_146,0.18216,NA,NA
E170_712,0.89322,NA,NA
E254_507,NA,0.63568,NA
E205_275,NA,0.34422,NA
E975_595,NA,NA,0.74623
E6_660,NA,0.82789,NA
E275_420,0.52638,NA,NA
E497_300,0.37563,NA,NA
E902_417,NA,0.52261,NA
E291_67,NA,0.08291,NA
E448_595,NA,NA,0.74623
E535_192,0.23995,NA,NA
E872_310,0.38819,NA,NA
E437_758,0.95101,NA,NA
E656_630,0.7902,NA,NA
E200_742,0.9309,NA,NA
E136_530,NA,0.66457,NA
E221_208,NA,0.26005,NA
E977_476,0.59673,NA,NA
E527_530,NA,0.66457,NA
E555_239,0.29899,NA,NA
E893_618,NA,0.77513,NA
E665_217,NA,NA,0.27136
E756_461,0.57789,NA,NA
E629_408,NA,NA,0.51131
E856_728,0.91332,NA,NA
E888_66,NA,0.08166,NA
E87_177,0.22111,NA,NA
E312_273,NA,0.34171,NA
E990_408,NA,0.51131,NA
E894_644,0.80779,NA,NA
E640_10,NA,NA,0.01131
E84_600,NA,NA,0.75251
E122_344,0.4309,NA,NA
E733_326,NA,NA,0.40829
E722_322,0.40327,NA,NA
E51_309,NA,0.38693,NA
E964_388,0.48618,NA,NA
E206_670,NA,NA,0.84045
E309_654,0.82035,NA,NA
E746_323,NA,NA,0.40452
E93_428,0.53643,NA,NA
E164_476,NA,NA,0.59673
E464_57,NA,0.07035,NA
E594_790,NA,NA,0.99121
E739_585,0.73367,NA,NA
E600_346,0.43342,NA,NA
E689_306,NA,0.38317,NA
E372_108,NA,NA,0.13442
E298_758,NA,NA,0.95101
E83_594,NA,0.74497,NA
E615_209,NA,NA,0.26131
E452_300,0.37563,NA,NA
E310_723,NA,0.90704,NA
E426_271,0.3392,NA,NA
E153_1,NA,0.0,NA
E323_211,0.26382,NA,NA
E755_302,0.37814,NA,NA
E421_562,NA,0.70477,NA
E976_547,NA,NA,0.68593
E802_165,NA,0.20603,NA
E716_207,NA,NA,0.25879
E983_9,NA,NA,0.01005
E815_783,NA,0.98241,NA
E658_602,NA,0.75503,NA
E133_60,NA,NA,0.07412
E613_746,NA,NA,0.93593
E776_594,NA,NA,0.74497
E961_244,NA,0.30528,NA
E534_191,NA,NA,0.23869
E679_725,NA,0.90955,NA
E916_318,NA,0.39824,NA
E24_715,NA,0.89698,NA
E307_344,NA,NA,0.4309
E410_646,0.8103,NA,NA
E16_201,NA,NA,0.25126
E771_172,NA,0.21482,NA
E400_729,NA,NA,0.91457
E12_176,NA,0.21985,NA
E820_112,NA,NA,0.13945
E673_633,0.79397,NA,NA
E618_87,NA,0.10804,NA
E957_685,NA,0.8593,NA
E812_192,NA,NA,0.23995
E806_78,0.09673,NA,NA
E481_212,NA,0.26508,NA
E925_324,NA,NA,0.40578
E862_238,0.29774,NA,NA
E371_568,NA,NA,0.71231
E612_645,NA,0.80905,NA
E708_396,0.49623,NA,NA
E486_37,NA,NA,0.04523
E660_393,NA,NA,0.49246
E117_214,0.26759,NA,NA
E49_671,NA,0.84171,NA
E973_403,0.50503,NA,NA
E370_416,0.52136,NA,NA
E472_649,NA,NA,0.81407
E37_651,NA,NA,0.81658
E0_245,NA,0.30653,NA
E510_696,NA,NA,0.87312
E839_237,NA,NA,0.29648
E854_651,NA,0.81658,NA
E179_465,0.58291,NA,NA
E645_453,NA,NA,0.56784
E582_203,NA,NA,0.25377
E538_375,NA,NA,0.46985
E19_568,NA,NA,0.71231
E628_698,NA,0.87563,NA
E166_98,0.12186,NA,NA
E971_598,0.75,NA,NA
E216_773,NA,NA,0.96985
E46_229,NA,NA,0.28643
E787_188,0.23492,NA,NA
E622_612,NA,NA,0.76759
E150_266,0.33291,NA,NA
E995_432,0.54146,NA,NA
E391_389,NA,0.48744,NA
E228_223,0.27889,NA,NA
E129_237,NA,NA,0.29648
E563_350,NA,NA,0.43844
E157_635,NA,0.79648,NA
E180_134,NA,0.16709,NA
E760_692,NA,NA,0.86809
E743_702,NA,0.88065,NA
E819_286,0.35804,NA,NA
E542_65,0.0804,NA,NA
E101_14,NA,0.01633,NA
E358_554,NA,0.69472,NA
E506_551,0.69095,NA,NA
E273_77,NA,0.09548,NA
E252_412,NA,NA,0.51633
E958_689,NA,0.86432,NA
E330_28,NA,0.03392,NA
E838_595,0.74623,NA,NA
E597_145,NA,0.1809,NA
E271_39,NA,0.04774,NA
E701_177,NA,NA,0.22111
E711_229,0.28643,NA,NA
E195_503,0.63065,NA,NA
E193_667,NA,NA,0.83668
E351_145,0.1809,NA,NA
E923_765,NA,0.9598,NA
E33_215,NA,0.26884,NA
E141_492,NA,NA,0.61683
E602_466,0.58417,NA,NA
E324_558,NA,0.69975,NA
E215_567,NA,0.71106,NA
E428_750,NA,0.94095,NA
E163_86,0.10678,NA,NA
E229_554,NA,NA,0.69472
E853_598,NA,0.75,NA
E106_763,0.95729,NA,NA
E835_738,0.92588,NA,NA
E736_739,NA,NA,0.92714
E276_183,NA,0.22864,NA
E583_373,NA,0.46734,NA
E881_724,0.90829,NA,NA
E850_634,NA,0.79523,NA
E259_381,NA,NA,0.47739
E59_167,NA,0.20854,NA
E78_777,0.97487,NA,NA
E519_762,NA,0.95603,NA
E842_129,NA,NA,0.1608
E898_773,NA,NA,0.96985
E484_400,NA,0.50126,NA
E380_345,NA,NA,0.43216
E667_218,0.27261,NA,NA
E530_784,NA,NA,0.98367
E652_657,NA,NA,0.82412
E831_238,0.29774,NA,NA
E173_704,NA,0.88317,NA
E360_12,0.01382,NA,NA
E239_753,NA,0.94472,NA
E289_125,0.15578,NA,NA
E485_14,NA,NA,0.01633
E766_84,NA,NA,0.10427
E82_161,NA,0.20101,NA
E968_315,0.39447,NA,NA
E146_560,NA,NA,0.70226
E847_741,NA,NA,0.92965
E533_601,NA,NA,0.75377
E697_194,0.24246,NA,NA
E674_466,NA,NA,0.58417
E90_633,NA,NA,0.79397
E227_259,0.32412,NA,NA
E886_304,NA,0.38065,NA
E599_212,NA,NA,0.26508
E305_479,NA,0.6005,NA
E246_397,0.49749,NA,NA
E436_597,0.74874,NA,NA
E767_361,NA,NA,0.45226
E991_296,NA,NA,0.3706
E511_351,0.4397,NA,NA
E375_37,0.04523,NA,NA
E88_732,NA,0.91834,NA
E795_436,NA,0.54648,NA
E355_37,0.04523,NA,NA
E827_597,NA,0.74874,NA
E408_495,NA,0.6206,NA
E199_374,NA,NA,0.46859
E248_47,0.05779,NA,NA
E247_382,0.47864,NA,NA
E339_755,NA,NA,0.94724
E688_693,NA,0.86935,NA
E8_691,0.86683,NA,NA
E875_53,NA,NA,0.06533
E361_746,NA,0.93593,NA
E744_601,NA,0.75377,NA
E308_150,NA,NA,0.18719
E752_650,0.81533,NA,NA
E124_346,NA,0.43342,NA
E155_494,0.61935,NA,NA
E39_198,0.24749,NA,NA
E570_182,NA,NA,0.22739
E356_463,NA,0.5804,NA
E76_748,0.93844,NA,NA
E272_182,0.22739,NA,NA
E564_698,0.87563,NA,NA
E816_59,NA,0.07286,NA
E30_638,0.80025,NA,NA
E302_357,0.44724,NA,NA
E304_169,NA,NA,0.21106
E240_401,NA,NA,0.50251
E144_554,NA,NA,0.69472
E329_544,0.68216,NA,NA
E58_603,0.75628,NA,NA
E785_427,NA,NA,0.53518
E821_612,NA,0.76759,NA
E64_78,NA,0.09673,NA
E917_672,0.84296,NA,NA
E922_633,NA,0.79397,NA
E89_380,NA,0.47613,NA
E870_741,NA,NA,0.92965
E44_43,0.05276,NA,NA
E219_129,0.1608,NA,NA
E784_426,NA,0.53392,NA
E455_472,NA,NA,0.59171
E950_593,NA,0.74372,NA
E340_163,0.20352,NA,NA
E859_122,NA,NA,0.15201
E294_663,0.83166,NA,NA
E1_127,NA,NA,0.15829
E41_6,NA,NA,0.00628
E151_508,NA,NA,0.63693
E985_577,0.72362,NA,NA
E834_350,NA,0.43844,NA
E74_90,NA,0.11181,NA
E384_728,NA,NA,0.91332
E3_23,NA,NA,0.02764
E5_61,0.07538,NA,NA
E368_16,NA,NA,0.01884
E491_764,0.95854,NA,NA
E143_581,NA,0.72864,NA
E532_598,NA,0.75,NA
E415_490,0.61432,NA,NA
E792_278,0.34799,NA,NA
E710_265,NA,0.33166,NA
E745_617,NA,NA,0.77387
E768_87,0.10804,NA,NA
E996_788,NA,0.98869,NA
E683_713,NA,0.89447,NA
E699_429,NA,NA,0.53769
E444_690,0.86558,NA,NA
E561_674,NA,NA,0.84548
E388_387,NA,0.48492,NA
E965_305,NA,0.38191,NA
E97_349,NA,NA,0.43719
E238_127,0.15829,NA,NA
E970_734,0.92085,NA,NA
E94_577,NA,NA,0.72362
E334_732,NA,NA,0.91834
E98_340,NA,0.42588,NA
E759_385,0.48241,NA,NA
E145_387,0.48492,NA,NA
E36_632,0.79271,NA,NA
E48_103,0.12814,NA,NA
E315_368,0.46106,NA,NA
E941_572,NA,NA,0.71734
E558_622,0.78015,NA,NA
E702_30,NA,NA,0.03643
E587_82,0.10176,NA,NA
E176_701,NA,0.8794,NA
E34_776,NA,0.97362,NA
E348_713,NA,0.89447,NA
E120_786,0.98618,NA,NA
E447_84,NA,0.10427,NA
E887_251,0.31407,NA,NA
E416_160,0.19975,NA,NA
E465_716,NA,NA,0.89824
E920_111,NA,0.13819,NA
E651_503,NA,NA,0.63065
E57_284,0.35553,NA,NA
E321_299,0.37437,NA,NA
E249_425,0.53266,NA,NA
E317_702,0.88065,NA,NA
E589_167,NA,NA,0.20854
E989_363,0.45477,NA,NA
E369_236,NA,NA,0.29523
E579_316,NA,0.39573,NA
E203_729,NA,0.91457,NA
E672_724,0.90829,NA,NA
E378_524,NA,NA,0.65704
E980_273,NA,NA,0.34171
E882_42,0.05151,NA,NA
E560_694,NA,NA,0.8706
E931_438,NA,NA,0.54899
E18_721,NA,0.90452,NA
E460_201,0.25126,NA,NA
E661_310,0.38819,NA,NA
E413_755,0.94724,NA,NA
E554_696,NA,NA,0.87312
E479_181,NA,NA,0.22613
E387_304,NA,NA,0.38065
E590_639,0.80151,NA,NA
E350_122,NA,NA,0.15201
E326_545,NA,0.68342,NA
E742_322,NA,0.40327,NA
E297_727,0.91206,NA,NA
E235_644,NA,0.80779,NA
E720_551,0.69095,NA,NA
E986_422,NA,NA,0.52889
E734_308,NA,0.38568,NA
E942_183,NA,0.22864,NA
E553_234,NA,NA,0.29271
E719_73,NA,NA,0.09045
E363_533,NA,0.66834,NA
E383_237,NA,0.29648,NA
E182_193,NA,NA,0.24121
E751_780,NA,NA,0.97864
E411_610,0.76508,NA,NA
E156_572,0.71734,NA,NA
E230_193,0.24121,NA,NA
E546_286,0.35804,NA,NA
E168_599,0.75126,NA,NA
E779_365,NA,NA,0.45729
