SourceGENES,TargetGENES,Interaction,Edges
Gene  1 ,Gene  14 ,0.0238143468655261,activation/repression
Gene  13 ,Gene  14 ,0.0190407478884377,activation/repression
Gene  1 ,Gene  18 ,0.0153592983399986,activation/repression
Gene  13 ,Gene  17 ,0.00408589539073899,activation/repression
Gene  11 ,Gene  12 ,0.00102682167850381,activation/repression
Gene  13 ,Gene  18 ,0.000553837660412342,activation/repression
Gene  15 ,Gene  14 ,7.8870832767931e-36,activation/repression
Gene  7 ,Gene  5 ,7.83503504322982e-36,activation/repression
Gene  6 ,Gene  5 ,7.77830242657306e-36,activation/repression
Gene  2 ,Gene  18 ,7.34853825614421e-36,activation/repression
Gene  16 ,Gene  15 ,6.58586818169992e-36,activation/repression
Gene  18 ,Gene  17 ,5.8570650105691e-36,activation/repression
Gene  6 ,Gene  4 ,5.36858028472683e-36,activation/repression
Gene  7 ,Gene  4 ,5.31580166773888e-36,activation/repression
Gene  8 ,Gene  5 ,5.26712598805357e-36,activation/repression
Gene  17 ,Gene  16 ,5.12340159213312e-36,activation/repression
Gene  16 ,Gene  14 ,4.85836917636732e-36,activation/repression
Gene  6 ,Gene  3 ,4.8385507943287e-36,activation/repression
Gene  15 ,Gene  13 ,4.83617031655405e-36,activation/repression
Gene  7 ,Gene  3 ,4.47915544860784e-36,activation/repression
Gene  3 ,Gene  2 ,4.24401574155332e-36,activation/repression
Gene  14 ,Gene  13 ,4.00169000403027e-36,activation/repression
Gene  8 ,Gene  4 ,3.53955924554852e-36,activation/repression
Gene  17 ,Gene  15 ,2.94563508950852e-36,activation/repression
Gene  14 ,Gene  12 ,2.89832340928333e-36,activation/repression
Gene  8 ,Gene  3 ,2.82460874691135e-36,activation/repression
Gene  2 ,Gene  17 ,2.31819702076179e-36,activation/repression
Gene  3 ,Gene  18 ,2.30176339370672e-36,activation/repression
Gene  18 ,Gene  16 ,2.23512915913068e-36,activation/repression
Gene  10 ,Gene  5 ,1.5118813827782e-36,activation/repression
Gene  10 ,Gene  4 ,1.10322228511867e-36,activation/repression
Gene  16 ,Gene  6 ,1.04354636210067e-36,activation/repression
Gene  7 ,Gene  6 ,9.89532172807189e-37,activation/repression
Gene  10 ,Gene  3 ,7.26212224284633e-37,activation/repression
Gene  10 ,Gene  6 ,3.9256639158304e-37,activation/repression
Gene  10 ,Gene  16 ,3.43026431857329e-37,activation/repression
Gene  8 ,Gene  6 ,1.08296303295843e-37,activation/repression
Gene  10 ,Gene  15 ,8.09052025163932e-38,activation/repression
Gene  1 ,Gene  1 ,0,no regulation
Gene  1 ,Gene  2 ,0,no regulation
Gene  1 ,Gene  3 ,0,no regulation
Gene  1 ,Gene  4 ,0,no regulation
Gene  1 ,Gene  5 ,0,no regulation
Gene  2 ,Gene  1 ,0,no regulation
Gene  2 ,Gene  2 ,0,no regulation
Gene  2 ,Gene  3 ,0,no regulation
Gene  2 ,Gene  4 ,0,no regulation
Gene  2 ,Gene  5 ,0,no regulation
Gene  2 ,Gene  6 ,0,no regulation
Gene  2 ,Gene  7 ,0,no regulation
Gene  2 ,Gene  8 ,0,no regulation
Gene  2 ,Gene  9 ,0,no regulation
Gene  2 ,Gene  10 ,0,no regulation
Gene  2 ,Gene  11 ,0,no regulation
Gene  2 ,Gene  12 ,0,no regulation
Gene  2 ,Gene  13 ,0,no regulation
Gene  2 ,Gene  14 ,0,no regulation
Gene  2 ,Gene  15 ,0,no regulation
Gene  2 ,Gene  16 ,0,no regulation
Gene  3 ,Gene  1 ,0,no regulation
Gene  3 ,Gene  3 ,0,no regulation
Gene  3 ,Gene  4 ,0,no regulation
Gene  3 ,Gene  5 ,0,no regulation
Gene  3 ,Gene  6 ,0,no regulation
Gene  3 ,Gene  7 ,0,no regulation
Gene  3 ,Gene  8 ,0,no regulation
Gene  3 ,Gene  9 ,0,no regulation
Gene  3 ,Gene  10 ,0,no regulation
Gene  3 ,Gene  11 ,0,no regulation
Gene  3 ,Gene  12 ,0,no regulation
Gene  3 ,Gene  13 ,0,no regulation
Gene  3 ,Gene  14 ,0,no regulation
Gene  3 ,Gene  15 ,0,no regulation
Gene  3 ,Gene  16 ,0,no regulation
Gene  3 ,Gene  17 ,0,no regulation
Gene  4 ,Gene  1 ,0,no regulation
Gene  4 ,Gene  4 ,0,no regulation
Gene  4 ,Gene  5 ,0,no regulation
Gene  4 ,Gene  6 ,0,no regulation
Gene  4 ,Gene  7 ,0,no regulation
Gene  4 ,Gene  8 ,0,no regulation
Gene  4 ,Gene  9 ,0,no regulation
Gene  4 ,Gene  10 ,0,no regulation
Gene  4 ,Gene  11 ,0,no regulation
Gene  4 ,Gene  12 ,0,no regulation
Gene  4 ,Gene  13 ,0,no regulation
Gene  4 ,Gene  14 ,0,no regulation
Gene  4 ,Gene  15 ,0,no regulation
Gene  4 ,Gene  16 ,0,no regulation
Gene  4 ,Gene  17 ,0,no regulation
Gene  4 ,Gene  18 ,0,no regulation
Gene  5 ,Gene  1 ,0,no regulation
Gene  5 ,Gene  5 ,0,no regulation
Gene  5 ,Gene  6 ,0,no regulation
Gene  5 ,Gene  7 ,0,no regulation
Gene  5 ,Gene  8 ,0,no regulation
Gene  5 ,Gene  9 ,0,no regulation
Gene  5 ,Gene  10 ,0,no regulation
Gene  5 ,Gene  11 ,0,no regulation
Gene  5 ,Gene  12 ,0,no regulation
Gene  5 ,Gene  13 ,0,no regulation
Gene  5 ,Gene  14 ,0,no regulation
Gene  5 ,Gene  15 ,0,no regulation
Gene  5 ,Gene  16 ,0,no regulation
Gene  5 ,Gene  17 ,0,no regulation
Gene  5 ,Gene  18 ,0,no regulation
Gene  6 ,Gene  1 ,0,no regulation
Gene  6 ,Gene  2 ,0,no regulation
Gene  6 ,Gene  6 ,0,no regulation
Gene  6 ,Gene  7 ,0,no regulation
Gene  6 ,Gene  8 ,0,no regulation
Gene  6 ,Gene  9 ,0,no regulation
Gene  6 ,Gene  10 ,0,no regulation
Gene  6 ,Gene  11 ,0,no regulation
Gene  6 ,Gene  12 ,0,no regulation
Gene  6 ,Gene  13 ,0,no regulation
Gene  6 ,Gene  14 ,0,no regulation
Gene  6 ,Gene  15 ,0,no regulation
Gene  6 ,Gene  16 ,0,no regulation
Gene  6 ,Gene  17 ,0,no regulation
Gene  6 ,Gene  18 ,0,no regulation
Gene  7 ,Gene  1 ,0,no regulation
Gene  7 ,Gene  2 ,0,no regulation
Gene  7 ,Gene  7 ,0,no regulation
Gene  7 ,Gene  8 ,0,no regulation
Gene  7 ,Gene  9 ,0,no regulation
Gene  7 ,Gene  10 ,0,no regulation
Gene  7 ,Gene  11 ,0,no regulation
Gene  7 ,Gene  12 ,0,no regulation
Gene  7 ,Gene  13 ,0,no regulation
Gene  7 ,Gene  14 ,0,no regulation
Gene  7 ,Gene  15 ,0,no regulation
Gene  7 ,Gene  16 ,0,no regulation
Gene  7 ,Gene  17 ,0,no regulation
Gene  7 ,Gene  18 ,0,no regulation
Gene  8 ,Gene  1 ,0,no regulation
Gene  8 ,Gene  2 ,0,no regulation
Gene  8 ,Gene  7 ,0,no regulation
Gene  8 ,Gene  8 ,0,no regulation
Gene  8 ,Gene  9 ,0,no regulation
Gene  8 ,Gene  10 ,0,no regulation
Gene  8 ,Gene  11 ,0,no regulation
Gene  8 ,Gene  12 ,0,no regulation
Gene  8 ,Gene  13 ,0,no regulation
Gene  8 ,Gene  14 ,0,no regulation
Gene  8 ,Gene  15 ,0,no regulation
Gene  8 ,Gene  16 ,0,no regulation
Gene  8 ,Gene  17 ,0,no regulation
Gene  8 ,Gene  18 ,0,no regulation
Gene  9 ,Gene  1 ,0,no regulation
Gene  9 ,Gene  2 ,0,no regulation
Gene  9 ,Gene  6 ,0,no regulation
Gene  9 ,Gene  7 ,0,no regulation
Gene  9 ,Gene  8 ,0,no regulation
Gene  9 ,Gene  9 ,0,no regulation
Gene  9 ,Gene  10 ,0,no regulation
Gene  9 ,Gene  11 ,0,no regulation
Gene  9 ,Gene  12 ,0,no regulation
Gene  9 ,Gene  13 ,0,no regulation
Gene  9 ,Gene  14 ,0,no regulation
Gene  9 ,Gene  15 ,0,no regulation
Gene  9 ,Gene  16 ,0,no regulation
Gene  9 ,Gene  17 ,0,no regulation
Gene  9 ,Gene  18 ,0,no regulation
Gene  10 ,Gene  1 ,0,no regulation
Gene  10 ,Gene  2 ,0,no regulation
Gene  10 ,Gene  7 ,0,no regulation
Gene  10 ,Gene  8 ,0,no regulation
Gene  10 ,Gene  9 ,0,no regulation
Gene  10 ,Gene  10 ,0,no regulation
Gene  10 ,Gene  11 ,0,no regulation
Gene  10 ,Gene  12 ,0,no regulation
Gene  10 ,Gene  13 ,0,no regulation
Gene  10 ,Gene  14 ,0,no regulation
Gene  10 ,Gene  17 ,0,no regulation
Gene  10 ,Gene  18 ,0,no regulation
Gene  11 ,Gene  2 ,0,no regulation
Gene  11 ,Gene  3 ,0,no regulation
Gene  11 ,Gene  4 ,0,no regulation
Gene  11 ,Gene  5 ,0,no regulation
Gene  11 ,Gene  11 ,0,no regulation
Gene  11 ,Gene  18 ,0,no regulation
Gene  12 ,Gene  12 ,0,no regulation
Gene  13 ,Gene  2 ,0,no regulation
Gene  13 ,Gene  3 ,0,no regulation
Gene  13 ,Gene  4 ,0,no regulation
Gene  13 ,Gene  13 ,0,no regulation
Gene  13 ,Gene  15 ,0,no regulation
Gene  13 ,Gene  16 ,0,no regulation
Gene  14 ,Gene  1 ,0,no regulation
Gene  14 ,Gene  2 ,0,no regulation
Gene  14 ,Gene  3 ,0,no regulation
Gene  14 ,Gene  4 ,0,no regulation
Gene  14 ,Gene  5 ,0,no regulation
Gene  14 ,Gene  6 ,0,no regulation
Gene  14 ,Gene  7 ,0,no regulation
Gene  14 ,Gene  8 ,0,no regulation
Gene  14 ,Gene  9 ,0,no regulation
Gene  14 ,Gene  10 ,0,no regulation
Gene  14 ,Gene  11 ,0,no regulation
Gene  14 ,Gene  14 ,0,no regulation
Gene  14 ,Gene  15 ,0,no regulation
Gene  14 ,Gene  16 ,0,no regulation
Gene  14 ,Gene  17 ,0,no regulation
Gene  14 ,Gene  18 ,0,no regulation
Gene  15 ,Gene  1 ,0,no regulation
Gene  15 ,Gene  2 ,0,no regulation
Gene  15 ,Gene  3 ,0,no regulation
Gene  15 ,Gene  4 ,0,no regulation
Gene  15 ,Gene  5 ,0,no regulation
Gene  15 ,Gene  6 ,0,no regulation
Gene  15 ,Gene  7 ,0,no regulation
Gene  15 ,Gene  8 ,0,no regulation
Gene  15 ,Gene  9 ,0,no regulation
Gene  15 ,Gene  10 ,0,no regulation
Gene  15 ,Gene  11 ,0,no regulation
Gene  15 ,Gene  12 ,0,no regulation
Gene  15 ,Gene  15 ,0,no regulation
Gene  15 ,Gene  16 ,0,no regulation
Gene  15 ,Gene  17 ,0,no regulation
Gene  15 ,Gene  18 ,0,no regulation
Gene  16 ,Gene  1 ,0,no regulation
Gene  16 ,Gene  2 ,0,no regulation
Gene  16 ,Gene  3 ,0,no regulation
Gene  16 ,Gene  4 ,0,no regulation
Gene  16 ,Gene  5 ,0,no regulation
Gene  16 ,Gene  7 ,0,no regulation
Gene  16 ,Gene  8 ,0,no regulation
Gene  16 ,Gene  9 ,0,no regulation
Gene  16 ,Gene  10 ,0,no regulation
Gene  16 ,Gene  11 ,0,no regulation
Gene  16 ,Gene  12 ,0,no regulation
Gene  16 ,Gene  13 ,0,no regulation
Gene  16 ,Gene  16 ,0,no regulation
Gene  16 ,Gene  17 ,0,no regulation
Gene  16 ,Gene  18 ,0,no regulation
Gene  17 ,Gene  1 ,0,no regulation
Gene  17 ,Gene  2 ,0,no regulation
Gene  17 ,Gene  3 ,0,no regulation
Gene  17 ,Gene  4 ,0,no regulation
Gene  17 ,Gene  5 ,0,no regulation
Gene  17 ,Gene  6 ,0,no regulation
Gene  17 ,Gene  7 ,0,no regulation
Gene  17 ,Gene  8 ,0,no regulation
Gene  17 ,Gene  9 ,0,no regulation
Gene  17 ,Gene  10 ,0,no regulation
Gene  17 ,Gene  11 ,0,no regulation
Gene  17 ,Gene  12 ,0,no regulation
Gene  17 ,Gene  13 ,0,no regulation
Gene  17 ,Gene  14 ,0,no regulation
Gene  17 ,Gene  17 ,0,no regulation
Gene  17 ,Gene  18 ,0,no regulation
Gene  18 ,Gene  1 ,0,no regulation
Gene  18 ,Gene  2 ,0,no regulation
Gene  18 ,Gene  3 ,0,no regulation
Gene  18 ,Gene  4 ,0,no regulation
Gene  18 ,Gene  5 ,0,no regulation
Gene  18 ,Gene  6 ,0,no regulation
Gene  18 ,Gene  7 ,0,no regulation
Gene  18 ,Gene  8 ,0,no regulation
Gene  18 ,Gene  9 ,0,no regulation
Gene  18 ,Gene  10 ,0,no regulation
Gene  18 ,Gene  11 ,0,no regulation
Gene  18 ,Gene  12 ,0,no regulation
Gene  18 ,Gene  13 ,0,no regulation
Gene  18 ,Gene  14 ,0,no regulation
Gene  18 ,Gene  15 ,0,no regulation
Gene  18 ,Gene  18 ,0,no regulation
