,0,1,2,3,4,5
226,2.1415467,0.029307954,1.2317325,1.4759516,0.0106587885,2.0333765
227,2.1763961,0.084750585,1.6167321,1.4421802,0.05109917,1.4862413
228,2.5372496,0.0019243982,2.309669,0.018297626,0.002083583,1.82277
229,1.9075155,0.029030195,2.0509527,0.08027381,0.019956335,2.603758
230,2.1008556,0.14252105,2.1514895,0.23324746,0.0053830426,1.885149
231,1.8321481,0.24202202,1.5467906,1.6787844,0.040699873,1.532267
232,1.6606448,0.35963398,1.2384689,1.6693096,0.0015378706,2.038405
233,2.3720794,0.024994353,2.1414888,0.5369366,0.013801111,2.10051
234,2.5127478,0.035298664,2.1368167,0.07246249,0.040469863,2.705194
235,1.8328178,1.4207991,0.07061184,0.005046106,0.011587236,0.0043276264
236,2.304601,0.014448267,2.2282708,0.82919216,0.004322654,1.7992176
237,2.068657,1.7287318,0.0022521028,0.026439546,0.0020654828,0.13509676
238,1.8539547,1.9879699,0.04866755,0.004089972,0.011356695,0.5620769
239,2.174998,0.09449404,2.1016653,0.97246444,0.0032045078,2.1105847
240,1.7308868,1.6210257,0.0012070683,0.009014803,0.03168021,0.1730547
241,2.029413,1.7412661,0.014057597,0.008114956,0.022606505,0.01582869
242,2.0693717,0.011444034,2.4224935,0.62478405,0.110897414,2.3239603
243,1.7844619,0.012348786,1.8581166,1.2609389,0.0137552805,2.0130332
244,2.1455784,0.12666902,1.7720257,1.6879163,0.050488055,1.2698561
245,1.8313588,0.00035996138,1.8047324,1.4677347,0.041502036,1.6380033
246,2.4846337,0.0501864,2.5704713,0.70491314,0.013047284,1.937089
247,1.8308893,1.6816994,0.011170174,0.023190608,0.00059586106,0.0027059896
248,2.2262194,0.07620538,1.8118861,1.2536703,0.040831786,2.0646024
249,2.0847645,1.7691104,0.0034697158,0.0009969012,0.01940155,0.018377094
250,2.4460042,0.2784234,1.9711576,1.3743646,0.007350607,1.8688775
251,1.9146405,0.010725694,2.759729,0.8524313,0.02221116,2.2121525
252,1.962923,0.41460797,2.2120721,1.4863024,0.002425942,1.479398
253,2.2578197,1.8266944,0.022950232,0.003448693,0.006192757,0.18938106
254,2.2713764,2.026267,0.025298206,0.035750452,0.03763759,0.58066744
255,1.7559795,1.6641922,0.033204366,0.0032544462,0.06984619,0.017862257
256,2.1676567,0.0988453,1.9497565,1.459984,0.00018389487,1.8626728
257,2.0101862,1.8150263,0.0117627205,0.015754465,0.07508267,0.038665667
258,1.676494,1.5801369,0.072647266,0.030134078,0.010332898,0.041394282
259,2.3534493,1.8036685,0.015297265,0.0016693169,0.02880376,0.06832229
260,2.577472,0.04894441,2.4818592,1.2320892,0.004339478,1.6123526
261,2.1554403,1.8430606,0.025591593,0.0022982785,0.008864,0.021664826
262,1.7850467,0.003999394,1.9011008,1.5521692,0.02614444,1.863071
263,2.1644692,0.011883973,2.0643506,1.3385636,0.13613845,2.027903
264,2.689236,0.27893168,2.178863,1.4902583,0.08226197,1.7940875
265,2.363437,0.020588437,1.3487052,1.7211367,0.01733048,2.0861926
266,1.5404348,1.433861,7.8466706e-05,0.0126429945,0.0041676406,0.0081153475
267,2.0319421,0.013757204,1.9455695,1.5245626,0.0007067443,1.9702358
268,1.6342183,0.06397122,1.7883629,1.6192236,0.0015960296,2.407454
269,2.004627,1.8815373,0.12267213,0.0016548058,0.0215599,0.0010538591
270,2.1605506,1.9148395,0.0018055827,0.014884225,0.013943598,0.01105343
271,1.5007197,0.0047672736,1.6817311,1.7254279,0.023403091,1.5906512
272,1.9422952,1.8890097,0.027039692,0.000735291,0.008692447,0.004965281
273,1.990227,0.07708179,1.7342111,1.8189174,0.008585686,1.580596
274,2.812358,1.971743,0.09486942,0.062021017,0.032612745,0.14913383
275,1.9999192,0.0067651463,1.582649,1.4559647,0.39947152,1.6176372
276,2.398461,0.0068108374,1.5987995,1.6516929,0.23283364,1.7529564
277,1.7481663,0.06280081,2.47994,1.5195191,0.071056105,2.395305
278,1.4781703,1.5940917,0.026139302,0.025734523,0.00089080166,0.11282941
279,2.0768342,0.06119554,1.5713211,1.7042917,0.029346773,2.3545172
280,2.069865,0.2158648,2.2879305,1.8217163,0.06899541,1.1373667
281,2.5104365,0.18277413,2.7194571,1.4404168,0.04418439,2.3881595
282,2.4586458,0.0012598757,2.176393,1.7456281,0.007396956,1.6580007
283,2.4287324,2.0431468,0.10488501,0.036264025,0.013631587,0.24157622
284,1.7672818,1.8698709,0.032910302,0.0023073936,0.0151651045,0.018424183
285,1.6928402,0.063136965,1.5654405,1.7973981,0.034757525,2.4643967
286,2.5991807,0.021888183,2.417908,1.7812976,0.015258347,1.7583295
287,2.3586752,2.0737739,0.008213228,0.015802372,0.021967826,0.18300594
288,1.874996,0.0018401489,2.7171605,1.4821736,0.095429406,1.9328626
289,1.9758714,2.0494027,0.13831462,0.00024880748,0.0041461084,0.116940275
290,1.6200366,1.7354053,0.0007252708,0.12543498,0.0066607795,0.0009176089
291,2.0629086,2.084951,0.0030593204,0.11180049,0.007830202,0.18198837
292,1.5789359,1.7615191,0.021005416,0.0039236248,0.051680956,0.051173545
293,2.2298923,0.097941205,1.5134124,2.108582,0.099768944,1.2942687
294,1.9877585,0.023376489,1.7183235,1.927043,0.0101567805,1.9129659
295,2.1222777,2.0972285,0.017146003,0.044557314,0.0012694977,0.0044156346
296,2.2913036,0.004257734,1.7635175,1.8774278,0.036762178,2.2218688
297,1.9377729,2.073704,0.029465333,0.040047754,0.030708384,0.016336568
298,2.343606,2.1108344,0.043876365,8.5329506e-05,0.003177648,0.025745412
299,1.7448194,0.034578662,2.1862857,1.1701255,0.57294804,1.6673038
300,2.2268035,0.07680945,2.4316273,1.9240377,0.004722847,1.8682374
301,1.9236073,0.17514233,1.731046,2.0181181,0.013045692,1.7836354
302,1.927463,0.002975601,2.1717272,2.0637684,0.0110068545,1.582098
303,2.2164288,0.093565546,1.8308961,1.7460958,0.16079907,2.60413
304,1.5069113,1.7172954,0.04408527,0.01509738,0.002310846,0.0074324734
305,1.8690532,0.011790265,1.287726,1.8955971,0.48501408,1.4156448
306,2.4049213,0.3291513,2.1472418,1.9643881,0.24249811,2.1004064
307,1.9635941,0.063557714,2.7078943,1.8283089,0.00540047,1.6696298
308,2.170728,0.05045285,2.4895432,2.0895183,0.0015554155,1.8305732
309,1.5559399,1.8071996,0.027356526,0.0021319655,0.0076063513,0.059026368
310,1.5615767,1.8117905,0.010825822,0.020112721,0.01056306,0.0020062593
311,2.5148187,0.19359402,1.4040784,1.7445815,0.45983863,1.835847
312,1.9018954,0.060036905,1.7221451,2.1153808,0.013397928,2.0245407
313,1.7735045,0.012950584,1.9678006,1.6808966,0.28315353,2.1319208
314,2.1906583,2.3568897,0.021612806,0.050251916,0.010830519,0.06701536
315,2.18413,2.3694613,0.11482759,0.0382298,0.015432683,0.034451716
316,2.211662,0.0015705383,2.0046518,1.9471803,0.25999266,1.4106983
317,2.717344,0.006704267,1.6702424,2.1942985,0.22725335,2.0179646
318,1.5009767,1.7765133,0.035283174,0.00039858578,0.0030002543,0.0029037108
319,2.048217,2.260189,0.028082827,0.00679413,0.0027272033,0.0065331813
320,2.0335047,0.0022645993,1.8403746,2.2507405,0.05491079,1.696091
321,1.5320827,1.801067,0.0141116455,0.012546124,0.031668145,0.021480676
322,1.628214,0.056752983,1.8102735,2.2075582,0.057702634,2.2241058
323,2.2446852,2.4350436,0.022714121,0.045766167,0.013028905,0.010166154
324,1.559293,0.32529122,2.2349813,2.3571374,0.08567875,1.3987734
325,2.389655,0.09598393,1.2791026,1.8650484,0.39822012,2.3397286
326,1.5699162,1.9673165,0.003996071,0.0033407537,0.013858072,0.06049684
327,1.7227925,2.0621552,0.009912578,0.00308855,0.008057184,0.02264699
328,1.7311246,2.079332,0.10115583,0.013398668,0.023730563,0.047021676
329,1.625288,0.016905786,2.2125514,1.7574956,0.40366176,1.6931628
330,2.0535424,0.020191675,1.8069526,0.96721363,0.8234124,2.1419578
331,1.7483379,0.05294872,1.9378101,1.8120875,0.3809186,2.0331354
332,1.2675999,1.6499747,0.011797283,0.02508023,0.0030831897,0.02489318
333,1.7258137,2.1513507,0.0025197363,0.016131544,0.0016947058,0.0032233736
334,2.1882992,0.016935209,1.8528376,2.8141367,0.14511037,1.7247692
335,1.8171912,0.025950449,2.1938033,1.807525,0.4185426,1.7985183
336,1.5186925,2.0853245,0.014664183,0.0020997117,0.0033616503,0.2889497
337,1.6734973,2.1245744,0.00023911461,0.018607486,0.0016252762,0.023420606
338,1.836595,0.003280918,2.1140864,1.9941094,0.44214886,1.487546
339,1.633476,2.0664084,0.030671665,0.009673304,0.08931968,0.0021192937
340,1.5925784,2.0638812,0.0055915224,0.015704751,0.012450758,0.0041123293
341,1.5776049,2.0602896,0.028923035,0.0001127563,0.00766697,0.0066361274
342,1.1178961,1.5699073,0.028034868,0.01820532,0.006050358,0.009910933
343,1.4008236,0.025817802,1.7836461,2.4494805,0.33184004,2.1003385
344,1.9513843,0.013006425,2.0080726,2.2590518,0.4977522,1.5046979
345,1.4940403,2.0501907,0.0034252931,0.015645262,0.050713416,0.06751719
346,2.0577476,2.8008564,0.003230597,0.042342868,0.012791777,0.02316017
347,1.5339916,2.1556625,0.037798293,0.060208295,0.022343336,0.0022009145
348,1.5118281,2.1496732,0.0030328664,0.0070069595,0.0016509021,0.0013009702
349,1.5995637,2.2347174,0.015718805,0.064234674,0.00020298609,0.021867773
350,1.0414011,1.5422589,0.11185342,0.060194917,0.020861128,0.04126431
351,1.6629535,0.025912086,1.6475351,2.0156276,0.62299395,1.7119654
352,1.324988,2.0360746,0.017402451,8.812865e-05,0.0012563916,0.002861389
353,2.234883,0.017655255,1.487638,2.006848,0.5704136,2.135098
354,1.9418784,0.00052253203,1.8633648,2.0872493,0.6256136,2.132683
355,2.0599363,0.017566128,2.035934,2.051019,0.6256299,1.8446829
356,1.5695829,2.3307476,0.014173107,0.008870632,0.03387039,0.018347574
357,1.8888398,0.003848606,1.8408204,1.8470429,0.65272516,1.9476427
358,1.7615609,0.015372481,1.7480173,1.9279447,0.71221083,1.556058
359,1.2929355,2.1368885,0.023108121,0.01990802,0.0013513854,0.0070332526
360,1.6687477,0.09811824,2.0842333,1.4441851,0.7516128,1.6472076
361,2.2299893,0.0046520885,1.8062629,2.1082613,0.7139867,1.7745519
362,1.2464527,2.096663,0.001416687,0.0085423235,0.04181718,0.007819801
363,1.2426279,2.108372,0.0020996234,0.0026266393,0.06649702,0.11253001
364,1.5736042,2.623623,0.005205694,0.00023576437,0.007363401,0.0011432101
365,1.5563434,2.5605054,0.0011521835,0.017442925,0.0015654697,0.0036498832
