,PseudoTime1,PseudoTime2
E319_266,NA,0.26506
E318_504,NA,0.50402
E612_716,0.71687,NA
E665_746,0.74699,NA
E738_474,NA,0.4739
E205_320,NA,0.31928
E602_423,NA,0.42269
E333_276,NA,0.2751
E836_687,0.68775,NA
E600_14,0.01205,NA
E959_59,NA,0.05723
E161_98,NA,0.09639
E115_112,NA,0.11044
E461_570,0.57028,NA
E970_524,0.5241,NA
E998_569,NA,0.56928
E653_686,0.68675,NA
E720_204,0.20281,NA
E709_941,0.94277,NA
E223_100,0.09839,NA
E40_476,0.4759,NA
E167_288,NA,0.28715
E279_229,0.22791,NA
E803_423,0.42269,NA
E514_745,NA,0.74598
E493_995,NA,0.99699
E449_812,0.81325,NA
E140_789,0.79016,NA
E184_499,NA,0.499
E414_968,NA,0.96988
E729_706,0.70683,NA
E580_769,NA,0.77008
E375_640,NA,0.64056
E561_549,NA,0.5492
E805_113,NA,0.11145
E771_458,NA,0.45783
E310_282,NA,0.28112
E847_69,NA,0.06727
E534_554,0.55422,NA
E635_77,0.0753,NA
E542_122,NA,0.12048
E634_12,0.01004,NA
E97_32,NA,0.03012
E275_889,NA,0.89056
E86_647,NA,0.64759
E68_772,0.77309,NA
E197_108,NA,0.10643
E947_347,NA,0.34639
E344_540,NA,0.54016
E417_948,NA,0.9498
E643_362,NA,0.36145
E0_507,NA,0.50703
E278_190,NA,0.18876
E927_426,0.4257,NA
E200_859,0.86044,NA
E402_820,0.82129,NA
E195_746,NA,0.74699
E177_114,NA,0.11245
E423_591,NA,0.59137
E218_352,NA,0.35141
E825_722,NA,0.72289
E587_858,NA,0.85944
E813_39,0.03715,NA
E352_446,NA,0.44578
E287_61,NA,0.05924
E616_178,NA,0.17671
E799_893,NA,0.89458
E737_352,0.35141,NA
E908_636,NA,0.63655
E187_398,0.39759,NA
E563_530,0.53012,NA
E955_683,NA,0.68373
E577_627,0.62751,NA
E387_592,NA,0.59237
E36_882,0.88353,NA
E734_678,NA,0.67871
E330_724,NA,0.7249
E153_732,0.73293,NA
E3_562,NA,0.56225
E498_138,NA,0.13655
E715_640,NA,0.64056
E948_881,NA,0.88253
E627_647,NA,0.64759
E696_821,0.82229,NA
E252_477,0.47691,NA
E297_368,0.36747,NA
E544_957,0.95884,NA
E178_653,NA,0.65361
E915_136,0.13454,NA
E393_751,0.75201,NA
E34_965,NA,0.96687
E494_838,0.83936,NA
E30_594,0.59438,NA
E232_24,0.02209,NA
E24_342,0.34137,NA
E619_620,NA,0.62048
E136_155,NA,0.15361
E986_886,NA,0.88755
E990_275,NA,0.2741
E922_739,0.73996,NA
E315_76,0.0743,NA
E506_342,NA,0.34137
E671_816,NA,0.81727
E660_602,0.60241,NA
E280_967,NA,0.96888
E540_417,NA,0.41667
E976_283,0.28213,NA
E390_914,0.91566,NA
E579_210,NA,0.20884
E615_189,0.18775,NA
E647_148,NA,0.14659
E37_740,NA,0.74096
E824_556,0.55622,NA
E233_120,0.11847,NA
E127_458,0.45783,NA
E809_963,0.96486,NA
E157_60,0.05823,NA
E678_340,NA,0.33936
E342_924,NA,0.9257
E46_660,NA,0.66064
E570_585,0.58534,NA
E478_751,0.75201,NA
E604_656,0.65663,NA
E775_805,0.80622,NA
E606_197,0.19578,NA
E592_517,NA,0.51707
E509_430,0.42972,NA
E149_372,NA,0.37149
E991_248,NA,0.24699
E487_104,NA,0.10241
E225_465,0.46486,NA
E648_615,NA,0.61546
E208_172,0.17068,NA
E303_980,NA,0.98193
E186_299,0.29819,NA
E173_568,0.56827,NA
E282_12,0.01004,NA
E821_643,NA,0.64357
E872_220,NA,0.21888
E61_636,0.63655,NA
E463_513,0.51305,NA
E249_44,NA,0.04217
E834_68,NA,0.06627
E450_455,NA,0.45482
E686_957,0.95884,NA
E193_900,0.90161,NA
E404_934,NA,0.93574
E609_600,NA,0.6004
E839_377,0.37651,NA
E491_753,0.75402,NA
E382_775,NA,0.7761
E50_197,0.19578,NA
E268_207,0.20582,NA
E135_56,NA,0.05422
E364_884,NA,0.88554
E221_966,0.96787,NA
E934_2,0.0,NA
E255_120,NA,0.11847
E941_443,NA,0.44277
E332_530,0.53012,NA
E256_785,0.78614,NA
E710_873,NA,0.8745
E705_621,0.62149,NA
E335_597,0.59739,NA
E593_302,NA,0.3012
E74_187,NA,0.18574
E690_920,NA,0.92169
E656_50,0.04819,NA
E622_206,NA,0.20482
E792_410,0.40964,NA
E416_637,NA,0.63755
E164_293,NA,0.29217
E73_998,1.0,NA
E175_311,NA,0.31024
E883_619,NA,0.61948
E361_351,NA,0.3504
E879_471,0.47088,NA
E583_903,NA,0.90462
E898_771,NA,0.77209
E938_705,0.70582,NA
E316_671,NA,0.67169
E224_459,NA,0.45884
E574_823,NA,0.8243
E112_648,NA,0.64859
E761_324,NA,0.32329
E341_982,NA,0.98394
E765_502,0.50201,NA
E181_426,0.4257,NA
E578_313,NA,0.31225
E261_114,0.11245,NA
E617_409,0.40863,NA
E644_993,0.99498,NA
E806_135,0.13353,NA
E845_24,0.02209,NA
E216_719,NA,0.71988
E226_941,NA,0.94277
E446_443,0.44277,NA
E528_678,NA,0.67871
E376_926,NA,0.92771
E87_905,0.90663,NA
E141_715,NA,0.71586
E45_891,0.89257,NA
E482_351,0.3504,NA
E431_501,0.501,NA
E346_248,0.24699,NA
E920_660,0.66064,NA
E518_539,0.53916,NA
E831_388,0.38755,NA
E511_604,NA,0.60442
E852_450,NA,0.4498
E27_257,NA,0.25602
E889_839,0.84036,NA
E742_730,0.73092,NA
E621_665,0.66566,NA
E629_820,0.82129,NA
E832_795,0.79618,NA
E337_216,NA,0.21486
E513_446,0.44578,NA
E718_395,0.39458,NA
E385_734,0.73494,NA
E62_367,NA,0.36647
E292_574,NA,0.5743
E533_892,NA,0.89357
E867_435,0.43474,NA
E329_827,0.82831,NA
E584_322,0.32129,NA
E19_114,0.11245,NA
E308_122,0.12048,NA
E704_832,NA,0.83333
E460_864,0.86546,NA
E917_800,0.8012,NA
E300_277,NA,0.2761
E944_649,0.6496,NA
E270_331,0.33032,NA
E266_123,0.12149,NA
E808_628,NA,0.62851
E207_659,NA,0.65964
E156_116,0.11446,NA
E274_960,0.96185,NA
E637_758,NA,0.75904
E38_844,0.84538,NA
E979_413,NA,0.41265
E35_749,0.75,NA
E594_256,NA,0.25502
E277_573,0.57329,NA
E259_456,NA,0.45582
E254_438,NA,0.43775
E747_398,NA,0.39759
E560_263,NA,0.26205
E378_38,NA,0.03614
E273_289,0.28815,NA
E630_330,0.32932,NA
E804_923,NA,0.9247
E185_218,NA,0.21687
E301_507,NA,0.50703
E265_521,NA,0.52108
E784_188,NA,0.18675
E526_818,0.81928,NA
E573_601,0.60141,NA
E311_595,0.59538,NA
E537_863,0.86446,NA
E914_318,NA,0.31727
E169_904,0.90562,NA
E451_303,NA,0.30221
E104_390,NA,0.38956
E649_813,NA,0.81426
E147_718,NA,0.71888
E65_577,NA,0.57731
E695_204,0.20281,NA
E357_567,NA,0.56727
E154_347,0.34639,NA
E171_912,NA,0.91365
E711_957,0.95884,NA
E114_992,NA,0.99398
E730_185,NA,0.18373
E219_225,0.2239,NA
E539_662,NA,0.66265
E486_529,NA,0.52912
E28_419,NA,0.41867
E182_519,NA,0.51908
E359_555,NA,0.55522
E281_563,NA,0.56325
E432_459,0.45884,NA
E83_171,0.16968,NA
E589_189,NA,0.18775
E444_899,0.9006,NA
E662_479,NA,0.47892
E687_514,NA,0.51406
E355_758,NA,0.75904
E183_304,0.30321,NA
E468_17,0.01506,NA
E94_60,0.05823,NA
E975_694,NA,0.69478
E921_609,0.60944,NA
E211_510,NA,0.51004
E235_344,0.34337,NA
E916_677,0.67771,NA
E210_256,0.25502,NA
E749_177,NA,0.1757
E419_281,0.28012,NA
E13_577,NA,0.57731
E576_189,0.18775,NA
E440_358,0.35743,NA
E582_984,NA,0.98594
E456_866,0.86747,NA
E396_647,0.64759,NA
E353_927,NA,0.92871
E95_87,NA,0.08534
E887_951,0.95281,NA
E699_22,0.02008,NA
E541_265,NA,0.26406
E995_220,0.21888,NA
E455_962,NA,0.96386
E980_209,NA,0.20783
E688_559,NA,0.55924
E672_870,0.87149,NA
E937_69,0.06727,NA
E811_993,0.99498,NA
E139_994,0.99598,NA
E51_825,NA,0.82631
E698_879,0.88052,NA
E982_845,0.84639,NA
E134_668,0.66867,NA
E1_78,NA,0.07631
E106_181,0.17972,NA
E328_370,0.36948,NA
E420_96,0.09438,NA
E673_292,0.29116,NA
E924_503,NA,0.50301
E623_506,NA,0.50602
E657_310,0.30924,NA
E700_744,NA,0.74498
E848_693,NA,0.69378
E795_561,NA,0.56124
E499_256,NA,0.25502
E442_550,NA,0.5502
E863_862,0.86345,NA
E374_34,NA,0.03213
E973_607,NA,0.60743
E57_414,NA,0.41365
E724_69,0.06727,NA
E117_734,0.73494,NA
E288_580,NA,0.58032
E723_82,0.08032,NA
E264_295,NA,0.29418
E356_372,NA,0.37149
E912_615,NA,0.61546
E240_842,NA,0.84337
E909_117,0.11546,NA
E760_746,0.74699,NA
E722_482,NA,0.48193
E596_489,0.48896,NA
E79_64,0.06225,NA
E433_393,0.39257,NA
E553_208,NA,0.20683
E575_722,NA,0.72289
E349_451,NA,0.4508
E17_829,NA,0.83032
E882_366,NA,0.36546
E415_399,NA,0.39859
E130_105,0.10341,NA
E400_807,NA,0.80823
E170_50,0.04819,NA
E54_622,0.62249,NA
E969_878,0.87952,NA
E846_366,NA,0.36546
E522_380,0.37952,NA
E16_709,NA,0.70984
E125_419,0.41867,NA
E434_923,NA,0.9247
E502_797,NA,0.79819
E802_468,NA,0.46787
E892_985,0.98695,NA
E864_604,0.60442,NA
E874_628,0.62851,NA
E992_744,NA,0.74498
E512_116,0.11446,NA
E899_231,NA,0.22992
E744_418,0.41767,NA
E770_143,NA,0.14157
E652_758,NA,0.75904
E645_845,NA,0.84639
E76_745,NA,0.74598
E750_651,NA,0.65161
E71_622,0.62249,NA
E964_203,NA,0.20181
E841_944,NA,0.94578
E798_453,NA,0.45281
E75_562,0.56225,NA
E467_216,0.21486,NA
E470_181,NA,0.17972
E471_101,NA,0.0994
E610_565,0.56526,NA
E823_800,NA,0.8012
E935_634,0.63454,NA
E489_265,0.26406,NA
E43_217,NA,0.21586
E505_91,0.08936,NA
E52_185,NA,0.18373
E751_249,NA,0.24799
E812_314,NA,0.31325
E880_872,0.87349,NA
E5_293,0.29217,NA
E21_642,NA,0.64257
E198_605,0.60542,NA
E733_505,0.50502,NA
E302_158,0.15663,NA
E568_368,0.36747,NA
E351_134,0.13253,NA
E381_306,NA,0.30522
E601_839,0.84036,NA
E435_872,0.87349,NA
E776_371,0.37048,NA
E943_858,NA,0.85944
E209_489,0.48896,NA
E459_198,0.19679,NA
E507_599,NA,0.5994
E655_255,0.25402,NA
E397_472,NA,0.47189
E957_883,0.88454,NA
E452_270,0.26908,NA
E707_847,NA,0.84839
E820_464,0.46386,NA
E307_829,NA,0.83032
E152_882,NA,0.88353
E137_903,0.90462,NA
E918_943,NA,0.94478
E368_385,NA,0.38454
E651_519,NA,0.51908
E952_428,NA,0.42771
E956_314,NA,0.31325
E474_192,NA,0.19076
E817_33,0.03112,NA
E143_592,NA,0.59237
E949_638,0.63855,NA
E213_302,NA,0.3012
E99_65,0.06325,NA
E159_798,NA,0.7992
E425_29,0.02711,NA
E119_973,NA,0.9749
E194_249,NA,0.24799
E107_607,NA,0.60743
E549_300,NA,0.2992
E148_341,NA,0.34036
E272_676,NA,0.67671
E663_149,0.14759,NA
E862_932,NA,0.93373
E978_445,NA,0.44478
E877_710,0.71084,NA
E165_685,NA,0.68574
E109_41,NA,0.03916
E443_270,0.26908,NA
E754_759,0.76004,NA
E923_987,NA,0.98896
E854_263,NA,0.26205
E527_536,0.53614,NA
E782_183,0.18173,NA
E105_265,0.26406,NA
E484_850,0.85141,NA
E732_103,NA,0.10141
E881_269,0.26807,NA
E331_644,NA,0.64458
E858_891,0.89257,NA
E562_852,NA,0.85341
E676_922,0.92369,NA
E29_330,0.32932,NA
E145_918,0.91968,NA
E521_599,0.5994,NA
E253_829,NA,0.83032
E963_950,NA,0.95181
E581_958,NA,0.95984
E793_760,NA,0.76104
E719_769,0.77008,NA
E63_313,NA,0.31225
E608_928,NA,0.92972
E8_601,0.60141,NA
E614_419,0.41867,NA
E373_26,NA,0.0241
E689_16,NA,0.01406
E626_112,0.11044,NA
E728_532,NA,0.53213
E628_289,0.28815,NA
E306_455,0.45482,NA
E984_951,0.95281,NA
E870_860,NA,0.86145
E873_87,NA,0.08534
E989_718,NA,0.71888
E547_113,NA,0.11145
E237_763,0.76406,NA
E340_568,0.56827,NA
E897_338,NA,0.33735
E951_355,NA,0.35442
E524_151,NA,0.1496
E428_830,0.83133,NA
E462_292,NA,0.29116
E631_357,0.35643,NA
E243_733,0.73394,NA
E516_378,0.37751,NA
E362_76,0.0743,NA
E901_128,NA,0.12651
E412_136,0.13454,NA
E555_203,NA,0.20181
E736_867,0.86847,NA
E565_882,NA,0.88353
E968_146,0.14458,NA
E345_85,0.08333,NA
E861_490,0.48996,NA
E801_429,0.42871,NA
E910_773,0.7741,NA
E520_790,NA,0.79116
E398_796,NA,0.79719
E590_161,NA,0.15964
E166_970,0.97189,NA
E291_935,0.93675,NA
E985_835,0.83635,NA
E659_755,0.75602,NA
E348_750,NA,0.751
E447_351,NA,0.3504
E481_195,NA,0.19378
E285_183,NA,0.18173
E389_164,0.16265,NA
E756_674,NA,0.6747
E246_848,0.8494,NA
E930_44,NA,0.04217
E23_235,NA,0.23394
E405_281,NA,0.28012
E473_310,NA,0.30924
E82_753,NA,0.75402
E379_234,0.23293,NA
E787_441,NA,0.44076
E317_588,0.58835,NA
E96_682,NA,0.68273
E403_306,NA,0.30522
E215_863,0.86446,NA
E694_570,NA,0.57028
E6_849,NA,0.8504
E781_551,NA,0.5512
E230_144,NA,0.14257
E830_373,NA,0.37249
E314_531,NA,0.53112
E84_723,0.7239,NA
E642_67,NA,0.06526
E248_63,0.06124,NA
E791_575,0.5753,NA
E158_62,NA,0.06024
E59_524,NA,0.5241
E93_870,NA,0.87149
E712_636,0.63655,NA
E85_272,NA,0.27108
E529_190,0.18876,NA
E244_454,NA,0.45382
E755_459,NA,0.45884
E725_710,NA,0.71084
E693_169,0.16767,NA
E242_183,NA,0.18173
E768_657,0.65763,NA
E220_949,NA,0.9508
E866_117,NA,0.11546
E674_541,NA,0.54116
E632_275,0.2741,NA
E746_222,0.22088,NA
E42_259,NA,0.25803
E77_749,NA,0.75
E12_590,NA,0.59036
E427_675,NA,0.6757
E971_486,NA,0.48594
E100_568,NA,0.56827
E962_864,NA,0.86546
E293_597,NA,0.59739
E886_23,NA,0.02108
E26_244,NA,0.24297
E849_558,NA,0.55823
E530_695,NA,0.69578
E939_920,0.92169,NA
E176_98,NA,0.09639
E9_171,0.16968,NA
E850_16,0.01406,NA
E163_74,NA,0.07229
E290_791,0.79217,NA
E564_591,0.59137,NA
E515_821,NA,0.82229
E778_846,0.84739,NA
E586_900,NA,0.90161
E926_850,0.85141,NA
E588_271,NA,0.27008
E697_358,NA,0.35743
E796_733,NA,0.73394
E321_751,NA,0.75201
E936_569,0.56928,NA
E654_356,0.35542,NA
E633_994,NA,0.99598
E14_426,NA,0.4257
E67_877,NA,0.87851
E972_495,0.49498,NA
E827_486,NA,0.48594
E120_195,0.19378,NA
E566_997,NA,0.999
E759_965,NA,0.96687
E121_666,0.66667,NA
E721_28,0.0261,NA
E559_371,NA,0.37048
E236_65,NA,0.06325
E532_960,NA,0.96185
E126_120,NA,0.11847
E438_850,NA,0.85141
E554_770,0.77108,NA
E538_49,0.04719,NA
E196_768,NA,0.76908
E833_375,0.3745,NA
E853_840,NA,0.84137
E625_931,0.93273,NA
E10_55,0.05321,NA
E569_907,0.90863,NA
E69_261,0.26004,NA
E684_3,NA,0.001
E448_785,0.78614,NA
E18_113,NA,0.11145
E523_166,0.16466,NA
E510_260,0.25904,NA
E251_134,0.13253,NA
E605_864,0.86546,NA
E639_190,NA,0.18876
E424_101,0.0994,NA
E774_231,NA,0.22992
E618_757,NA,0.75803
E977_447,NA,0.44679
E445_829,0.83032,NA
E691_623,NA,0.62349
E247_676,0.67671,NA
E276_772,NA,0.77309
E365_73,0.07129,NA
E894_623,0.62349,NA
E548_985,NA,0.98695
E480_470,0.46988,NA
E753_637,NA,0.63755
E304_325,NA,0.3243
E439_955,0.95683,NA
E875_991,NA,0.99297
E203_418,0.41767,NA
E426_944,NA,0.94578
E624_545,0.54518,NA
E401_816,NA,0.81727
E764_425,NA,0.4247
E960_222,NA,0.22088
E110_591,NA,0.59137
E284_819,NA,0.82028
E679_222,0.22088,NA
E598_997,NA,0.999
E946_36,0.03414,NA
E151_172,NA,0.17068
E772_124,0.12249,NA
E366_814,0.81526,NA
E692_885,NA,0.88655
E763_18,0.01606,NA
E677_673,NA,0.67369
E815_742,0.74297,NA
E919_24,0.02209,NA
E855_441,0.44076,NA
E572_379,0.37851,NA
E706_786,NA,0.78715
E545_749,0.75,NA
E868_929,0.93072,NA
E309_275,NA,0.2741
E536_50,0.04819,NA
E893_910,0.91165,NA
E394_262,0.26104,NA
E884_695,NA,0.69578
E206_681,0.68173,NA
E664_857,NA,0.85843
E25_170,NA,0.16867
E60_811,0.81225,NA
E988_109,NA,0.10743
E47_654,NA,0.65462
E726_857,NA,0.85843
E11_899,NA,0.9006
E557_620,0.62048,NA
E492_371,NA,0.37048
E7_82,NA,0.08032
E190_478,0.47791,NA
E20_990,0.99197,NA
E472_569,0.56928,NA
E336_488,0.48795,NA
E326_756,NA,0.75703
E245_827,NA,0.82831
E338_415,NA,0.41466
E878_174,NA,0.17269
E713_498,NA,0.49799
E810_273,NA,0.27209
E421_384,0.38353,NA
E257_250,NA,0.249
E70_339,NA,0.33835
E477_555,0.55522,NA
E669_189,NA,0.18775
E701_695,NA,0.69578
E779_287,0.28614,NA
E41_480,0.47992,NA
E191_752,NA,0.75301
E476_59,0.05723,NA
E214_112,0.11044,NA
E571_139,0.13755,NA
E743_429,NA,0.42871
E80_387,NA,0.38655
E829_295,NA,0.29418
E636_551,NA,0.5512
E129_821,NA,0.82229
E430_926,NA,0.92771
E780_600,NA,0.6004
E551_374,0.37349,NA
E350_289,0.28815,NA
E413_404,0.40361,NA
E519_702,NA,0.70281
E789_654,0.65462,NA
E323_542,NA,0.54217
E906_837,NA,0.83835
E180_418,0.41767,NA
E965_122,0.12048,NA
E739_278,NA,0.27711
E131_657,0.65763,NA
E888_306,NA,0.30522
E241_407,NA,0.40663
E931_739,0.73996,NA
E905_333,0.33233,NA
E410_834,NA,0.83534
E826_776,0.77711,NA
E367_975,NA,0.97691
E48_284,0.28313,NA
E44_31,NA,0.02912
E550_558,NA,0.55823
E752_980,0.98193,NA
E682_555,NA,0.55522
E945_348,0.34739,NA
E496_73,0.07129,NA
E53_320,NA,0.31928
E475_950,NA,0.95181
E911_628,NA,0.62851
E429_132,NA,0.13052
E144_850,NA,0.85141
E116_809,NA,0.81024
E856_786,NA,0.78715
E392_472,NA,0.47189
E453_274,NA,0.27309
E646_72,NA,0.07028
E437_724,0.7249,NA
E91_791,NA,0.79217
E967_98,0.09639,NA
E974_662,0.66265,NA
E354_138,0.13655,NA
E465_936,NA,0.93775
E843_342,NA,0.34137
E658_409,0.40863,NA
E766_324,0.32329,NA
E64_515,0.51506,NA
E386_198,NA,0.19679
E217_291,NA,0.29016
E670_63,0.06124,NA
E283_414,NA,0.41365
E212_520,NA,0.52008
E15_969,NA,0.97088
E681_240,0.23896,NA
E871_20,NA,0.01807
E305_472,NA,0.47189
E325_616,NA,0.61647
E299_538,0.53815,NA
E546_734,NA,0.73494
E81_86,0.08434,NA
E313_335,0.33434,NA
E466_981,NA,0.98293
E295_541,0.54116,NA
E101_579,0.57932,NA
E370_251,0.25,NA
E380_120,NA,0.11847
E395_27,NA,0.0251
E124_572,0.57229,NA
E269_111,NA,0.10944
E838_775,NA,0.7761
E31_332,0.33133,NA
E199_839,NA,0.84036
E954_88,NA,0.08635
E807_334,NA,0.33333
E409_853,NA,0.85442
E239_754,NA,0.75502
E294_24,NA,0.02209
E201_408,NA,0.40763
E788_885,NA,0.88655
E483_767,0.76807,NA
E72_966,NA,0.96787
