,PseudoTime1,PseudoTime2
E926_371,0.37111,NA
E141_601,NA,0.60181
E794_796,NA,0.79739
E338_219,NA,0.21866
E785_988,0.98997,NA
E557_224,0.22367,NA
E409_601,NA,0.60181
E511_882,NA,0.88365
E65_931,NA,0.9328
E63_492,NA,0.49248
E652_5,NA,0.00401
E334_965,NA,0.9669
E231_713,0.71414,NA
E15_582,NA,0.58275
E786_784,NA,0.78536
E133_114,NA,0.11334
E249_388,NA,0.38816
E312_520,NA,0.52056
E661_726,0.72718,NA
E574_207,NA,0.20662
E138_793,NA,0.79438
E131_862,0.86359,NA
E179_921,0.92277,NA
E795_963,NA,0.96489
E329_791,0.79238,NA
E821_997,NA,0.999
E977_215,NA,0.21464
E846_611,NA,0.61184
E199_8,NA,0.00702
E643_817,NA,0.81846
E651_238,NA,0.23771
E739_359,NA,0.35908
E997_200,NA,0.1996
E255_857,NA,0.85858
E771_699,NA,0.7001
E37_778,NA,0.77934
E667_169,0.16851,NA
E481_353,NA,0.35306
E314_968,NA,0.96991
E330_616,NA,0.61685
E123_382,0.38215,NA
E862_573,NA,0.57372
E694_902,NA,0.90371
E393_446,0.44634,NA
E899_850,NA,0.85155
E459_86,0.08526,NA
E949_942,0.94383,NA
E478_260,0.25978,NA
E246_746,0.74724,NA
E751_11,NA,0.01003
E891_60,NA,0.05918
E280_998,NA,1.0
E604_110,0.10933,NA
E648_19,NA,0.01805
E823_48,NA,0.04714
E723_722,0.72317,NA
E107_733,NA,0.7342
E520_48,NA,0.04714
E365_468,0.46841,NA
E679_452,0.45236,NA
E165_320,NA,0.31996
E104_972,NA,0.97392
E762_67,0.0662,NA
E178_952,NA,0.95386
E649_688,NA,0.68907
E164_646,NA,0.64694
E562_799,NA,0.8004
E392_72,NA,0.07121
E320_188,0.18756,NA
E194_689,NA,0.69007
E561_633,NA,0.6339
E411_804,NA,0.80542
E729_367,0.3671,NA
E132_939,0.94082,NA
E100_323,NA,0.32297
E602_687,NA,0.68806
E38_807,0.80843,NA
E144_742,NA,0.74323
E91_54,NA,0.05316
E149_462,NA,0.46239
E261_848,0.84955,NA
E544_835,0.83651,NA
E372_910,0.91174,NA
E316_482,NA,0.48245
E886_555,NA,0.55567
E406_871,0.87262,NA
E788_235,NA,0.2347
E166_181,0.18054,NA
E858_547,0.54764,NA
E266_76,0.07523,NA
E0_608,NA,0.60883
E494_851,0.85256,NA
E682_258,NA,0.25777
E282_407,0.40722,NA
E984_570,0.57071,NA
E24_977,0.97894,NA
E931_963,0.96489,NA
E738_154,NA,0.15346
E403_712,NA,0.71314
E139_506,0.50652,NA
E681_654,0.65496,NA
E864_919,0.92076,NA
E894_901,0.90271,NA
E510_166,0.1655,NA
E728_366,NA,0.3661
E417_802,NA,0.80341
E593_966,NA,0.9679
E113_646,0.64694,NA
E606_481,0.48144,NA
E941_610,NA,0.61083
E427_439,NA,0.43932
E219_938,0.93982,NA
E256_894,0.89569,NA
E498_222,NA,0.22166
E585_633,NA,0.6339
E673_835,0.83651,NA
E300_596,NA,0.59679
E725_33,NA,0.0321
E566_777,NA,0.77834
E877_715,0.71615,NA
E19_503,0.50351,NA
E368_387,NA,0.38716
E790_276,NA,0.27583
E518_372,0.37212,NA
E210_544,0.54463,NA
E630_824,0.82548,NA
E185_461,NA,0.46138
E57_636,NA,0.63691
E812_239,NA,0.23872
E554_468,0.46841,NA
E76_300,NA,0.2999
E337_147,NA,0.14644
E542_772,NA,0.77332
E4_171,0.17051,NA
E885_262,NA,0.26179
E573_867,0.86861,NA
E705_381,0.38114,NA
E757_414,0.41424,NA
E34_735,NA,0.73621
E62_563,NA,0.56369
E854_178,NA,0.17753
E259_986,NA,0.98796
E201_114,NA,0.11334
E850_634,0.6349,NA
E235_453,0.45336,NA
E836_723,0.72417,NA
E233_858,0.85958,NA
E420_942,0.94383,NA
E43_481,NA,0.48144
E130_313,0.31294,NA
E177_515,NA,0.51555
E506_298,NA,0.29789
E969_302,0.30191,NA
E683_161,NA,0.16048
E11_220,NA,0.21966
E530_442,NA,0.44233
E500_784,NA,0.78536
E748_202,0.2016,NA
E722_963,NA,0.96489
E727_742,0.74323,NA
E152_97,NA,0.09629
E601_954,0.95587,NA
E851_132,0.13139,NA
E434_78,NA,0.07723
E67_688,NA,0.68907
E517_680,0.68104,NA
E779_701,0.70211,NA
E1_972,NA,0.97392
E582_151,NA,0.15045
E587_480,NA,0.48044
E552_567,0.5677,NA
E333_697,NA,0.69809
E993_889,0.89067,NA
E822_679,NA,0.68004
E278_301,NA,0.3009
E127_61,0.06018,NA
E688_631,NA,0.6319
E992_755,NA,0.75627
E820_262,0.26179,NA
E9_377,0.37713,NA
E298_182,0.18154,NA
E691_346,NA,0.34604
E703_436,0.43631,NA
E395_327,NA,0.32698
E963_721,NA,0.72217
E195_56,NA,0.05517
E336_446,0.44634,NA
E350_666,0.667,NA
E875_370,NA,0.37011
E18_438,NA,0.43831
E669_874,NA,0.87563
E440_98,0.09729,NA
E90_90,NA,0.08927
E678_795,NA,0.79639
E190_717,0.71815,NA
E275_737,NA,0.73821
E493_84,NA,0.08325
E773_584,0.58475,NA
E625_751,0.75226,NA
E841_941,NA,0.94283
E205_404,NA,0.40421
E303_675,NA,0.67603
E565_579,NA,0.57974
E472_776,0.77733,NA
E924_466,NA,0.4664
E220_869,NA,0.87061
E810_326,NA,0.32598
E445_722,0.72317,NA
E323_986,NA,0.98796
E945_797,0.7984,NA
E348_364,NA,0.36409
E781_5,NA,0.00401
E479_303,NA,0.30291
E994_933,NA,0.9348
E760_640,0.64092,NA
E806_294,0.29388,NA
E101_725,0.72618,NA
E499_5,NA,0.00401
E436_505,0.50552,NA
E302_829,0.83049,NA
E569_541,0.54162,NA
E469_133,0.1324,NA
E29_341,0.34102,NA
E216_683,NA,0.68405
E464_322,0.32197,NA
E903_797,NA,0.7984
E928_987,0.98897,NA
E784_700,NA,0.7011
E291_315,0.31494,NA
E212_65,NA,0.06419
E754_493,0.49348,NA
E960_891,NA,0.89268
E937_748,0.74925,NA
E92_68,NA,0.0672
E281_120,NA,0.11936
E422_87,0.08626,NA
E385_612,0.61284,NA
E410_755,NA,0.75627
E721_893,0.89468,NA
E458_989,0.99097,NA
E595_885,0.88666,NA
E538_495,0.49549,NA
E26_914,NA,0.91575
E346_457,0.45737,NA
E381_899,NA,0.9007
E889_913,0.91474,NA
E82_683,NA,0.68405
E971_883,NA,0.88465
E52_383,NA,0.38315
E558_689,0.69007,NA
E466_325,NA,0.32497
E701_902,NA,0.90371
E792_22,0.02106,NA
E583_457,NA,0.45737
E951_852,NA,0.85356
E476_566,0.5667,NA
E295_664,0.66499,NA
E639_532,NA,0.5326
E898_511,NA,0.51153
E306_912,0.91374,NA
E74_359,NA,0.35908
E428_994,0.99599,NA
E995_246,0.24574,NA
E361_454,NA,0.45436
E473_861,NA,0.86259
E443_707,0.70812,NA
E377_567,NA,0.5677
E426_300,NA,0.2999
E689_249,NA,0.24875
E670_814,0.81545,NA
E412_606,0.60682,NA
E967_958,0.95988,NA
E161_290,NA,0.28987
E402_985,0.98696,NA
E187_971,0.97292,NA
E242_212,NA,0.21163
E228_519,NA,0.51956
E965_564,0.56469,NA
E768_220,0.21966,NA
E471_146,NA,0.14544
E158_523,NA,0.52357
E614_491,0.49147,NA
E380_78,NA,0.07723
E881_967,0.96891,NA
E225_625,0.62588,NA
E197_395,NA,0.39519
E424_524,0.52457,NA
E184_272,NA,0.27182
E740_482,NA,0.48245
E175_677,NA,0.67803
E687_646,NA,0.64694
E724_854,0.85557,NA
E213_713,NA,0.71414
E991_222,NA,0.22166
E904_599,0.5998,NA
E415_8,NA,0.00702
E120_103,0.10231,NA
E789_53,0.05216,NA
E143_696,NA,0.69709
E680_426,0.42628,NA
E954_447,NA,0.44734
E715_482,NA,0.48245
E474_400,NA,0.4002
E534_356,0.35607,NA
E46_461,NA,0.46138
E495_520,0.52056,NA
E384_584,0.58475,NA
E234_84,NA,0.08325
E390_152,0.15145,NA
E425_525,0.52558,NA
E215_997,0.999,NA
E732_234,NA,0.2337
E839_296,0.29589,NA
E73_271,0.27081,NA
E946_858,0.85958,NA
E837_253,0.25276,NA
E805_407,NA,0.40722
E124_655,0.65597,NA
E72_217,NA,0.21665
E940_797,0.7984,NA
E663_181,0.18054,NA
E305_987,NA,0.98897
E835_133,NA,0.1324
E892_585,0.58576,NA
E555_668,NA,0.66901
E357_381,NA,0.38114
E950_197,NA,0.19659
E502_632,NA,0.6329
E116_818,NA,0.81946
E733_742,0.74323,NA
E358_437,0.43731,NA
E400_554,NA,0.55466
E349_439,NA,0.43932
E429_955,NA,0.95687
E378_737,NA,0.73821
E900_104,0.10331,NA
E147_792,NA,0.79338
E321_884,NA,0.88566
E146_39,0.03811,NA
E44_981,NA,0.98295
E522_583,0.58375,NA
E829_790,NA,0.79137
E183_387,0.38716,NA
E71_619,0.61986,NA
E387_901,NA,0.90271
E685_386,NA,0.38616
E462_116,NA,0.11535
E961_341,0.34102,NA
E156_392,0.39218,NA
E865_582,0.58275,NA
E444_41,0.04012,NA
E374_894,NA,0.89569
E245_524,NA,0.52457
E640_530,0.53059,NA
E111_784,0.78536,NA
E644_423,0.42327,NA
E94_691,0.69208,NA
E268_42,0.04112,NA
E485_424,NA,0.42427
E876_16,0.01505,NA
E68_282,0.28185,NA
E539_44,NA,0.04313
E454_955,0.95687,NA
E260_392,NA,0.39218
E51_660,NA,0.66098
E896_496,0.49649,NA
E457_970,NA,0.97192
E774_985,NA,0.98696
E987_59,NA,0.05817
E84_381,0.38114,NA
E563_892,0.89368,NA
E154_23,0.02207,NA
E112_618,NA,0.61886
E838_288,NA,0.28786
E257_263,NA,0.26279
E61_928,0.92979,NA
E704_277,NA,0.27683
E237_263,0.26279,NA
E40_541,0.54162,NA
E843_557,NA,0.55767
E845_566,0.5667,NA
E492_929,NA,0.93079
E742_934,0.93581,NA
E550_146,NA,0.14544
E660_843,0.84453,NA
E707_721,NA,0.72217
E731_780,NA,0.78134
E211_952,NA,0.95386
E253_625,NA,0.62588
E912_395,NA,0.39519
E203_133,0.1324,NA
E901_746,NA,0.74724
E523_480,0.48044,NA
E800_822,NA,0.82347
E964_544,NA,0.54463
E999_589,NA,0.58977
E990_333,NA,0.333
E571_878,0.87964,NA
E294_217,NA,0.21665
E401_433,NA,0.4333
E83_617,0.61785,NA
E897_207,NA,0.20662
E125_106,0.10532,NA
E80_549,NA,0.54965
E752_97,0.09629,NA
E914_557,NA,0.55767
E360_647,NA,0.64794
E778_982,0.98395,NA
E77_166,NA,0.1655
E279_229,0.22869,NA
E943_966,NA,0.9679
E646_291,NA,0.29087
E799_389,NA,0.38917
E956_817,NA,0.81846
E916_989,0.99097,NA
E355_848,NA,0.84955
E756_130,NA,0.12939
E803_700,0.7011,NA
E734_851,NA,0.85256
E972_520,0.52056,NA
E258_833,0.8345,NA
E134_456,0.45637,NA
E714_802,NA,0.80341
E832_783,0.78435,NA
E221_328,0.32798,NA
E313_273,0.27282,NA
E25_155,NA,0.15446
E872_694,NA,0.69509
E979_851,NA,0.85256
E525_81,0.08024,NA
E958_913,NA,0.91474
E844_267,0.2668,NA
E95_300,NA,0.2999
E878_606,NA,0.60682
E970_456,0.45637,NA
E480_559,0.55968,NA
E664_859,NA,0.86058
E399_464,NA,0.46439
E959_106,NA,0.10532
E867_378,0.37813,NA
E75_11,0.01003,NA
E512_686,0.68706,NA
E863_920,0.92177,NA
E170_303,0.30291,NA
E263_257,0.25677,NA
E888_471,NA,0.47141
E50_184,0.18355,NA
E852_137,NA,0.13641
E560_808,NA,0.80943
E546_293,NA,0.29288
E935_54,0.05316,NA
E423_718,NA,0.71916
E588_94,NA,0.09328
E818_527,NA,0.52758
E55_321,0.32096,NA
E747_393,NA,0.39318
E666_38,NA,0.03711
E376_271,NA,0.27081
E526_740,0.74122,NA
E117_443,0.44333,NA
E421_326,0.32598,NA
E39_860,NA,0.86158
E957_406,0.40622,NA
E796_480,NA,0.48044
E335_890,0.89168,NA
E87_3,0.00201,NA
E535_791,NA,0.79238
E908_951,NA,0.95286
E700_823,NA,0.82447
E176_598,NA,0.5988
E163_63,NA,0.06219
E8_656,0.65697,NA
E797_912,NA,0.91374
E905_846,0.84754,NA
E32_766,NA,0.7673
E198_122,0.12136,NA
E217_560,NA,0.56068
E690_763,NA,0.76429
E856_408,NA,0.40822
E353_357,NA,0.35707
E35_591,0.59178,NA
E808_253,NA,0.25276
E503_448,NA,0.44835
E842_33,0.0321,NA
E354_451,0.45135,NA
E12_81,NA,0.08024
E953_147,NA,0.14644
E658_793,0.79438,NA
E438_868,NA,0.86961
E114_403,NA,0.40321
E122_768,NA,0.76931
E536_859,0.86058,NA
E944_194,0.19358,NA
E859_277,0.27683,NA
E592_574,NA,0.57472
E290_438,0.43831,NA
E612_106,0.10532,NA
E150_837,NA,0.83852
E269_773,NA,0.77432
E433_340,0.34002,NA
E513_757,0.75827,NA
E504_874,0.87563,NA
E452_540,0.54062,NA
E712_342,0.34203,NA
E609_748,NA,0.74925
E617_605,0.60582,NA
E487_564,NA,0.56469
E42_934,NA,0.93581
E932_821,NA,0.82247
E60_392,0.39218,NA
E699_11,0.01003,NA
E883_12,NA,0.01103
E137_14,0.01304,NA
E254_608,NA,0.60883
E135_168,NA,0.1675
E575_807,NA,0.80843
E404_279,NA,0.27884
E328_792,0.79338,NA
E85_583,NA,0.58375
E988_226,NA,0.22568
E343_388,0.38816,NA
E817_756,0.75727,NA
E36_230,0.22969,NA
E793_888,NA,0.88967
E934_46,0.04514,NA
E702_320,0.31996,NA
E223_936,0.93781,NA
E369_712,NA,0.71314
E755_281,NA,0.28084
E45_688,0.68907,NA
E668_445,0.44534,NA
E169_821,0.82247,NA
E327_238,NA,0.23771
E989_378,NA,0.37813
E371_323,0.32297,NA
E193_855,0.85657,NA
E596_808,0.80943,NA
E717_461,NA,0.46138
E364_119,NA,0.11836
E613_215,NA,0.21464
E10_797,0.7984,NA
E446_794,0.79539,NA
E431_949,0.95085,NA
E475_160,NA,0.15948
E840_236,0.23571,NA
E927_981,0.98295,NA
E758_423,0.42327,NA
E98_205,0.20461,NA
E981_296,NA,0.29589
E713_234,NA,0.2337
E439_972,0.97392,NA
E813_833,0.8345,NA
E189_203,NA,0.20261
E339_99,NA,0.09829
E918_889,NA,0.89067
E491_657,0.65797,NA
E405_947,NA,0.94885
E340_994,0.99599,NA
E635_285,0.28485,NA
E737_524,0.52457,NA
E913_456,0.45637,NA
E787_58,NA,0.05717
E264_112,NA,0.11133
E749_374,NA,0.37412
E647_953,NA,0.95486
E580_214,NA,0.21364
E809_578,0.57874,NA
E186_37,0.03611,NA
E64_884,0.88566,NA
E202_11,0.01003,NA
E391_26,0.02508,NA
E105_685,0.68606,NA
E895_579,NA,0.57974
E882_19,NA,0.01805
E605_975,0.97693,NA
E394_57,0.05617,NA
E238_347,0.34704,NA
E467_77,0.07623,NA
E468_561,0.56169,NA
E761_980,NA,0.98195
E603_584,0.58475,NA
E262_935,NA,0.93681
E698_862,0.86359,NA
E442_540,NA,0.54062
E59_995,NA,0.99699
E244_820,NA,0.82146
E570_438,0.43831,NA
E248_777,0.77834,NA
E825_151,NA,0.15045
E319_377,NA,0.37713
E654_432,0.4323,NA
E628_305,0.30491,NA
E929_643,NA,0.64393
E857_190,0.18957,NA
E861_912,0.91374,NA
E976_771,0.77232,NA
E5_897,0.8987,NA
E367_536,NA,0.53661
E2_952,NA,0.95386
E624_971,0.97292,NA
E579_330,NA,0.32999
E93_665,NA,0.666
E451_658,NA,0.65898
E171_248,NA,0.24774
E545_951,0.95286,NA
E695_820,0.82146,NA
E763_939,0.94082,NA
E69_432,0.4323,NA
E188_513,NA,0.51354
E241_900,NA,0.90171
E576_144,0.14343,NA
E287_832,NA,0.8335
E432_142,0.14142,NA
E151_483,NA,0.48345
E983_696,NA,0.69709
E671_257,NA,0.25677
E277_336,0.33601,NA
E968_227,0.22668,NA
E239_983,NA,0.98495
E463_245,0.24473,NA
E109_158,NA,0.15747
E674_46,NA,0.04514
E297_452,0.45236,NA
E430_154,NA,0.15346
E750_650,NA,0.65095
E58_161,NA,0.16048
E373_134,NA,0.1334
E272_159,NA,0.15848
E590_154,NA,0.15346
E48_91,0.09027,NA
E126_195,NA,0.19458
E41_10,0.00903,NA
E292_632,NA,0.6329
E902_134,0.1334,NA
E496_150,0.14945,NA
E416_689,NA,0.69007
E827_850,NA,0.85155
E310_245,NA,0.24473
E871_753,NA,0.75426
E317_481,0.48144,NA
E359_749,NA,0.75025
E684_535,NA,0.53561
E27_324,NA,0.32397
E325_945,NA,0.94684
E696_335,0.33501,NA
E128_686,NA,0.68706
E14_78,NA,0.07723
E874_244,0.24373,NA
E653_572,0.57272,NA
E22_230,NA,0.22969
E608_130,NA,0.12939
E418_15,NA,0.01404
E308_92,0.09127,NA
E196_753,NA,0.75426
E285_623,NA,0.62387
E915_226,0.22568,NA
E148_988,NA,0.98997
E631_625,0.62588,NA
E657_930,0.9318,NA
E497_735,NA,0.73621
E686_9,0.00802,NA
E529_532,0.5326,NA
E720_315,0.31494,NA
E917_890,0.89168,NA
E486_181,NA,0.18054
E764_71,NA,0.07021
E265_285,NA,0.28485
E341_704,NA,0.70512
E449_330,0.32999,NA
E559_982,NA,0.98395
E819_89,0.08826,NA
E548_465,NA,0.4654
E206_612,0.61284,NA
E505_834,0.83551,NA
E270_743,0.74423,NA
E489_837,0.83852,NA
E214_896,0.89769,NA
E47_337,NA,0.33701
E677_557,NA,0.55767
E273_419,0.41926,NA
E284_199,NA,0.1986
E180_404,0.40421,NA
E207_968,NA,0.96991
E911_781,NA,0.78235
E56_762,0.76329,NA
E936_282,0.28185,NA
E172_853,0.85456,NA
E102_467,0.4674,NA
E21_260,NA,0.25978
E509_419,0.41926,NA
E515_269,NA,0.26881
E383_698,0.6991,NA
E33_789,NA,0.79037
E594_920,NA,0.92177
E382_902,NA,0.90371
E584_933,0.9348,NA
E923_413,NA,0.41324
E226_465,NA,0.4654
E54_944,0.94584,NA
E389_349,0.34905,NA
E541_914,NA,0.91575
E283_622,NA,0.62287
E455_400,NA,0.4002
E315_288,0.28786,NA
E532_804,NA,0.80542
E975_464,NA,0.46439
E167_474,NA,0.47442
E251_307,0.30692,NA
E351_125,0.12437,NA
E600_752,0.75326,NA
E870_699,NA,0.7001
E662_67,NA,0.0662
E802_548,NA,0.54865
E208_384,0.38415,NA
E765_100,0.0993,NA
E549_982,NA,0.98395
E362_845,0.84654,NA
E766_705,0.70612,NA
E769_461,0.46138,NA
E157_694,0.69509,NA
E531_147,0.14644,NA
E118_105,NA,0.10431
E620_855,0.85657,NA
E753_820,NA,0.82146
E129_607,NA,0.60782
E966_591,NA,0.59178
E925_503,NA,0.50351
E860_136,NA,0.13541
E780_592,NA,0.59278
E783_98,NA,0.09729
E636_860,NA,0.86158
E887_906,0.90772,NA
E191_70,NA,0.06921
E6_763,NA,0.76429
E450_144,NA,0.14343
E396_373,0.37312,NA
E521_804,0.80542,NA
E332_186,0.18556,NA
E906_381,NA,0.38114
E3_323,NA,0.32297
E232_8,0.00702,NA
E311_366,0.3661,NA
E847_181,NA,0.18054
E706_476,NA,0.47643
E828_686,0.68706,NA
E13_938,NA,0.93982
E947_377,NA,0.37713
E413_537,0.53761,NA
E218_352,NA,0.35206
E324_346,0.34604,NA
E791_987,0.98897,NA
E501_615,NA,0.61585
E533_512,NA,0.51254
E907_427,0.42728,NA
E920_750,0.75125,NA
E16_957,NA,0.95888
E849_925,NA,0.92678
E564_403,0.40321,NA
E952_468,NA,0.46841
E718_786,0.78736,NA
E230_688,NA,0.68907
E746_44,0.04313,NA
E980_1,NA,0.0
E204_756,NA,0.75727
E441_837,0.83852,NA
E286_272,0.27182,NA
E893_14,0.01304,NA
E632_333,0.333,NA
E634_975,0.97693,NA
E490_913,0.91474,NA
E866_845,NA,0.84654
E735_981,NA,0.98295
E153_480,0.48044,NA
E716_925,NA,0.92678
E192_467,0.4674,NA
E626_544,0.54463,NA
E656_473,0.47342,NA
E589_524,NA,0.52457
E853_833,NA,0.8345
E470_135,NA,0.1344
E236_495,NA,0.49549
E88_299,0.2989,NA
E597_53,0.05216,NA
E119_637,NA,0.63791
E540_484,NA,0.48445
E519_796,NA,0.79739
E868_958,0.95988,NA
E408_415,0.41525,NA
E484_516,0.51655,NA
E710_568,NA,0.56871
E31_570,0.57071,NA
E777_278,0.27783,NA
E96_259,NA,0.25878
E66_519,NA,0.51956
E121_412,0.41224,NA
E307_632,NA,0.6329
E483_239,0.23872,NA
E181_78,0.07723,NA
E453_801,NA,0.80241
E229_847,NA,0.84855
E447_969,NA,0.97091
E633_136,NA,0.13541
E86_792,NA,0.79338
E89_262,NA,0.26179
E910_317,0.31695,NA
E586_171,NA,0.17051
E370_54,0.05316,NA
E344_73,NA,0.07222
E140_284,0.28385,NA
E482_184,0.18355,NA
E618_81,NA,0.08024
E250_727,0.72818,NA
E200_801,0.80241,NA
E70_695,NA,0.69609
E527_163,0.16249,NA
E326_815,NA,0.81645
E869_877,0.87864,NA
E909_346,0.34604,NA
E537_76,0.07523,NA
E342_760,NA,0.76128
E655_2,0.001,NA
E816_221,NA,0.22066
E276_635,NA,0.63591
E638_855,NA,0.85657
E115_731,NA,0.7322
E547_881,NA,0.88265
E814_720,NA,0.72116
E347_106,0.10532,NA
E516_242,0.24173,NA
E145_651,0.65196,NA
E855_273,0.27282,NA
E271_196,0.19559,NA
E775_633,0.6339,NA
E142_642,0.64293,NA
E982_672,0.67302,NA
E456_441,0.44132,NA
E136_512,NA,0.51254
