,PseudoTime1,PseudoTime2
E78_433,NA,0.54214
E32_554,NA,0.69434
E950_39,0.04654,NA
E485_162,0.20126,NA
E432_182,0.22642,NA
E291_12,NA,0.01258
E977_782,NA,0.98113
E877_55,0.06667,NA
E468_725,0.90943,NA
E752_725,0.90943,NA
E482_131,0.16226,NA
E996_407,0.50943,NA
E229_425,NA,0.53208
E202_92,0.11321,NA
E774_198,0.24654,NA
E255_225,0.2805,NA
E958_40,0.0478,NA
E998_206,NA,0.2566
E294_390,NA,0.48805
E509_781,NA,0.97987
E638_622,NA,0.77987
E794_304,NA,0.37987
E336_419,NA,0.52453
E251_333,NA,0.41635
E662_789,NA,0.98994
E154_96,0.11824,NA
E212_428,NA,0.53585
E274_683,0.8566,NA
E413_453,0.5673,NA
E759_707,NA,0.88679
E815_31,0.03648,NA
E667_481,0.60252,NA
E802_583,0.73082,NA
E12_149,NA,0.18491
E290_450,NA,0.56352
E846_667,NA,0.83648
E185_557,NA,0.69811
E980_272,NA,0.33962
E612_535,0.67044,NA
E67_163,0.20252,NA
E851_293,0.36604,NA
E548_497,NA,0.62264
E142_16,NA,0.01761
E983_580,0.72704,NA
E47_11,NA,0.01132
E955_639,0.80126,NA
E191_91,0.11195,NA
E630_432,0.54088,NA
E374_393,NA,0.49182
E404_643,NA,0.80629
E279_568,NA,0.71195
E863_397,NA,0.49686
E430_171,NA,0.21258
E130_110,0.13585,NA
E653_355,NA,0.44403
E101_79,0.09686,NA
E496_169,NA,0.21006
E823_638,0.8,NA
E550_673,NA,0.84403
E38_501,NA,0.62767
E138_553,0.69308,NA
E669_110,NA,0.13585
E706_749,0.93962,NA
E824_140,NA,0.17358
E728_351,NA,0.43899
E919_173,NA,0.21509
E44_54,0.06541,NA
E782_38,NA,0.04528
E448_601,0.75346,NA
E13_544,NA,0.68176
E277_404,0.50566,NA
E456_353,NA,0.44151
E744_748,NA,0.93836
E235_589,0.73836,NA
E825_74,NA,0.09057
E481_734,NA,0.92075
E632_334,0.41761,NA
E871_690,0.86541,NA
E278_396,0.4956,NA
E760_440,0.55094,NA
E360_591,0.74088,NA
E437_319,0.39874,NA
E48_371,NA,0.46415
E307_460,NA,0.5761
E65_566,0.70943,NA
E8_42,0.05031,NA
E676_794,0.99623,NA
E135_448,0.56101,NA
E417_672,NA,0.84277
E483_498,NA,0.6239
E930_170,NA,0.21132
E569_391,0.48931,NA
E230_412,NA,0.51572
E852_17,0.01887,NA
E586_357,NA,0.44654
E926_184,0.22893,NA
E358_782,0.98113,NA
E606_291,0.36352,NA
E139_399,0.49937,NA
E784_262,NA,0.32704
E913_254,NA,0.31698
E767_336,NA,0.42013
E883_221,NA,0.27547
E491_281,NA,0.35094
E389_430,NA,0.53836
E655_139,NA,0.17233
E826_742,0.93082,NA
E995_406,NA,0.50818
E61_650,0.81509,NA
E5_748,NA,0.93836
E419_677,0.84906,NA
E465_616,NA,0.77233
E64_340,0.42516,NA
E623_462,0.57862,NA
E31_655,0.82138,NA
E543_73,0.08931,NA
E452_66,NA,0.0805
E77_594,0.74465,NA
E314_90,0.11069,NA
E947_599,0.75094,NA
E821_442,NA,0.55346
E166_438,0.54843,NA
E570_367,NA,0.45912
E743_756,NA,0.94843
E571_389,0.48679,NA
E148_608,NA,0.76226
E433_325,0.40629,NA
E549_230,0.28679,NA
E73_130,0.16101,NA
E295_27,0.03145,NA
E551_43,0.05157,NA
E580_655,0.82138,NA
E796_207,NA,0.25786
E909_703,0.88176,NA
E150_319,0.39874,NA
E691_70,NA,0.08553
E618_39,NA,0.04654
E888_308,NA,0.38491
E704_313,0.39119,NA
E563_12,NA,0.01258
E872_160,0.19874,NA
E546_764,0.95849,NA
E17_738,0.92579,NA
E765_430,NA,0.53836
E132_69,NA,0.08428
E161_751,NA,0.94214
E681_287,NA,0.35849
E472_687,NA,0.86164
E637_157,0.19497,NA
E592_26,0.03019,NA
E820_267,0.33333,NA
E862_601,NA,0.75346
E813_400,NA,0.50063
E159_259,NA,0.32327
E494_234,NA,0.29182
E381_656,0.82264,NA
E431_466,NA,0.58365
E178_330,0.41258,NA
E240_458,0.57358,NA
E873_247,NA,0.30818
E555_170,NA,0.21132
E119_132,0.16352,NA
E418_464,NA,0.58113
E62_387,0.48428,NA
E812_636,NA,0.79748
E679_671,NA,0.84151
E574_298,NA,0.37233
E424_544,NA,0.68176
E232_603,NA,0.75597
E635_477,NA,0.59748
E249_499,NA,0.62516
E715_182,NA,0.22642
E614_212,0.26415,NA
E257_251,0.31321,NA
E207_762,NA,0.95597
E236_256,0.3195,NA
E313_787,0.98742,NA
E880_790,0.99119,NA
E936_516,0.64654,NA
E699_56,NA,0.06792
E837_179,0.22264,NA
E859_680,0.85283,NA
E198_96,NA,0.11824
E486_45,0.05409,NA
E861_318,0.39748,NA
E394_225,NA,0.2805
E440_100,0.12327,NA
E697_762,NA,0.95597
E875_24,0.02767,NA
E11_550,NA,0.68931
E527_195,0.24277,NA
E656_699,NA,0.87673
E972_264,NA,0.32956
E305_47,0.0566,NA
E403_288,NA,0.35975
E510_26,NA,0.03019
E798_742,0.93082,NA
E885_435,0.54465,NA
E628_455,NA,0.56981
E355_322,0.40252,NA
E24_262,NA,0.32704
E601_302,NA,0.37736
E712_677,NA,0.84906
E540_374,NA,0.46792
E576_619,0.7761,NA
E708_552,NA,0.69182
E598_339,NA,0.4239
E69_762,NA,0.95597
E611_790,NA,0.99119
E869_593,0.7434,NA
E341_147,0.18239,NA
E270_663,0.83145,NA
E390_154,0.19119,NA
E441_674,0.84528,NA
E169_341,0.42642,NA
E426_328,NA,0.41006
E587_491,NA,0.61509
E312_27,0.03145,NA
E694_118,NA,0.14591
E668_32,0.03774,NA
E690_749,0.93962,NA
E817_159,0.19748,NA
E688_541,NA,0.67799
E122_366,NA,0.45786
E234_206,0.2566,NA
E902_246,0.30692,NA
E573_56,0.06792,NA
E88_345,0.43145,NA
E860_313,0.39119,NA
E42_612,NA,0.7673
E467_70,0.08553,NA
E599_555,NA,0.6956
E415_591,0.74088,NA
E385_104,0.1283,NA
E783_56,NA,0.06792
E311_430,0.53836,NA
E645_704,NA,0.88302
E850_475,NA,0.59497
E480_180,NA,0.2239
E76_529,0.66289,NA
E39_721,NA,0.9044
E265_796,0.99874,NA
E244_589,0.73836,NA
E910_448,NA,0.56101
E648_592,NA,0.74214
E211_201,0.25031,NA
E335_176,0.21887,NA
E96_659,NA,0.82642
E158_663,0.83145,NA
E104_367,0.45912,NA
E952_572,0.71698,NA
E414_278,NA,0.34717
E153_391,0.48931,NA
E79_208,NA,0.25912
E94_564,NA,0.70692
E922_790,0.99119,NA
E364_700,NA,0.87799
E327_768,0.96352,NA
E120_744,NA,0.93333
E516_450,0.56352,NA
E539_495,0.62013,NA
E659_567,0.71069,NA
E512_472,NA,0.59119
E973_676,NA,0.8478
E713_385,0.48176,NA
E797_139,0.17233,NA
E254_597,0.74843,NA
E942_419,0.52453,NA
E518_286,0.35723,NA
E351_544,0.68176,NA
E994_469,0.58742,NA
E215_603,0.75597,NA
E814_711,0.89182,NA
E620_126,NA,0.15597
E986_590,0.73962,NA
E892_347,NA,0.43396
E761_524,NA,0.6566
E99_143,NA,0.17736
E443_69,0.08428,NA
E438_723,0.90692,NA
E201_150,NA,0.18616
E791_558,NA,0.69937
E700_187,0.2327,NA
E768_379,0.47421,NA
E143_707,0.88679,NA
E756_712,NA,0.89308
E55_185,0.23019,NA
E541_119,0.14717,NA
E401_462,NA,0.57862
E262_42,NA,0.05031
E40_12,0.01258,NA
E146_166,NA,0.20629
E91_702,NA,0.8805
E168_399,NA,0.49937
E84_605,NA,0.75849
E581_6,0.00503,NA
E60_482,0.60377,NA
E387_187,0.2327,NA
E111_738,0.92579,NA
E469_247,0.30818,NA
E522_284,0.35472,NA
E462_479,0.6,NA
E450_722,0.90566,NA
E929_626,0.78491,NA
E147_569,NA,0.71321
E528_490,NA,0.61384
E927_338,NA,0.42264
E216_260,0.32453,NA
E868_464,NA,0.58113
E631_409,0.51195,NA
E350_555,0.6956,NA
E693_781,NA,0.97987
E907_416,0.52075,NA
E124_512,NA,0.64151
E729_794,NA,0.99623
E263_486,NA,0.60881
E721_596,NA,0.74717
E172_311,0.38868,NA
E687_160,NA,0.19874
E409_777,NA,0.97484
E520_756,NA,0.94843
E844_50,NA,0.06038
E281_682,0.85535,NA
E490_217,0.27044,NA
E643_749,0.93962,NA
E727_604,NA,0.75723
E226_506,NA,0.63396
E616_131,NA,0.16226
E963_477,0.59748,NA
E27_388,0.48553,NA
E733_336,0.42013,NA
E89_68,0.08302,NA
E529_203,0.25283,NA
E246_174,0.21635,NA
E589_777,0.97484,NA
E974_76,0.09308,NA
E315_158,NA,0.19623
E268_376,NA,0.47044
E959_282,0.3522,NA
E145_278,NA,0.34717
E408_528,0.66164,NA
E14_591,NA,0.74088
E292_677,NA,0.84906
E396_596,0.74717,NA
E245_211,NA,0.26289
E23_309,NA,0.38616
E288_722,0.90566,NA
E856_135,NA,0.1673
E300_237,NA,0.2956
E789_146,NA,0.18113
E218_49,NA,0.05912
E163_382,NA,0.47799
E395_574,NA,0.7195
E692_786,NA,0.98616
E627_518,0.64906,NA
E453_695,NA,0.8717
E849_68,NA,0.08302
E289_322,0.40252,NA
E672_76,NA,0.09308
E513_280,NA,0.34969
E174_617,NA,0.77358
E561_252,0.31447,NA
E962_215,NA,0.26792
E444_351,NA,0.43899
E276_29,NA,0.03396
E157_242,NA,0.30189
E805_790,0.99119,NA
E293_228,0.28428,NA
E10_42,NA,0.05031
E330_526,NA,0.65912
E830_552,NA,0.69182
E652_619,0.7761,NA
E125_231,NA,0.28805
E673_531,0.66541,NA
E370_165,NA,0.20503
E677_56,NA,0.06792
E833_437,NA,0.54717
E966_740,NA,0.9283
E324_68,NA,0.08302
E36_669,NA,0.83899
E720_326,NA,0.40755
E640_170,0.21132,NA
E20_584,NA,0.73208
E223_659,0.82642,NA
E421_154,0.19119,NA
E657_632,NA,0.79245
E203_115,0.14214,NA
E790_6,NA,0.00503
E762_447,0.55975,NA
E149_77,NA,0.09434
E597_137,0.16981,NA
E71_366,NA,0.45786
E594_189,NA,0.23522
E534_75,0.09182,NA
E545_704,NA,0.88302
E795_75,0.09182,NA
E243_23,NA,0.02642
E50_304,NA,0.37987
E498_487,NA,0.61006
E793_233,0.29057,NA
E181_771,NA,0.9673
E304_350,NA,0.43774
E22_148,0.18365,NA
E347_629,0.78868,NA
E771_782,0.98113,NA
E59_543,0.6805,NA
E525_390,NA,0.48805
E651_413,NA,0.51698
E501_368,0.46038,NA
E724_144,0.17862,NA
E200_566,0.70943,NA
E703_585,0.73333,NA
E967_477,0.59748,NA
E56_624,NA,0.78239
E74_362,0.45283,NA
E30_783,0.98239,NA
E283_97,NA,0.1195
E886_768,NA,0.96352
E271_348,0.43522,NA
E474_427,NA,0.53459
E353_552,NA,0.69182
E920_169,0.21006,NA
E968_6,NA,0.00503
E596_103,NA,0.12704
E711_87,NA,0.10692
E804_210,NA,0.26164
E671_552,NA,0.69182
E151_704,0.88302,NA
E845_614,0.76981,NA
E904_568,0.71195,NA
E933_743,0.93208,NA
E195_595,0.74591,NA
E915_238,NA,0.29686
E115_779,0.97736,NA
E577_193,NA,0.24025
E858_216,0.26918,NA
E666_558,NA,0.69937
E639_395,NA,0.49434
E792_514,0.64403,NA
E391_471,0.58994,NA
E682_108,NA,0.13333
E26_558,0.69937,NA
E661_728,NA,0.91321
E562_223,0.27799,NA
E535_486,0.60881,NA
E180_529,NA,0.66289
E434_789,NA,0.98994
E118_402,0.50314,NA
E901_543,0.6805,NA
E319_176,NA,0.21887
E458_377,NA,0.4717
E900_613,NA,0.76855
E376_22,NA,0.02516
E921_223,0.27799,NA
E717_450,0.56352,NA
E285_615,NA,0.77107
E427_577,NA,0.72327
E567_486,0.60881,NA
E113_548,0.68679,NA
E941_788,NA,0.98868
E54_203,0.25283,NA
E493_605,0.75849,NA
E378_29,NA,0.03396
E445_761,NA,0.95472
E680_735,0.92201,NA
E695_14,NA,0.01509
E524_206,0.2566,NA
E754_625,0.78365,NA
E806_428,NA,0.53585
E530_322,NA,0.40252
E112_632,NA,0.79245
E134_752,0.9434,NA
E938_647,0.81132,NA
E714_96,0.11824,NA
E476_616,0.77233,NA
E536_291,NA,0.36352
E519_373,NA,0.46667
E989_130,NA,0.16101
E301_152,NA,0.18868
E359_684,NA,0.85786
E117_654,NA,0.82013
E194_157,NA,0.19497
E428_331,NA,0.41384
E544_571,NA,0.71572
E987_525,NA,0.65786
E605_69,0.08428,NA
E224_370,NA,0.46289
E716_265,0.33082,NA
E29_20,0.02264,NA
E58_404,0.50566,NA
E678_32,NA,0.03774
E393_657,NA,0.8239
E897_92,0.11321,NA
E585_597,0.74843,NA
E63_500,0.62642,NA
E951_542,0.67925,NA
E106_410,0.51321,NA
E787_790,0.99119,NA
E810_752,0.9434,NA
E103_374,NA,0.46792
E286_145,0.17987,NA
E72_746,0.93585,NA
E368_133,0.16478,NA
E918_2,NA,0.0
E701_340,0.42516,NA
E719_332,0.41509,NA
E857_54,0.06541,NA
E514_459,0.57484,NA
E46_211,NA,0.26289
E471_794,0.99623,NA
E204_665,0.83396,NA
E37_559,NA,0.70063
E397_712,NA,0.89308
E718_671,0.84151,NA
E127_171,NA,0.21258
E206_414,NA,0.51824
E970_647,0.81132,NA
E18_726,0.91069,NA
E267_368,0.46038,NA
E373_229,NA,0.28553
E477_321,NA,0.40126
E931_219,0.27296,NA
E371_673,0.84403,NA
E619_468,NA,0.58616
E70_134,0.16604,NA
E338_573,NA,0.71824
E231_734,0.92075,NA
E464_742,NA,0.93082
E658_337,0.42138,NA
E129_566,NA,0.70943
E429_244,0.3044,NA
E460_496,NA,0.62138
E261_782,NA,0.98113
E170_454,0.56855,NA
E160_262,NA,0.32704
E410_127,0.15723,NA
E189_189,0.23522,NA
E839_689,NA,0.86415
E346_632,NA,0.79245
E590_421,NA,0.52704
E199_619,0.7761,NA
E343_643,0.80629,NA
E337_448,0.56101,NA
E722_544,0.68176,NA
E1_615,NA,0.77107
E895_260,0.32453,NA
E93_365,NA,0.4566
E192_527,NA,0.66038
E878_134,0.16604,NA
E542_371,NA,0.46415
E182_13,NA,0.01384
E854_347,NA,0.43396
E853_548,NA,0.68679
E908_437,0.54717,NA
E834_796,0.99874,NA
E333_703,0.88176,NA
E436_637,NA,0.79874
E828_532,NA,0.66667
E604_786,0.98616,NA
E237_91,NA,0.11195
E917_644,NA,0.80755
E141_267,0.33333,NA
E197_476,NA,0.59623
E187_776,0.97358,NA
E811_224,0.27925,NA
E354_589,0.73836,NA
E400_317,0.39623,NA
E755_607,NA,0.76101
E582_545,NA,0.68302
E568_13,0.01384,NA
E916_472,0.59119,NA
E842_329,NA,0.41132
E776_711,0.89182,NA
E660_115,0.14214,NA
E600_546,NA,0.68428
E508_511,NA,0.64025
E284_259,NA,0.32327
E945_274,0.34214,NA
E923_152,NA,0.18868
E241_262,NA,0.32704
E497_600,0.7522,NA
E51_633,0.79371,NA
E297_604,0.75723,NA
E110_757,NA,0.94969
E273_280,0.34969,NA
E382_276,0.34465,NA
E454_3,NA,0.00126
E9_328,0.41006,NA
E650_581,0.7283,NA
E881_329,0.41132,NA
E356_349,0.43648,NA
E6_776,NA,0.97358
E316_136,0.16855,NA
E739_796,NA,0.99874
E999_671,NA,0.84151
E954_733,0.9195,NA
E505_165,0.20503,NA
E222_43,NA,0.05157
E914_237,0.2956,NA
E369_89,NA,0.10943
E298_121,NA,0.14969
E233_165,NA,0.20503
E256_333,NA,0.41635
E997_697,0.87421,NA
E649_308,NA,0.38491
E840_723,NA,0.90692
E398_133,0.16478,NA
E92_697,0.87421,NA
E15_14,NA,0.01509
E521_223,NA,0.27799
E340_35,0.04151,NA
E209_139,NA,0.17233
E603_623,NA,0.78113
E114_134,NA,0.16604
E889_600,0.7522,NA
E867_217,NA,0.27044
E615_742,0.93082,NA
E332_584,NA,0.73208
E884_108,NA,0.13333
E95_669,0.83899,NA
E971_670,0.84025,NA
E610_327,0.40881,NA
E780_558,NA,0.69937
E748_685,NA,0.85912
E870_198,NA,0.24654
E808_182,0.22642,NA
E363_495,NA,0.62013
E957_293,NA,0.36604
E388_18,0.02013,NA
E420_541,NA,0.67799
E334_236,NA,0.29434
E309_664,NA,0.8327
E435_661,0.82893,NA
E579_515,0.64528,NA
E836_337,0.42138,NA
E778_126,NA,0.15597
E642_705,NA,0.88428
E422_115,0.14214,NA
E365_284,0.35472,NA
E109_120,NA,0.14843
E770_362,0.45283,NA
E133_382,0.47799,NA
E935_45,0.05409,NA
E425_236,NA,0.29434
E478_715,0.89686,NA
E629_526,NA,0.65912
E737_45,NA,0.05409
E924_437,0.54717,NA
E893_378,NA,0.47296
E167_317,0.39623,NA
E559_672,NA,0.84277
E349_2,0.0,NA
E384_326,0.40755,NA
E981_308,NA,0.38491
E83_525,0.65786,NA
E949_516,0.64654,NA
E800_49,0.05912,NA
E503_650,NA,0.81509
E890_757,NA,0.94969
E25_738,NA,0.92579
E925_297,0.37107,NA
E591_211,0.26289,NA
E766_147,NA,0.18239
E622_152,0.18868,NA
E978_332,NA,0.41509
E593_139,0.17233,NA
E470_246,0.30692,NA
E506_75,NA,0.09182
E348_70,0.08553,NA
E865_173,NA,0.21509
E975_582,NA,0.72956
E49_223,NA,0.27799
E985_549,NA,0.68805
E705_28,0.0327,NA
E698_491,0.61509,NA
E126_127,0.15723,NA
E123_411,0.51447,NA
E238_754,0.94591,NA
E107_26,NA,0.03019
E248_347,NA,0.43396
E7_222,NA,0.27673
E738_358,0.4478,NA
E560_640,NA,0.80252
