,PseudoTime1,PseudoTime2
E774_688,NA,0.68876
E503_351,NA,0.3504
E122_701,NA,0.70181
E839_484,0.48394,NA
E937_839,0.84036,NA
E462_108,NA,0.10643
E717_175,NA,0.17369
E805_844,NA,0.84538
E484_153,0.15161,NA
E665_36,0.03414,NA
E615_974,0.9759,NA
E602_555,NA,0.55522
E832_903,0.90462,NA
E938_754,0.75502,NA
E696_425,0.4247,NA
E747_725,NA,0.7259
E378_792,NA,0.79317
E118_683,NA,0.68373
E71_292,0.29116,NA
E242_653,NA,0.65361
E249_686,NA,0.68675
E157_683,0.68373,NA
E403_643,NA,0.64357
E207_975,NA,0.97691
E499_905,NA,0.90663
E680_252,0.251,NA
E422_738,0.73896,NA
E130_155,0.15361,NA
E623_347,NA,0.34639
E994_411,NA,0.41064
E961_429,0.42871,NA
E335_815,0.81627,NA
E44_893,NA,0.89458
E856_245,NA,0.24398
E69_606,0.60643,NA
E759_621,NA,0.62149
E37_274,NA,0.27309
E374_717,NA,0.71787
E555_755,NA,0.75602
E573_808,0.80924,NA
E840_615,0.61546,NA
E397_602,NA,0.60241
E143_968,NA,0.96988
E68_183,0.18173,NA
E903_459,NA,0.45884
E323_208,NA,0.20683
E282_240,0.23896,NA
E852_679,NA,0.67972
E996_534,NA,0.53414
E822_37,NA,0.03514
E241_73,NA,0.07129
E100_446,NA,0.44578
E524_847,NA,0.84839
E643_477,NA,0.47691
E666_487,NA,0.48695
E4_171,0.16968,NA
E469_450,0.4498,NA
E596_915,0.91667,NA
E179_520,0.52008,NA
E332_986,0.98795,NA
E504_981,0.98293,NA
E982_225,0.2239,NA
E155_26,NA,0.0241
E444_962,0.96386,NA
E287_608,NA,0.60843
E193_935,0.93675,NA
E817_799,0.8002,NA
E40_673,0.67369,NA
E639_749,NA,0.75
E365_559,0.55924,NA
E970_777,0.77811,NA
E497_264,NA,0.26305
E833_169,0.16767,NA
E645_514,NA,0.51406
E280_652,NA,0.65261
E796_858,NA,0.85944
E343_788,0.78916,NA
E489_253,0.25201,NA
E126_547,NA,0.54719
E973_807,NA,0.80823
E691_28,NA,0.0261
E906_890,NA,0.89157
E502_667,NA,0.66767
E187_591,0.59137,NA
E270_969,0.97088,NA
E620_18,0.01606,NA
E423_890,NA,0.89157
E254_656,NA,0.65663
E427_682,NA,0.68273
E550_722,NA,0.72289
E393_174,0.17269,NA
E682_439,NA,0.43876
E104_842,NA,0.84337
E198_549,0.5492,NA
E618_201,NA,0.1998
E86_510,NA,0.51004
E416_20,NA,0.01807
E621_147,0.14558,NA
E598_940,NA,0.94177
E463_785,0.78614,NA
E173_928,0.92972,NA
E599_196,0.19478,NA
E459_706,0.70683,NA
E3_763,NA,0.76406
E985_720,0.72088,NA
E167_784,NA,0.78514
E192_740,0.74096,NA
E693_359,0.35843,NA
E362_519,0.51908,NA
E21_881,NA,0.88253
E569_459,0.45884,NA
E90_597,NA,0.59739
E675_912,0.91365,NA
E859_340,0.33936,NA
E211_47,NA,0.04518
E526_81,0.07932,NA
E91_487,NA,0.48695
E232_555,0.55522,NA
E993_392,0.39157,NA
E304_77,NA,0.0753
E677_198,NA,0.19679
E917_875,0.87651,NA
E477_29,0.02711,NA
E644_566,0.56627,NA
E798_650,NA,0.6506
E776_51,0.0492,NA
E662_858,NA,0.85944
E712_63,0.06124,NA
E787_288,NA,0.28715
E441_329,0.32831,NA
E808_746,NA,0.74699
E779_24,0.02209,NA
E162_825,NA,0.82631
E694_697,NA,0.69779
E885_741,NA,0.74197
E924_448,NA,0.44779
E72_430,NA,0.42972
E649_51,NA,0.0492
E566_465,NA,0.46486
E165_438,NA,0.43775
E268_711,0.71185,NA
E876_500,0.5,NA
E576_967,0.96888,NA
E74_499,NA,0.499
E554_219,0.21787,NA
E199_959,NA,0.96084
E326_664,NA,0.66466
E310_585,NA,0.58534
E94_930,0.93173,NA
E406_795,0.79618,NA
E927_752,0.75301,NA
E73_37,0.03514,NA
E949_905,0.90663,NA
E932_248,NA,0.24699
E935_316,0.31526,NA
E92_547,NA,0.54719
E408_508,0.50803,NA
E493_945,NA,0.94679
E2_703,NA,0.70382
E83_179,0.17771,NA
E433_475,0.4749,NA
E440_746,0.74699,NA
E255_192,NA,0.19076
E139_12,0.01004,NA
E933_364,NA,0.36345
E762_912,0.91365,NA
E764_230,NA,0.22892
E84_788,0.78916,NA
E528_972,NA,0.9739
E660_49,0.04719,NA
E205_454,NA,0.45382
E159_365,NA,0.36446
E963_615,NA,0.61546
E98_11,0.00904,NA
E956_411,NA,0.41064
E558_792,0.79317,NA
E606_99,0.09739,NA
E278_451,NA,0.4508
E773_207,0.20582,NA
E761_226,NA,0.2249
E375_12,NA,0.01004
E189_966,NA,0.96787
E25_478,NA,0.47791
E213_97,NA,0.09538
E294_218,NA,0.21687
E103_948,NA,0.9498
E945_293,0.29217,NA
E491_65,0.06325,NA
E506_714,NA,0.71486
E142_968,0.96988,NA
E580_883,NA,0.88454
E753_9,NA,0.00703
E595_456,0.45582,NA
E670_921,0.92269,NA
E431_695,0.69578,NA
E292_242,NA,0.24096
E707_778,NA,0.77912
E619_38,NA,0.03614
E390_255,0.25402,NA
E180_302,0.3012,NA
E128_223,NA,0.22189
E219_296,0.29518,NA
E923_198,NA,0.19679
E521_885,0.88655,NA
E147_212,NA,0.21084
E540_87,NA,0.08534
E922_73,0.07129,NA
E452_471,0.47088,NA
E481_530,NA,0.53012
E802_861,NA,0.86245
E349_528,NA,0.52811
E329_22,0.02008,NA
E756_698,NA,0.6988
E370_642,0.64257,NA
E194_794,NA,0.79518
E9_661,0.66165,NA
E718_592,0.59237,NA
E983_303,NA,0.30221
E734_24,NA,0.02209
E519_974,NA,0.9759
E689_172,NA,0.17068
E214_147,0.14558,NA
E609_882,NA,0.88353
E791_153,0.15161,NA
E894_312,0.31124,NA
E738_968,NA,0.96988
E742_320,0.31928,NA
E320_166,0.16466,NA
E616_543,NA,0.54317
E703_709,0.70984,NA
E17_678,NA,0.67871
E728_865,NA,0.86647
E819_825,0.82631,NA
E52_236,NA,0.23494
E684_22,NA,0.02008
E498_747,NA,0.74799
E135_622,NA,0.62249
E541_828,NA,0.82932
E261_793,0.79418,NA
E514_633,NA,0.63353
E265_857,NA,0.85843
E831_152,0.1506,NA
E544_852,0.85341,NA
E630_882,0.88353,NA
E346_80,0.07831,NA
E436_223,0.22189,NA
E574_781,NA,0.78213
E225_449,0.4488,NA
E869_617,0.61747,NA
E965_371,0.37048,NA
E42_706,NA,0.70683
E314_463,NA,0.46285
E797_516,NA,0.51606
E404_669,NA,0.66968
E567_928,0.92972,NA
E878_514,NA,0.51406
E114_386,NA,0.38554
E63_344,NA,0.34337
E976_577,0.57731,NA
E230_100,NA,0.09839
E538_680,0.68072,NA
E206_11,0.00904,NA
E468_639,0.63956,NA
E221_408,0.40763,NA
E593_126,NA,0.1245
E13_674,NA,0.6747
E656_760,0.76104,NA
E101_539,0.53916,NA
E953_504,NA,0.50402
E30_76,0.0743,NA
E726_15,NA,0.01305
E570_737,0.73795,NA
E34_929,NA,0.93072
E246_430,0.42972,NA
E453_524,NA,0.5241
E844_622,0.62249,NA
E936_448,0.44779,NA
E895_643,NA,0.64357
E357_700,NA,0.7008
E105_973,0.9749,NA
E608_782,NA,0.78313
E447_500,NA,0.5
E227_840,0.84137,NA
E816_443,NA,0.44277
E799_902,NA,0.90361
E731_207,NA,0.20582
E313_382,0.38153,NA
E224_369,NA,0.36847
E879_927,0.92871,NA
E915_649,0.6496,NA
E183_247,0.24598,NA
E434_785,NA,0.78614
E890_409,NA,0.40863
E962_850,NA,0.85141
E248_658,0.65863,NA
E667_248,0.24699,NA
E273_670,0.67068,NA
E511_353,NA,0.35241
E465_293,NA,0.29217
E236_812,NA,0.81325
E233_657,0.65763,NA
E398_495,NA,0.49498
E70_933,NA,0.93474
E739_766,NA,0.76707
E872_64,NA,0.06225
E827_17,NA,0.01506
E690_588,NA,0.58835
E678_921,NA,0.92269
E510_780,0.78112,NA
E782_273,0.27209,NA
E851_945,0.94679,NA
E999_843,NA,0.84438
E285_504,NA,0.50402
E628_293,0.29217,NA
E881_384,0.38353,NA
E624_566,0.56627,NA
E190_524,0.5241,NA
E324_64,0.06225,NA
E319_231,NA,0.22992
E45_262,0.26104,NA
E830_190,NA,0.18876
E252_828,0.82932,NA
E175_437,NA,0.43675
E116_455,NA,0.45482
E770_231,NA,0.22992
E846_200,NA,0.1988
E870_151,NA,0.1496
E188_817,NA,0.81827
E612_785,0.78614,NA
E156_41,0.03916,NA
E920_111,0.10944,NA
E299_421,0.42068,NA
E250_242,0.24096,NA
E745_456,0.45582,NA
E674_86,NA,0.08434
E93_899,NA,0.9006
E295_718,0.71888,NA
E317_616,0.61647,NA
E18_234,NA,0.23293
E325_647,NA,0.64759
E429_840,NA,0.84137
E603_220,0.21888,NA
E247_435,0.43474,NA
E858_246,0.24498,NA
E134_608,0.60843,NA
E316_767,NA,0.76807
E971_391,NA,0.39056
E947_284,NA,0.28313
E790_403,NA,0.40261
E907_156,0.15462,NA
E743_236,NA,0.23494
E75_650,0.6506,NA
E65_462,NA,0.46185
E556_652,0.65261,NA
E850_248,0.24699,NA
E951_972,NA,0.9739
E79_373,0.37249,NA
E568_755,0.75602,NA
E919_725,0.7259,NA
E517_498,0.49799,NA
E414_136,NA,0.13454
E967_88,0.08635,NA
E940_554,0.55422,NA
E929_553,NA,0.55321
E58_924,NA,0.9257
E495_409,0.40863,NA
E279_703,0.70382,NA
E258_889,0.89056,NA
E672_129,0.12751,NA
E296_738,NA,0.73896
E711_905,0.90663,NA
E19_980,0.98193,NA
E59_752,NA,0.75301
E283_113,NA,0.11145
E23_78,NA,0.07631
E860_54,NA,0.05221
E975_466,NA,0.46586
E450_261,NA,0.26004
E754_905,0.90663,NA
E610_913,0.91466,NA
E969_815,0.81627,NA
E460_170,0.16867,NA
E160_510,NA,0.51004
E887_225,0.2239,NA
E275_649,NA,0.6496
E590_504,NA,0.50402
E195_295,NA,0.29418
E737_11,0.00904,NA
E632_429,0.42871,NA
E941_43,NA,0.04116
E215_906,0.90763,NA
E806_360,0.35944,NA
E763_694,0.69478,NA
E20_16,0.01406,NA
E614_109,0.10743,NA
E925_900,NA,0.90161
E352_970,NA,0.97189
E56_671,0.67169,NA
E640_301,0.3002,NA
E934_834,0.83534,NA
E537_605,0.60542,NA
E964_98,NA,0.09639
E669_915,NA,0.91667
E560_102,NA,0.1004
E482_979,0.98092,NA
E979_249,NA,0.24799
E435_930,0.93173,NA
E388_379,0.37851,NA
E298_737,0.73795,NA
E977_775,NA,0.7761
E89_797,NA,0.79819
E184_225,NA,0.2239
E785_101,0.0994,NA
E141_119,NA,0.11747
E757_402,0.40161,NA
E625_887,0.88855,NA
E553_142,NA,0.14056
E679_11,0.00904,NA
E581_785,NA,0.78614
E577_710,0.71084,NA
E715_676,NA,0.67671
E708_598,NA,0.59839
E730_611,NA,0.61145
E978_39,NA,0.03715
E485_98,NA,0.09639
E987_262,NA,0.26104
E26_160,NA,0.15863
E430_820,NA,0.82129
E811_323,0.32229,NA
E483_149,0.14759,NA
E685_701,NA,0.70181
E109_146,NA,0.14458
E942_431,NA,0.43072
E809_369,0.36847,NA
E359_342,NA,0.34137
E473_932,NA,0.93373
E891_442,NA,0.44177
E981_453,NA,0.45281
E411_665,NA,0.66566
E7_612,NA,0.61245
E395_634,NA,0.63454
E148_855,NA,0.85643
E723_455,0.45482,NA
E775_284,0.28313,NA
E834_883,NA,0.88454
E575_23,NA,0.02108
E629_559,0.55924,NA
E290_77,0.0753,NA
E163_548,NA,0.54819
E582_707,NA,0.70783
E848_954,NA,0.95582
E341_427,NA,0.42671
E111_321,0.32028,NA
E835_948,NA,0.9498
E792_183,0.18173,NA
E673_209,0.20783,NA
E276_21,NA,0.01908
E222_905,NA,0.90663
E746_258,0.25703,NA
E871_482,NA,0.48193
E515_817,NA,0.81827
E893_587,0.58735,NA
E800_51,NA,0.0492
E804_655,NA,0.65562
E244_517,NA,0.51707
E169_720,0.72088,NA
E641_819,0.82028,NA
E631_775,0.7761,NA
E584_463,0.46285,NA
E522_432,0.43173,NA
E138_132,NA,0.13052
E930_589,NA,0.58936
E991_712,NA,0.71285
E494_528,0.52811,NA
E488_730,0.73092,NA
E131_772,0.77309,NA
E720_979,0.98092,NA
E428_19,0.01707,NA
E508_827,NA,0.82831
E133_562,NA,0.56225
E815_83,0.08133,NA
E229_110,NA,0.10843
E48_314,0.31325,NA
E36_686,0.68675,NA
E778_619,0.61948,NA
E22_154,NA,0.15261
E257_584,NA,0.58434
E353_14,NA,0.01205
E300_571,NA,0.57129
E661_193,0.19177,NA
E586_503,NA,0.50301
E921_393,0.39257,NA
E289_292,0.29116,NA
E563_497,0.49699,NA
E309_695,NA,0.69578
E989_826,NA,0.82731
E899_955,NA,0.95683
E291_825,0.82631,NA
E530_145,NA,0.14357
E877_818,0.81928,NA
E336_656,0.65663,NA
E66_843,NA,0.84438
E789_315,0.31426,NA
E361_537,NA,0.53715
E889_40,0.03815,NA
E302_19,0.01707,NA
E744_409,0.40863,NA
E384_102,0.1004,NA
E557_4,0.00201,NA
E837_301,0.3002,NA
E843_448,NA,0.44779
E687_726,NA,0.72691
E918_973,NA,0.9749
E873_946,NA,0.94779
E874_753,0.75402,NA
E914_410,NA,0.40964
E597_878,0.87952,NA
E50_254,0.25301,NA
E651_801,NA,0.80221
E137_198,0.19679,NA
E946_972,0.9739,NA
E788_625,NA,0.6255
E721_639,0.63956,NA
E238_417,0.41667,NA
E781_897,NA,0.89859
E140_980,0.98193,NA
E51_51,NA,0.0492
E771_603,NA,0.60341
E594_492,NA,0.49197
E144_660,NA,0.66064
E97_856,NA,0.85743
E260_317,NA,0.31627
E532_867,NA,0.86847
E786_634,NA,0.63454
E76_511,NA,0.51104
E82_383,NA,0.38253
E60_618,0.61847,NA
E748_545,0.54518,NA
E164_622,NA,0.62249
E129_692,NA,0.69277
E308_433,0.43273,NA
E725_633,NA,0.63353
E381_156,NA,0.15462
E733_736,0.73695,NA
E908_104,NA,0.10241
E638_95,NA,0.09337
E697_336,NA,0.33534
E758_499,0.499,NA
E823_34,NA,0.03213
E264_741,NA,0.74197
E196_134,NA,0.13253
E442_385,NA,0.38454
E652_115,NA,0.11345
E372_237,0.23594,NA
E62_10,NA,0.00803
E410_428,NA,0.42771
E826_137,0.13554,NA
E722_324,NA,0.32329
E736_832,0.83333,NA
E853_875,NA,0.87651
E415_27,NA,0.0251
E635_615,0.61546,NA
E418_457,NA,0.45683
E992_464,NA,0.46386
E38_476,0.4759,NA
E464_946,0.94779,NA
E461_656,0.65663,NA
E419_388,0.38755,NA
E549_440,NA,0.43976
E132_742,0.74297,NA
E95_287,NA,0.28614
E466_825,NA,0.82631
E658_14,0.01205,NA
E334_769,NA,0.77008
E611_514,0.51406,NA
E926_801,0.80221,NA
E523_903,0.90462,NA
E820_440,0.43976,NA
E867_183,0.18173,NA
E516_340,0.33936,NA
E437_642,0.64257,NA
E231_451,0.4508,NA
E345_571,0.57129,NA
E646_306,NA,0.30522
E269_873,NA,0.8745
E210_290,0.28916,NA
E855_244,0.24297,NA
E154_110,0.10843,NA
E360_485,NA,0.48494
E760_127,0.1255,NA
E235_719,0.71988,NA
E150_386,NA,0.38554
E828_576,0.57631,NA
E529_245,0.24398,NA
E108_680,0.68072,NA
E386_617,NA,0.61747
E886_691,NA,0.69177
E383_604,0.60442,NA
E633_334,NA,0.33333
E892_670,0.67068,NA
E653_704,0.70482,NA
E559_333,NA,0.33233
E438_862,NA,0.86345
E793_689,NA,0.68976
E284_722,NA,0.72289
E402_772,0.77309,NA
E752_726,0.72691,NA
E480_61,0.05924,NA
E369_368,NA,0.36747
E735_311,NA,0.31024
E78_36,0.03414,NA
E120_811,0.81225,NA
E974_430,0.42972,NA
E698_234,0.23293,NA
E986_419,NA,0.41867
E350_298,0.29719,NA
E328_474,0.4739,NA
E490_468,0.46787,NA
E551_851,0.85241,NA
E455_761,NA,0.76205
E297_288,0.28715,NA
E585_983,NA,0.98494
E766_891,0.89257,NA
E948_464,NA,0.46386
E331_659,NA,0.65964
E333_278,NA,0.27711
E315_624,0.6245,NA
E829_619,NA,0.61948
E146_695,0.69578,NA
E377_705,NA,0.70582
E626_273,0.27209,NA
E234_327,NA,0.32631
E807_377,NA,0.37651
E200_728,0.72892,NA
E534_145,0.14357,NA
E997_233,NA,0.23193
E565_764,NA,0.76506
E688_447,NA,0.44679
E307_469,NA,0.46888
E16_552,NA,0.55221
E897_930,NA,0.93173
E767_648,NA,0.64859
E366_809,0.81024,NA
E821_793,NA,0.79418
E88_162,0.16064,NA
E591_278,NA,0.27711
E394_377,0.37651,NA
E911_49,NA,0.04719
E49_602,NA,0.60241
E348_69,NA,0.06727
E407_191,NA,0.18976
E106_200,0.1988,NA
E286_82,0.08032,NA
E185_368,NA,0.36747
E67_54,NA,0.05221
E727_927,0.92871,NA
E777_620,0.62048,NA
E251_158,0.15663,NA
E201_924,NA,0.9257
E552_317,0.31627,NA
E866_473,NA,0.47289
E85_537,NA,0.53715
E671_786,NA,0.78715
E191_84,NA,0.08233
E197_278,NA,0.27711
E709_190,0.18876,NA
E32_622,NA,0.62249
E849_506,NA,0.50602
E861_18,0.01606,NA
E875_530,NA,0.53012
E863_286,0.28514,NA
E751_943,NA,0.94478
E347_994,0.99598,NA
E267_357,0.35643,NA
E113_495,0.49498,NA
E571_741,0.74197,NA
E749_538,NA,0.53815
E171_791,NA,0.79217
E968_569,0.56928,NA
E379_756,0.75703,NA
E338_420,NA,0.41968
E928_186,0.18474,NA
E659_411,0.41064,NA
E561_758,NA,0.75904
E327_652,NA,0.65261
E11_938,NA,0.93976
E825_157,NA,0.15562
E783_202,NA,0.2008
E110_663,NA,0.66365
E794_955,NA,0.95683
E344_755,NA,0.75602
E572_308,0.30723,NA
E228_917,NA,0.91867
E704_784,NA,0.78514
E814_849,NA,0.8504
E654_583,0.58333,NA
E454_389,0.38855,NA
E153_857,0.85843,NA
E399_100,NA,0.09839
E617_117,0.11546,NA
E99_731,0.73193,NA
E421_696,0.69679,NA
E902_577,0.57731,NA
E931_382,0.38153,NA
E356_774,NA,0.7751
E622_492,NA,0.49197
E724_947,0.9488,NA
E847_454,NA,0.45382
E177_431,NA,0.43072
E475_485,NA,0.48494
E102_422,0.42169,NA
E305_942,NA,0.94378
E277_496,0.49598,NA
E880_363,0.36245,NA
E701_596,NA,0.59639
E888_826,NA,0.82731
E145_350,0.3494,NA
E364_452,NA,0.45181
E535_194,NA,0.19277
E217_832,NA,0.83333
E501_76,NA,0.0743
E358_498,0.49799,NA
E166_600,0.6004,NA
E124_122,0.12048,NA
E35_499,0.499,NA
E803_821,0.82229,NA
E448_387,0.38655,NA
E312_976,NA,0.97791
E10_831,0.83233,NA
E57_221,NA,0.21988
E39_412,NA,0.41165
E223_756,0.75703,NA
E87_225,0.2239,NA
E765_407,0.40663,NA
E984_738,0.73896,NA
E768_260,0.25904,NA
E368_137,NA,0.13554
E955_26,NA,0.0241
E910_935,0.93675,NA
E668_994,0.99598,NA
E161_833,NA,0.83434
E432_742,0.74297,NA
E115_449,NA,0.4488
E655_917,0.91867,NA
E686_475,0.4749,NA
E857_670,0.67068,NA
E650_612,0.61245,NA
E33_393,NA,0.39257
E412_132,0.13052,NA
E253_681,NA,0.68173
E457_775,NA,0.7761
E842_367,0.36647,NA
E81_322,0.32129,NA
E31_105,0.10341,NA
E426_224,NA,0.22289
E168_75,0.07329,NA
E904_349,0.34839,NA
E387_93,NA,0.09137
E12_757,NA,0.75803
E239_780,NA,0.78112
E950_50,NA,0.04819
E409_219,NA,0.21787
E681_719,0.71988,NA
E716_5,NA,0.00301
E813_13,0.01104,NA
E15_423,NA,0.42269
E795_538,NA,0.53815
E663_472,0.47189,NA
E702_285,0.28414,NA
E77_873,NA,0.8745
E539_345,NA,0.34438
E713_276,NA,0.2751
E648_490,NA,0.48996
E392_626,NA,0.62651
E218_691,NA,0.69177
E509_794,0.79518,NA
E801_248,0.24699,NA
E729_402,0.40161,NA
E80_116,NA,0.11446
E547_705,NA,0.70582
E755_806,NA,0.80723
E272_958,NA,0.95984
E340_501,0.501,NA
E151_181,NA,0.17972
E107_708,NA,0.70884
E500_712,NA,0.71285
E478_2,0.0,NA
E960_806,NA,0.80723
E61_481,0.48092,NA
E208_463,0.46285,NA
E389_582,0.58233,NA
E458_553,0.55321,NA
E474_636,NA,0.63655
E588_579,NA,0.57932
E355_509,NA,0.50904
E47_973,NA,0.9749
E543_951,0.95281,NA
E237_668,0.66867,NA
E373_186,NA,0.18474
E472_45,0.04317,NA
E627_400,NA,0.3996
E202_789,0.79016,NA
E6_603,NA,0.60341
E719_223,0.22189,NA
E600_977,0.97892,NA
E301_216,NA,0.21486
E174_847,0.84839,NA
E256_332,0.33133,NA
E29_60,0.05823,NA
E1_119,NA,0.11747
E883_828,NA,0.82932
E401_172,NA,0.17068
E266_9,0.00703,NA
E322_159,NA,0.15763
E916_701,0.70181,NA
E318_292,NA,0.29116
E966_826,NA,0.82731
E405_356,NA,0.35542
E243_431,0.43072,NA
E158_938,NA,0.93976
E486_619,NA,0.61948
E520_398,NA,0.39759
E367_968,NA,0.96988
E391_302,0.3012,NA
E471_222,NA,0.22088
E371_272,0.27108,NA
E952_416,NA,0.41566
E28_850,NA,0.85141
E864_373,0.37249,NA
E884_898,NA,0.8996
E841_130,NA,0.12851
E954_939,NA,0.94076
E136_832,NA,0.83333
E706_360,NA,0.35944
E944_79,0.07731,NA
E259_996,NA,0.99799
E913_209,0.20783,NA
E337_86,NA,0.08434
E240_530,NA,0.53012
E204_121,NA,0.11948
E900_129,0.12751,NA
E732_175,NA,0.17369
E905_890,0.89157,NA
E226_983,NA,0.98494
E812_91,NA,0.08936
E27_374,NA,0.37349
E943_305,NA,0.30422
E351_139,0.13755,NA
E424_463,0.46285,NA
E413_410,0.40964,NA
E55_725,0.7259,NA
E263_644,0.64458,NA
E972_317,0.31627,NA
E959_16,NA,0.01406
E446_689,0.68976,NA
E882_727,NA,0.72791
E909_798,0.7992,NA
E818_553,NA,0.55321
E990_865,NA,0.86647
E998_826,NA,0.82731
E496_795,0.79618,NA
E170_226,0.2249,NA
E321_388,NA,0.38755
E957_138,0.13655,NA
E699_935,0.93675,NA
E216_540,NA,0.54016
E311_868,0.86948,NA
E750_208,NA,0.20683
E43_161,NA,0.15964
E958_163,NA,0.16165
E330_848,NA,0.8494
E149_208,NA,0.20683
E400_368,NA,0.36747
E505_663,0.66365,NA
E865_21,0.01908,NA
E117_44,0.04217,NA
E152_960,NA,0.96185
