x1,x2,x3
-0.1378309627648512,-0.024951742531411504,0.011871741919158869
-1.0785172715268268e-5,0.006475525732616664,0.03284956214885907
-0.013913169069119663,-0.03213779412554852,0.02982288562934019
-0.0759201798365892,-0.04600070024042917,0.00043612794252810647
-0.05033635882076608,-0.09197457581684974,0.06866164783757989
-0.02225925984052343,-0.04369870569966915,0.03632721885134639
-0.023763873700971345,-0.07086445621137477,0.026707020152471093
-0.10770313347289645,-0.024656146018361996,0.0016854171151674804
-0.13798608809972168,0.03246654839721678,0.0866223267243483
-0.13370551840834746,0.030520363155258124,0.08174820526030604
-0.040774529477207694,-0.0013619557396805568,-0.006591881574956545
-0.11713721814432165,-0.009699478641526425,0.022000575491901334
-0.12880140280267735,0.013334087431193228,0.051336086986041474
-0.03399515224763665,-0.055180465427794395,0.04488465611015376
-0.11080000449100742,-0.031986472567464154,0.015377129224418756
-0.1452624129811627,0.01617167791278935,0.056317330207312145
-0.0626484562443302,-0.0079681120232458,-0.006594197736027789
-0.016203500873101972,-0.0494696158333836,0.03068647280614453
-0.03670810213317357,-0.07025534212249311,0.05241209259802237
-0.09116551954889097,-0.020314640456244808,-0.005329293166155083
-0.06926714879798607,-0.15801566864145572,0.053419008864277445
-0.12119219962439332,-0.04199265779450337,0.025912188781885725
-0.12128158441713358,-0.022746633921025418,0.0020026874182781243
-0.0986364038569123,-0.03401646943636302,0.015624344800810616
-0.146013681629244,0.0013586641933229972,0.02628852188256061
-0.13315465457518522,-0.024065156031884742,0.021940241609382
-0.10224539617271473,-0.03702417611130803,-0.002564552769311948
-0.025585153883055226,-0.05472921427400194,0.044271159423946216
-0.06802117143610745,-0.09362466235953369,0.06789577626260138
-0.018023573720746283,-0.039662391950071776,0.03641459380402173
-0.12533762659822095,-0.04314670703236018,0.024270106387865455
-0.06516344213620737,-0.005065115162233352,-0.006716370276736823
-0.08478850004370693,-0.007064370666575249,-0.007765197347642181
-0.04833559514145641,-0.0031535623223909923,-0.006681896251897747
-0.06942065844696046,-0.005110641616934726,-0.0077913164314718855
-0.10296547813367501,-0.024063757208098772,-0.003034818289823944
-0.052705200376771795,-0.002570263462457271,-0.007770916258282265
-0.0970070568614243,-0.10871836212703284,0.03488880719245677
-0.12210385930372343,-0.009512932726668578,0.014767501607169218
-0.11801755516846674,-0.0291062819550101,-0.003610474166271277
0.028460318454499072,0.031398527251496486,0.03591126898348199
-0.04761532171556185,-0.08763126497598794,0.05424883210468081
-0.12175031105738272,0.02315680093249772,0.06391682970690558
0.03439747442064187,0.03909430163347139,0.04497814811197628
0.021303487946924275,0.022948467592186498,0.02762635167810581
-0.06577939389307665,-0.05090179205191711,0.03958769951223947
-0.08805424959253183,-0.15099522688494402,0.04566197753208521
-0.08847120862096564,-0.14400555323734726,0.049860836336746754
-0.12996903607295057,-0.002486170675133001,0.025964805597315253
-0.09064966185062673,-0.029856554745102702,0.020000755920044664
-0.053092186134193205,-0.12571477507276035,0.03911762277523687
-0.13547450334753888,-0.03377480485002394,0.006108978203423565
-0.006070259576998927,-0.0023706510150840795,0.03425629778564937
-0.12532454300229326,-0.03744250362253147,0.013984438926446068
0.0170804404078177,0.018398235882679675,0.02194254740913259
-0.20609111514720624,-0.004651517811892258,0.03289660503030369
0.019191193497713293,0.020832122058983927,0.025099218398013518
-0.07978810672366292,-0.00592566807617664,-0.008827736224935333
-0.11764472187225633,-0.02712599071631191,-0.002300846411375262
-0.10510889848474886,-0.01570389096732651,0.0001238410159017725
-0.01589627077440341,-0.033988593881893306,0.0323788145242608
0.02270960221005571,0.024321594026217495,0.028455416628586888
-0.10659655810640092,-0.024318301586760873,0.004477136760402884
-0.07143691628119976,-0.036404928500734575,-0.0019562849179353935
0.003679021165187572,0.012614196778174056,0.03326689191925694
-0.13386488009239864,-0.058953155065967926,0.013227810974770635
-0.1271371880307892,-0.0399134439411048,0.026837816447357256
-0.12015092075320287,0.029254161844178367,0.07372379190969833
-0.012719937208978361,-0.024435416296962803,0.028121806754770395
-0.11520362717470803,-0.013110407239178922,0.021108423607883148
-0.0514778832657005,-0.06379357879459802,0.046506008844179825
-0.09721881046122911,-0.017818437757248562,0.005971103172448268
-0.09968536070205206,-0.013584764392494252,-0.0019436225413435022
-0.10026439734329186,-0.039814210583657146,0.019482960577998056
-0.012442377126364621,-0.023519817194778865,0.027324923776258392
-0.05835740271805807,-0.003212923235478547,-0.007977912192960793
-0.0879023045396637,0.021717938767515703,0.05458722146988851
-0.005937740550220759,-0.004973709152998138,0.026716886513594596
-0.061390777172593926,-0.06395347127994497,0.015695706969980103
0.01815140168887367,0.01947166182558503,0.023356458290911725
-0.05186989254877021,-0.002505768557184353,-0.0076445189544093375
-0.14570510150477803,-0.0006898862916296406,0.022128124980881805
-0.10978870949570482,0.022224684116650472,0.05978585143368709
-0.09756751002342708,-0.11196230569155796,0.034754946958599105
-0.06289641535190546,-0.005459608473694737,-0.009039917598144084
-0.01199322797059196,-0.026293176906638762,0.027344611388091696
-0.06787981246671726,-0.05666276847700799,0.010530517993698219
-0.12355927133677881,0.0299338419795109,0.07534270169882039
-0.05015360658390072,-0.08530910945794647,0.058060159951030435
-0.09993701278957764,-0.02525625175326208,0.014609500353757257
-0.04376011832821862,-0.002827541439137389,-0.0060430837882741815
0.004604256142312466,0.013171702424485137,0.03071400882013044
-0.20599424486287093,-0.004295578774382037,0.05238555872414193
-0.11151319946133083,-0.028579467590677813,0.005314129571662687
-0.00245418593015359,0.0028618255020617924,0.029813771680795888
-0.09337018851820007,-0.01355104096422369,-0.0018902799127774443
-0.09976889262232762,-0.04413233368857085,0.014665772085150125
-0.025224221754621703,-0.049916060787779076,0.04198647624448609
-0.06107363775839677,-0.11551156360536584,0.03554509627140819
-0.1411674426091367,-0.026698851573850737,0.01821331956588211
-0.073090653865449,-0.03170922947811228,-0.0012223421714385677
-0.04326131606585454,-0.07102418854580253,0.04977691848119334
-0.07677128257017385,-0.04489656286266565,0.032659145249538106
0.02766773825689887,0.029358768087603595,0.033777537728569076
-0.051772598241014774,-0.0019232676001209755,-0.008702066876422786
-0.00871788918486646,-0.013825772808754713,0.02294415804481101
0.02524921986038325,0.027915793075295958,0.0329173741347811
-0.09575321718154735,-0.020077183624578967,0.004928211126506703
-0.16373720797145616,-0.03723673352792786,0.02310060271072229
-0.12808949438475986,-0.0011512557129165185,0.030810050423003294
-0.09988173412200393,-0.0383002102614784,0.025708706893971485
0.02690572068338842,0.028622254278140687,0.033941019160030256
-0.033265416732903307,-0.06837644314710792,0.046213860902277755
-0.12897376321479348,0.022047099361574053,0.06132938372246605
-0.05595829204229838,-0.11983250056864947,0.03486611419205506
-0.07961869275738659,-0.03241354163709644,0.023344974284021863
-0.10950751768595833,-0.025415255550457084,0.015639652901223825
0.01991430519642841,0.025803033852426202,0.03334686571400775
-0.12538534443102242,0.024159621086949398,0.06407500176801892
-0.006271784629740467,-0.00821582350624761,0.022668099050708032
-0.09388732520098175,-0.024134721578066783,0.015996959134774922
-0.18723595611930283,-0.07430561506704123,0.016640690968808998
-0.2104081044979605,0.0033662291417096836,0.05196097875204887
-0.07213884244486243,-0.16490744104608007,0.04667495849778974
-0.09572292144972987,-0.02476807820688344,0.015280169426182811
-0.14971399954451517,0.034655720744379954,0.09131996554966282
-0.12205229807661289,0.021178005021098116,0.06496334301637634
-0.073599948497856,-0.05548065882085155,0.007151512112603348
-0.12007200405516802,-0.020889041960276807,-0.0017357963888371217
-0.11927738239735851,-0.019248533599121414,0.01037491118827018
-0.10156597759256862,-0.008455876233803498,-0.004206845021915171
-0.09906004332027328,-0.03134038017823931,-0.0030381853294437246
-0.11316091337736266,-0.008252604625835836,0.010727884323122114
-0.10789289297601436,0.025420739615678326,0.06695805910859966
0.01783249856520587,0.01920476519443522,0.02299117586370965
-0.07306553314617419,-0.037745410437310244,0.029009057080679745
-0.07744717141267449,-0.028463061622080066,-0.002840835089220081
-0.12201005017422285,-0.05321748032836069,0.03920515688393671
-0.11814004465485416,-0.017872599969399536,0.0027418977221868373
-0.018160342231299406,-0.04994103559693404,0.0337095165277103
-0.13419548540737394,0.012628255173244634,0.05278696687156954
-0.10447770965386294,-0.043731878981677,0.013670108128021888
-0.08960879717512286,0.02191782424461307,0.059239768556400244
-0.026826585740109942,-0.06066660193946657,0.05188716914743759
-0.0648485798323219,-0.0027966282627574757,-0.009337353852624297
-0.05434378470284511,-0.05267261684165454,0.0390330629841916
-0.1332473950018601,0.005070650771645289,0.034698334371605494
-0.04155421827860546,-0.003719174218385414,-0.00579663332467285
0.018651218963945032,0.0200650931073489,0.02398664347580619
-0.06991131268645426,-0.1373828875352838,0.03802887712925447
-0.012413638866568974,-0.03037881766337417,0.026432734417557283
-0.12301794823835767,-0.053129369272943094,0.01732060137266587
-0.0014985590637019918,0.0033800597348514223,0.026764023727284834
-0.0873530929991164,-0.014533366647768116,-0.006858401112700918
-0.02205495023423693,-0.043308371966116595,0.037790050882753154
-0.036416740303648734,-0.06413921802081993,0.04811448414211543
-0.0623913016368143,-0.07432131385028505,0.04387015236683094
-0.06419372164020533,-0.002749072516948758,-0.008834526335399303
-0.013482669112965789,-0.029689112487849476,0.02911503737916638
-0.08936707165387417,-0.028541013167480794,0.0159522663332224
-0.07194745448646839,-0.04947221286143044,0.005160045642396184
-0.04935899279281223,-0.05688642162728968,0.04209141558839886
-0.11006094025031311,-0.0734290612212399,0.02162989648749623
-0.011431319168915901,-0.022595134845522193,0.025608160721187514
0.003588417244382794,0.012343163463367906,0.0342173662015881
0.02621719609437083,0.02812928574666006,0.033645891122875624
0.002280420502719032,0.010057164153143821,0.03518563593194677
-0.003480216806433996,0.001967554005629711,0.030545175335578316
-0.1448027600194258,0.033782632772790644,0.08659931669384884
-0.1338414061877109,0.024073189706532078,0.06564557400727047
-0.01522002236504726,-0.032843542927997266,0.03307978249042193
0.023412434167843527,0.025626845899064332,0.02954193211017131
-0.17460924994325014,-0.0002472980694377756,0.04750100270078299
-0.14462525405232715,-0.00653159300240242,0.03796037827679773
-0.08829268319235849,-0.015309106555886784,-0.005030636364856667
-0.10746798421250185,0.025331906419700265,0.06799759460560774
-0.13464567867850433,-0.006836838895026463,0.030522234940947704
-0.008676004756221864,-0.014877457684105833,0.02341722744317516
-0.062209126204362,-0.0691197083181567,0.04831150628222752
-0.138817496427587,-0.02611707092077328,0.0036484714642748533
-0.07707171101249294,-0.011787304307864937,-0.009967139598852945
-0.10424413432291535,-0.03555710637513753,-0.0024409741747576596
0.023036336070515216,0.026812512825003253,0.03303972111893868
-0.10660581213665972,-0.04365535907500397,0.004408112509214884
-0.024190918577083144,-0.050279074745859714,0.04485688868575899
-0.12717576515095838,-0.018234137067304736,0.0017419024390705811
-0.08538815079091247,-0.01528232391610826,-0.0056965934710302745
0.02262955069284286,0.02467104962906244,0.028774179302828218
-0.14608695610030764,-0.016224408338299866,0.024255583427026967
-0.11916644314961013,-0.03418297917787576,0.020524295090787903
-0.18615546891900192,-0.017972962071230593,0.03477374097424247
-0.08916082945930578,-0.0182776576874004,-0.006412932287238639
-0.04975981159095783,-0.003743722484797276,-0.006005553251293598
-0.05547114484928748,-0.004062671993818467,-0.005283051073274911
-0.10605163679447542,0.024910234716109453,0.0651968853997385
0.02144187325075141,0.022438241654651133,0.02656805324429543
-0.0065103479751447415,-0.007422564218604256,0.024053695343810223
-0.07750716595406502,-0.03182163518761339,-0.003730409675823519
-0.18480062258142313,0.03267669875085482,0.09365787910503348
-0.0882601932885509,-0.020243277252302048,-0.0029102456787127697
-0.007657849405640403,-0.006166806007641604,0.02878145629453758
-0.08942793323029422,-0.03926668611089451,-0.004551986921876902
-0.1374960100333033,0.019167194957111083,0.06485204431462932
-0.01813961845912266,-0.05011640154112131,0.03116437388050036
-0.11512790949889146,-0.009753439961674928,0.016881276915246417
-0.07338738525860743,-0.1439346607623321,0.04365959224831691
0.018760841000534757,0.020344170410524855,0.024459164292411562
-0.10105263928090116,-0.023369689454911996,0.004723434023287321
-0.07129377460211354,-0.006310647942776499,-0.007445399563093074
-0.029413054772936258,-0.05458157185264769,0.04127626622496871
-0.10844853822969337,-0.042438811361382826,0.01786125118710654
-0.09924888432969779,-0.04977971424199395,-0.0021980853195757736
-0.06841893862921013,-0.031712625624783115,0.024232999297896823
-0.12065219590997835,-0.005207891412191817,0.02895205126833291
-0.009410872221075792,-0.013938882829139368,0.02603714073439778
-0.07968308949345827,-0.04651546811869847,0.03576077171042045
-0.15450327976460243,0.021588754644234678,0.06749735539571275
-0.029962550436097465,-0.08113047537209411,0.05037979899442418
-0.11721065124276157,-0.027299545664094694,0.020633740663125566
-0.015365481162531874,-0.034750928584430824,0.031200643457131375
-0.007816019488612692,-0.01061498665814186,0.021653150507625698
-0.04497359539775849,-0.08694702773586256,0.05252706814417423
-0.03271578144986592,-0.06032103889893101,0.04758846009646976
-0.11012414993558345,0.024336383437859044,0.06545559841292918
-0.01113478272850673,-0.017960724664291706,0.03121062304109778
-0.06652997441428933,-0.034603844135670025,-0.0011307884333160191
-0.11287605615610914,0.026516314495943914,0.0745001146094649
-0.07555387667445415,-0.024136401614595886,-0.0024710163938291762
-0.11928761344453781,-0.03011229786089093,0.00849463486567293
-0.022533001598133796,-0.05185590365241391,0.044574848454136916
-0.10375317224987309,-0.017425758867615344,-0.0061065987767165
-0.07612988634878039,-0.04076339473469993,0.02911196396261461
-0.017899218334866067,-0.03737412733460473,0.03867604508662032
0.021730998987141835,0.025554834865814266,0.03271879418171683
-0.005299291889061459,-0.002465250175790433,0.027175261180727942
-0.09445903019757863,-0.01239487320146262,0.0014294600646563484
-0.020010165568899913,-0.04282518586723063,0.04023878452700026
-0.12551030234566432,-0.0012583444894595085,0.02332616821533133
-0.07385204705163664,-0.003994246302331094,-0.010112926053099212
0.006328812793343224,0.015243857265224621,0.03509531211216341
-0.06946741035779651,-0.09984026016286056,0.02548771993911909
-0.08331413678497282,-0.022031614915299008,0.01430489043674231
-0.14844444111057495,-0.06608829757234283,0.014998926250191
-0.010823414444371333,-0.019883356547275376,0.026042734970676783
-0.11099411187588139,0.025357056515234313,0.0675390003011539
-0.11377591960268024,-0.007961419822160197,0.02590880297429724
-0.09959074918077787,-0.021289473976869297,-0.003606690785264919
-0.07387889014453404,-0.1315125422949728,0.03760758833430447
0.019189092014231506,0.020858119029855623,0.024927032812627047
-0.0351936177050637,-0.061489000471473154,0.04736675725133476
-0.0576769406140105,-0.004025849163747813,-0.008010799659136923
-0.06830364552442975,-0.12744212721655274,0.03884245911909219
-0.09970948258553887,-0.018223109723304657,0.016462584747685763
-0.13050677830249163,-0.04612265312516656,0.03154447080622418
-0.05776109298492256,-0.004035136483155706,-0.005885415093354461
-0.07683044429005738,-0.013585417007281119,0.013434240579466515
-0.0152740803329671,-0.03211327253271727,0.03057183564726196
-0.03861725727196131,-0.06300812541010671,0.04823461755049732
-0.13226017961062322,0.011922646961316058,0.04475331321950544
0.019069245102398706,0.020079623683145496,0.023593123201832798
-0.14764280432567456,-0.011558134548506299,0.029196913024242672
-0.03199119729984127,-0.06280903620798307,0.04772929237481923
-0.14829726372922825,0.027638962184144734,0.07707926970561789
-0.015482218008373369,-0.032526769421302976,0.032582658982663
-0.17443764113506238,0.03750066926851634,0.09854820998778398
-0.08717966100031513,-0.014578684075950032,0.0013059452167891532
-0.06621949483896575,-0.006926874063379543,-0.007835435240167459
-0.08792144760990224,-0.031885275075890535,-0.003995403217970519
-0.11299532654834038,-0.021879965918804277,0.009125156381616116
-0.033743598558482184,-0.09664347257943007,0.03239737736844942
-0.25628033634679714,-0.009811393345627487,0.05081622761560078
-0.1225207274196926,-0.005662895443524859,0.02865844585737861
-0.1329343786993198,0.017877725314379013,0.05350158972742049
-0.05047603953922613,-0.07360668609015442,0.048886446113055086
0.018627744747295602,0.01996954133676914,0.02366487911467772
-0.08076350603321197,-0.03174759517015139,0.021731544065559643
-0.041451828726889434,-0.001354162744252973,-0.00650099583544342
0.017985858576006004,0.019148151676356653,0.02287296149934411
0.023887112769967106,0.03071686704000829,0.04114578000346539
-0.07761185888040183,-0.011355714299675822,-0.008942694182897224
-0.053249378083384445,-0.04663942033905504,0.03360619447983096
-0.026797084330409303,-0.05563674122929459,0.04022393605165309
-0.18452486964435727,-0.006689393247904247,0.02961892958912084
-0.16113938076266443,0.023715894450752863,0.07118472822775453
-0.0657768058655248,-0.01364352446466732,-0.006411842052975662
-0.07584649883937519,-0.031173933631084012,0.019747485035273425
-0.10868030018068425,-0.017339672971693296,0.0007045850552686544
-0.13307744155878587,0.00907046459615335,0.04188385680221628
-0.008599279446439982,-0.01273272527503586,0.022877932623364978
-0.1498304997490738,0.006827425332474593,0.05985351548551092
-0.05581588287030733,-0.09631692747886259,0.061622980458446275
-0.12772448331332767,-0.02421190685989855,0.0063942648507079695
-0.0781731340499224,-0.05092673365786646,0.033410838480067116
-0.07919349957708739,-0.029678782148842602,0.022358242024846892
-0.06858361019490976,-0.05396100925569548,0.009581824188974287
-0.006956091457454912,-0.010665664997855713,0.020963142008438015
-0.10778313678813974,-0.021308668000198545,0.0008842730418647865
-0.09332430490407764,-0.012539989536724807,-0.0038790288907750354
-0.12991887643057987,0.029637779077881628,0.07620188935455148
-0.028946394196517216,-0.08879178732979223,0.0295570470139691
-0.14321277647116204,-0.027965955216363934,-0.0021032719459767235
-0.08059631606636677,-0.10699516428713161,0.046280668235494
-0.061224161730050124,-0.06360153143026379,0.046400451238620265
-0.11171340156548148,-0.030143935384222748,-0.0073656698968605945
-0.14165849721093265,0.030069596292864847,0.0812822442492265
-0.0075746860746118945,-0.00993272435348255,0.02168872305810513
-0.10086721554432597,-0.036560478907246736,-0.0036668607259754504
-0.14499706494949588,-0.003058705652259337,0.04061577948091949
0.003929868154494184,0.012931413756339221,0.031967899792984
0.02179792430600937,0.023327980523545382,0.028194921372516907
-0.10780742343381755,0.025308559207953378,0.06726529628118058
-0.09663929243584021,-0.04557470271355544,0.032386900396287076
-0.10633796284304929,-0.04390884364099492,0.025023369618906385
-0.11589518932277912,-0.020659693182239088,0.0007835111428996814
-0.1770450738156938,-0.019659455436987265,0.009351951210349532
-0.18935078994655305,0.013228360750807995,0.062274397509623075
-0.1008623541340953,-0.03185522798688333,0.013056470065063015
-0.11261607740650029,-0.02449920040010152,0.0031636708972589576
-0.10578874154716224,-0.02668444273239521,-0.003152998256079397
-0.053386636364145264,-0.06702729611939978,0.050256290496874134
-0.09351112961372116,-0.0058320422312080865,-0.012340106567582828
-0.13219321246490534,-0.001410195970249942,0.03193877686701089
-0.005496649631196461,-0.0041510820799951515,0.02144386737649334
-0.021295872038527543,-0.04954962716715632,0.03639355756379945
0.007898164215666035,0.015252522461552289,0.03154337052685075
-0.02119938830572005,-0.041484494354542656,0.03568773303653961
-0.0029437019167097094,0.002308730277672319,0.031832331645307965
-0.09616093037770819,-0.029056934513967465,0.0009807005703885768
-0.12957839734308763,0.009818295390874913,0.04969462914743153
-0.12085795853679451,-0.03150806556987049,0.00894639085780282
-0.09148830911359006,-0.03675537664066259,-0.0012109878606719909
-0.055883940395744444,-0.006563754929704304,-0.0056253207540075045
-0.13469926335068313,0.01050281653575746,0.039440187299980986
-0.08200806800316152,-0.02344001702081941,0.018856888133331424
-0.10408586554533784,-0.04423798684705403,-0.0018890117356236418
0.019282637082041556,0.02042367834085219,0.024239310345989452
-0.03050000249944609,-0.0690962964565157,0.050110679025606154
-0.06667487487527052,-0.046331203883384464,0.005682856939458074
-0.04723592500993743,-0.05588441085891949,0.041326662152617606
-0.06785266479078195,-0.011993260283293158,0.012103349609239308
-0.12733127730334123,-0.02853647486167773,0.01624371735850362
-0.057711458892869515,-0.10889969756077823,0.047581938119646776
-0.05689307169056511,-0.0031832886126623603,-0.007260790226589582
-0.10122429704379361,-0.02784721295317276,0.021922667322757633
-0.06079758228117143,-0.004863859077918519,-0.005930999222517107
0.018058741232492504,0.019112570560043847,0.02314373020021483
-0.031087341898242277,-0.056041193602148494,0.043176682141902144
-0.06760959462765231,-0.14698895454114927,0.049677462147861506
-0.019719569867492615,-0.06356617727327772,0.028996486915630632
-0.05978623656225802,-0.00571858046152024,-0.00820361481807694
-0.12181858556542936,-0.029621827900128798,0.011677932259358252
-0.03203027856755969,-0.058664191914791095,0.046653225946627984
