,PseudoTime1,PseudoTime2,PseudoTime3
E949_514,NA,NA,0.64322
E320_461,NA,NA,0.57663
E596_387,NA,0.48367,NA
E205_323,NA,0.40327,NA
E108_763,NA,0.95603,NA
E974_524,NA,0.65578,NA
E387_638,NA,NA,0.79899
E541_739,NA,0.92588,NA
E350_742,NA,NA,0.92965
E934_232,NA,0.28894,NA
E556_285,NA,NA,0.35553
E423_757,0.94849,NA,NA
E516_737,0.92337,NA,NA
E238_279,0.34799,NA,NA
E377_333,NA,0.41583,NA
E927_409,NA,NA,0.51131
E572_713,NA,NA,0.89322
E800_678,NA,NA,0.84925
E302_658,0.82412,NA,NA
E429_591,NA,NA,0.73995
E31_565,NA,0.70729,NA
E810_126,NA,0.15578,NA
E929_600,0.75126,NA,NA
E261_331,NA,0.41332,NA
E624_185,NA,0.2299,NA
E626_156,0.19347,NA,NA
E872_532,0.66583,NA,NA
E591_199,0.24749,NA,NA
E347_366,NA,NA,0.45729
E982_435,NA,NA,0.54397
E791_770,0.96482,NA,NA
E660_61,NA,NA,0.07412
E755_476,0.59548,NA,NA
E284_641,NA,NA,0.80276
E402_706,NA,0.88442,NA
E558_218,0.27136,NA,NA
E762_774,NA,0.96985,NA
E978_246,NA,0.30653,NA
E468_28,NA,NA,0.03266
E726_573,NA,NA,0.71734
E908_554,NA,0.69347,NA
E381_108,NA,NA,0.13317
E597_201,NA,0.25,NA
E303_585,0.73241,NA,NA
E629_701,NA,NA,0.87814
E153_650,NA,0.81407,NA
E521_353,NA,NA,0.44095
E891_201,NA,NA,0.25
E917_17,0.01884,NA,NA
E497_89,0.1093,NA,NA
E615_347,NA,NA,0.43342
E962_332,NA,0.41457,NA
E698_126,NA,0.15578,NA
E758_600,NA,0.75126,NA
E379_631,NA,0.7902,NA
E34_483,NA,0.60427,NA
E305_730,NA,0.91457,NA
E693_255,NA,NA,0.31784
E968_460,0.57538,NA,NA
E172_496,NA,0.6206,NA
E461_249,NA,0.3103,NA
E365_495,0.61935,NA,NA
E290_562,0.70352,NA,NA
E950_327,NA,0.40829,NA
E237_38,0.04523,NA,NA
E385_670,NA,NA,0.8392
E913_666,0.83417,NA,NA
E522_350,NA,0.43719,NA
E223_123,NA,NA,0.15201
E187_46,0.05528,NA,NA
E900_210,NA,NA,0.26131
E998_722,NA,0.90452,NA
E979_520,NA,NA,0.65075
E420_27,0.03141,NA,NA
E803_695,0.8706,NA,NA
E539_729,NA,NA,0.91332
E86_593,NA,NA,0.74246
E631_491,NA,NA,0.61432
E318_543,NA,NA,0.67965
E266_398,NA,NA,0.49749
E725_75,0.09171,NA,NA
E546_233,0.2902,NA,NA
E230_448,0.5603,NA,NA
E252_778,NA,NA,0.97487
E225_576,NA,0.72111,NA
E992_179,0.22236,NA,NA
E885_99,NA,NA,0.12186
E186_142,NA,NA,0.17588
E737_159,0.19724,NA,NA
E276_537,NA,0.67211,NA
E163_104,0.12814,NA,NA
E977_775,0.97111,NA,NA
E986_761,NA,NA,0.95352
E592_151,NA,0.18719,NA
E688_322,NA,0.40201,NA
E618_189,NA,0.23492,NA
E213_302,NA,NA,0.37688
E602_607,0.76005,NA,NA
E752_91,0.11181,NA,NA
E307_457,NA,NA,0.57161
E165_795,NA,NA,0.99623
E775_491,NA,NA,0.61432
E3_305,NA,NA,0.38065
E260_533,NA,0.66709,NA
E784_34,NA,0.0402,NA
E835_697,0.87312,NA,NA
E341_408,0.51005,NA,NA
E686_640,0.80151,NA,NA
E514_131,0.16206,NA,NA
E839_432,NA,NA,0.5402
E325_248,NA,0.30905,NA
E766_430,NA,NA,0.53769
E538_369,NA,NA,0.46106
E2_229,0.28518,NA,NA
E112_725,0.90829,NA,NA
E443_664,0.83166,NA,NA
E856_769,0.96357,NA,NA
E717_337,NA,NA,0.42085
E708_223,0.27764,NA,NA
E654_149,NA,NA,0.18467
E893_552,NA,0.69095,NA
E958_548,NA,0.68593,NA
E476_491,NA,0.61432,NA
E137_211,NA,0.26256,NA
E415_350,0.43719,NA,NA
E235_760,NA,0.95226,NA
E635_581,NA,0.72739,NA
E509_418,NA,NA,0.52261
E395_555,NA,NA,0.69472
E593_219,NA,0.27261,NA
E967_797,NA,NA,0.99874
E376_490,NA,0.61307,NA
E774_73,0.0892,NA,NA
E838_287,0.35804,NA,NA
E485_149,NA,NA,0.18467
E309_335,0.41834,NA,NA
E269_319,NA,0.39824,NA
E24_732,NA,0.91709,NA
E858_230,0.28643,NA,NA
E542_499,0.62437,NA,NA
E424_126,NA,0.15578,NA
E849_755,NA,0.94598,NA
E498_450,NA,0.56281,NA
E689_207,NA,0.25754,NA
E364_125,NA,NA,0.15452
E344_28,NA,NA,0.03266
E1_311,NA,NA,0.38819
E616_312,0.38945,NA,NA
E400_144,NA,NA,0.17839
E433_445,NA,NA,0.55653
E653_592,NA,0.74121,NA
E677_544,0.6809,NA,NA
E63_697,NA,0.87312,NA
E554_478,NA,NA,0.59799
E807_325,0.40578,NA,NA
E776_174,NA,NA,0.21608
E177_23,NA,NA,0.02638
E79_25,NA,NA,0.02889
E139_600,NA,NA,0.75126
E264_377,0.47111,NA,NA
E535_731,0.91583,NA,NA
E619_446,NA,0.55779,NA
E517_56,NA,NA,0.06784
E354_348,NA,NA,0.43467
E150_329,0.4108,NA,NA
E804_297,NA,0.3706,NA
E603_677,NA,0.84799,NA
E67_499,NA,NA,0.62437
E17_399,0.49874,NA,NA
E279_535,0.6696,NA,NA
E452_226,0.28141,NA,NA
E499_183,NA,0.22739,NA
E103_561,NA,0.70226,NA
E253_604,NA,0.75628,NA
E555_165,0.20477,NA,NA
E566_596,0.74623,NA,NA
E4_307,0.38317,NA,NA
E557_64,NA,0.07789,NA
E87_59,0.07161,NA,NA
E234_763,NA,0.95603,NA
E837_78,NA,0.09548,NA
E397_2,NA,0.0,NA
E665_280,NA,NA,0.34925
E327_41,NA,NA,0.04899
E339_54,NA,NA,0.06533
E748_327,NA,NA,0.40829
E78_320,0.3995,NA,NA
E634_462,NA,0.57789,NA
E574_137,0.1696,NA,NA
E507_203,0.25251,NA,NA
E53_702,NA,NA,0.8794
E311_478,NA,NA,0.59799
E286_510,0.63819,NA,NA
E916_434,NA,0.54271,NA
E854_226,NA,0.28141,NA
E832_595,NA,0.74497,NA
E898_397,NA,NA,0.49623
E214_689,0.86307,NA,NA
E894_358,0.44724,NA,NA
E221_787,NA,0.98618,NA
E125_139,0.17211,NA,NA
E759_340,0.42462,NA,NA
E728_606,0.75879,NA,NA
E68_296,0.36935,NA,NA
E604_599,0.75,NA,NA
E151_672,NA,NA,0.84171
E168_798,1.0,NA,NA
E961_125,NA,0.15452,NA
E551_380,0.47487,NA,NA
E526_626,NA,0.78392,NA
E229_56,NA,NA,0.06784
E154_455,NA,NA,0.5691
E355_402,0.50251,NA,NA
E45_587,NA,NA,0.73492
E152_18,NA,NA,0.0201
E744_518,NA,0.64824,NA
E351_59,0.07161,NA,NA
E882_8,0.00754,NA,NA
E857_515,0.64447,NA,NA
E324_222,NA,0.27638,NA
E180_617,NA,0.77261,NA
E904_315,NA,0.39322,NA
E559_567,0.7098,NA,NA
E721_780,NA,0.97739,NA
E633_266,NA,0.33166,NA
E850_681,NA,0.85302,NA
E182_166,NA,NA,0.20603
E793_696,NA,NA,0.87186
E621_695,0.8706,NA,NA
E702_643,NA,NA,0.80528
E608_558,NA,NA,0.69849
E920_253,NA,0.31533,NA
E780_536,NA,0.67085,NA
E5_414,0.51759,NA,NA
E814_353,NA,NA,0.44095
E610_514,0.64322,NA,NA
E694_605,NA,NA,0.75754
E348_124,NA,0.15327,NA
E895_462,NA,NA,0.57789
E477_239,0.29774,NA,NA
E589_490,NA,NA,0.61307
E250_91,NA,0.11181,NA
E91_509,0.63693,NA,NA
E442_130,NA,0.1608,NA
E942_650,NA,0.81407,NA
E711_203,0.25251,NA,NA
E768_151,0.18719,NA,NA
E12_8,NA,0.00754,NA
E228_343,0.42839,NA,NA
E549_203,0.25251,NA,NA
E897_681,NA,NA,0.85302
E300_217,NA,0.2701,NA
E70_699,0.87563,NA,NA
E863_172,NA,NA,0.21357
E337_145,NA,NA,0.17965
E201_279,0.34799,NA,NA
E667_75,0.09171,NA,NA
E662_624,0.78141,NA,NA
E6_313,NA,0.3907,NA
E548_359,0.44849,NA,NA
E981_296,NA,0.36935,NA
E742_744,NA,0.93216,NA
E845_200,NA,0.24874,NA
E445_217,0.2701,NA,NA
E862_313,0.3907,NA,NA
E903_718,0.8995,NA,NA
E394_756,NA,0.94724,NA
E641_717,NA,NA,0.89824
E684_177,0.21985,NA,NA
E799_191,NA,NA,0.23744
E28_117,NA,NA,0.14447
E399_692,0.86683,NA,NA
E828_644,0.80653,NA,NA
E158_715,NA,0.89573,NA
E127_654,NA,NA,0.8191
E315_460,0.57538,NA,NA
E931_453,NA,NA,0.56658
E231_797,0.99874,NA,NA
E861_135,NA,NA,0.16709
E822_558,NA,NA,0.69849
E906_312,0.38945,NA,NA
E434_736,0.92211,NA,NA
E956_268,0.33417,NA,NA
E146_237,NA,NA,0.29523
E484_372,NA,0.46482,NA
E493_607,NA,NA,0.76005
E720_692,0.86683,NA,NA
E601_452,0.56533,NA,NA
E82_143,NA,0.17714,NA
E501_254,0.31658,NA,NA
E47_766,NA,NA,0.9598
E855_605,NA,NA,0.75754
E672_688,0.86181,NA,NA
E27_406,0.50754,NA,NA
E451_144,NA,NA,0.17839
E247_671,0.84045,NA,NA
E531_135,0.16709,NA,NA
E171_618,NA,NA,0.77387
E281_769,NA,0.96357,NA
E723_169,NA,NA,0.2098
E357_26,NA,NA,0.03015
E786_84,NA,0.10302,NA
E599_270,NA,NA,0.33668
E334_25,NA,NA,0.02889
E938_540,0.67588,NA,NA
E771_745,NA,0.93342,NA
E914_404,0.50503,NA,NA
E161_403,0.50377,NA,NA
E359_719,0.90075,NA,NA
E323_195,0.24246,NA,NA
E510_57,NA,NA,0.0691
E60_443,NA,0.55402,NA
E831_653,0.81784,NA,NA
E370_61,0.07412,NA,NA
E813_512,NA,NA,0.6407
E886_794,NA,0.99497,NA
E571_660,NA,NA,0.82663
E892_587,NA,NA,0.73492
E242_340,0.42462,NA,NA
E134_425,NA,NA,0.53141
E706_66,NA,NA,0.0804
E963_495,NA,NA,0.61935
E679_455,NA,0.5691,NA
E42_13,NA,0.01382,NA
E884_27,NA,NA,0.03141
E925_142,NA,NA,0.17588
E314_103,NA,NA,0.12688
E830_585,NA,0.73241,NA
E367_610,NA,0.76382,NA
E132_347,NA,0.43342,NA
E738_505,0.63191,NA,NA
E870_224,NA,NA,0.27889
E743_519,NA,0.6495,NA
E411_67,0.08166,NA,NA
E422_222,NA,NA,0.27638
E729_523,NA,0.65452,NA
E704_701,0.87814,NA,NA
E946_100,NA,NA,0.12312
E878_367,NA,NA,0.45854
E972_320,NA,0.3995,NA
E790_416,0.5201,NA,NA
E441_786,0.98492,NA,NA
E659_305,NA,NA,0.38065
E222_216,0.26884,NA,NA
E98_631,NA,0.7902,NA
E319_371,0.46357,NA,NA
E246_391,0.48869,NA,NA
E993_555,NA,0.69472,NA
E270_126,NA,NA,0.15578
E527_377,NA,0.47111,NA
E37_349,NA,NA,0.43593
E373_510,0.63819,NA,NA
E52_265,NA,NA,0.3304
E436_691,0.86558,NA,NA
E816_768,NA,0.96231,NA
E622_526,NA,NA,0.65829
E215_511,NA,0.63945,NA
E450_212,0.26382,NA,NA
E518_610,0.76382,NA,NA
E18_403,NA,0.50377,NA
E44_596,0.74623,NA,NA
E525_749,0.93844,NA,NA
E35_334,NA,0.41709,NA
E421_38,NA,0.04523,NA
E825_611,NA,0.76508,NA
E209_146,NA,0.1809,NA
E505_507,NA,NA,0.63442
E466_649,NA,0.81281,NA
E349_340,NA,0.42462,NA
E425_660,NA,0.82663,NA
E996_796,NA,0.99749,NA
E88_575,NA,0.71985,NA
E267_287,NA,0.35804,NA
E185_551,0.6897,NA,NA
E407_261,0.32538,NA,NA
E777_78,0.09548,NA,NA
E26_488,NA,NA,0.61055
E117_223,0.27764,NA,NA
E418_659,NA,0.82538,NA
E722_503,0.6294,NA,NA
E600_526,0.65829,NA,NA
E964_68,0.08291,NA,NA
E249_741,0.92839,NA,NA
E935_230,0.28643,NA,NA
E545_709,NA,NA,0.88819
E119_60,NA,0.07286,NA
E426_276,0.34422,NA,NA
E652_751,NA,NA,0.94095
E66_152,NA,0.18844,NA
E802_696,NA,0.87186,NA
E368_595,NA,NA,0.74497
E255_117,0.14447,NA,NA
E781_753,NA,0.94347,NA
E30_666,0.83417,NA,NA
E987_102,0.12563,NA,NA
E90_70,NA,NA,0.08543
E49_209,NA,0.26005,NA
E944_757,0.94849,NA,NA
E976_693,NA,NA,0.86809
E55_587,NA,NA,0.73492
E130_761,NA,NA,0.95352
E265_642,0.80402,NA,NA
E106_398,0.49749,NA,NA
E569_519,NA,0.6495,NA
E532_243,NA,0.30276,NA
E763_536,NA,0.67085,NA
E298_178,NA,NA,0.22111
E824_366,NA,NA,0.45729
E14_85,NA,NA,0.10427
E277_535,NA,NA,0.6696
E719_569,NA,NA,0.71231
E901_613,NA,NA,0.76759
E358_29,NA,0.03392,NA
E84_749,NA,NA,0.93844
E937_778,NA,NA,0.97487
E874_582,NA,0.72864,NA
E805_605,NA,0.75754,NA
E374_586,NA,NA,0.73367
E948_193,NA,NA,0.23995
E716_269,NA,NA,0.33543
E488_388,0.48492,NA,NA
E74_125,NA,0.15452,NA
E625_84,NA,0.10302,NA
E11_240,NA,0.29899,NA
E92_218,NA,0.27136,NA
E216_198,NA,NA,0.24623
E382_278,NA,0.34673,NA
E96_102,NA,NA,0.12563
E747_97,NA,NA,0.11935
E463_484,NA,0.60553,NA
E392_592,0.74121,NA,NA
E678_651,0.81533,NA,NA
E156_724,0.90704,NA,NA
E342_325,NA,NA,0.40578
E676_600,0.75126,NA,NA
E639_308,NA,NA,0.38442
E899_30,NA,0.03518,NA
E491_355,0.44347,NA,NA
E773_741,NA,NA,0.92839
E107_189,NA,0.23492,NA
E674_689,NA,NA,0.86307
E138_130,0.1608,NA,NA
E282_550,NA,0.68844,NA
E511_62,0.07538,NA,NA
E590_100,0.12312,NA,NA
E9_388,NA,0.48492,NA
E860_71,NA,0.08668,NA
E955_406,0.50754,NA,NA
E294_577,0.72236,NA,NA
E72_528,NA,0.6608,NA
E990_43,NA,0.05151,NA
E312_201,NA,0.25,NA
E254_725,NA,0.90829,NA
E431_262,NA,NA,0.32663
E203_447,NA,0.55905,NA
E115_54,NA,NA,0.06533
E529_589,0.73744,NA,NA
E259_256,NA,NA,0.3191
E157_112,NA,0.13819,NA
E219_101,0.12437,NA,NA
E449_14,NA,NA,0.01508
E577_512,0.6407,NA,NA
E543_779,NA,0.97613,NA
E675_148,NA,NA,0.18342
E656_593,0.74246,NA,NA
E611_213,NA,0.26508,NA
E233_668,0.83668,NA,NA
E787_361,0.45101,NA,NA
E487_288,NA,NA,0.3593
E224_695,0.8706,NA,NA
E93_653,0.81784,NA,NA
E779_178,NA,NA,0.22111
E148_485,NA,NA,0.60678
E663_443,NA,0.55402,NA
E258_264,NA,NA,0.32915
E62_387,0.48367,NA,NA
E176_307,NA,0.38317,NA
E65_774,0.96985,NA,NA
E440_661,0.82789,NA,NA
E840_215,NA,0.26759,NA
E430_306,NA,0.38191,NA
E218_41,0.04899,NA,NA
E366_59,0.07161,NA,NA
E15_661,NA,0.82789,NA
E587_547,0.68467,NA,NA
E833_669,0.83794,NA,NA
E306_278,NA,NA,0.34673
E680_580,0.72613,NA,NA
E540_605,0.75754,NA,NA
E939_177,0.21985,NA,NA
E457_136,NA,0.16834,NA
E519_387,NA,0.48367,NA
E159_764,NA,0.95729,NA
E788_580,NA,NA,0.72613
E438_763,NA,NA,0.95603
E638_217,NA,0.2701,NA
E454_228,NA,0.28392,NA
E58_83,0.10176,NA,NA
E389_452,0.56533,NA,NA
E178_357,0.44598,NA,NA
E628_308,NA,0.38442,NA
E69_703,0.88065,NA,NA
E844_57,NA,0.0691,NA
E8_334,0.41709,NA,NA
E687_3,NA,0.00126,NA
E783_315,NA,0.39322,NA
E239_525,NA,0.65704,NA
E494_764,0.95729,NA,NA
E609_695,NA,0.8706,NA
E245_649,NA,0.81281,NA
E129_795,NA,NA,0.99623
E200_141,0.17462,NA,NA
E116_68,0.08291,NA,NA
E547_106,NA,0.13065,NA
E731_485,NA,NA,0.60678
E336_421,0.52638,NA,NA
E753_756,0.94724,NA,NA
E778_768,NA,NA,0.96231
E960_686,NA,NA,0.8593
E749_261,NA,NA,0.32538
E206_457,NA,NA,0.57161
E317_636,0.79648,NA,NA
E647_670,0.8392,NA,NA
E997_210,NA,NA,0.26131
E594_793,NA,NA,0.99372
E536_213,NA,0.26508,NA
E637_216,NA,0.26884,NA
E166_373,0.46608,NA,NA
E444_642,0.80402,NA,NA
E657_217,NA,NA,0.2701
E427_164,NA,NA,0.20352
E326_301,NA,0.37563,NA
E714_640,NA,NA,0.80151
E995_454,0.56784,NA,NA
E297_671,0.84045,NA,NA
E414_678,0.84925,NA,NA
E102_639,0.80025,NA,NA
E718_199,0.24749,NA,NA
E888_736,NA,0.92211,NA
E453_542,NA,0.67839,NA
E503_288,NA,0.3593,NA
E51_681,NA,0.85302,NA
E22_141,NA,NA,0.17462
E971_223,0.27764,NA,NA
E104_32,NA,0.03769,NA
E248_694,0.86935,NA,NA
E630_565,NA,0.70729,NA
E881_573,0.71734,NA,NA
E330_267,NA,0.33291,NA
E568_687,NA,NA,0.86055
E114_21,NA,0.02387,NA
E143_364,NA,0.45477,NA
E683_107,NA,0.13191,NA
E735_481,NA,0.60176,NA
E859_733,NA,NA,0.91834
E227_367,0.45854,NA,NA
E75_650,0.81407,NA,NA
E50_622,0.77889,NA,NA
E169_5,0.00377,NA,NA
E85_773,0.96859,NA,NA
E696_494,NA,NA,0.61809
E820_604,NA,NA,0.75628
E432_380,NA,0.47487,NA
E262_112,0.13819,NA,NA
E682_685,NA,0.85804,NA
E160_708,NA,0.88693,NA
E761_188,NA,0.23367,NA
E673_173,0.21482,NA,NA
E401_175,NA,NA,0.21734
E295_562,NA,0.70352,NA
E801_38,NA,NA,0.04523
E275_577,0.72236,NA,NA
E573_105,0.1294,NA,NA
E523_755,0.94598,NA,NA
E212_308,NA,NA,0.38442
E240_409,NA,NA,0.51131
E416_420,0.52513,NA,NA
E815_567,NA,0.7098,NA
E391_166,NA,0.20603,NA
E81_463,NA,0.57915,NA
E398_305,0.38065,NA,NA
E459_189,NA,0.23492,NA
E220_731,NA,0.91583,NA
E64_520,NA,0.65075,NA
E502_446,NA,0.55779,NA
E709_238,0.29648,NA,NA
E481_350,NA,0.43719,NA
E352_53,NA,0.06407,NA
E346_525,0.65704,NA,NA
E907_288,NA,NA,0.3593
E71_159,0.19724,NA,NA
E280_571,NA,0.71482,NA
E607_323,NA,NA,0.40327
E739_226,0.28141,NA,NA
E513_205,0.25503,NA,NA
E643_152,NA,0.18844,NA
E570_332,NA,NA,0.41457
E80_71,NA,0.08668,NA
E598_164,0.20352,NA,NA
E380_483,NA,NA,0.60427
E162_450,0.56281,NA,NA
E690_732,NA,0.91709,NA
E120_349,0.43593,NA,NA
E257_337,0.42085,NA,NA
E40_69,0.08417,NA,NA
E202_249,NA,NA,0.3103
E331_446,NA,NA,0.55779
E328_7,0.00628,NA,NA
E561_177,NA,NA,0.21985
E764_445,NA,0.55653,NA
E620_715,0.89573,NA,NA
E343_53,0.06407,NA,NA
E953_496,NA,NA,0.6206
E798_138,0.17085,NA,NA
E808_762,0.95477,NA,NA
E56_110,0.13568,NA,NA
E226_574,0.71859,NA,NA
E338_190,NA,0.23618,NA
E285_564,0.70603,NA,NA
E515_280,NA,0.34925,NA
E170_135,0.16709,NA,NA
E471_117,0.14447,NA,NA
E699_159,NA,NA,0.19724
E843_89,0.1093,NA,NA
E83_619,NA,0.77513,NA
E584_311,NA,0.38819,NA
E866_180,0.22362,NA,NA
E550_215,NA,NA,0.26759
E642_716,NA,NA,0.89698
E508_420,NA,NA,0.52513
E512_14,0.01508,NA,NA
E118_146,0.1809,NA,NA
E985_532,0.66583,NA,NA
E467_135,NA,0.16709,NA
E61_377,NA,0.47111,NA
E113_58,NA,0.07035,NA
E179_179,0.22236,NA,NA
E520_369,NA,0.46106,NA
E291_522,NA,0.65327,NA
E930_559,0.69975,NA,NA
E865_489,NA,0.61181,NA
E864_286,0.35678,NA,NA
E530_124,NA,NA,0.15327
E479_385,NA,NA,0.48116
E10_368,0.4598,NA,NA
E852_186,NA,0.23116,NA
E412_416,0.5201,NA,NA
E462_741,NA,0.92839,NA
E910_77,NA,NA,0.09422
E585_712,NA,NA,0.89196
E730_460,NA,0.57538,NA
E482_539,NA,0.67462,NA
E345_441,NA,0.55151,NA
E36_773,0.96859,NA,NA
E7_747,0.93593,NA,NA
E204_456,NA,NA,0.57035
E772_529,NA,NA,0.66206
E478_787,0.98618,NA,NA
E43_587,0.73492,NA,NA
E809_301,NA,0.37563,NA
E829_600,NA,NA,0.75126
E579_728,NA,0.91206,NA
E110_261,0.32538,NA,NA
E122_781,0.97864,NA,NA
E612_569,NA,0.71231,NA
E576_370,0.46231,NA,NA
