,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
12,1.6011194,0.03758323,0.108686626,0.009908937,0.018413754,0.0035418365,0.0064126556,0.01796566,0.00038243615,0.0117224585,0.93279004,0.005584904,0.01664624,0.0016941992,0.06504779,0.060924865,9.723171e-05,0.0007420167
13,1.8781749,0.021381464,0.033924926,0.005087199,0.02849452,0.0015215972,0.004072756,0.022011241,0.0069542564,0.04585382,1.198182,0.004616687,0.0060164086,0.010375858,0.0019566559,0.0057329107,0.029203426,0.006144723
14,1.8791147,0.007319234,7.9631034e-05,0.0036321504,1.6325966e-05,0.0004493049,0.053346843,0.005077272,0.027915193,0.05278141,1.1870738,0.028912077,0.003389127,0.0023497008,0.0011450745,0.0022748243,0.015311917,0.0391727
15,1.9840491,0.012497962,0.0046262955,0.006160703,0.0038304667,0.0017850278,0.038206678,0.017103253,0.009914131,0.026635308,2.7694612,0.02156938,0.007872094,0.010198956,0.017741416,0.029887807,0.038631212,0.0025830618
16,1.7158518,1.8765722e-05,0.05650452,0.014998189,0.012718537,0.002649735,0.012472716,0.0018987373,0.0020119364,0.0060051153,2.4700506,0.08938104,0.017269297,0.026477035,0.042966425,0.003527856,0.011958449,0.019189555
17,1.8705829,0.011794998,0.0036329173,0.012097743,0.006340578,0.07560834,0.00037801778,0.04430587,0.028326694,0.0050227162,1.2476472,0.0033199713,0.04271933,0.04096752,0.0010647724,0.012182958,0.029558653,0.023098648
18,2.4738421,0.0063002324,0.002929886,0.0555394,0.0009063945,0.025763795,0.0053806636,0.0016837353,0.019770257,0.004454769,2.3998313,0.5142763,0.072164975,0.00838434,0.007943613,0.029047797,0.047200806,0.011074476
19,1.7522101,0.008153043,0.010289442,0.030167349,0.09138659,0.012950537,0.020043947,0.056428857,0.001004456,0.011845503,1.3504822,0.00056101964,0.0031729257,0.009162821,0.006492317,0.009252582,0.043744426,0.017035227
20,2.4153068,0.010859651,0.0010131431,0.017286606,0.013250072,0.005596824,0.067539364,0.0155986585,0.046145603,0.017586231,2.1917489,0.057053328,0.03259726,0.031103112,0.024251416,0.006077856,0.0013674999,0.025340592
21,1.8920119,0.011560641,0.008413638,0.019326186,0.006764333,0.009080092,0.0031193816,0.014534467,0.012124001,0.0072401953,1.3207877,0.032162227,0.025895702,0.0013196361,0.00383987,0.09426689,0.024037369,0.022586707
22,1.895577,0.046744872,0.010109943,0.008495502,0.06785115,0.02142513,0.1565957,0.008006043,0.0029912011,0.0067748246,2.219301,0.161826,0.0024746358,0.022402242,0.0018179435,0.011686052,0.0016185367,0.0037115102
23,1.8018855,0.0046073035,0.02102545,0.0012118762,0.029558755,0.0026893006,0.047337282,0.016294919,0.013531234,0.015205123,2.2626631,0.0028323445,0.0018111276,0.032905925,0.011956216,0.023682708,0.01930785,0.05381737
24,1.7662867,0.005722476,0.011965468,0.008776876,0.058591593,0.00054148346,0.012065073,0.00015700849,0.0055046612,0.043481477,2.9827166,0.50187683,0.0005385051,0.004261233,0.0164247,0.008459555,0.0065750657,0.033671178
25,1.5626302,0.0020948818,0.005958395,0.017359933,0.0007593265,0.027626853,0.02675635,0.0011781517,0.042798076,0.0153659955,2.2580569,0.045228783,0.008457403,0.0039564567,0.018332083,0.0019199846,0.0034234317,0.00049884326
26,1.9874177,0.0066213547,0.00013289455,0.02103502,0.011217326,0.034609593,0.005428959,0.0067066127,0.003336767,0.01691125,2.1767097,0.11624919,0.009433187,0.01772139,0.08327671,0.018850176,0.00062954216,0.00486082
27,2.185179,0.0014524986,0.0010536707,0.00038698674,0.00027560635,0.0093510095,0.0040473845,0.015484508,0.0025425185,0.019918712,1.9703453,0.43425804,0.023939282,0.014467841,0.1126174,0.0042371936,0.024675097,0.02763205
28,1.4665745,0.029875197,0.032076914,0.012634778,0.07273342,0.0016167252,0.02117339,7.6875156e-05,0.005688412,0.0019886894,2.2330215,0.17562146,0.002305428,0.00986326,0.0010012193,0.08180677,0.0013204995,0.021996241
29,1.6096438,0.008765732,0.007197545,0.092428386,0.026461884,0.01877533,0.026698053,0.03819091,0.010500055,8.7243556e-05,2.160576,0.030968327,0.102365434,0.019995015,0.0029578113,0.027834833,0.0047322623,0.009497842
30,1.8551852,0.0131161,0.006358546,0.0056742136,0.027531292,0.013171827,0.0008592453,0.023673233,0.028364632,0.00050325564,1.5737045,0.40960017,0.004670803,0.052237414,0.016204441,0.057834793,0.009127846,0.0012159431
31,2.5301597,0.062521994,0.0026552873,0.017626476,0.008420354,0.0027918848,0.011346504,0.02295369,0.0013042754,0.048179314,1.9999,0.008722336,0.014654082,0.002389232,0.011383033,0.011709999,0.0312542,0.007119356
32,2.0781758,0.08572842,0.0018497369,0.020572443,0.025185939,0.041668367,0.007291093,0.13079254,0.022604208,0.001910675,2.0511956,0.015383839,0.0023124549,0.0014986346,0.21024846,0.062143497,0.0003627604,0.003406048
33,2.6390877,0.017521512,0.0025641518,0.0017270013,0.012038057,0.07280846,0.027151471,0.009636792,0.0019217627,0.060884055,1.2731445,0.0438434,0.040767085,0.026218608,0.011996587,0.007404622,0.0034173408,0.02105637
34,2.7164266,0.025019193,0.032471936,0.010759908,0.0022269022,0.039568048,0.024827646,0.021771032,0.017994491,0.008410148,1.8687388,0.13050409,0.005508895,0.0060293246,0.08730391,0.00934719,0.031135695,0.002904416
35,1.7320293,0.042611573,0.0045527583,0.0030424208,0.0013142896,0.006334574,0.0071408525,0.0012552469,0.006102106,0.011786363,1.5645066,0.04629886,0.00014550467,0.010904077,0.0120125,0.18833043,0.04808572,0.026780335
36,1.9829895,0.015747575,0.011209521,0.026504727,0.01480714,0.0061941897,0.01580695,0.0047106547,0.0139119765,0.03674829,1.9875275,0.025713822,0.078407355,0.011916924,0.036510073,0.065422036,0.020373303,0.019513167
37,2.0986013,0.07271178,0.013428509,0.07923639,0.006157912,0.00023661458,0.07528089,0.01034048,0.009356554,0.005196468,1.4726716,0.0041567637,0.004529823,0.00567219,0.00031345178,0.019718558,0.04526354,0.011614628
38,2.5724354,0.025946759,0.023844827,0.008789957,0.034060366,0.01807796,0.01618459,3.3978344e-05,0.00082798407,0.018145476,1.6360604,0.58897877,0.002920686,0.01818241,0.014830423,0.0030789468,0.005869692,0.012388242
39,1.3434184,0.036804236,0.0025941823,0.072578266,0.03831157,0.0026487596,0.018181926,0.017967142,0.008421032,0.01770178,1.8346965,0.014479676,0.009327794,0.019709624,0.038207784,0.0006682185,0.017076453,0.008764373
40,1.8132738,3.448227e-05,0.005795107,0.007953026,0.024538469,0.019994244,0.0036174478,0.00829889,0.0008881384,0.0021158853,1.6217822,0.015408494,0.084258124,0.017453618,0.029524295,0.0005886226,0.011854776,0.004647907
41,1.5209879,0.0027053403,0.00999199,0.017629344,0.0011439996,0.054323163,0.0003300136,0.014813377,0.05792424,0.041897826,1.8060428,0.0017624139,0.007374397,0.06430064,0.0029161887,0.049279552,0.011318829,0.00033187357
42,1.9674674,0.007889235,0.003709307,0.042417243,0.015410668,0.0002566,0.03275183,0.061534535,0.00032188365,0.011695445,1.6152557,0.07000899,0.014208611,0.044317037,0.006655791,0.009272651,0.15292117,0.024407204
43,2.1822581,0.00943853,0.003442452,0.10348123,0.023891302,0.097678654,0.05138359,0.011501976,0.023162737,0.011141038,1.7526102,0.16128603,0.0998063,0.022073733,0.018469388,0.022071542,0.036670428,0.0028926497
44,1.9872518,0.010553146,0.01656703,0.0039065094,0.0053280154,0.030358259,0.056735832,0.038247164,0.02457991,0.03760392,1.8671631,0.0150411045,5.463071e-05,0.012991072,0.08049428,0.011554666,0.0105922865,0.059070103
45,2.124351,0.011108388,0.032373495,0.010133441,0.0057887905,0.07220016,0.019791806,0.0052810013,0.01474505,0.033577845,1.7738911,0.0069314935,0.025176393,0.0885306,0.010632239,0.018667966,0.014286263,0.020949341
46,2.186239,0.0012639823,0.015342686,0.0007653246,0.013498331,0.011356186,0.037974283,0.0028613263,0.008220593,0.036226716,2.513798,0.731393,0.016250025,0.053223968,0.026557166,0.010146685,0.0010757204,0.0072473725
47,2.314321,0.021430345,0.02177309,0.13809098,0.030101746,0.007618299,0.033555713,0.020353144,0.07246045,0.003327469,1.8392525,0.029875787,0.015363532,0.010839783,0.001977528,0.029259907,0.011845412,0.003885088
48,2.2325757,0.0019303256,0.012348442,0.01338907,0.00046046762,0.0010806742,0.07015885,0.002245467,0.029013641,0.006469097,1.6458534,0.34477937,0.0012817146,0.011339105,0.0032659469,0.0063904137,0.020574303,0.021939352
49,2.0233574,0.02661745,0.067462966,0.005477268,0.0014612756,0.041616313,0.001592537,0.0054428675,0.019410662,0.022736726,1.6657858,0.008180255,0.006444887,0.0011198865,0.0023157983,0.0033065116,0.0066082263,0.0063096453
50,1.9332333,0.000171763,0.08551805,0.0022768676,0.0019402936,0.09000862,0.0011383398,0.008440531,0.006330691,0.011015066,1.6909021,0.020678183,0.0037890172,0.04191894,0.012334885,0.0067213047,0.0012203223,0.0020024355
51,2.1391013,0.04663306,0.011736478,0.0132017145,0.037971463,0.119707756,0.002665811,0.0032503377,0.011455517,0.024141671,1.8146447,0.6006801,0.0076807993,7.0390655e-05,0.00903213,0.0023319325,0.017721837,0.012029792
52,2.2576146,0.057010483,0.019754246,0.0057619996,0.003704457,0.03686565,0.0016347569,0.019138493,0.0025327788,0.048665877,1.7199112,0.062111888,0.0011195114,0.007654569,0.007297119,0.0015562772,0.004519736,0.006433365
53,1.6540097,0.0038009644,0.0047849705,0.021456629,0.039711844,9.161542e-06,0.011009629,0.003070342,0.025964504,0.03522202,1.8188548,0.0057538613,0.0028809125,0.005318088,0.0022198258,0.007923207,0.0046562473,0.0132872
54,1.7477409,0.009145979,0.03263396,0.0061697774,0.041918214,0.0015702903,0.026826764,0.14433908,0.018293517,0.13303243,1.7789149,0.00861254,0.017730072,0.019425308,0.011029509,0.0054933107,0.08079462,0.060246874
55,2.0517573,0.064393155,0.007097397,0.012008721,0.022808645,0.01828172,0.0678003,0.0053388267,0.008212883,0.046149604,1.9303836,0.8499379,0.009081261,0.011252098,0.0051082103,0.017878855,0.112126715,0.00069645233
56,1.9129682,0.0014156154,0.026811203,0.06236695,0.0049856445,0.017762868,0.0039140196,0.1564777,0.0052863136,0.00846173,1.4242766,1.0513539,0.009004347,0.020806203,0.0037001485,0.02190131,0.006700536,0.0041262223
57,2.078676,0.0072994637,0.00013333632,0.0407682,0.00087242335,0.07025497,0.0023818745,0.0012645202,0.01892571,0.03587994,2.934309,1.4334846,0.01895259,0.0038811257,0.038862154,0.0152433375,0.005737833,0.006673305
58,2.1508107,0.023530044,0.04410972,0.014050011,0.007928513,0.04070784,0.011758736,0.018333798,0.019040411,0.002490381,2.0728204,1.2600193,0.0184369,0.0052685277,0.0030857946,0.0021824194,0.0061217747,0.009160521
59,2.273044,0.0019690718,0.023274297,0.08523868,0.03451705,0.00914228,0.004499346,0.004880733,0.020125708,0.017919306,2.37602,1.4230726,0.024884658,0.018577823,0.011294519,0.118181795,0.009807668,0.02552106
60,2.1929555,0.046219748,0.012316719,0.0051773824,0.00013944208,0.0038217853,0.01706833,0.019670732,0.029094957,0.10896004,1.868277,1.2740479,0.011332134,0.025495661,0.0018438724,0.0088885585,0.023774289,0.014278367
61,1.9790955,0.059001807,0.00087728194,0.04624103,0.0132204285,0.015445657,0.046428263,0.015889455,0.011515841,0.0069596707,1.6583267,1.1599522,0.002494636,0.00698994,0.0010141439,0.019318238,0.04085668,0.019407509
62,1.9756011,0.0008322546,0.0020032865,0.0037642533,0.029485365,0.00041962467,0.00010058595,0.0006225157,0.015689816,0.011369547,2.1218224,1.3193135,0.0060726763,0.014691595,0.014480054,0.017055707,0.006171865,0.0011311456
63,1.8552876,0.026853686,0.007300607,0.012777406,0.06605813,0.007845846,0.010600166,0.00025702742,0.020391833,0.016627109,1.8945909,1.2202581,0.0058214287,0.0022933676,0.012732432,0.0036503822,0.022621576,0.020453466
64,2.257835,0.026867554,0.023474047,0.0031295654,0.0028139085,0.045104615,0.0076293037,0.019300384,0.0029629213,0.016152669,2.426668,1.4783939,0.10513461,0.03918551,0.011478269,0.07080835,0.0026865008,0.071168
65,1.7098484,0.027647281,0.012377528,0.018464675,0.0038364031,0.0028848879,0.0015212715,0.005246578,0.0037377453,0.010599664,2.1061323,1.3622476,0.022731883,0.0025787002,0.03858472,0.0033064974,0.013966833,0.007614679
66,1.5682007,0.0076584327,0.043387268,0.012191097,0.015282247,0.010185651,0.00480823,0.05438856,0.01595782,0.006125916,1.5299617,1.3030763,0.05034517,0.0042600264,0.033176027,0.0029178695,0.00023103035,0.011223725
67,2.4380772,0.009552655,0.00071611494,0.029117636,0.013767362,0.00013347865,0.019247273,0.0071342275,0.015007282,0.0054479246,2.373294,1.5731335,0.012727552,0.0026079519,0.013870802,0.09007578,0.013278864,0.05188398
68,1.9476671,0.0025845815,0.00021608143,0.0015115615,0.019035077,0.009654808,0.010004721,0.008402565,0.06802974,0.0038083727,1.653267,1.3832512,0.018120445,0.008931469,0.0073004337,0.0078046783,0.012371893,0.012258637
69,1.9278002,0.040429804,0.0030021463,0.007723151,0.0025230104,0.005963934,0.042847134,0.023536414,0.024200797,0.041239526,1.4184818,1.5678605,0.019588433,0.00083538226,0.008923913,0.0021979436,0.003263101,0.051360115
70,1.9782047,0.0086198235,0.0114740245,0.0041661346,0.0032078845,0.013199408,0.0772419,0.021331018,0.029159378,0.012071181,1.5421107,1.4910632,0.024597984,0.096480764,0.002730509,0.008588192,0.0020459227,0.0013371635
71,2.1352036,0.0017882669,0.012029797,0.009100001,0.00489937,0.0040813894,0.008354981,0.055880986,0.018949376,0.016084833,2.6839502,1.6990094,0.0020566755,0.03801094,0.21069425,0.0008010993,0.026110206,0.02032111
72,2.4668982,0.003295884,0.010059747,0.02532159,0.0020057391,0.014244417,0.032929555,0.026897429,0.012236647,0.059205502,2.177362,1.826167,0.007162103,0.021402735,0.018958008,0.000574567,0.01748719,0.0045916345
73,1.4049093,0.010797783,0.11265525,0.010688903,0.006306991,0.033501342,0.008317062,0.0975106,0.00166667,0.007879497,1.6134151,1.2741965,0.12836652,0.0068492834,0.0050220657,0.0023644182,0.026664024,0.0021816916
74,1.6734458,0.036252618,0.026515452,0.0063602813,0.018023722,0.023429915,0.0031961051,0.0013061912,0.010572409,0.0003297761,1.8092725,1.4077984,0.013467676,0.004318334,0.009183446,0.013835446,0.0023353347,0.010839102
75,2.4058344,0.0010460403,0.0034403391,0.0060592513,0.08091258,0.005425604,0.07346583,0.07032935,0.009190034,0.052014235,1.9744987,1.7285889,0.003089144,0.0034142316,0.020356812,0.019987518,0.0054349927,0.006989056
76,1.4359045,0.021410862,0.010721596,0.012071524,0.0064034383,0.008515681,0.009227792,0.0016915208,0.019021992,0.0041807205,2.2663758,1.4734061,0.08869624,0.0026036133,0.016439257,0.0039286693,0.0008006615,0.020843426
77,1.7632664,0.007446751,0.005876404,0.0028645867,0.012773624,0.0033497629,0.0067692413,0.028657861,0.0014606371,0.011186751,1.8869034,1.4618483,0.05273418,1.509894e-05,0.007827511,0.00090075156,0.0042535895,0.0017783969
78,2.4075637,0.0031185134,0.0032019618,0.029054128,0.0029382494,0.04214361,0.0023060269,0.0072469627,0.00024841566,0.020388613,2.2095249,2.088287,0.07255748,0.076335646,0.013954834,0.036929987,0.006655577,0.0062035345
79,2.2283118,0.01845451,0.0029196807,0.004716686,0.006045051,0.021722982,0.06899197,0.016599016,0.03388405,0.1071161,1.646964,1.5989043,0.007572955,0.0061403727,0.021876844,0.014371053,0.043897346,0.0032188639
80,1.6289878,0.010820289,0.042081762,0.07521218,0.08925965,0.069761366,0.0019684327,0.00082882814,0.0061495607,0.020348106,2.3001919,1.6309851,0.0590275,0.0040188576,0.017777553,0.03153514,0.040339332,0.00315051
81,1.902516,0.0028082877,0.017239574,0.008148627,0.015263851,0.034899417,0.0018176291,0.0026277276,0.005651115,0.0020279037,1.5585212,1.5779457,0.0061896476,0.0054991897,0.03057409,0.009108887,0.0025920756,0.13276605
82,1.5534028,0.06989172,0.033932414,0.051041342,0.07064179,0.016145201,0.036255054,0.09821488,0.018691674,0.011655951,1.898908,1.5562435,0.23475397,4.1693336e-05,0.009501177,0.019306663,0.02753727,0.046045244
83,2.1257665,0.021240238,0.013794041,0.01891967,0.008444213,0.043629754,0.02076875,0.022375384,0.0011688479,0.00011963875,1.8838593,1.5912485,0.087672204,0.014500019,0.038201086,0.018280258,0.0007474926,0.022734322
84,1.954809,0.05362586,0.0033188376,0.00438757,0.050149,0.0023017202,0.0025292644,0.0004971629,0.00014755962,0.030507814,2.3286288,1.8368741,0.03231231,0.0014460504,0.0016539925,0.002624488,0.023002107,0.038290255
85,2.2174046,0.04160532,0.004345946,0.003953292,0.010541981,0.014366061,0.021268101,0.0019551087,0.015585155,0.0008594574,1.6234493,1.7060553,0.02740383,0.02290831,0.0003907533,0.0013697931,0.0029929406,0.00071240094
86,1.8855077,0.007824968,0.039978217,0.022811048,0.011051312,0.0032476368,0.009011037,0.04047179,0.003112797,0.0056802602,2.321959,2.0260062,0.018707532,0.014833308,0.0029118117,0.04482908,0.054699443,0.015321269
87,1.7893567,0.05716083,0.033454996,0.016795954,0.00796524,0.0051879226,0.0053550717,0.0011839414,0.0018408112,0.0030765987,1.4540706,2.0031626,0.097159065,0.0068178503,0.016747365,0.0046794494,0.005282549,0.026320027
88,2.5069547,0.0018591032,0.10341119,0.031083051,0.00068556756,0.00957775,0.007414719,0.004261072,0.016358502,0.0020185483,1.4202261,1.7561518,0.025870658,0.04020951,0.026261125,0.010398444,0.0018468868,0.0070918137
89,2.497712,0.07600088,0.034968436,0.029189626,0.002521527,0.001836703,0.0049674325,0.0520554,0.027724005,0.023298243,1.4941555,1.6853687,0.076507375,0.011337246,0.031281106,0.008114987,0.043830547,0.17661768
90,1.8567035,0.0055558044,0.0059825047,0.0051151016,0.0037545515,0.073332645,0.004123126,0.0019400587,0.0068684146,0.006770583,1.7930334,1.6550143,0.0036759584,0.003965572,0.004739562,0.057137996,0.013638847,0.005536689
91,1.834666,0.017564574,0.0052956343,0.023437617,0.0006433166,0.0009403974,0.011389894,0.04429778,0.007228465,0.0045963363,2.01887,1.7176983,0.08232675,0.0020147453,0.0036358777,0.013235883,0.011408273,0.027417265
92,1.9186878,0.020199826,0.0154285,0.03987247,0.029417142,0.018519575,0.101261675,0.013140089,0.0008074858,0.08997958,2.2213104,1.6546254,0.009029296,0.04022419,0.006544275,0.026259111,0.009557481,0.027480999
93,1.8380609,0.00062852335,0.00022278469,0.008188831,0.015849652,0.0031475788,0.0045138183,0.012037689,0.0015107603,0.0018292663,2.0317528,1.6050594,0.30450004,0.009689989,0.00273869,0.0041895555,0.00068873435,0.018954217
94,1.8143524,0.009485091,0.0025527752,9.401626e-05,0.03833665,0.010222951,0.0075849867,0.0024828436,0.010791823,0.018024001,2.069893,1.6369753,0.003936449,0.0010336529,0.0030050525,0.011316424,0.054311432,0.0026986583
95,1.5993844,0.066652134,0.017554428,0.019848596,0.043188512,0.053986717,0.0007387865,0.003716584,0.022906296,0.0029150762,2.3943648,1.9434147,0.033956844,0.08139289,0.015103851,0.0006079347,0.008836985,0.011763388
96,1.4043176,0.015335921,0.0032262257,0.02778986,0.009552006,0.033449713,0.04867064,0.009447244,0.043671403,0.011543339,2.3556855,1.9699683,0.09800816,0.0010098877,0.007357244,0.0009038832,0.0008508806,0.0031451783
97,1.3469048,0.036033664,0.0005100163,0.018529112,0.01018437,0.02583759,0.027734209,0.007439687,0.0072835996,0.008795263,1.9319577,1.9791,0.106515385,0.008464337,0.0526436,0.0059662145,0.028646579,0.0012025653
98,2.3406525,0.017171167,0.04374699,0.014045225,0.05048346,0.010814665,0.016467718,0.0031252655,0.028792113,0.0057672085,1.6616309,2.0108626,0.025782177,0.016442709,0.008789733,0.00024071855,0.0148277925,0.0038404148
99,1.9686048,0.044542335,0.009342745,0.0012800895,0.04377158,0.012395265,0.00057879,0.0070697567,0.0008606973,0.0005147641,2.2982993,2.3960469,0.038958278,0.03835348,0.0015810569,0.02395677,0.0035889375,0.00044119332
100,1.6313105,0.0011879747,0.010545044,0.13804522,0.008329021,0.019627351,0.0008974484,0.0043390277,0.014225277,0.0027621184,2.247307,1.9350591,0.021882221,0.0022789645,0.031637494,0.008138876,0.04569402,0.012331519
101,1.6698803,0.0041906484,0.0063381633,0.0012850357,0.026804395,0.02763852,0.00038740895,0.0100628985,0.028986052,0.0053163096,2.375905,2.0474327,0.00070461724,0.0017220082,0.009403995,0.027227692,0.02578065,0.018930916
102,2.1205785,0.00748841,0.036275227,0.060178395,0.002810703,0.0013621635,0.0057369736,0.01888949,0.010442894,0.035311736,1.560592,2.0138934,0.010826886,0.0036275438,0.0030171864,0.013714932,0.079609305,0.018677935
103,2.1808574,0.017060302,0.02142812,0.0045082704,0.014810792,0.07858559,0.055785544,0.00356937,0.0028354097,0.07407211,1.9225909,1.8857622,0.016119214,0.012389488,0.0020690302,0.0022681674,0.0281105,0.00080304395
104,1.8078485,0.0056751734,0.0042157173,0.0012335754,0.005091389,0.002091012,0.06654998,0.023187209,0.007540269,0.044838622,1.8272815,1.894906,0.0116437515,0.010752712,0.03170715,0.007063378,0.019435236,7.0537884e-05
105,2.0161963,0.0179773,0.012107666,0.0007962479,0.014317483,0.004536173,0.0073114075,0.010594878,0.0003370542,0.0075071524,2.1129448,2.1552258,0.017021023,0.0564225,0.024840523,0.009360294,0.14231607,0.00090796174
106,1.7140328,0.009627024,0.02902288,0.034882143,0.019913698,0.00083825446,0.0017394265,0.035293717,0.010071846,0.02894497,2.160927,2.295143,0.0823843,0.0018118996,0.0024778233,0.005314923,0.013095147,0.0046691997
107,2.2439487,0.0345556,0.0017991374,0.0020368365,0.0016787348,0.00023906786,0.0035951762,0.0164792,0.023287615,0.0025285792,1.53748,1.9605787,0.559545,0.034985416,0.006785388,0.005219204,0.0124362195,0.016581902
108,2.0724936,0.00432883,0.0056549227,1.0115532e-05,0.019497072,0.016326515,0.0005154259,0.01497906,0.0053801504,0.0046255263,1.9515178,2.2401357,0.02609664,0.119924285,0.06840327,0.021220531,0.090070546,0.012356314
109,1.8853971,0.023815367,0.026369242,0.0023458335,0.0034383931,0.002028967,0.06998042,0.08855488,0.0015394833,0.00024036717,2.1712694,2.2673397,0.19274332,0.004065659,0.0049133194,0.052730236,0.026334072,0.00477397
110,1.4480172,0.00016104244,0.02641276,0.022670569,0.0025354088,0.057572532,0.11212588,0.018630452,0.009537431,0.0063657854,1.6367544,2.4828913,0.5206217,0.013610115,0.0051060696,0.0014724217,0.01284618,0.026071718
111,1.9088748,0.0024233118,0.014998032,0.005601641,0.003561864,0.009177704,0.009249209,0.015070741,0.00016780435,0.001996542,1.8293426,2.193963,0.04849373,0.15992285,0.0017316025,0.0135876145,0.006937726,0.0062680687
112,1.8809242,0.04692042,0.029896049,0.010420586,0.00034382494,0.028292175,0.0005851261,0.0079841595,0.053244397,0.009547459,1.9346017,2.0189784,0.08155211,0.022467788,0.055171665,0.009403263,0.0006429864,0.010616187
113,1.9932836,0.018807285,0.08971449,0.023936493,0.03467177,0.0018399196,0.011362117,0.0016881959,0.011361148,0.005905996,2.0129538,2.1689377,0.017166572,0.023508301,0.028347623,0.048163522,0.020160489,0.013383039
114,2.368043,0.07719533,0.06849721,0.019945282,0.028942388,0.0026809752,0.0031760493,0.03223827,0.008359913,0.061420515,2.1361098,2.2338,0.54117924,0.007987637,0.006585551,0.029695777,0.023677047,0.01977828
115,2.4958134,0.014244891,0.01081622,0.034811284,0.019655935,0.009478674,0.0051666866,0.0007424074,0.008750574,0.03520768,1.446186,1.7958511,0.6635842,0.00070147746,0.006355927,0.000118551194,0.0020358548,0.040804915
116,2.3182662,0.0108512705,0.0015937171,0.00025823753,0.052030176,0.0016255305,0.019906096,0.10967496,0.0095675215,0.0010782266,2.0893254,2.4510856,0.06427371,0.0063530058,0.0021031494,0.0074466732,0.00012352719,0.0053870697
117,1.6408114,0.0011057117,0.022927118,0.052988894,0.00045830506,0.021101225,0.012643365,0.011196999,0.04672898,0.029200828,1.5468065,2.391504,0.52435756,0.03235808,0.004972813,0.004371108,0.0066486504,0.060377553
118,1.8782225,0.15940137,0.041802514,0.06974058,0.022887202,0.050006293,0.025958305,0.02442675,0.01678454,0.005400366,1.3686044,1.793949,0.63918275,0.030123442,0.022482555,0.06438276,0.059796546,0.002014101
119,2.0594585,0.0012258522,0.0009076064,0.005643525,0.0036413686,0.07340262,0.0021960835,0.009391058,0.0001557773,0.0003740203,1.8769867,1.9306017,0.63492274,0.034298066,0.008415157,0.0011551625,0.04514072,0.009426714
120,1.5494858,0.03284631,0.01176207,0.0024322143,0.0002258572,0.017635971,0.08624045,0.020755963,0.016105073,0.004326051,2.4095345,2.1142962,0.7712099,0.033462595,0.001389066,0.015144613,0.02116354,0.032886963
