,PseudoTime1,PseudoTime2
E234_612,0.76633,NA
E898_777,NA,0.97362
E635_621,NA,0.77764
E839_86,NA,0.10553
E647_443,0.55402,NA
E940_67,NA,0.08166
E388_562,0.70352,NA
E183_203,0.25251,NA
E807_679,0.8505,NA
E856_142,NA,0.17588
E532_47,NA,0.05653
E617_665,0.83291,NA
E749_90,NA,0.11055
E818_13,0.01382,NA
E587_708,NA,0.88693
E170_676,0.84673,NA
E998_141,NA,0.17462
E688_264,NA,0.32915
E789_40,NA,0.04774
E344_610,NA,0.76382
E63_589,0.73744,NA
E290_449,NA,0.56156
E825_108,NA,0.13317
E535_7,0.00628,NA
E307_387,NA,0.48367
E513_96,NA,0.11809
E661_710,NA,0.88945
E598_728,NA,0.91206
E723_212,NA,0.26382
E51_233,0.2902,NA
E200_212,0.26382,NA
E282_735,NA,0.92085
E794_496,NA,0.6206
E349_127,0.15704,NA
E830_777,NA,0.97362
E774_192,0.23869,NA
E138_146,0.1809,NA
E8_34,0.0402,NA
E562_535,0.6696,NA
E853_279,NA,0.34799
E493_242,0.30151,NA
E428_645,NA,0.80779
E100_9,NA,0.00879
E145_376,NA,0.46985
E561_774,0.96985,NA
E973_517,NA,0.64698
E930_671,NA,0.84045
E944_211,NA,0.26256
E380_64,0.07789,NA
E47_375,NA,0.46859
E337_596,0.74623,NA
E28_178,NA,0.22111
E123_172,0.21357,NA
E219_682,0.85427,NA
E34_494,0.61809,NA
E859_395,0.49372,NA
E916_717,0.89824,NA
E379_675,NA,0.84548
E505_379,0.47362,NA
E771_568,0.71106,NA
E194_616,NA,0.77136
E321_338,0.42211,NA
E223_570,0.71357,NA
E880_118,0.14573,NA
E681_88,NA,0.10804
E479_131,0.16206,NA
E700_551,0.6897,NA
E347_346,0.43216,NA
E788_672,0.84171,NA
E933_366,0.45729,NA
E206_249,NA,0.3103
E797_308,0.38442,NA
E932_117,NA,0.14447
E7_502,NA,0.62814
E455_611,0.76508,NA
E395_571,NA,0.71482
E742_270,0.33668,NA
E421_273,0.34045,NA
E121_510,NA,0.63819
E153_129,0.15955,NA
E291_740,NA,0.92714
E186_558,NA,0.69849
E257_324,0.40452,NA
E363_2,NA,0.0
E326_553,NA,0.69221
E514_530,0.66332,NA
E283_301,NA,0.37563
E525_658,NA,0.82412
E427_174,NA,0.21608
E210_728,NA,0.91206
E628_744,NA,0.93216
E69_388,NA,0.48492
E249_59,NA,0.07161
E879_23,0.02638,NA
E292_607,NA,0.76005
E362_395,0.49372,NA
E193_644,0.80653,NA
E624_761,NA,0.95352
E707_83,NA,0.10176
E449_129,NA,0.15955
E432_453,0.56658,NA
E70_365,0.45603,NA
E838_505,NA,0.63191
E605_195,0.24246,NA
E509_300,NA,0.37437
E708_554,NA,0.69347
E260_663,NA,0.8304
E436_63,NA,0.07663
E677_314,NA,0.39196
E999_651,NA,0.81533
E996_211,0.26256,NA
E994_460,0.57538,NA
E11_538,NA,0.67337
E101_495,0.61935,NA
E423_632,NA,0.79146
E231_686,0.8593,NA
E625_642,0.80402,NA
E896_106,NA,0.13065
E381_295,0.36809,NA
E548_5,NA,0.00377
E551_500,0.62563,NA
E155_301,0.37563,NA
E384_293,0.36558,NA
E238_578,0.72362,NA
E6_183,NA,0.22739
E61_789,0.98869,NA
E579_642,0.80402,NA
E252_180,NA,0.22362
E727_86,NA,0.10553
E984_331,NA,0.41332
E980_346,NA,0.43216
E319_13,NA,0.01382
E487_210,NA,0.26131
E13_298,NA,0.37186
E556_526,NA,0.65829
E256_529,NA,0.66206
E962_444,NA,0.55528
E599_198,NA,0.24623
E226_295,NA,0.36809
E5_766,NA,0.9598
E222_136,NA,0.16834
E630_43,0.05151,NA
E528_33,NA,0.03894
E902_701,0.87814,NA
E697_159,NA,0.19724
E408_162,0.20101,NA
E530_75,NA,0.09171
E580_87,0.10678,NA
E470_785,0.98367,NA
E392_137,0.1696,NA
E891_548,0.68593,NA
E923_497,NA,0.62186
E289_323,0.40327,NA
E148_479,NA,0.59925
E26_221,0.27513,NA
E752_424,0.53015,NA
E651_713,NA,0.89322
E97_133,0.16457,NA
E424_307,NA,0.38317
E429_583,0.7299,NA
E634_573,NA,0.71734
E159_595,NA,0.74497
E431_230,NA,0.28643
E726_553,0.69221,NA
E496_108,NA,0.13317
E977_45,NA,0.05402
E419_329,0.4108,NA
E852_153,0.1897,NA
E819_401,NA,0.50126
E936_533,0.66709,NA
E346_722,NA,0.90452
E107_733,NA,0.91834
E662_45,NA,0.05402
E124_741,NA,0.92839
E636_272,0.3392,NA
E476_568,0.71106,NA
E614_500,0.62563,NA
E665_423,NA,0.52889
E536_788,NA,0.98744
E655_282,NA,0.35176
E83_500,0.62563,NA
E374_88,NA,0.10804
E420_361,NA,0.45101
E577_402,NA,0.50251
E871_559,0.69975,NA
E712_69,NA,0.08417
E255_553,0.69221,NA
E504_13,0.01382,NA
E639_207,NA,0.25754
E539_665,0.83291,NA
E328_312,NA,0.38945
E501_585,0.73241,NA
E809_396,NA,0.49497
E3_263,NA,0.32789
E970_6,0.00503,NA
E653_287,NA,0.35804
E701_291,0.36307,NA
E306_242,0.30151,NA
E267_470,0.58794,NA
E979_509,0.63693,NA
E215_239,0.29774,NA
E130_120,0.14824,NA
E382_428,0.53518,NA
E833_543,NA,0.67965
E23_679,NA,0.8505
E237_506,NA,0.63317
E927_363,NA,0.45352
E278_433,0.54146,NA
E112_312,NA,0.38945
E456_172,NA,0.21357
E49_80,NA,0.09799
E631_82,0.1005,NA
E364_512,NA,0.6407
E915_399,NA,0.49874
E780_377,NA,0.47111
E135_775,0.97111,NA
E243_783,NA,0.98116
E588_336,0.4196,NA
E239_515,0.64447,NA
E497_707,0.88568,NA
E213_779,0.97613,NA
E276_204,NA,0.25377
E208_395,0.49372,NA
E544_542,NA,0.67839
E975_795,NA,0.99623
E694_144,NA,0.17839
E741_149,NA,0.18467
E191_695,0.8706,NA
E80_492,NA,0.61558
E356_236,0.29397,NA
E782_714,NA,0.89447
E295_358,0.44724,NA
E863_416,NA,0.5201
E521_587,NA,0.73492
E685_536,0.67085,NA
E387_769,0.96357,NA
E25_793,NA,0.99372
E217_311,NA,0.38819
E555_755,NA,0.94598
E703_84,0.10302,NA
E824_4,NA,0.00251
E151_345,0.4309,NA
E36_388,NA,0.48492
E935_527,0.65955,NA
E46_638,NA,0.79899
E486_374,0.46734,NA
E95_389,0.48618,NA
E761_689,NA,0.86307
E185_346,NA,0.43216
E176_728,NA,0.91206
E199_167,0.20729,NA
E329_685,NA,0.85804
E242_276,NA,0.34422
E142_198,NA,0.24623
E365_758,0.94975,NA
E666_396,NA,0.49497
E228_591,NA,0.73995
E437_329,0.4108,NA
E850_246,NA,0.30653
E197_27,NA,0.03141
E954_133,0.16457,NA
E333_181,0.22487,NA
E704_404,0.50503,NA
E995_403,NA,0.50377
E94_550,NA,0.68844
E373_670,NA,0.8392
E298_636,NA,0.79648
E452_513,NA,0.64196
E609_753,NA,0.94347
E212_51,NA,0.06156
E847_686,0.8593,NA
E403_19,NA,0.02136
E724_314,0.39196,NA
E390_84,0.10302,NA
E759_58,NA,0.07035
E802_178,0.22111,NA
E857_416,0.5201,NA
E952_23,0.02638,NA
E325_44,0.05276,NA
E909_202,0.25126,NA
E760_178,0.22111,NA
E550_151,NA,0.18719
E664_509,NA,0.63693
E808_327,0.40829,NA
E273_665,0.83291,NA
E696_657,0.82286,NA
E453_484,NA,0.60553
E211_656,0.82161,NA
E422_707,0.88568,NA
E466_525,0.65704,NA
E24_737,NA,0.92337
E244_513,0.64196,NA
E482_556,0.69598,NA
E938_116,0.14322,NA
E716_85,0.10427,NA
E581_167,0.20729,NA
E324_234,NA,0.29146
E407_125,NA,0.15452
E778_738,NA,0.92462
E861_73,0.0892,NA
E894_316,NA,0.39447
E342_222,NA,0.27638
E175_28,0.03266,NA
E471_772,0.96734,NA
E888_784,NA,0.98241
E415_467,0.58417,NA
E179_81,0.09925,NA
E99_770,NA,0.96482
E129_532,NA,0.66583
E88_118,0.14573,NA
E327_81,0.09925,NA
E203_111,0.13693,NA
E126_521,0.65201,NA
E41_21,NA,0.02387
E248_476,NA,0.59548
E113_151,0.18719,NA
E610_347,0.43342,NA
E16_61,0.07412,NA
E405_356,NA,0.44472
E931_335,0.41834,NA
E241_87,NA,0.10678
E872_636,0.79648,NA
E714_369,0.46106,NA
E30_497,0.62186,NA
E592_124,0.15327,NA
E922_484,0.60553,NA
E131_47,NA,0.05653
E843_655,0.82035,NA
E559_408,NA,0.51005
E829_377,NA,0.47111
E245_476,NA,0.59548
E674_464,NA,0.5804
E312_316,0.39447,NA
E87_345,NA,0.4309
E367_17,NA,0.01884
E399_521,NA,0.65201
E446_423,NA,0.52889
E913_97,NA,0.11935
E540_327,NA,0.40829
E445_450,NA,0.56281
E649_759,NA,0.95101
E772_91,NA,0.11181
E507_379,0.47362,NA
E27_92,0.11307,NA
E608_155,NA,0.19221
E720_126,NA,0.15578
E739_158,NA,0.19598
E842_620,NA,0.77638
E288_781,0.97864,NA
E91_161,NA,0.19975
E305_195,0.24246,NA
E638_247,NA,0.30779
E841_151,0.18719,NA
E644_569,0.71231,NA
E737_514,NA,0.64322
E68_33,0.03894,NA
E280_394,0.49246,NA
E585_300,0.37437,NA
E790_463,NA,0.57915
E473_135,NA,0.16709
E118_577,0.72236,NA
E330_83,NA,0.10176
E127_614,NA,0.76884
E877_34,0.0402,NA
E858_370,0.46231,NA
E162_691,NA,0.86558
E517_447,NA,0.55905
E489_637,NA,0.79774
E343_190,0.23618,NA
E311_226,0.28141,NA
E967_522,0.65327,NA
E758_690,NA,0.86432
E286_753,0.94347,NA
E974_660,0.82663,NA
E84_360,NA,0.44975
E96_749,NA,0.93844
E90_342,0.42714,NA
E511_467,NA,0.58417
E946_488,NA,0.61055
E558_468,NA,0.58543
E500_482,NA,0.60302
E117_191,NA,0.23744
E308_756,NA,0.94724
E679_577,NA,0.72236
E120_119,NA,0.14698
E680_476,0.59548,NA
E451_231,NA,0.28769
E769_303,0.37814,NA
E21_185,NA,0.2299
E730_787,NA,0.98618
E9_536,0.67085,NA
E341_614,0.76884,NA
E417_193,NA,0.23995
E619_370,NA,0.46231
E224_222,NA,0.27638
E35_192,NA,0.23869
E318_42,NA,0.05025
E746_482,0.60302,NA
E671_230,NA,0.28643
E409_268,NA,0.33417
E201_50,NA,0.0603
E81_88,0.10804,NA
E553_365,NA,0.45603
E102_509,NA,0.63693
E901_259,0.32286,NA
E728_313,NA,0.3907
E119_396,0.49497,NA
E578_701,NA,0.87814
E917_438,NA,0.54774
E251_543,NA,0.67965
E184_363,0.45352,NA
E370_491,NA,0.61432
E207_728,NA,0.91206
E29_68,0.08291,NA
E301_753,NA,0.94347
E684_374,NA,0.46734
E323_671,0.84045,NA
E160_643,NA,0.80528
E848_247,NA,0.30779
E549_89,0.1093,NA
E332_621,NA,0.77764
E718_125,0.15452,NA
E18_338,0.42211,NA
E971_646,0.80905,NA
E919_378,NA,0.47236
E490_622,0.77889,NA
E169_402,0.50251,NA
E801_517,NA,0.64698
E572_598,NA,0.74874
E960_602,NA,0.75377
E519_52,NA,0.06281
E750_113,0.13945,NA
E964_527,0.65955,NA
E37_644,NA,0.80653
E663_509,0.63693,NA
E692_497,NA,0.62186
E163_778,NA,0.97487
E816_316,NA,0.39447
E167_473,0.59171,NA
E885_131,0.16206,NA
E966_668,NA,0.83668
E747_109,0.13442,NA
E132_153,NA,0.1897
E294_629,NA,0.78769
E518_591,0.73995,NA
E82_585,NA,0.73241
E972_643,NA,0.80528
E299_94,NA,0.11558
E993_668,0.83668,NA
E568_631,0.7902,NA
E569_785,0.98367,NA
E939_709,NA,0.88819
E740_25,0.02889,NA
E690_645,0.80779,NA
E895_459,0.57412,NA
E125_797,NA,0.99874
E886_151,NA,0.18719
E85_427,NA,0.53392
E271_567,0.7098,NA
E713_730,0.91457,NA
E115_426,0.53266,NA
E719_764,0.95729,NA
E372_296,0.36935,NA
E33_313,NA,0.3907
E465_770,NA,0.96482
E247_442,NA,0.55276
E345_729,NA,0.91332
E538_439,0.54899,NA
E989_493,NA,0.61683
E165_173,NA,0.21482
E563_677,NA,0.84799
E911_677,0.84799,NA
E430_676,NA,0.84673
E787_667,0.83543,NA
E246_359,0.44849,NA
E359_136,NA,0.16834
E394_602,NA,0.75377
E659_257,0.32035,NA
E317_436,NA,0.54523
E378_672,NA,0.84171
E149_382,NA,0.47739
E279_655,NA,0.82035
E706_667,0.83543,NA
E143_519,0.6495,NA
E285_57,NA,0.0691
E867_601,NA,0.75251
E926_513,0.64196,NA
E393_455,NA,0.5691
E104_126,0.15578,NA
E515_139,NA,0.17211
E459_654,NA,0.8191
E60_489,0.61181,NA
E576_459,0.57412,NA
E368_492,0.61558,NA
E591_443,0.55402,NA
E604_200,0.24874,NA
E463_467,0.58417,NA
E884_609,NA,0.76256
E315_277,NA,0.34548
E618_690,NA,0.86432
E209_330,NA,0.41206
E567_585,0.73241,NA
E293_92,0.11307,NA
E366_120,0.14824,NA
E695_68,NA,0.08291
E844_302,NA,0.37688
E732_310,0.38693,NA
E874_119,0.14698,NA
E221_365,NA,0.45603
E693_484,NA,0.60553
E641_136,0.16834,NA
E717_141,0.17462,NA
E612_397,0.49623,NA
E198_704,NA,0.88191
E371_767,0.96106,NA
E820_664,0.83166,NA
E438_420,0.52513,NA
E196_477,NA,0.59673
E947_503,0.6294,NA
E402_185,0.2299,NA
E520_254,NA,0.31658
E855_119,NA,0.14698
E462_368,0.4598,NA
E350_627,0.78518,NA
E17_435,0.54397,NA
E596_18,NA,0.0201
E457_732,0.91709,NA
E982_633,NA,0.79271
E745_182,NA,0.22613
E146_680,NA,0.85176
E353_641,NA,0.80276
E914_665,0.83291,NA
E705_382,0.47739,NA
E426_152,NA,0.18844
E67_752,0.94221,NA
E188_546,NA,0.68342
E404_66,NA,0.0804
E39_431,NA,0.53894
E584_327,NA,0.40829
E899_398,NA,0.49749
E594_344,NA,0.42965
E803_175,NA,0.21734
E616_165,NA,0.20477
E689_764,0.95729,NA
E770_150,0.18593,NA
E523_496,NA,0.6206
E258_175,0.21734,NA
E44_702,0.8794,NA
E827_550,0.68844,NA
E969_412,0.51508,NA
E937_427,0.53392,NA
E235_643,0.80528,NA
E43_95,NA,0.11683
E177_535,NA,0.6696
E92_532,0.66583,NA
E734_304,NA,0.3794
E478_164,0.20352,NA
E192_169,NA,0.2098
E336_467,NA,0.58417
E986_626,0.78392,NA
E646_458,0.57286,NA
E545_431,NA,0.53894
E950_679,0.8505,NA
E0_676,0.84673,NA
E784_560,NA,0.70101
E105_350,0.43719,NA
E961_126,0.15578,NA
E503_194,NA,0.24121
E589_130,0.1608,NA
E534_727,0.9108,NA
E814_363,0.45352,NA
E669_668,NA,0.83668
E440_162,0.20101,NA
E607_545,NA,0.68216
E990_586,0.73367,NA
E202_180,0.22362,NA
E38_287,NA,0.35804
E133_69,0.08417,NA
E425_218,NA,0.27136
E469_688,0.86181,NA
E14_327,NA,0.40829
E522_697,0.87312,NA
E178_394,0.49246,NA
E10_98,NA,0.1206
E673_387,0.48367,NA
E512_76,NA,0.09296
E56_317,NA,0.39573
E543_11,0.01131,NA
E775_577,0.72236,NA
E779_13,NA,0.01382
E502_16,NA,0.01759
E600_759,NA,0.95101
E32_745,NA,0.93342
E601_707,NA,0.88568
E595_369,0.46106,NA
E951_57,0.0691,NA
E722_190,0.23618,NA
E526_608,NA,0.76131
E683_720,0.90201,NA
E259_795,0.99623,NA
E277_523,0.65452,NA
E441_239,0.29774,NA
E650_404,0.50503,NA
E981_165,NA,0.20477
E921_217,0.2701,NA
E4_760,NA,0.95226
E968_27,NA,0.03141
E45_436,0.54523,NA
E965_167,0.20729,NA
E54_106,0.13065,NA
E297_169,0.2098,NA
E71_284,NA,0.35427
E64_736,0.92211,NA
E941_88,NA,0.10804
E781_748,NA,0.93719
E59_528,0.6608,NA
E831_558,0.69849,NA
E262_23,NA,0.02638
E499_661,NA,0.82789
E652_520,0.65075,NA
E442_60,NA,0.07286
E557_230,NA,0.28643
E785_593,0.74246,NA
E813_445,NA,0.55653
E477_14,NA,0.01508
E214_247,0.30779,NA
E711_22,NA,0.02513
E672_61,NA,0.07412
E491_371,NA,0.46357
E351_209,0.26005,NA
E840_342,NA,0.42714
E586_498,NA,0.62312
E439_432,NA,0.5402
E574_744,NA,0.93216
E629_704,NA,0.88191
E412_639,0.80025,NA
E444_128,NA,0.15829
E15_794,NA,0.99497
E945_601,0.75251,NA
E777_409,0.51131,NA
E396_87,0.10678,NA
E150_13,0.01382,NA
E729_468,NA,0.58543
E62_672,0.84171,NA
E358_469,0.58668,NA
E77_532,0.66583,NA
E369_148,NA,0.18342
E869_579,0.72487,NA
E903_730,NA,0.91457
E955_665,0.83291,NA
E866_512,0.6407,NA
E443_131,0.16206,NA
E613_261,0.32538,NA
E920_232,0.28894,NA
E846_343,NA,0.42839
E334_445,NA,0.55653
E776_147,0.18216,NA
E943_389,0.48618,NA
E582_363,NA,0.45352
E987_498,NA,0.62312
E264_333,0.41583,NA
E656_302,NA,0.37688
E698_351,0.43844,NA
E227_243,NA,0.30276
E988_499,0.62437,NA
E304_398,NA,0.49749
E50_166,NA,0.20603
E66_773,0.96859,NA
E434_667,NA,0.83543
E870_645,NA,0.80779
E676_310,0.38693,NA
E924_578,0.72362,NA
E481_394,NA,0.49246
E640_665,0.83291,NA
E516_157,0.19472,NA
E686_489,0.61181,NA
E953_15,0.01633,NA
E172_354,0.44221,NA
E876_673,0.84296,NA
E383_367,0.45854,NA
E865_741,NA,0.92839
E488_728,0.91206,NA
E340_381,0.47613,NA
E474_96,NA,0.11809
E461_242,0.30151,NA
E575_618,0.77387,NA
E792_339,0.42337,NA
E736_675,0.84548,NA
E602_284,NA,0.35427
E765_128,NA,0.15829
E460_620,NA,0.77638
E755_764,NA,0.95729
E660_551,0.6897,NA
E851_262,0.32663,NA
E485_756,0.94724,NA
E498_358,NA,0.44724
E510_373,NA,0.46608
E620_677,NA,0.84799
E593_105,0.1294,NA
E74_287,0.35804,NA
E357_640,NA,0.80151
E541_33,0.03894,NA
E834_722,0.90452,NA
E187_184,0.22864,NA
E691_156,NA,0.19347
E767_163,NA,0.20226
E320_523,NA,0.65452
E597_216,0.26884,NA
E313_699,0.87563,NA
E53_157,0.19472,NA
E31_451,0.56407,NA
E377_342,NA,0.42714
E552_711,NA,0.8907
E799_199,0.24749,NA
E86_533,NA,0.66709
E272_294,NA,0.36683
E268_448,NA,0.5603
E236_279,0.34799,NA
E929_453,0.56658,NA
E795_272,0.3392,NA
E225_642,NA,0.80402
E743_482,NA,0.60302
E810_576,0.72111,NA
E983_26,0.03015,NA
E375_471,NA,0.5892
E928_722,0.90452,NA
