,PseudoTime1,PseudoTime2,PseudoTime3
E257_695,0.87077,NA,NA
E557_788,NA,0.98745,NA
E872_137,0.17064,NA,NA
E419_708,0.88708,NA,NA
E895_504,NA,NA,0.63112
E337_317,NA,NA,0.39649
E147_178,NA,0.22208,NA
E302_663,0.83061,NA,NA
E577_614,0.76913,NA,NA
E173_342,NA,0.42785,NA
E162_620,0.77666,NA,NA
E436_708,0.88708,NA,NA
E583_171,NA,0.2133,NA
E385_57,NA,NA,0.07026
E364_673,NA,NA,0.84316
E381_160,NA,NA,0.1995
E287_233,0.29109,NA,NA
E825_577,NA,0.72271,NA
E811_101,NA,0.12547,NA
E644_684,NA,0.85696,NA
E842_551,NA,NA,0.69009
E655_693,0.86826,NA,NA
E710_49,NA,0.06023,NA
E70_606,0.7591,NA,NA
E630_219,NA,0.27353,NA
E701_310,NA,NA,0.3877
E505_74,NA,NA,0.09159
E990_377,NA,0.47177,NA
E416_354,0.44291,NA,NA
E318_208,NA,NA,0.25972
E63_441,NA,0.55207,NA
E177_28,NA,NA,0.03388
E185_81,0.10038,NA,NA
E397_354,NA,0.44291,NA
E615_261,NA,NA,0.32622
E272_764,0.95734,NA,NA
E370_53,0.06524,NA,NA
E606_319,0.399,NA,NA
E49_550,NA,0.68883,NA
E182_532,NA,NA,0.66625
E957_410,NA,0.51317,NA
E148_469,NA,NA,0.5872
E840_195,NA,0.24341,NA
E233_135,0.16813,NA,NA
E314_576,NA,NA,0.72146
E15_547,NA,0.68507,NA
E819_638,0.79925,NA,NA
E97_731,NA,NA,0.91593
E643_179,NA,0.22334,NA
E494_349,0.43664,NA,NA
E492_772,0.96738,NA,NA
E281_634,NA,0.79423,NA
E685_139,NA,NA,0.17315
E179_293,0.36637,NA,NA
E124_453,NA,0.56713,NA
E464_13,NA,0.01506,NA
E579_212,NA,0.26474,NA
E945_533,0.6675,NA,NA
E778_13,NA,NA,0.01506
E143_707,NA,0.88582,NA
E564_279,0.34881,NA,NA
E903_333,0.41656,NA,NA
E356_661,NA,0.82811,NA
E437_370,0.46299,NA,NA
E269_176,NA,0.21957,NA
E675_741,NA,NA,0.92848
E99_274,NA,0.34253,NA
E276_190,NA,0.23714,NA
E572_275,NA,NA,0.34379
E369_697,NA,NA,0.87327
E375_134,0.16688,NA,NA
E212_403,NA,NA,0.50439
E794_424,0.53074,NA,NA
E285_642,0.80427,NA,NA
E523_686,0.85947,NA,NA
E804_562,NA,0.70389,NA
E452_165,0.20577,NA,NA
E241_646,0.80928,NA,NA
E996_668,NA,0.83689,NA
E705_534,NA,0.66876,NA
E670_8,NA,0.00878,NA
E752_352,0.4404,NA,NA
E761_3,NA,0.00251,NA
E115_105,NA,NA,0.13049
E856_289,0.36136,NA,NA
E498_328,NA,0.41029,NA
E309_237,0.29611,NA,NA
E699_488,NA,NA,0.61104
E645_647,NA,NA,0.81054
E491_274,0.34253,NA,NA
E839_106,NA,NA,0.13174
E33_742,NA,0.92974,NA
E426_37,0.04517,NA,NA
E878_381,NA,NA,0.47679
E342_54,NA,NA,0.0665
E899_345,NA,0.43162,NA
E497_552,0.69134,NA,NA
E677_401,0.50188,NA,NA
E127_321,NA,NA,0.40151
E299_790,NA,NA,0.98996
E203_172,NA,0.21455,NA
E298_464,NA,NA,0.58093
E41_370,NA,NA,0.46299
E600_715,0.89586,NA,NA
E133_26,NA,NA,0.03137
E954_606,0.7591,NA,NA
E807_464,0.58093,NA,NA
E242_643,0.80552,NA,NA
E13_414,0.51819,NA,NA
E120_328,0.41029,NA,NA
E900_168,NA,NA,0.20954
E201_795,0.99624,NA,NA
E635_51,NA,0.06274,NA
E136_608,NA,0.76161,NA
E936_311,0.38896,NA,NA
E315_460,0.57591,NA,NA
E69_115,0.14304,NA,NA
E587_789,0.98871,NA,NA
E221_116,NA,0.14429,NA
E361_759,NA,0.95107,NA
E207_664,NA,NA,0.83187
E844_49,NA,0.06023,NA
E336_134,0.16688,NA,NA
E508_283,NA,NA,0.35383
E749_120,NA,NA,0.14931
E571_430,NA,NA,0.53827
E195_35,0.04266,NA,NA
E581_798,NA,NA,1.0
E490_316,NA,0.39523,NA
E142_772,0.96738,NA,NA
E300_219,NA,0.27353,NA
E821_763,NA,0.95609,NA
E170_770,0.96487,NA,NA
E430_295,NA,0.36888,NA
E230_443,0.55458,NA,NA
E429_225,NA,NA,0.28105
E442_744,NA,0.93225,NA
E21_299,NA,0.3739,NA
E751_533,NA,NA,0.6675
E803_678,0.84944,NA,NA
E73_536,NA,0.67127,NA
E570_175,NA,NA,0.21832
E748_112,NA,NA,0.13927
E758_765,NA,0.95859,NA
E942_256,NA,0.31995,NA
E488_489,0.6123,NA,NA
E427_696,NA,NA,0.87202
E750_218,0.27227,NA,NA
E189_677,0.84818,NA,NA
E817_767,NA,0.9611,NA
E792_718,0.89962,NA,NA
E857_702,0.87955,NA,NA
E770_406,NA,NA,0.50816
E617_28,0.03388,NA,NA
E363_432,NA,0.54078,NA
E777_15,0.01757,NA,NA
E362_330,0.4128,NA,NA
E593_669,NA,0.83814,NA
E529_622,0.77917,NA,NA
E129_670,NA,NA,0.8394
E510_506,NA,NA,0.63363
E547_301,NA,0.37641,NA
E598_628,0.7867,NA,NA
E383_106,NA,0.13174,NA
E908_116,NA,0.14429,NA
E921_425,0.53199,NA,NA
E466_577,NA,0.72271,NA
E865_581,NA,0.72773,NA
E626_205,0.25596,NA,NA
E214_18,0.02133,NA,NA
E831_81,0.10038,NA,NA
E673_471,0.58971,NA,NA
E421_300,NA,0.37516,NA
E877_639,0.8005,NA,NA
E19_467,NA,NA,0.58469
E537_308,0.38519,NA,NA
E312_754,NA,0.94479,NA
E861_617,NA,NA,0.7729
E851_369,NA,NA,0.46173
E650_319,0.399,NA,NA
E57_668,0.83689,NA,NA
E555_407,0.50941,NA,NA
E205_634,NA,0.79423,NA
E192_786,NA,NA,0.98494
E123_239,NA,0.29862,NA
E152_316,NA,NA,0.39523
E454_19,NA,0.02258,NA
E823_112,0.13927,NA,NA
E349_739,NA,0.92597,NA
E167_242,0.30238,NA,NA
E165_490,NA,NA,0.61355
E894_186,0.23212,NA,NA
E36_725,0.90841,NA,NA
E806_424,0.53074,NA,NA
E548_86,0.10665,NA,NA
E103_244,NA,0.30489,NA
E679_681,NA,0.8532,NA
E110_241,0.30113,NA,NA
E728_238,0.29737,NA,NA
E768_310,0.3877,NA,NA
E353_364,NA,NA,0.45546
E307_232,NA,NA,0.28984
E40_745,0.9335,NA,NA
E734_139,NA,0.17315,NA
E204_781,NA,NA,0.97867
E972_473,NA,0.59222,NA
E360_600,0.75157,NA,NA
E565_645,NA,NA,0.80803
E640_447,NA,NA,0.5596
E922_239,NA,0.29862,NA
E435_553,NA,0.6926,NA
E651_250,NA,NA,0.31242
E448_37,NA,NA,0.04517
E420_476,0.59598,NA,NA
E688_336,NA,0.42033,NA
E663_303,NA,0.37892,NA
E926_393,NA,NA,0.49184
E647_230,0.28733,NA,NA
E35_124,NA,0.15433,NA
E561_139,NA,NA,0.17315
E599_221,NA,NA,0.27604
E390_139,NA,NA,0.17315
E451_288,NA,NA,0.3601
E321_80,0.09912,NA,NA
E826_643,NA,NA,0.80552
E183_570,NA,NA,0.71393
E789_591,NA,NA,0.74028
E775_265,NA,NA,0.33124
E273_418,NA,0.52321,NA
E332_466,0.58344,NA,NA
E959_339,0.42409,NA,NA
E885_749,NA,NA,0.93852
E691_96,0.1192,NA,NA
E684_377,0.47177,NA,NA
E248_290,0.36261,NA,NA
E378_744,NA,NA,0.93225
E311_535,NA,NA,0.67001
E268_264,0.32999,NA,NA
E366_381,0.47679,NA,NA
E868_110,0.13676,NA,NA
E122_19,0.02258,NA,NA
E406_180,NA,0.22459,NA
E862_637,0.79799,NA,NA
E835_338,0.42284,NA,NA
E172_556,NA,0.69636,NA
E722_383,0.4793,NA,NA
E912_546,0.68381,NA,NA
E680_552,0.69134,NA,NA
E659_679,NA,NA,0.85069
E627_515,NA,NA,0.64492
E552_292,NA,0.36512,NA
E955_316,0.39523,NA,NA
E210_706,NA,NA,0.88457
E554_245,NA,NA,0.30615
E971_206,0.25721,NA,NA
E902_174,NA,0.21706,NA
E251_573,NA,NA,0.71769
E540_64,0.07905,NA,NA
E445_143,0.17817,NA,NA
E683_749,NA,0.93852,NA
E58_793,0.99373,NA,NA
E14_232,NA,NA,0.28984
E291_335,NA,0.41907,NA
E723_757,NA,NA,0.94856
E389_310,0.3877,NA,NA
E820_97,NA,NA,0.12045
E886_660,NA,0.82685,NA
E446_492,NA,NA,0.61606
E399_221,0.27604,NA,NA
E267_782,NA,0.97992,NA
E560_312,NA,NA,0.39021
E373_17,0.02008,NA,NA
E74_249,NA,0.31117,NA
E117_613,0.76788,NA,NA
E418_794,NA,0.99498,NA
E26_376,NA,NA,0.47051
E625_438,NA,0.54831,NA
E833_321,0.40151,NA,NA
E12_189,NA,0.23588,NA
E164_238,NA,NA,0.29737
E412_178,0.22208,NA,NA
E104_206,NA,0.25721,NA
E367_349,NA,0.43664,NA
E213_515,NA,NA,0.64492
E395_20,NA,NA,0.02384
E393_581,0.72773,NA,NA
E193_628,NA,NA,0.7867
E458_619,0.77541,NA,NA
E246_717,0.89837,NA,NA
E206_718,NA,NA,0.89962
E224_108,0.13425,NA,NA
E82_42,NA,0.05144,NA
E338_100,NA,0.12422,NA
E72_285,NA,0.35634,NA
E938_110,0.13676,NA,NA
E334_254,NA,NA,0.31744
E730_666,NA,0.83438,NA
E94_674,NA,NA,0.84442
E740_290,NA,NA,0.36261
E567_407,NA,NA,0.50941
E528_753,NA,0.94354,NA
E964_389,0.48683,NA,NA
E304_1,NA,NA,0.0
E250_172,NA,0.21455,NA
E341_482,0.60351,NA,NA
E745_85,NA,NA,0.1054
E549_597,0.7478,NA,NA
E931_400,NA,NA,0.50063
E371_754,NA,NA,0.94479
E665_134,NA,NA,0.16688
E787_50,0.06148,NA,NA
E431_678,NA,NA,0.84944
E920_333,NA,0.41656,NA
E719_237,NA,NA,0.29611
E262_519,0.64994,NA,NA
E551_627,0.78545,NA,NA
E934_556,NA,0.69636,NA
E664_200,0.24969,NA,NA
E317_197,0.24592,NA,NA
E187_487,0.60979,NA,NA
E237_704,0.88206,NA,NA
E687_482,NA,0.60351,NA
E586_516,NA,0.64617,NA
E960_139,NA,NA,0.17315
E694_96,NA,NA,0.1192
E874_327,NA,0.40903,NA
E174_230,0.28733,NA,NA
E979_587,NA,NA,0.73526
E401_522,NA,NA,0.6537
E53_448,NA,NA,0.56085
E405_513,NA,0.64241,NA
E816_134,NA,0.16688,NA
E328_315,0.39398,NA,NA
E278_533,0.6675,NA,NA
E52_87,NA,NA,0.1079
E755_300,0.37516,NA,NA
E128_537,NA,0.67252,NA
E1_774,NA,NA,0.96989
E477_600,0.75157,NA,NA
E898_107,NA,NA,0.133
E686_233,0.29109,NA,NA
E974_142,NA,0.17691,NA
E937_159,NA,NA,0.19824
E641_212,NA,NA,0.26474
E146_242,NA,NA,0.30238
E293_163,NA,0.20326,NA
E846_368,NA,0.46048,NA
E656_738,0.92472,NA,NA
E236_793,NA,NA,0.99373
E853_473,NA,0.59222,NA
E226_732,0.91719,NA,NA
E524_251,0.31368,NA,NA
E521_162,NA,NA,0.20201
E700_607,0.76035,NA,NA
E474_777,0.97365,NA,NA
E976_252,NA,NA,0.31493
E357_431,NA,NA,0.53952
E244_685,NA,NA,0.85822
E335_447,0.5596,NA,NA
E753_116,0.14429,NA,NA
E927_425,NA,NA,0.53199
E911_474,NA,0.59348,NA
E455_103,NA,NA,0.12798
E940_441,NA,NA,0.55207
E978_766,NA,0.95985,NA
E985_672,0.84191,NA,NA
E828_78,0.09661,NA,NA
