SourceGENES,TargetGENES,Interaction,Edges
Gene  11 ,Gene  18 ,0.0349017383312738,activation/repression
Gene  13 ,Gene  7 ,0.0315866231417289,activation/repression
Gene  1 ,Gene  16 ,0.0231065101314237,activation/repression
Gene  3 ,Gene  18 ,0.0220091038346455,activation/repression
Gene  3 ,Gene  2 ,0.019011769934329,activation/repression
Gene  13 ,Gene  10 ,0.0156978678140186,activation/repression
Gene  11 ,Gene  3 ,0.0145431003805099,activation/repression
Gene  11 ,Gene  14 ,0.0125046757748544,activation/repression
Gene  1 ,Gene  17 ,0.0111367632007235,activation/repression
Gene  1 ,Gene  7 ,0.0102511379793307,activation/repression
Gene  1 ,Gene  9 ,0.00835350286239449,activation/repression
Gene  1 ,Gene  15 ,0.00816320964040098,activation/repression
Gene  1 ,Gene  8 ,0.00697316831646803,activation/repression
Gene  1 ,Gene  10 ,0.00486824884630892,activation/repression
Gene  1 ,Gene  6 ,0.00378970531701815,activation/repression
Gene  1 ,Gene  18 ,0.00339218334505933,activation/repression
Gene  3 ,Gene  17 ,0.00170723476940054,activation/repression
Gene  1 ,Gene  5 ,0.000354332428564608,activation/repression
Gene  17 ,Gene  16 ,8.15827975629794e-36,activation/repression
Gene  2 ,Gene  18 ,7.69436205662633e-36,activation/repression
Gene  6 ,Gene  3 ,6.47139297365109e-36,activation/repression
Gene  14 ,Gene  13 ,6.06511886630142e-36,activation/repression
Gene  16 ,Gene  15 ,5.77775525062176e-36,activation/repression
Gene  4 ,Gene  2 ,5.55529795363607e-36,activation/repression
Gene  7 ,Gene  3 ,5.38468184894618e-36,activation/repression
Gene  15 ,Gene  14 ,5.12389923803236e-36,activation/repression
Gene  6 ,Gene  4 ,5.09349686260251e-36,activation/repression
Gene  2 ,Gene  17 ,4.96190990512531e-36,activation/repression
Gene  18 ,Gene  17 ,4.84413159865512e-36,activation/repression
Gene  7 ,Gene  4 ,4.54645216850299e-36,activation/repression
Gene  6 ,Gene  5 ,4.4773806186626e-36,activation/repression
Gene  18 ,Gene  16 ,4.19605951587165e-36,activation/repression
Gene  16 ,Gene  14 ,3.98317372278277e-36,activation/repression
Gene  7 ,Gene  5 ,3.98022870511966e-36,activation/repression
Gene  14 ,Gene  12 ,3.85383620233569e-36,activation/repression
Gene  8 ,Gene  3 ,3.78451510803092e-36,activation/repression
Gene  8 ,Gene  4 ,3.24107544722905e-36,activation/repression
Gene  4 ,Gene  3 ,3.17893415979711e-36,activation/repression
Gene  15 ,Gene  13 ,3.16563363633728e-36,activation/repression
Gene  18 ,Gene  9 ,2.97280001815754e-36,activation/repression
Gene  8 ,Gene  5 ,2.87551167011353e-36,activation/repression
Gene  4 ,Gene  18 ,2.43122054431969e-36,activation/repression
Gene  9 ,Gene  16 ,1.91491167207212e-36,activation/repression
Gene  9 ,Gene  5 ,1.90658887295573e-36,activation/repression
Gene  2 ,Gene  9 ,1.73937600458323e-36,activation/repression
Gene  9 ,Gene  4 ,1.64713375999574e-36,activation/repression
Gene  9 ,Gene  3 ,1.62941718372902e-36,activation/repression
Gene  6 ,Gene  2 ,1.28426555432481e-36,activation/repression
Gene  9 ,Gene  6 ,1.26994248803612e-36,activation/repression
Gene  17 ,Gene  15 ,1.19368327165472e-36,activation/repression
Gene  8 ,Gene  6 ,7.15180238392189e-37,activation/repression
Gene  18 ,Gene  7 ,5.96037051421433e-37,activation/repression
Gene  7 ,Gene  6 ,4.47184122278258e-37,activation/repression
Gene  8 ,Gene  2 ,2.97402843516951e-37,activation/repression
Gene  10 ,Gene  3 ,2.80470367395987e-37,activation/repression
Gene  9 ,Gene  7 ,2.20735366497072e-37,activation/repression
Gene  10 ,Gene  4 ,2.06187636506049e-37,activation/repression
Gene  9 ,Gene  10 ,1.86301005857726e-37,activation/repression
Gene  9 ,Gene  15 ,1.70735915506551e-37,activation/repression
Gene  17 ,Gene  9 ,1.65933363517429e-37,activation/repression
Gene  9 ,Gene  8 ,1.50005561760963e-37,activation/repression
Gene  18 ,Gene  1 ,9.47222891939851e-38,activation/repression
Gene  2 ,Gene  1 ,6.55945677302504e-38,activation/repression
Gene  7 ,Gene  2 ,1.36669068038518e-38,activation/repression
Gene  1 ,Gene  1 ,0,no regulation
Gene  1 ,Gene  2 ,0,no regulation
Gene  1 ,Gene  3 ,0,no regulation
Gene  1 ,Gene  4 ,0,no regulation
Gene  1 ,Gene  11 ,0,no regulation
Gene  1 ,Gene  12 ,0,no regulation
Gene  1 ,Gene  13 ,0,no regulation
Gene  1 ,Gene  14 ,0,no regulation
Gene  2 ,Gene  2 ,0,no regulation
Gene  2 ,Gene  3 ,0,no regulation
Gene  2 ,Gene  4 ,0,no regulation
Gene  2 ,Gene  5 ,0,no regulation
Gene  2 ,Gene  6 ,0,no regulation
Gene  2 ,Gene  7 ,0,no regulation
Gene  2 ,Gene  8 ,0,no regulation
Gene  2 ,Gene  10 ,0,no regulation
Gene  2 ,Gene  11 ,0,no regulation
Gene  2 ,Gene  12 ,0,no regulation
Gene  2 ,Gene  13 ,0,no regulation
Gene  2 ,Gene  14 ,0,no regulation
Gene  2 ,Gene  15 ,0,no regulation
Gene  2 ,Gene  16 ,0,no regulation
Gene  3 ,Gene  1 ,0,no regulation
Gene  3 ,Gene  3 ,0,no regulation
Gene  3 ,Gene  4 ,0,no regulation
Gene  3 ,Gene  5 ,0,no regulation
Gene  3 ,Gene  6 ,0,no regulation
Gene  3 ,Gene  7 ,0,no regulation
Gene  3 ,Gene  8 ,0,no regulation
Gene  3 ,Gene  9 ,0,no regulation
Gene  3 ,Gene  10 ,0,no regulation
Gene  3 ,Gene  11 ,0,no regulation
Gene  3 ,Gene  12 ,0,no regulation
Gene  3 ,Gene  13 ,0,no regulation
Gene  3 ,Gene  14 ,0,no regulation
Gene  3 ,Gene  15 ,0,no regulation
Gene  3 ,Gene  16 ,0,no regulation
Gene  4 ,Gene  1 ,0,no regulation
Gene  4 ,Gene  4 ,0,no regulation
Gene  4 ,Gene  5 ,0,no regulation
Gene  4 ,Gene  6 ,0,no regulation
Gene  4 ,Gene  7 ,0,no regulation
Gene  4 ,Gene  8 ,0,no regulation
Gene  4 ,Gene  9 ,0,no regulation
Gene  4 ,Gene  10 ,0,no regulation
Gene  4 ,Gene  11 ,0,no regulation
Gene  4 ,Gene  12 ,0,no regulation
Gene  4 ,Gene  13 ,0,no regulation
Gene  4 ,Gene  14 ,0,no regulation
Gene  4 ,Gene  15 ,0,no regulation
Gene  4 ,Gene  16 ,0,no regulation
Gene  4 ,Gene  17 ,0,no regulation
Gene  5 ,Gene  1 ,0,no regulation
Gene  5 ,Gene  5 ,0,no regulation
Gene  5 ,Gene  6 ,0,no regulation
Gene  5 ,Gene  7 ,0,no regulation
Gene  5 ,Gene  8 ,0,no regulation
Gene  5 ,Gene  9 ,0,no regulation
Gene  5 ,Gene  10 ,0,no regulation
Gene  5 ,Gene  11 ,0,no regulation
Gene  5 ,Gene  12 ,0,no regulation
Gene  5 ,Gene  13 ,0,no regulation
Gene  5 ,Gene  14 ,0,no regulation
Gene  5 ,Gene  15 ,0,no regulation
Gene  5 ,Gene  16 ,0,no regulation
Gene  5 ,Gene  17 ,0,no regulation
Gene  5 ,Gene  18 ,0,no regulation
Gene  6 ,Gene  1 ,0,no regulation
Gene  6 ,Gene  6 ,0,no regulation
Gene  6 ,Gene  7 ,0,no regulation
Gene  6 ,Gene  8 ,0,no regulation
Gene  6 ,Gene  9 ,0,no regulation
Gene  6 ,Gene  10 ,0,no regulation
Gene  6 ,Gene  11 ,0,no regulation
Gene  6 ,Gene  12 ,0,no regulation
Gene  6 ,Gene  13 ,0,no regulation
Gene  6 ,Gene  14 ,0,no regulation
Gene  6 ,Gene  15 ,0,no regulation
Gene  6 ,Gene  16 ,0,no regulation
Gene  6 ,Gene  17 ,0,no regulation
Gene  6 ,Gene  18 ,0,no regulation
Gene  7 ,Gene  1 ,0,no regulation
Gene  7 ,Gene  7 ,0,no regulation
Gene  7 ,Gene  8 ,0,no regulation
Gene  7 ,Gene  9 ,0,no regulation
Gene  7 ,Gene  10 ,0,no regulation
Gene  7 ,Gene  11 ,0,no regulation
Gene  7 ,Gene  12 ,0,no regulation
Gene  7 ,Gene  13 ,0,no regulation
Gene  7 ,Gene  14 ,0,no regulation
Gene  7 ,Gene  15 ,0,no regulation
Gene  7 ,Gene  16 ,0,no regulation
Gene  7 ,Gene  17 ,0,no regulation
Gene  7 ,Gene  18 ,0,no regulation
Gene  8 ,Gene  1 ,0,no regulation
Gene  8 ,Gene  7 ,0,no regulation
Gene  8 ,Gene  8 ,0,no regulation
Gene  8 ,Gene  9 ,0,no regulation
Gene  8 ,Gene  10 ,0,no regulation
Gene  8 ,Gene  11 ,0,no regulation
Gene  8 ,Gene  12 ,0,no regulation
Gene  8 ,Gene  13 ,0,no regulation
Gene  8 ,Gene  14 ,0,no regulation
Gene  8 ,Gene  15 ,0,no regulation
Gene  8 ,Gene  16 ,0,no regulation
Gene  8 ,Gene  17 ,0,no regulation
Gene  8 ,Gene  18 ,0,no regulation
Gene  9 ,Gene  1 ,0,no regulation
Gene  9 ,Gene  2 ,0,no regulation
Gene  9 ,Gene  9 ,0,no regulation
Gene  9 ,Gene  11 ,0,no regulation
Gene  9 ,Gene  12 ,0,no regulation
Gene  9 ,Gene  13 ,0,no regulation
Gene  9 ,Gene  14 ,0,no regulation
Gene  9 ,Gene  17 ,0,no regulation
Gene  9 ,Gene  18 ,0,no regulation
Gene  10 ,Gene  1 ,0,no regulation
Gene  10 ,Gene  2 ,0,no regulation
Gene  10 ,Gene  5 ,0,no regulation
Gene  10 ,Gene  6 ,0,no regulation
Gene  10 ,Gene  7 ,0,no regulation
Gene  10 ,Gene  8 ,0,no regulation
Gene  10 ,Gene  9 ,0,no regulation
Gene  10 ,Gene  10 ,0,no regulation
Gene  10 ,Gene  11 ,0,no regulation
Gene  10 ,Gene  12 ,0,no regulation
Gene  10 ,Gene  13 ,0,no regulation
Gene  10 ,Gene  14 ,0,no regulation
Gene  10 ,Gene  15 ,0,no regulation
Gene  10 ,Gene  16 ,0,no regulation
Gene  10 ,Gene  17 ,0,no regulation
Gene  10 ,Gene  18 ,0,no regulation
Gene  11 ,Gene  11 ,0,no regulation
Gene  12 ,Gene  12 ,0,no regulation
Gene  13 ,Gene  2 ,0,no regulation
Gene  13 ,Gene  3 ,0,no regulation
Gene  13 ,Gene  4 ,0,no regulation
Gene  13 ,Gene  5 ,0,no regulation
Gene  13 ,Gene  13 ,0,no regulation
Gene  13 ,Gene  14 ,0,no regulation
Gene  13 ,Gene  15 ,0,no regulation
Gene  13 ,Gene  16 ,0,no regulation
Gene  13 ,Gene  17 ,0,no regulation
Gene  13 ,Gene  18 ,0,no regulation
Gene  14 ,Gene  1 ,0,no regulation
Gene  14 ,Gene  2 ,0,no regulation
Gene  14 ,Gene  3 ,0,no regulation
Gene  14 ,Gene  4 ,0,no regulation
Gene  14 ,Gene  5 ,0,no regulation
Gene  14 ,Gene  6 ,0,no regulation
Gene  14 ,Gene  7 ,0,no regulation
Gene  14 ,Gene  8 ,0,no regulation
Gene  14 ,Gene  9 ,0,no regulation
Gene  14 ,Gene  10 ,0,no regulation
Gene  14 ,Gene  11 ,0,no regulation
Gene  14 ,Gene  14 ,0,no regulation
Gene  14 ,Gene  15 ,0,no regulation
Gene  14 ,Gene  16 ,0,no regulation
Gene  14 ,Gene  17 ,0,no regulation
Gene  14 ,Gene  18 ,0,no regulation
Gene  15 ,Gene  1 ,0,no regulation
Gene  15 ,Gene  2 ,0,no regulation
Gene  15 ,Gene  3 ,0,no regulation
Gene  15 ,Gene  4 ,0,no regulation
Gene  15 ,Gene  5 ,0,no regulation
Gene  15 ,Gene  6 ,0,no regulation
Gene  15 ,Gene  7 ,0,no regulation
Gene  15 ,Gene  8 ,0,no regulation
Gene  15 ,Gene  9 ,0,no regulation
Gene  15 ,Gene  10 ,0,no regulation
Gene  15 ,Gene  11 ,0,no regulation
Gene  15 ,Gene  12 ,0,no regulation
Gene  15 ,Gene  15 ,0,no regulation
Gene  15 ,Gene  16 ,0,no regulation
Gene  15 ,Gene  17 ,0,no regulation
Gene  15 ,Gene  18 ,0,no regulation
Gene  16 ,Gene  1 ,0,no regulation
Gene  16 ,Gene  2 ,0,no regulation
Gene  16 ,Gene  3 ,0,no regulation
Gene  16 ,Gene  4 ,0,no regulation
Gene  16 ,Gene  5 ,0,no regulation
Gene  16 ,Gene  6 ,0,no regulation
Gene  16 ,Gene  7 ,0,no regulation
Gene  16 ,Gene  8 ,0,no regulation
Gene  16 ,Gene  9 ,0,no regulation
Gene  16 ,Gene  10 ,0,no regulation
Gene  16 ,Gene  11 ,0,no regulation
Gene  16 ,Gene  12 ,0,no regulation
Gene  16 ,Gene  13 ,0,no regulation
Gene  16 ,Gene  16 ,0,no regulation
Gene  16 ,Gene  17 ,0,no regulation
Gene  16 ,Gene  18 ,0,no regulation
Gene  17 ,Gene  1 ,0,no regulation
Gene  17 ,Gene  2 ,0,no regulation
Gene  17 ,Gene  3 ,0,no regulation
Gene  17 ,Gene  4 ,0,no regulation
Gene  17 ,Gene  5 ,0,no regulation
Gene  17 ,Gene  6 ,0,no regulation
Gene  17 ,Gene  7 ,0,no regulation
Gene  17 ,Gene  8 ,0,no regulation
Gene  17 ,Gene  10 ,0,no regulation
Gene  17 ,Gene  11 ,0,no regulation
Gene  17 ,Gene  12 ,0,no regulation
Gene  17 ,Gene  13 ,0,no regulation
Gene  17 ,Gene  14 ,0,no regulation
Gene  17 ,Gene  17 ,0,no regulation
Gene  17 ,Gene  18 ,0,no regulation
Gene  18 ,Gene  2 ,0,no regulation
Gene  18 ,Gene  3 ,0,no regulation
Gene  18 ,Gene  4 ,0,no regulation
Gene  18 ,Gene  5 ,0,no regulation
Gene  18 ,Gene  6 ,0,no regulation
Gene  18 ,Gene  8 ,0,no regulation
Gene  18 ,Gene  10 ,0,no regulation
Gene  18 ,Gene  11 ,0,no regulation
Gene  18 ,Gene  12 ,0,no regulation
Gene  18 ,Gene  13 ,0,no regulation
Gene  18 ,Gene  14 ,0,no regulation
Gene  18 ,Gene  15 ,0,no regulation
Gene  18 ,Gene  18 ,0,no regulation
