,PseudoTime1,PseudoTime2,PseudoTime3
E239_737,NA,0.92462,NA
E4_17,0.0201,NA,NA
E977_148,0.18467,NA,NA
E696_671,NA,NA,0.84171
E222_371,0.46482,NA,NA
E709_141,0.17588,NA,NA
E848_787,0.98744,NA,NA
E784_237,NA,0.29648,NA
E274_363,NA,0.45477,NA
E854_395,NA,0.49497,NA
E355_570,0.71482,NA,NA
E466_395,NA,0.49497,NA
E248_638,0.80025,NA,NA
E458_35,0.04271,NA,NA
E551_376,0.47111,NA,NA
E844_598,NA,0.75,NA
E62_504,0.63191,NA,NA
E635_227,NA,0.28392,NA
E693_153,NA,NA,0.19095
E824_184,NA,NA,0.2299
E379_683,NA,0.85678,NA
E843_727,0.91206,NA,NA
E782_227,0.28392,NA,NA
E84_139,NA,NA,0.17337
E238_523,0.65578,NA,NA
E787_404,0.50628,NA,NA
E699_72,NA,NA,0.0892
E315_314,0.39322,NA,NA
E753_90,0.11181,NA,NA
E299_583,NA,NA,0.73116
E513_277,0.34673,NA,NA
E611_608,NA,0.76256,NA
E97_795,NA,NA,0.99749
E334_732,NA,NA,0.91834
E440_375,0.46985,NA,NA
E426_486,0.6093,NA,NA
E169_32,0.03894,NA,NA
E630_501,NA,0.62814,NA
E680_789,0.98995,NA,NA
E852_785,NA,0.98492,NA
E42_38,NA,0.04648,NA
E490_95,NA,0.11809,NA
E705_214,NA,0.26759,NA
E639_353,NA,NA,0.44221
E8_711,0.89196,NA,NA
E940_3,NA,NA,0.00251
E363_648,NA,0.81281,NA
E937_581,NA,NA,0.72864
E245_358,NA,0.44849,NA
E404_513,NA,NA,0.64322
E71_476,0.59673,NA,NA
E880_199,NA,NA,0.24874
E82_1,NA,0.0,NA
E874_455,NA,0.57035,NA
E35_447,NA,0.5603,NA
E818_771,0.96734,NA,NA
E16_727,NA,NA,0.91206
E394_171,NA,0.21357,NA
E564_319,0.3995,NA,NA
E498_697,NA,0.87437,NA
E369_7,NA,NA,0.00754
E964_276,0.34548,NA,NA
E644_514,NA,0.64447,NA
E583_429,NA,0.53769,NA
E115_646,NA,NA,0.8103
E12_142,NA,0.17714,NA
E68_243,0.30402,NA,NA
E612_581,NA,0.72864,NA
E656_449,0.56281,NA,NA
E996_155,NA,0.19347,NA
E177_444,NA,NA,0.55653
E929_436,0.54648,NA,NA
E582_249,NA,NA,0.31156
E558_265,0.33166,NA,NA
E85_253,0.31658,NA,NA
E441_423,0.53015,NA,NA
E802_759,NA,0.95226,NA
E594_517,NA,NA,0.64824
E783_472,NA,0.59171,NA
E988_566,0.7098,NA,NA
E549_677,0.84925,NA,NA
E267_598,NA,0.75,NA
E344_368,NA,NA,0.46106
E976_309,NA,NA,0.38693
E985_239,0.29899,NA,NA
E741_767,NA,0.96231,NA
E323_496,0.62186,NA,NA
E618_93,NA,0.11558,NA
E481_273,NA,0.34171,NA
E931_222,NA,NA,0.27764
E944_7,0.00754,NA,NA
E555_497,0.62312,NA,NA
E914_81,0.1005,NA,NA
E966_538,0.67462,NA,NA
E560_719,NA,NA,0.90201
E895_726,NA,NA,0.9108
E512_17,0.0201,NA,NA
E527_112,NA,0.13945,NA
E668_311,0.38945,NA,NA
E576_55,0.06784,NA,NA
E831_750,0.94095,NA,NA
E283_515,NA,0.64573,NA
E819_631,0.79146,NA,NA
E660_16,NA,NA,0.01884
E6_727,NA,0.91206,NA
E588_75,NA,NA,0.09296
E261_468,NA,0.58668,NA
E755_646,0.8103,NA,NA
E761_214,NA,0.26759,NA
E26_224,NA,NA,0.28015
E346_356,0.44598,NA,NA
E534_705,NA,NA,0.88442
E921_10,0.01131,NA,NA
E767_33,NA,NA,0.0402
E912_733,0.9196,NA,NA
E307_618,NA,NA,0.77513
E380_108,NA,NA,0.13442
E213_151,NA,NA,0.18844
E494_51,0.06281,NA,NA
E417_486,NA,NA,0.6093
E762_68,NA,0.08417,NA
E702_759,NA,NA,0.95226
E645_449,NA,NA,0.56281
E686_609,0.76382,NA,NA
E89_757,NA,0.94975,NA
E972_27,NA,0.03266,NA
E768_480,0.60176,NA,NA
E357_689,NA,NA,0.86432
E714_732,NA,NA,0.91834
E946_439,NA,NA,0.55025
E14_299,NA,NA,0.37437
E585_452,NA,NA,0.56658
E593_461,NA,0.57789,NA
E924_35,NA,NA,0.04271
E906_651,0.81658,NA,NA
E63_172,NA,0.21482,NA
E471_96,0.11935,NA,NA
E850_498,NA,0.62437,NA
E347_634,NA,NA,0.79523
E905_376,NA,0.47111,NA
E760_432,NA,NA,0.54146
E698_505,NA,0.63317,NA
E207_690,NA,NA,0.86558
E343_15,0.01759,NA,NA
E198_768,0.96357,NA,NA
E288_25,0.03015,NA,NA
E36_478,0.59925,NA,NA
E325_355,NA,0.44472,NA
E163_583,0.73116,NA,NA
E202_666,NA,NA,0.83543
E881_635,0.79648,NA,NA
E88_639,NA,0.80151,NA
E774_276,0.34548,NA,NA
E695_416,0.52136,NA,NA
E716_526,NA,NA,0.65955
E822_721,NA,NA,0.90452
E137_113,NA,0.1407,NA
E76_637,0.79899,NA,NA
E194_644,NA,NA,0.80779
E350_756,NA,NA,0.94849
E577_350,0.43844,NA,NA
E770_187,NA,NA,0.23367
E87_603,0.75628,NA,NA
E418_506,NA,0.63442,NA
E120_568,0.71231,NA,NA
E520_513,NA,0.64322,NA
E360_474,0.59422,NA,NA
E804_601,NA,0.75377,NA
E11_524,NA,0.65704,NA
E448_26,NA,NA,0.03141
E214_589,0.73869,NA,NA
E584_274,NA,0.34296,NA
E119_746,NA,0.93593,NA
E319_590,0.73995,NA,NA
E961_267,NA,0.33417,NA
E997_495,NA,NA,0.6206
E339_177,NA,NA,0.22111
E256_148,NA,0.18467,NA
E892_291,NA,NA,0.36432
E619_496,NA,0.62186,NA
E665_577,NA,NA,0.72362
E669_72,0.0892,NA,NA
E33_448,NA,0.56156,NA
E190_166,0.20729,NA,NA
E853_40,NA,0.04899,NA
E285_782,0.98116,NA,NA
E863_105,NA,NA,0.13065
E282_726,NA,0.9108,NA
E109_751,0.94221,NA,NA
E482_514,NA,0.64447,NA
E359_535,0.67085,NA,NA
E432_105,NA,0.13065,NA
E654_99,NA,NA,0.12312
E771_43,NA,0.05276,NA
E110_134,0.16709,NA,NA
E433_676,NA,NA,0.84799
E13_734,0.92085,NA,NA
E798_411,0.51508,NA,NA
E367_635,NA,0.79648,NA
E672_700,0.87814,NA,NA
E290_711,0.89196,NA,NA
E663_354,NA,0.44347,NA
E723_682,NA,NA,0.85553
E419_14,0.01633,NA,NA
E412_518,0.6495,NA,NA
E838_672,0.84296,NA,NA
E749_26,NA,NA,0.03141
E887_650,0.81533,NA,NA
E302_485,0.60804,NA,NA
E491_581,0.72864,NA,NA
E365_481,0.60302,NA,NA
E507_692,0.86809,NA,NA
E973_365,0.45729,NA,NA
E821_586,NA,0.73492,NA
E708_449,0.56281,NA,NA
E794_69,0.08543,NA,NA
E595_311,NA,0.38945,NA
E396_360,0.45101,NA,NA
E284_243,NA,NA,0.30402
E785_539,NA,NA,0.67588
E942_507,NA,0.63568,NA
E552_3,NA,0.00251,NA
E911_379,NA,0.47487,NA
E184_60,NA,0.07412,NA
E22_303,NA,NA,0.3794
E750_467,0.58543,NA,NA
E181_617,NA,NA,0.77387
E171_605,NA,NA,0.75879
E182_225,NA,NA,0.28141
E828_559,0.70101,NA,NA
E300_353,NA,0.44221,NA
E682_646,NA,0.8103,NA
E46_497,NA,NA,0.62312
E241_573,0.71859,NA,NA
E148_671,NA,NA,0.84171
E735_177,NA,0.22111,NA
E658_251,NA,0.31407,NA
E616_443,0.55528,NA,NA
E38_121,NA,0.15075,NA
E65_17,0.0201,NA,NA
E378_60,NA,NA,0.07412
E817_314,NA,0.39322,NA
E548_255,0.3191,NA,NA
E273_270,NA,0.33794,NA
E752_37,0.04523,NA,NA
E47_382,NA,NA,0.47864
E738_320,0.40075,NA,NA
E958_117,NA,0.14573,NA
E272_700,0.87814,NA,NA
E788_175,NA,NA,0.21859
E598_301,0.37688,NA,NA
E986_348,NA,NA,0.43593
E196_32,NA,NA,0.03894
E17_92,0.11432,NA,NA
E388_84,NA,0.10427,NA
E437_488,0.61181,NA,NA
E993_666,NA,0.83543,NA
E737_616,0.77261,NA,NA
E540_27,0.03266,NA,NA
E873_49,0.0603,NA,NA
E204_356,NA,NA,0.44598
E415_146,0.18216,NA,NA
E45_688,NA,NA,0.86307
E515_568,NA,0.71231,NA
E161_132,0.16457,NA,NA
E627_91,NA,NA,0.11307
E827_240,NA,0.30025,NA
E9_590,NA,0.73995,NA
E975_518,NA,NA,0.6495
E950_20,NA,0.02387,NA
E830_494,NA,0.61935,NA
E175_409,NA,0.51256,NA
E657_208,NA,NA,0.26005
E392_73,0.09045,NA,NA
E743_105,NA,0.13065,NA
E661_605,0.75879,NA,NA
E826_246,NA,NA,0.30779
E917_743,0.93216,NA,NA
E61_316,NA,0.39573,NA
E572_253,NA,NA,0.31658
E566_207,0.25879,NA,NA
E117_171,0.21357,NA,NA
E624_154,NA,0.19221,NA
E34_684,NA,0.85804,NA
E809_278,NA,0.34799,NA
E851_572,NA,NA,0.71734
E489_213,0.26633,NA,NA
E55_712,NA,NA,0.89322
E136_535,NA,0.67085,NA
E444_510,0.63945,NA,NA
E304_573,NA,NA,0.71859
E118_2,0.00126,NA,NA
E647_411,0.51508,NA,NA
E150_276,0.34548,NA,NA
E44_474,0.59422,NA,NA
E610_127,0.15829,NA,NA
E896_447,NA,NA,0.5603
E807_513,0.64322,NA,NA
E395_159,NA,NA,0.19849
E327_665,NA,NA,0.83417
E362_760,0.95352,NA,NA
E236_507,NA,NA,0.63568
E888_145,NA,0.1809,NA
E727_291,NA,0.36432,NA
E28_181,NA,NA,0.22613
E452_221,0.27638,NA,NA
E832_362,NA,0.45352,NA
E543_228,NA,0.28518,NA
E486_365,NA,NA,0.45729
E910_167,NA,NA,0.20854
E480_338,NA,0.42337,NA
E275_113,0.1407,NA,NA
E734_639,NA,0.80151,NA
E536_62,NA,0.07663,NA
E791_760,0.95352,NA,NA
E390_721,NA,NA,0.90452
E257_524,0.65704,NA,NA
E492_765,0.9598,NA,NA
E124_478,NA,0.59925,NA
E122_624,0.78266,NA,NA
E764_334,NA,0.41834,NA
E185_505,0.63317,NA,NA
E411_547,0.68593,NA,NA
E796_685,NA,0.8593,NA
E539_152,NA,NA,0.1897
E70_16,0.01884,NA,NA
E427_32,NA,NA,0.03894
E587_550,0.6897,NA,NA
E778_629,NA,NA,0.78894
E57_669,0.8392,NA,NA
E436_543,0.6809,NA,NA
E509_613,NA,NA,0.76884
E855_103,NA,NA,0.12814
E920_240,NA,0.30025,NA
E581_158,NA,NA,0.19724
E37_409,NA,NA,0.51256
E936_4,0.00377,NA,NA
E728_362,0.45352,NA,NA
E712_135,NA,0.16834,NA
E763_766,NA,0.96106,NA
E479_12,NA,NA,0.01382
E871_306,0.38317,NA,NA
E349_378,NA,0.47362,NA
E733_159,NA,NA,0.19849
E505_643,NA,NA,0.80653
E803_646,0.8103,NA,NA
E264_310,0.38819,NA,NA
E952_629,0.78894,NA,NA
E139_595,NA,NA,0.74623
E348_517,NA,0.64824,NA
E488_366,0.45854,NA,NA
E521_496,NA,NA,0.62186
E620_527,0.6608,NA,NA
E590_194,0.24246,NA,NA
E706_58,NA,NA,0.07161
E265_117,0.14573,NA,NA
E312_781,NA,0.9799,NA
E410_759,0.95226,NA,NA
E111_22,0.02638,NA,NA
E450_703,0.88191,NA,NA
E811_343,NA,0.42965,NA
E625_41,NA,0.05025,NA
E537_772,0.96859,NA,NA
E808_543,0.6809,NA,NA
E98_629,NA,0.78894,NA
E969_591,NA,NA,0.74121
E247_705,0.88442,NA,NA
E382_712,NA,0.89322,NA
E592_385,NA,0.48241,NA
E251_672,NA,NA,0.84296
E609_290,NA,0.36307,NA
E221_763,NA,0.95729,NA
E383_780,NA,0.97864,NA
E862_746,0.93593,NA,NA
E859_627,NA,NA,0.78643
E231_760,0.95352,NA,NA
E20_16,NA,NA,0.01884
E745_343,NA,NA,0.42965
E223_562,NA,NA,0.70477
E640_779,NA,NA,0.97739
E475_86,NA,0.10678,NA
E643_607,NA,0.76131,NA
E50_635,0.79648,NA,NA
E297_141,0.17588,NA,NA
E75_296,0.3706,NA,NA
E210_81,NA,NA,0.1005
E429_540,NA,NA,0.67714
E867_201,NA,NA,0.25126
E43_753,0.94472,NA,NA
E464_379,NA,0.47487,NA
E311_498,NA,NA,0.62437
E535_665,0.83417,NA,NA
E149_99,NA,NA,0.12312
E919_553,0.69347,NA,NA
E158_734,NA,0.92085,NA
E694_246,NA,NA,0.30779
E772_38,NA,NA,0.04648
E856_542,0.67965,NA,NA
E271_660,NA,0.82789,NA
E10_474,0.59422,NA,NA
E739_128,0.15955,NA,NA
E562_181,NA,0.22613,NA
E684_532,0.66709,NA,NA
E281_342,NA,0.42839,NA
E815_554,NA,0.69472,NA
E219_459,0.57538,NA,NA
E287_418,0.52387,NA,NA
E842_110,NA,NA,0.13693
E474_437,0.54774,NA,NA
E516_327,0.40955,NA,NA
E713_460,NA,NA,0.57663
E301_551,0.69095,NA,NA
E100_151,NA,NA,0.18844
E386_180,NA,0.22487,NA
E955_610,0.76508,NA,NA
E836_88,0.1093,NA,NA
E729_415,NA,0.5201,NA
E646_391,NA,0.48995,NA
E91_731,0.91709,NA,NA
E326_535,NA,0.67085,NA
E92_93,NA,0.11558,NA
E463_797,NA,1.0,NA
E21_671,NA,0.84171,NA
E900_479,NA,NA,0.6005
E547_447,NA,0.5603,NA
E951_18,NA,NA,0.02136
E403_555,0.69598,NA,NA
E242_343,0.42965,NA,NA
E205_657,NA,0.82412,NA
E869_427,NA,0.53518,NA
E967_169,NA,NA,0.21106
E965_733,NA,0.9196,NA
E413_180,0.22487,NA,NA
E259_772,NA,NA,0.96859
E203_326,NA,0.40829,NA
E823_336,0.42085,NA,NA
E893_432,NA,0.54146,NA
E443_548,0.68719,NA,NA
E451_236,NA,NA,0.29523
E166_158,0.19724,NA,NA
E872_396,0.49623,NA,NA
E439_705,NA,0.88442,NA
E617_241,0.30151,NA,NA
E90_593,NA,NA,0.74372
E212_647,NA,NA,0.81156
E636_301,0.37688,NA,NA
E41_384,NA,NA,0.48116
E240_374,NA,NA,0.46859
E244_110,NA,NA,0.13693
E899_410,NA,0.51382,NA
E742_523,NA,0.65578,NA
E626_673,0.84422,NA,NA
E671_408,0.51131,NA,NA
E31_744,NA,0.93342,NA
E172_307,NA,0.38442,NA
E366_514,0.64447,NA,NA
E425_537,NA,0.67337,NA
E883_734,NA,NA,0.92085
E528_235,NA,0.29397,NA
E146_732,NA,NA,0.91834
E228_774,0.97111,NA,NA
E574_546,0.68467,NA,NA
E154_716,NA,NA,0.89824
E322_70,NA,0.08668,NA
E187_577,0.72362,NA,NA
E653_160,NA,0.19975,NA
E605_544,NA,0.68216,NA
E849_470,NA,0.5892,NA
E237_764,0.95854,NA,NA
E623_476,NA,NA,0.59673
E397_350,NA,0.43844,NA
E99_431,NA,0.5402,NA
E430_675,NA,0.84673,NA
E578_124,0.15452,NA,NA
E683_392,NA,0.49121,NA
E820_430,NA,NA,0.53894
E885_202,NA,NA,0.25251
E335_558,0.69975,NA,NA
E467_135,NA,0.16834,NA
E291_590,NA,0.73995,NA
E816_650,NA,0.81533,NA
E74_551,NA,0.69095,NA
E681_193,NA,NA,0.24121
E23_293,NA,0.36683,NA
E538_310,NA,NA,0.38819
E56_293,0.36683,NA,NA
E835_17,0.0201,NA,NA
E990_329,NA,0.41206,NA
E746_483,NA,NA,0.60553
E153_126,NA,0.15704,NA
E358_423,NA,0.53015,NA
E140_412,NA,0.51633,NA
E167_235,0.29397,NA,NA
E324_252,NA,0.31533,NA
E740_392,NA,NA,0.49121
E428_199,NA,0.24874,NA
E351_582,0.7299,NA,NA
E685_682,NA,NA,0.85553
E229_83,NA,NA,0.10302
E373_323,0.40452,NA,NA
E353_127,NA,NA,0.15829
E813_796,NA,NA,0.99874
E890_253,NA,NA,0.31658
E200_199,0.24874,NA,NA
E29_668,0.83794,NA,NA
E825_189,NA,0.23618,NA
E938_287,0.3593,NA,NA
E206_637,NA,NA,0.79899
E519_775,NA,0.97236,NA
E209_184,NA,0.2299,NA
E962_672,NA,0.84296,NA
E878_572,NA,NA,0.71734
E449_499,NA,NA,0.62563
E341_662,0.8304,NA,NA
E79_629,NA,NA,0.78894
E882_132,0.16457,NA,NA
E532_14,NA,0.01633,NA
E201_29,0.03518,NA,NA
E217_452,NA,NA,0.56658
E847_448,NA,NA,0.56156
E642_774,NA,NA,0.97111
E337_651,NA,NA,0.81658
E641_602,NA,NA,0.75503
E83_776,NA,0.97362,NA
E127_496,NA,NA,0.62186
E614_45,NA,0.05528,NA
E77_192,0.23995,NA,NA
E94_122,NA,NA,0.15201
E751_593,NA,NA,0.74372
E416_207,0.25879,NA,NA
E106_776,0.97362,NA,NA
E908_41,NA,0.05025,NA
E218_525,0.65829,NA,NA
E991_354,NA,NA,0.44347
E67_426,NA,NA,0.53392
E511_379,0.47487,NA,NA
E102_392,0.49121,NA,NA
E591_437,0.54774,NA,NA
E32_715,NA,NA,0.89698
E330_737,NA,0.92462,NA
E113_436,NA,0.54648,NA
E995_114,0.14196,NA,NA
E336_692,0.86809,NA,NA
E108_338,NA,0.42337,NA
E514_494,0.61935,NA,NA
E230_341,0.42714,NA,NA
E138_562,0.70477,NA,NA
E332_456,0.57161,NA,NA
E160_696,NA,0.87312,NA
E408_423,NA,0.53015,NA
E897_238,NA,NA,0.29774
E305_420,NA,0.52638,NA
E460_579,0.72613,NA,NA
E554_694,NA,NA,0.8706
E736_355,NA,NA,0.44472
E295_35,NA,0.04271,NA
E759_772,0.96859,NA,NA
E542_305,0.38191,NA,NA
E544_777,NA,0.97487,NA
E766_424,NA,NA,0.53141
E27_13,0.01508,NA,NA
E286_678,0.8505,NA,NA
E765_225,NA,0.28141,NA
E293_19,NA,0.02261,NA
E314_563,NA,NA,0.70603
E692_507,0.63568,NA,NA
E280_464,NA,0.58166,NA
E195_169,0.21106,NA,NA
E670_318,NA,0.39824,NA
E298_308,NA,NA,0.38568
E174_518,0.6495,NA,NA
E250_370,NA,0.46357,NA
E600_678,0.8505,NA,NA
E15_108,NA,0.13442,NA
E421_44,NA,0.05402,NA
E565_556,NA,NA,0.69724
E216_540,NA,NA,0.67714
E234_115,NA,0.14322,NA
E385_618,NA,NA,0.77513
E711_7,0.00754,NA,NA
E569_627,NA,0.78643,NA
E266_458,NA,NA,0.57412
E678_361,0.45226,NA,NA
E801_408,NA,NA,0.51131
E371_732,NA,NA,0.91834
E465_439,NA,NA,0.55025
E726_579,NA,NA,0.72613
E473_512,0.64196,NA,NA
E918_365,NA,NA,0.45729
E561_249,NA,NA,0.31156
E18_694,NA,0.8706,NA
E289_39,0.04774,NA,NA
E462_765,NA,0.9598,NA
E953_766,NA,NA,0.96106
E748_467,NA,NA,0.58543
E876_733,NA,NA,0.9196
E125_747,0.93719,NA,NA
E550_239,NA,NA,0.29899
E292_320,NA,NA,0.40075
E704_524,0.65704,NA,NA
E932_131,NA,0.16332,NA
E675_344,NA,NA,0.4309
E529_298,0.37312,NA,NA
E948_87,NA,NA,0.10804
E372_555,NA,NA,0.69598
E59_797,NA,1.0,NA
E970_371,0.46482,NA,NA
E296_202,0.25251,NA,NA
E424_776,NA,0.97362,NA
E769_560,NA,0.70226,NA
E810_536,NA,0.67211,NA
E731_779,NA,NA,0.97739
E894_554,0.69472,NA,NA
E522_494,NA,0.61935,NA
E925_577,NA,NA,0.72362
E963_462,NA,NA,0.57915
E141_714,NA,NA,0.89573
E407_78,0.09673,NA,NA
E318_789,NA,NA,0.98995
E557_461,NA,0.57789,NA
E998_105,NA,0.13065,NA
E870_159,NA,NA,0.19849
E954_708,0.88819,NA,NA
E839_569,NA,NA,0.71357
E927_199,NA,NA,0.24874
E398_508,0.63693,NA,NA
E253_615,NA,0.77136,NA
E687_274,NA,0.34296,NA
E48_578,0.72487,NA,NA
E845_443,NA,0.55528,NA
E756_696,0.87312,NA,NA
E841_416,NA,0.52136,NA
E58_199,0.24874,NA,NA
E144_206,NA,NA,0.25754
E391_245,NA,0.30653,NA
E40_156,0.19472,NA,NA
E978_216,NA,0.2701,NA
E518_570,0.71482,NA,NA
E331_543,NA,NA,0.6809
E469_452,NA,0.56658,NA
E423_793,0.99497,NA,NA
E676_362,0.45352,NA,NA
E162_10,0.01131,NA,NA
E559_56,0.0691,NA,NA
E553_728,NA,NA,0.91332
E199_316,NA,NA,0.39573
E457_298,NA,0.37312,NA
E797_142,NA,0.17714,NA
E722_226,0.28266,NA,NA
E589_175,NA,NA,0.21859
E356_195,NA,0.24372,NA
E799_406,NA,NA,0.50879
E913_69,0.08543,NA,NA
E877_346,0.43342,NA,NA
E632_540,NA,NA,0.67714
E744_62,NA,0.07663,NA
E786_29,NA,0.03518,NA
E898_339,NA,NA,0.42462
E173_120,NA,0.1495,NA
E183_760,NA,NA,0.95352
E501_787,0.98744,NA,NA
E80_551,NA,0.69095,NA
E72_379,NA,0.47487,NA
E596_147,NA,0.18342,NA
E833_42,0.05151,NA,NA
E502_699,NA,0.87688,NA
E718_402,0.50377,NA,NA
E779_352,NA,NA,0.44095
E487_383,NA,NA,0.4799
E984_312,NA,NA,0.3907
E497_428,0.53643,NA,NA
E277_281,NA,NA,0.35176
E51_654,NA,0.82035,NA
E510_651,NA,NA,0.81658
E345_587,NA,0.73618,NA
E321_713,0.89447,NA,NA
E982_708,NA,NA,0.88819
E923_323,NA,0.40452,NA
E891_653,NA,NA,0.8191
E232_503,NA,NA,0.63065
E434_324,0.40578,NA,NA
E269_777,NA,0.97487,NA
E812_20,NA,NA,0.02387
E719_402,NA,NA,0.50377
E664_726,0.9108,NA,NA
E152_30,NA,NA,0.03643
E438_161,NA,NA,0.20101
E159_514,NA,0.64447,NA
E732_85,NA,NA,0.10553
E178_39,0.04774,NA,NA
E445_615,0.77136,NA,NA
E840_413,NA,0.51759,NA
E381_392,NA,NA,0.49121
E168_648,0.81281,NA,NA
E145_593,0.74372,NA,NA
E225_721,NA,0.90452,NA
E793_524,NA,NA,0.65704
E666_631,NA,0.79146,NA
E255_540,0.67714,NA,NA
E208_117,NA,NA,0.14573
E461_578,NA,0.72487,NA
E710_297,NA,0.37186,NA
E484_62,NA,0.07663,NA
E308_222,NA,NA,0.27764
E571_439,NA,NA,0.55025
E52_717,NA,NA,0.8995
E651_778,NA,NA,0.97613
E968_142,0.17714,NA,NA
E943_390,0.48869,NA,NA
E631_72,NA,NA,0.0892
E446_777,NA,NA,0.97487
E846_6,NA,0.00628,NA
E128_710,NA,0.8907,NA
E563_154,NA,NA,0.19221
E361_642,NA,0.80528,NA
E773_774,NA,NA,0.97111
E197_43,NA,NA,0.05276
E652_276,NA,NA,0.34548
E431_284,NA,NA,0.35553
E866_485,0.60804,NA,NA
E790_46,0.05653,NA,NA
E112_765,0.9598,NA,NA
E276_133,NA,0.16583,NA
E352_133,NA,0.16583,NA
E101_616,NA,0.77261,NA
E935_675,0.84673,NA,NA
E340_435,0.54523,NA,NA
E126_36,NA,0.04397,NA
E606_657,0.82412,NA,NA
E447_135,NA,0.16834,NA
E715_705,NA,0.88442,NA
E556_61,NA,NA,0.07538
E613_229,NA,NA,0.28643
E860_789,NA,0.98995,NA
E246_732,0.91834,NA,NA
E858_119,0.14824,NA,NA
E455_282,NA,NA,0.35302
E789_27,NA,NA,0.03266
E104_711,NA,0.89196,NA
E134_64,NA,NA,0.07915
E637_241,NA,0.30151,NA
E939_282,0.35302,NA,NA
E531_682,0.85553,NA,NA
E523_55,0.06784,NA,NA
E103_35,NA,0.04271,NA
E354_128,NA,NA,0.15955
E889_122,NA,NA,0.15201
E730_655,NA,0.82161,NA
E95_181,NA,0.22613,NA
E342_635,NA,NA,0.79648
E294_207,0.25879,NA,NA
E468_735,NA,NA,0.92211
E131_419,0.52513,NA,NA
E649_651,NA,0.81658,NA
E754_392,NA,0.49121,NA
E503_93,NA,0.11558,NA
E700_656,0.82286,NA,NA
E25_305,0.38191,NA,NA
E875_723,NA,NA,0.90704
E792_301,0.37688,NA,NA
E524_25,0.03015,NA,NA
E156_323,0.40452,NA,NA
E78_189,0.23618,NA,NA
E806_440,0.55151,NA,NA
E224_213,0.26633,NA,NA
E922_664,NA,0.83291,NA
E180_399,NA,0.5,NA
E30_709,0.88945,NA,NA
E814_330,NA,NA,0.41332
E517_752,NA,NA,0.94347
E262_551,0.69095,NA,NA
E375_748,0.93844,NA,NA
E926_370,NA,NA,0.46357
E628_480,NA,0.60176,NA
E459_131,NA,0.16332,NA
E701_564,NA,NA,0.70729
E720_55,0.06784,NA,NA
E777_794,0.99623,NA,NA
E86_243,NA,NA,0.30402
