,PseudoTime1,PseudoTime2
E883_767,0.9611,NA
E981_556,NA,0.69636
E633_218,0.27227,NA
E425_361,NA,0.45169
E737_338,NA,0.42284
E75_536,NA,0.67127
E166_238,0.29737,NA
E15_599,NA,0.75031
E640_742,NA,0.92974
E717_480,0.601,NA
E462_454,NA,0.56838
E102_138,NA,0.17189
E777_51,NA,0.06274
E252_406,0.50816,NA
E32_301,NA,0.37641
E929_145,NA,0.18068
E211_193,NA,0.2409
E840_282,NA,0.35257
E690_61,NA,0.07528
E6_84,NA,0.10414
E476_683,0.85571,NA
E62_163,NA,0.20326
E378_324,NA,0.40527
E403_373,0.46675,NA
E377_318,0.39774,NA
E636_709,0.88833,NA
E295_66,NA,0.08156
E242_613,NA,0.76788
E561_139,0.17315,NA
E466_197,0.24592,NA
E999_232,NA,0.28984
E214_186,NA,0.23212
E964_588,NA,0.73651
E418_42,NA,0.05144
E705_197,NA,0.24592
E856_88,0.10916,NA
E903_781,0.97867,NA
E447_102,0.12673,NA
E333_727,0.91092,NA
E80_280,0.35006,NA
E570_618,NA,0.77415
E986_435,NA,0.54454
E590_733,NA,0.91844
E35_158,NA,0.19699
E795_621,0.77792,NA
E518_414,0.51819,NA
E702_314,0.39272,NA
E939_651,0.81556,NA
E515_269,0.33626,NA
E948_635,NA,0.79548
E229_353,NA,0.44166
E736_697,0.87327,NA
E973_41,NA,0.05019
E544_650,NA,0.8143
E414_560,0.70138,NA
E435_763,0.95609,NA
E390_198,NA,0.24718
E809_501,0.62735,NA
E780_568,NA,0.71142
E618_25,0.03011,NA
E176_781,NA,0.97867
E967_286,0.35759,NA
E172_145,NA,0.18068
E3_561,0.70263,NA
E576_85,0.1054,NA
E720_309,0.38645,NA
E112_184,NA,0.22961
E311_530,0.66374,NA
E491_96,NA,0.1192
E336_643,NA,0.80552
E382_272,NA,0.34003
E892_294,NA,0.36763
E639_569,NA,0.71267
E821_53,NA,0.06524
E158_341,0.4266,NA
E801_71,NA,0.08783
E850_757,NA,0.94856
E68_290,0.36261,NA
E966_576,0.72146,NA
E940_300,NA,0.37516
E201_360,0.45044,NA
E671_416,NA,0.5207
E595_312,NA,0.39021
E399_318,0.39774,NA
E220_686,NA,0.85947
E7_706,0.88457,NA
E881_14,0.01631,NA
E134_274,0.34253,NA
E308_772,NA,0.96738
E10_75,0.09285,NA
E962_636,NA,0.79674
E164_99,0.12296,NA
E27_636,NA,0.79674
E593_617,0.7729,NA
E437_345,0.43162,NA
E651_62,NA,0.07654
E567_571,NA,0.71518
E407_543,NA,0.68005
E306_409,NA,0.51192
E271_133,0.16562,NA
E305_733,0.91844,NA
E489_284,NA,0.35508
E334_143,0.17817,NA
E215_356,0.44542,NA
E109_737,0.92346,NA
E992_374,0.46801,NA
E74_717,0.89837,NA
E144_292,NA,0.36512
E118_101,0.12547,NA
E825_255,NA,0.3187
E293_721,0.90339,NA
E949_798,NA,1.0
E804_142,0.17691,NA
E244_218,0.27227,NA
E329_358,NA,0.44793
E113_644,NA,0.80678
E69_698,NA,0.87453
E330_678,0.84944,NA
E776_786,0.98494,NA
E273_681,0.8532,NA
E745_243,0.30364,NA
E879_387,NA,0.48432
E43_753,NA,0.94354
E555_357,0.44668,NA
E994_447,0.5596,NA
E146_98,NA,0.12171
E126_386,0.48306,NA
E521_221,NA,0.27604
E4_578,NA,0.72396
E532_370,NA,0.46299
E256_30,0.03639,NA
E250_127,NA,0.15809
E628_625,NA,0.78294
E200_550,NA,0.68883
E541_546,NA,0.68381
E395_390,0.48808,NA
E56_463,0.57967,NA
E899_430,0.53827,NA
E50_304,0.38018,NA
E605_593,NA,0.74279
E268_235,0.2936,NA
E646_168,0.20954,NA
E844_171,0.2133,NA
E707_263,0.32873,NA
E302_105,NA,0.13049
E853_747,NA,0.93601
E573_530,0.66374,NA
E97_75,0.09285,NA
E29_416,0.5207,NA
E147_267,NA,0.33375
E51_573,NA,0.71769
E288_1,NA,0.0
E37_649,0.81305,NA
E740_228,0.28482,NA
E913_266,0.3325,NA
E797_376,0.47051,NA
E54_610,NA,0.76412
E670_205,0.25596,NA
E827_209,0.26098,NA
E99_112,0.13927,NA
E749_64,NA,0.07905
E957_20,NA,0.02384
E969_21,0.02509,NA
E547_278,NA,0.34755
E791_83,0.10289,NA
E578_44,NA,0.05395
E496_185,NA,0.23087
E71_528,NA,0.66123
E659_705,0.88331,NA
E915_339,NA,0.42409
E345_416,NA,0.5207
E474_187,NA,0.23338
E388_653,NA,0.81807
E526_215,NA,0.26851
E602_417,NA,0.52196
E169_153,NA,0.19072
E105_365,NA,0.45671
E223_75,NA,0.09285
E894_107,NA,0.133
E191_200,NA,0.24969
E84_50,NA,0.06148
E621_142,0.17691,NA
E298_168,0.20954,NA
E855_525,0.65747,NA
E184_422,0.52823,NA
E558_549,NA,0.68758
E467_31,0.03764,NA
E170_674,0.84442,NA
E735_618,0.77415,NA
E950_590,NA,0.73902
E364_620,0.77666,NA
E277_459,0.57465,NA
E371_216,NA,0.26976
E685_769,0.96361,NA
E920_430,NA,0.53827
E274_459,NA,0.57465
E95_445,NA,0.55709
E478_456,NA,0.57089
E255_208,0.25972,NA
E280_579,NA,0.72522
E423_604,0.75659,NA
E649_34,NA,0.04141
E57_238,0.29737,NA
E525_349,0.43664,NA
E292_751,0.94103,NA
E370_750,NA,0.93977
E297_749,0.93852,NA
E296_663,NA,0.83061
E571_324,NA,0.40527
E352_247,0.30866,NA
E528_357,NA,0.44668
E758_55,NA,0.06775
E500_383,NA,0.4793
E987_438,0.54831,NA
E977_528,0.66123,NA
E885_62,0.07654,NA
E49_548,0.68632,NA
E620_410,0.51317,NA
E983_134,NA,0.16688
E225_219,NA,0.27353
E92_209,0.26098,NA
E187_352,0.4404,NA
E387_324,0.40527,NA
E372_292,NA,0.36512
E584_780,NA,0.97742
E283_459,NA,0.57465
E63_719,0.90088,NA
E517_460,0.57591,NA
E741_35,0.04266,NA
E790_423,NA,0.52949
E514_703,NA,0.8808
E301_548,0.68632,NA
E121_616,0.77164,NA
E732_524,0.65621,NA
E143_464,NA,0.58093
E503_389,0.48683,NA
E678_7,NA,0.00753
E575_243,NA,0.30364
E190_274,NA,0.34253
E803_141,0.17566,NA
E284_303,0.37892,NA
E916_452,NA,0.56587
E538_82,NA,0.10163
E808_671,0.84065,NA
E658_296,0.37014,NA
E498_1,NA,0.0
E972_748,NA,0.93726
E230_784,0.98243,NA
E739_175,NA,0.21832
E714_279,0.34881,NA
E868_530,0.66374,NA
E786_659,0.8256,NA
E162_693,NA,0.86826
E974_629,NA,0.78795
E79_488,0.61104,NA
E583_180,0.22459,NA
E376_663,NA,0.83061
E631_201,NA,0.25094
E608_31,0.03764,NA
E708_544,NA,0.6813
E238_523,0.65496,NA
E193_219,0.27353,NA
E691_634,NA,0.79423
E427_779,0.97616,NA
E897_581,0.72773,NA
E918_430,NA,0.53827
E290_145,NA,0.18068
E858_741,NA,0.92848
E794_427,NA,0.5345
E115_71,NA,0.08783
E925_584,NA,0.73149
E23_190,NA,0.23714
E260_452,0.56587,NA
E401_626,0.78419,NA
E61_365,0.45671,NA
E838_771,NA,0.96612
E975_129,NA,0.1606
E137_544,NA,0.6813
E25_643,0.80552,NA
E937_453,NA,0.56713
E664_305,NA,0.38143
E734_344,NA,0.43036
E610_585,0.73275,NA
E203_74,0.09159,NA
E400_132,0.16437,NA
E380_172,NA,0.21455
E884_443,0.55458,NA
E961_342,0.42785,NA
E67_537,0.67252,NA
E625_133,0.16562,NA
E960_793,NA,0.99373
E251_187,NA,0.23338
E356_108,0.13425,NA
E751_390,NA,0.48808
E276_176,0.21957,NA
E192_448,NA,0.56085
E351_590,NA,0.73902
E771_17,NA,0.02008
E421_295,NA,0.36888
E512_500,NA,0.6261
E841_282,NA,0.35257
E901_725,NA,0.90841
E472_41,0.05019,NA
E744_788,0.98745,NA
E848_317,NA,0.39649
E536_714,NA,0.8946
E958_87,NA,0.1079
E18_563,0.70514,NA
E726_447,0.5596,NA
E813_78,0.09661,NA
E900_619,NA,0.77541
E711_718,0.89962,NA
E540_781,NA,0.97867
E979_466,NA,0.58344
E612_176,NA,0.21957
E572_177,NA,0.22083
E429_45,0.05521,NA
E285_594,0.74404,NA
E893_374,NA,0.46801
E874_492,0.61606,NA
E872_53,NA,0.06524
E823_61,0.07528,NA
E630_762,NA,0.95483
E554_116,0.14429,NA
E653_145,0.18068,NA
E770_107,NA,0.133
E402_206,0.25721,NA
E785_348,0.43538,NA
E131_668,0.83689,NA
E904_250,0.31242,NA
E775_617,NA,0.7729
E461_615,NA,0.77039
E422_316,NA,0.39523
E902_593,0.74279,NA
E154_363,0.4542,NA
E58_697,NA,0.87327
E128_784,0.98243,NA
E688_238,NA,0.29737
E807_246,NA,0.3074
E473_394,0.4931,NA
E679_656,0.82183,NA
E638_651,NA,0.81556
E475_473,NA,0.59222
E799_404,0.50565,NA
E304_184,NA,0.22961
E98_480,NA,0.601
E17_276,0.34504,NA
E787_710,0.88959,NA
E70_690,NA,0.86449
E748_53,0.06524,NA
E802_299,NA,0.3739
E956_749,NA,0.93852
E861_27,0.03262,NA
E946_734,NA,0.9197
E122_383,0.4793,NA
E430_134,0.16688,NA
E963_323,0.40402,NA
E968_135,0.16813,NA
E119_375,NA,0.46926
E530_510,NA,0.63864
E40_679,0.85069,NA
E34_43,NA,0.0527
E562_34,NA,0.04141
E673_384,NA,0.48055
E642_260,NA,0.32497
E0_342,NA,0.42785
E750_341,NA,0.4266
E712_446,NA,0.55834
E124_501,NA,0.62735
E859_617,0.7729,NA
E436_345,NA,0.43162
E656_670,0.8394,NA
E586_705,NA,0.88331
E674_155,0.19322,NA
E337_16,0.01882,NA
E449_46,NA,0.05646
E654_5,NA,0.00502
E148_572,0.71644,NA
E647_578,NA,0.72396
E20_176,0.21957,NA
E494_386,0.48306,NA
E90_255,NA,0.3187
E408_143,NA,0.17817
E36_491,NA,0.61481
E944_769,NA,0.96361
E450_147,0.18319,NA
E614_712,NA,0.8921
E951_146,0.18193,NA
E210_361,0.45169,NA
E24_133,0.16562,NA
E502_265,NA,0.33124
E39_509,0.63739,NA
E611_16,NA,0.01882
E165_322,NA,0.40276
E340_696,NA,0.87202
E882_274,NA,0.34253
E363_66,0.08156,NA
E248_368,NA,0.46048
E504_218,0.27227,NA
E697_492,0.61606,NA
E600_436,NA,0.5458
E831_522,0.6537,NA
E157_24,0.02886,NA
E189_676,NA,0.84693
E766_160,NA,0.1995
E129_47,0.05772,NA
E978_211,NA,0.26349
E73_272,0.34003,NA
E796_69,NA,0.08532
E789_336,NA,0.42033
E479_279,0.34881,NA
E675_194,NA,0.24216
E66_699,NA,0.87578
E31_743,NA,0.93099
E828_547,0.68507,NA
E140_710,0.88959,NA
E615_372,NA,0.4655
E85_9,NA,0.01004
E643_778,NA,0.97491
E179_616,0.77164,NA
E585_490,NA,0.61355
E548_275,NA,0.34379
E224_225,0.28105,NA
E228_43,NA,0.0527
E988_783,NA,0.98118
E141_123,0.15307,NA
E365_70,NA,0.08657
E764_749,NA,0.93852
E150_509,0.63739,NA
E993_383,NA,0.4793
E264_606,0.7591,NA
E854_424,NA,0.53074
E234_30,0.03639,NA
E619_644,NA,0.80678
E339_166,0.20703,NA
E886_47,NA,0.05772
E742_7,0.00753,NA
E652_485,0.60728,NA
E747_147,NA,0.18319
E237_667,NA,0.83563
E335_129,0.1606,NA
E173_180,0.22459,NA
E465_334,0.41782,NA
E563_111,0.13802,NA
E932_69,NA,0.08532
E510_497,NA,0.62233
E971_680,NA,0.85194
E820_782,NA,0.97992
E743_727,NA,0.91092
E434_507,0.63488,NA
E811_513,NA,0.64241
E616_246,NA,0.3074
E26_487,NA,0.60979
E617_23,NA,0.0276
E597_59,0.07277,NA
E303_442,NA,0.55332
E607_313,NA,0.39147
E696_296,0.37014,NA
E259_675,0.84567,NA
E782_663,0.83061,NA
E441_688,0.86198,NA
E495_792,0.99247,NA
E307_780,NA,0.97742
E320_677,0.84818,NA
E19_781,NA,0.97867
E865_644,NA,0.80678
E537_30,0.03639,NA
E60_621,NA,0.77792
E245_285,NA,0.35634
E756_171,0.2133,NA
E501_153,NA,0.19072
E439_508,0.63614,NA
E663_412,NA,0.51568
E197_771,0.96612,NA
E564_518,NA,0.64868
E243_488,0.61104,NA
E891_714,NA,0.8946
E219_630,0.78921,NA
E635_402,NA,0.50314
E834_294,0.36763,NA
E310_397,NA,0.49686
E381_367,0.45922,NA
E822_458,0.5734,NA
E125_664,0.83187,NA
E286_125,NA,0.15558
E773_200,0.24969,NA
E96_616,0.77164,NA
E592_40,0.04893,NA
E236_134,NA,0.16688
E842_335,0.41907,NA
E48_516,NA,0.64617
E917_143,0.17817,NA
E723_263,0.32873,NA
E362_547,NA,0.68507
E328_476,0.59598,NA
E846_292,0.36512,NA
E698_405,0.5069,NA
E596_427,0.5345,NA
E819_68,NA,0.08407
E227_630,0.78921,NA
E389_790,0.98996,NA
E648_287,0.35885,NA
E309_627,0.78545,NA
E433_177,NA,0.22083
E896_470,0.58846,NA
E136_549,0.68758,NA
E354_229,0.28607,NA
E289_728,0.91217,NA
E867_439,0.54956,NA
E898_249,0.31117,NA
E995_488,NA,0.61104
E991_86,NA,0.10665
E313_41,NA,0.05019
E761_278,NA,0.34755
E637_216,NA,0.26976
E413_490,NA,0.61355
E772_111,0.13802,NA
E349_519,NA,0.64994
E672_536,0.67127,NA
E194_186,NA,0.23212
E226_163,NA,0.20326
E257_16,NA,0.01882
E183_660,0.82685,NA
E499_10,NA,0.01129
E385_752,NA,0.94228
E28_602,NA,0.75408
E132_33,0.04015,NA
E863_135,NA,0.16813
E550_154,NA,0.19197
E470_571,0.71518,NA
E908_235,NA,0.2936
E88_769,0.96361,NA
E59_481,0.60226,NA
E792_773,NA,0.96863
E397_197,NA,0.24592
E877_436,0.5458,NA
E167_317,NA,0.39649
E511_267,NA,0.33375
E513_346,0.43287,NA
E724_71,0.08783,NA
E1_438,NA,0.54831
E222_342,0.42785,NA
E120_640,NA,0.80176
E632_82,0.10163,NA
E788_209,0.26098,NA
E485_543,NA,0.68005
E668_500,0.6261,NA
E361_538,0.67378,NA
E888_188,NA,0.23463
E272_316,0.39523,NA
E914_492,0.61606,NA
E123_245,NA,0.30615
E469_157,0.19573,NA
E759_60,0.07403,NA
E784_418,NA,0.52321
E641_598,0.74906,NA
E72_726,0.90966,NA
E524_692,NA,0.867
E217_525,NA,0.65747
E534_516,NA,0.64617
E411_200,NA,0.24969
E816_81,NA,0.10038
E719_619,NA,0.77541
E241_349,0.43664,NA
E453_461,0.57716,NA
E715_469,NA,0.5872
E442_428,NA,0.53576
E713_605,0.75784,NA
E703_299,NA,0.3739
E965_333,0.41656,NA
E161_635,0.79548,NA
E127_133,NA,0.16562
E212_628,NA,0.7867
E198_145,0.18068,NA
E694_347,NA,0.43413
E890_638,0.79925,NA
E110_182,0.2271,NA
E833_178,NA,0.22208
E543_741,NA,0.92848
E763_306,NA,0.38269
E343_647,NA,0.81054
E206_312,0.39021,NA
E603_458,0.5734,NA
E634_707,NA,0.88582
E645_459,0.57465,NA
E862_599,NA,0.75031
E315_261,NA,0.32622
E835_626,0.78419,NA
E657_754,NA,0.94479
E754_17,0.02008,NA
E579_611,0.76537,NA
E53_394,NA,0.4931
E655_716,NA,0.89711
E919_144,NA,0.17942
E366_599,0.75031,NA
E171_253,NA,0.31619
E44_399,NA,0.49937
E704_428,NA,0.53576
E195_369,0.46173,NA
E221_426,NA,0.53325
E718_288,NA,0.3601
E204_19,0.02258,NA
E556_10,0.01129,NA
E350_457,0.57215,NA
E464_392,0.49059,NA
E218_503,0.62986,NA
E196_322,NA,0.40276
E89_471,NA,0.58971
E843_521,0.65245,NA
E205_508,0.63614,NA
E706_122,NA,0.15182
E344_670,0.8394,NA
E895_494,NA,0.61857
E817_778,NA,0.97491
E667_97,NA,0.12045
E662_244,0.30489,NA
E559_191,NA,0.23839
E317_703,0.8808,NA
E810_78,0.09661,NA
E83_392,0.49059,NA
E989_784,NA,0.98243
E622_462,NA,0.57842
E247_626,0.78419,NA
E878_398,0.49812,NA
E138_762,0.95483,NA
E86_255,0.3187,NA
E94_772,0.96738,NA
E386_29,NA,0.03513
E985_708,0.88708,NA
E155_242,0.30238,NA
E420_311,0.38896,NA
E398_283,0.35383,NA
E76_436,0.5458,NA
E588_276,NA,0.34504
E108_167,0.20828,NA
E471_645,NA,0.80803
E318_558,NA,0.69887
E253_456,NA,0.57089
E446_752,NA,0.94228
E186_221,NA,0.27604
E8_489,0.6123,NA
E871_198,0.24718,NA
E451_243,NA,0.30364
E107_91,NA,0.11292
E152_771,0.96612,NA
E847_181,NA,0.22585
E644_497,NA,0.62233
E686_792,0.99247,NA
E42_95,0.11794,NA
E793_781,0.97867,NA
E266_110,0.13676,NA
E546_370,NA,0.46299
E824_664,NA,0.83187
E481_789,NA,0.98871
E357_650,0.8143,NA
E768_318,0.39774,NA
E873_288,0.3601,NA
E93_155,0.19322,NA
E531_567,0.71016,NA
E16_402,0.50314,NA
E202_478,0.59849,NA
E606_658,0.82434,NA
E722_536,0.67127,NA
E160_396,0.49561,NA
E52_517,NA,0.64743
E455_751,0.94103,NA
E677_614,0.76913,NA
E574_495,0.61982,NA
E254_488,0.61104,NA
E482_631,NA,0.79046
E347_593,0.74279,NA
E560_655,NA,0.82058
E235_305,0.38143,NA
E299_66,NA,0.08156
E870_564,0.7064,NA
E523_724,NA,0.90715
E384_186,NA,0.23212
E409_530,NA,0.66374
E545_247,NA,0.30866
E549_235,0.2936,NA
E47_174,NA,0.21706
E168_698,0.87453,NA
E316_772,NA,0.96738
E394_720,0.90213,NA
E33_140,0.1744,NA
E383_156,0.19448,NA
E522_559,NA,0.70013
E682_38,0.04642,NA
E922_337,0.42158,NA
E710_499,NA,0.62484
E769_65,0.0803,NA
E240_729,NA,0.91343
E955_790,0.98996,NA
E535_576,0.72146,NA
E609_352,NA,0.4404
E553_15,NA,0.01757
E428_387,0.48432,NA
E836_645,NA,0.80803
E721_195,0.24341,NA
E101_329,0.41154,NA
E589_734,0.9197,NA
E581_158,0.19699,NA
E945_559,0.70013,NA
E815_274,NA,0.34253
E468_625,0.78294,NA
E199_555,0.69511,NA
E875_33,0.04015,NA
E81_343,NA,0.42911
E13_15,0.01757,NA
E208_222,0.27729,NA
E781_417,0.52196,NA
E327_253,0.31619,NA
E100_6,0.00627,NA
E483_798,NA,1.0
E980_99,0.12296,NA
E533_238,0.29737,NA
E114_35,NA,0.04266
E232_440,NA,0.55082
E591_620,0.77666,NA
E778_209,NA,0.26098
E580_35,NA,0.04266
E346_728,NA,0.91217
E757_381,NA,0.47679
E391_486,0.60853,NA
E9_746,0.93476,NA
E594_738,0.92472,NA
E845_619,0.77541,NA
E830_602,NA,0.75408
E695_571,NA,0.71518
E798_717,NA,0.89837
E970_473,0.59222,NA
E291_537,0.67252,NA
E508_554,0.69385,NA
E812_469,0.5872,NA
E358_105,NA,0.13049
E935_34,NA,0.04141
E880_47,NA,0.05772
E91_712,0.8921,NA
E976_32,NA,0.0389
E322_147,0.18319,NA
E258_484,NA,0.60602
E5_152,0.18946,NA
E64_596,NA,0.74655
E392_100,NA,0.12422
E77_781,0.97867,NA
E459_668,NA,0.83689
E300_382,0.47804,NA
E30_373,NA,0.46675
E294_564,NA,0.7064
E341_81,NA,0.10038
E163_113,0.14053,NA
E452_736,0.92221,NA
E379_259,NA,0.32371
E997_239,0.29862,NA
E774_578,0.72396,NA
E930_374,0.46801,NA
E369_426,NA,0.53325
E207_745,NA,0.9335
E693_502,0.62861,NA
E263_467,NA,0.58469
E943_225,0.28105,NA
E431_686,0.85947,NA
E448_101,0.12547,NA
E396_421,0.52698,NA
E604_34,NA,0.04141
E936_21,0.02509,NA
E765_124,NA,0.15433
E22_398,NA,0.49812
E839_729,NA,0.91343
E733_451,0.56462,NA
E623_364,NA,0.45546
E746_426,NA,0.53325
E287_721,NA,0.90339
E438_645,NA,0.80803
E552_769,0.96361,NA
E269_735,0.92095,NA
E182_538,0.67378,NA
E539_607,NA,0.76035
E55_464,NA,0.58093
E814_277,0.3463,NA
E321_705,NA,0.88331
E156_655,0.82058,NA
E934_139,0.17315,NA
E38_284,NA,0.35508
E889_653,NA,0.81807
E456_500,NA,0.6261
E275_236,NA,0.29486
E954_685,0.85822,NA
E806_301,0.37641,NA
E687_87,NA,0.1079
E261_516,NA,0.64617
E598_14,NA,0.01631
E947_61,NA,0.07528
E412_646,0.80928,NA
E185_416,NA,0.5207
E233_780,0.97742,NA
E239_481,0.60226,NA
E569_166,NA,0.20703
E701_472,NA,0.59097
E505_662,NA,0.82936
E216_562,0.70389,NA
E952_743,0.93099,NA
E458_510,NA,0.63864
E493_484,0.60602,NA
E587_39,NA,0.04768
E709_475,NA,0.59473
E445_746,0.93476,NA
E281_321,0.40151,NA
E279_205,0.25596,NA
E153_338,0.42284,NA
E864_410,NA,0.51317
E116_629,0.78795,NA
E424_298,NA,0.37265
E829_772,NA,0.96738
E837_778,0.97491,NA
E738_673,0.84316,NA
E159_658,NA,0.82434
E188_393,0.49184,NA
E516_338,0.42284,NA
E753_418,NA,0.52321
E692_395,0.49435,NA
E876_548,NA,0.68632
E65_477,0.59724,NA
E725_58,0.07152,NA
E767_320,NA,0.40025
E135_527,NA,0.65997
E460_750,NA,0.93977
E852_112,0.13927,NA
E676_190,0.23714,NA
E613_433,NA,0.54203
E130_513,NA,0.64241
E860_201,0.25094,NA
E149_798,NA,1.0
E728_757,NA,0.94856
E82_599,NA,0.75031
E262_127,NA,0.15809
E2_651,0.81556,NA
E443_200,NA,0.24969
E180_385,NA,0.48181
E507_745,0.9335,NA
E46_216,0.26976,NA
E661_548,0.68632,NA
E405_331,0.41405,NA
E906_274,0.34253,NA
E626_293,0.36637,NA
E665_44,NA,0.05395
E360_244,0.30489,NA
E209_193,0.2409,NA
E998_414,NA,0.51819
E319_117,0.14555,NA
E832_154,0.19197,NA
E805_775,0.97114,NA
E779_423,NA,0.52949
E666_523,0.65496,NA
E730_299,NA,0.3739
E375_672,0.84191,NA
E14_623,NA,0.78043
E857_490,NA,0.61355
E650_621,NA,0.77792
