SourceGENES,TargetGENES,Interaction,Edges
Gene  18 ,Gene  9 ,1.39830975454139e-36,activation/repression
Gene  18 ,Gene  7 ,1.25698603770459e-36,activation/repression
Gene  8 ,Gene  3 ,1.13586010425824e-36,activation/repression
Gene  4 ,Gene  18 ,1.02969319114917e-36,activation/repression
Gene  17 ,Gene  7 ,5.6103004829947e-37,activation/repression
Gene  2 ,Gene  16 ,1.20420805711026e-37,activation/repression
Gene  1 ,Gene  1 ,0,no regulation
Gene  1 ,Gene  2 ,0,no regulation
Gene  1 ,Gene  3 ,0,no regulation
Gene  1 ,Gene  16 ,0,no regulation
Gene  2 ,Gene  1 ,0,no regulation
Gene  2 ,Gene  2 ,0,no regulation
Gene  2 ,Gene  3 ,0,no regulation
Gene  2 ,Gene  4 ,0,no regulation
Gene  2 ,Gene  5 ,0,no regulation
Gene  2 ,Gene  6 ,0,no regulation
Gene  2 ,Gene  7 ,0,no regulation
Gene  2 ,Gene  8 ,0,no regulation
Gene  2 ,Gene  9 ,0,no regulation
Gene  2 ,Gene  10 ,0,no regulation
Gene  2 ,Gene  11 ,0,no regulation
Gene  2 ,Gene  12 ,0,no regulation
Gene  2 ,Gene  13 ,0,no regulation
Gene  2 ,Gene  14 ,0,no regulation
Gene  2 ,Gene  15 ,0,no regulation
Gene  3 ,Gene  1 ,0,no regulation
Gene  3 ,Gene  3 ,0,no regulation
Gene  3 ,Gene  4 ,0,no regulation
Gene  3 ,Gene  5 ,0,no regulation
Gene  3 ,Gene  6 ,0,no regulation
Gene  3 ,Gene  7 ,0,no regulation
Gene  3 ,Gene  8 ,0,no regulation
Gene  3 ,Gene  9 ,0,no regulation
Gene  3 ,Gene  10 ,0,no regulation
Gene  3 ,Gene  11 ,0,no regulation
Gene  3 ,Gene  12 ,0,no regulation
Gene  3 ,Gene  13 ,0,no regulation
Gene  3 ,Gene  14 ,0,no regulation
Gene  3 ,Gene  15 ,0,no regulation
Gene  3 ,Gene  16 ,0,no regulation
Gene  4 ,Gene  1 ,0,no regulation
Gene  4 ,Gene  4 ,0,no regulation
Gene  4 ,Gene  5 ,0,no regulation
Gene  4 ,Gene  6 ,0,no regulation
Gene  4 ,Gene  7 ,0,no regulation
Gene  4 ,Gene  8 ,0,no regulation
Gene  4 ,Gene  9 ,0,no regulation
Gene  4 ,Gene  10 ,0,no regulation
Gene  4 ,Gene  11 ,0,no regulation
Gene  4 ,Gene  12 ,0,no regulation
Gene  4 ,Gene  13 ,0,no regulation
Gene  4 ,Gene  14 ,0,no regulation
Gene  4 ,Gene  15 ,0,no regulation
Gene  4 ,Gene  16 ,0,no regulation
Gene  4 ,Gene  17 ,0,no regulation
Gene  5 ,Gene  1 ,0,no regulation
Gene  5 ,Gene  5 ,0,no regulation
Gene  5 ,Gene  7 ,0,no regulation
Gene  5 ,Gene  8 ,0,no regulation
Gene  5 ,Gene  9 ,0,no regulation
Gene  5 ,Gene  10 ,0,no regulation
Gene  5 ,Gene  11 ,0,no regulation
Gene  5 ,Gene  12 ,0,no regulation
Gene  5 ,Gene  13 ,0,no regulation
Gene  5 ,Gene  14 ,0,no regulation
Gene  5 ,Gene  15 ,0,no regulation
Gene  5 ,Gene  16 ,0,no regulation
Gene  5 ,Gene  17 ,0,no regulation
Gene  6 ,Gene  1 ,0,no regulation
Gene  6 ,Gene  6 ,0,no regulation
Gene  6 ,Gene  7 ,0,no regulation
Gene  6 ,Gene  8 ,0,no regulation
Gene  6 ,Gene  9 ,0,no regulation
Gene  6 ,Gene  10 ,0,no regulation
Gene  6 ,Gene  11 ,0,no regulation
Gene  6 ,Gene  12 ,0,no regulation
Gene  6 ,Gene  13 ,0,no regulation
Gene  6 ,Gene  14 ,0,no regulation
Gene  6 ,Gene  15 ,0,no regulation
Gene  6 ,Gene  16 ,0,no regulation
Gene  6 ,Gene  17 ,0,no regulation
Gene  6 ,Gene  18 ,0,no regulation
Gene  7 ,Gene  1 ,0,no regulation
Gene  7 ,Gene  2 ,0,no regulation
Gene  7 ,Gene  7 ,0,no regulation
Gene  7 ,Gene  8 ,0,no regulation
Gene  7 ,Gene  9 ,0,no regulation
Gene  7 ,Gene  10 ,0,no regulation
Gene  7 ,Gene  11 ,0,no regulation
Gene  7 ,Gene  12 ,0,no regulation
Gene  7 ,Gene  13 ,0,no regulation
Gene  7 ,Gene  14 ,0,no regulation
Gene  7 ,Gene  15 ,0,no regulation
Gene  7 ,Gene  16 ,0,no regulation
Gene  7 ,Gene  17 ,0,no regulation
Gene  7 ,Gene  18 ,0,no regulation
Gene  8 ,Gene  1 ,0,no regulation
Gene  8 ,Gene  2 ,0,no regulation
Gene  8 ,Gene  7 ,0,no regulation
Gene  8 ,Gene  8 ,0,no regulation
Gene  8 ,Gene  9 ,0,no regulation
Gene  8 ,Gene  10 ,0,no regulation
Gene  8 ,Gene  11 ,0,no regulation
Gene  8 ,Gene  12 ,0,no regulation
Gene  8 ,Gene  13 ,0,no regulation
Gene  8 ,Gene  14 ,0,no regulation
Gene  8 ,Gene  15 ,0,no regulation
Gene  8 ,Gene  16 ,0,no regulation
Gene  8 ,Gene  17 ,0,no regulation
Gene  8 ,Gene  18 ,0,no regulation
Gene  9 ,Gene  1 ,0,no regulation
Gene  9 ,Gene  2 ,0,no regulation
Gene  9 ,Gene  7 ,0,no regulation
Gene  9 ,Gene  8 ,0,no regulation
Gene  9 ,Gene  9 ,0,no regulation
Gene  9 ,Gene  10 ,0,no regulation
Gene  9 ,Gene  11 ,0,no regulation
Gene  9 ,Gene  13 ,0,no regulation
Gene  9 ,Gene  14 ,0,no regulation
Gene  9 ,Gene  15 ,0,no regulation
Gene  9 ,Gene  16 ,0,no regulation
Gene  9 ,Gene  17 ,0,no regulation
Gene  9 ,Gene  18 ,0,no regulation
Gene  10 ,Gene  2 ,0,no regulation
Gene  10 ,Gene  10 ,0,no regulation
Gene  10 ,Gene  15 ,0,no regulation
Gene  10 ,Gene  16 ,0,no regulation
Gene  10 ,Gene  17 ,0,no regulation
Gene  10 ,Gene  18 ,0,no regulation
Gene  11 ,Gene  11 ,0,no regulation
Gene  12 ,Gene  12 ,0,no regulation
Gene  13 ,Gene  2 ,0,no regulation
Gene  13 ,Gene  3 ,0,no regulation
Gene  13 ,Gene  4 ,0,no regulation
Gene  13 ,Gene  6 ,0,no regulation
Gene  13 ,Gene  13 ,0,no regulation
Gene  13 ,Gene  14 ,0,no regulation
Gene  13 ,Gene  15 ,0,no regulation
Gene  13 ,Gene  16 ,0,no regulation
Gene  13 ,Gene  17 ,0,no regulation
Gene  13 ,Gene  18 ,0,no regulation
Gene  14 ,Gene  1 ,0,no regulation
Gene  14 ,Gene  2 ,0,no regulation
Gene  14 ,Gene  3 ,0,no regulation
Gene  14 ,Gene  4 ,0,no regulation
Gene  14 ,Gene  5 ,0,no regulation
Gene  14 ,Gene  6 ,0,no regulation
Gene  14 ,Gene  7 ,0,no regulation
Gene  14 ,Gene  14 ,0,no regulation
Gene  14 ,Gene  15 ,0,no regulation
Gene  14 ,Gene  16 ,0,no regulation
Gene  14 ,Gene  17 ,0,no regulation
Gene  14 ,Gene  18 ,0,no regulation
Gene  15 ,Gene  1 ,0,no regulation
Gene  15 ,Gene  2 ,0,no regulation
Gene  15 ,Gene  3 ,0,no regulation
Gene  15 ,Gene  4 ,0,no regulation
Gene  15 ,Gene  5 ,0,no regulation
Gene  15 ,Gene  6 ,0,no regulation
Gene  15 ,Gene  7 ,0,no regulation
Gene  15 ,Gene  8 ,0,no regulation
Gene  15 ,Gene  9 ,0,no regulation
Gene  15 ,Gene  10 ,0,no regulation
Gene  15 ,Gene  11 ,0,no regulation
Gene  15 ,Gene  12 ,0,no regulation
Gene  15 ,Gene  15 ,0,no regulation
Gene  15 ,Gene  16 ,0,no regulation
Gene  15 ,Gene  17 ,0,no regulation
Gene  15 ,Gene  18 ,0,no regulation
Gene  16 ,Gene  1 ,0,no regulation
Gene  16 ,Gene  2 ,0,no regulation
Gene  16 ,Gene  3 ,0,no regulation
Gene  16 ,Gene  4 ,0,no regulation
Gene  16 ,Gene  5 ,0,no regulation
Gene  16 ,Gene  6 ,0,no regulation
Gene  16 ,Gene  7 ,0,no regulation
Gene  16 ,Gene  8 ,0,no regulation
Gene  16 ,Gene  9 ,0,no regulation
Gene  16 ,Gene  10 ,0,no regulation
Gene  16 ,Gene  11 ,0,no regulation
Gene  16 ,Gene  12 ,0,no regulation
Gene  16 ,Gene  13 ,0,no regulation
Gene  16 ,Gene  16 ,0,no regulation
Gene  16 ,Gene  17 ,0,no regulation
Gene  16 ,Gene  18 ,0,no regulation
Gene  17 ,Gene  1 ,0,no regulation
Gene  17 ,Gene  2 ,0,no regulation
Gene  17 ,Gene  3 ,0,no regulation
Gene  17 ,Gene  4 ,0,no regulation
Gene  17 ,Gene  5 ,0,no regulation
Gene  17 ,Gene  6 ,0,no regulation
Gene  17 ,Gene  8 ,0,no regulation
Gene  17 ,Gene  9 ,0,no regulation
Gene  17 ,Gene  10 ,0,no regulation
Gene  17 ,Gene  11 ,0,no regulation
Gene  17 ,Gene  12 ,0,no regulation
Gene  17 ,Gene  13 ,0,no regulation
Gene  17 ,Gene  14 ,0,no regulation
Gene  17 ,Gene  17 ,0,no regulation
Gene  17 ,Gene  18 ,0,no regulation
Gene  18 ,Gene  1 ,0,no regulation
Gene  18 ,Gene  2 ,0,no regulation
Gene  18 ,Gene  3 ,0,no regulation
Gene  18 ,Gene  4 ,0,no regulation
Gene  18 ,Gene  5 ,0,no regulation
Gene  18 ,Gene  6 ,0,no regulation
Gene  18 ,Gene  8 ,0,no regulation
Gene  18 ,Gene  10 ,0,no regulation
Gene  18 ,Gene  11 ,0,no regulation
Gene  18 ,Gene  12 ,0,no regulation
Gene  18 ,Gene  13 ,0,no regulation
Gene  18 ,Gene  14 ,0,no regulation
Gene  18 ,Gene  15 ,0,no regulation
Gene  18 ,Gene  18 ,0,no regulation
