,PseudoTime1,PseudoTime2,PseudoTime3
E13_38,0.04654,NA,NA
E672_688,0.86415,NA,NA
E756_223,0.27925,NA,NA
E709_166,0.20755,NA,NA
E630_668,NA,0.83899,NA
E965_321,NA,0.40252,NA
E594_366,NA,NA,0.45912
E687_214,NA,0.26792,NA
E177_323,NA,NA,0.40503
E818_171,0.21384,NA,NA
E787_18,0.02138,NA,NA
E441_584,0.73333,NA,NA
E937_666,NA,NA,0.83648
E557_417,NA,0.52327,NA
E289_669,0.84025,NA,NA
E588_278,NA,NA,0.34843
E232_403,NA,NA,0.50566
E44_503,0.63145,NA,NA
E502_39,NA,0.0478,NA
E416_224,0.2805,NA,NA
E130_268,NA,NA,0.33585
E583_682,NA,0.8566,NA
E96_634,NA,NA,0.79623
E931_163,NA,NA,0.20377
E206_52,NA,NA,0.06415
E365_379,0.47547,NA,NA
E399_608,0.76352,NA,NA
E387_183,NA,NA,0.22893
E396_157,0.19623,NA,NA
E679_119,NA,0.14843,NA
E789_393,NA,NA,0.49308
E769_722,NA,0.90692,NA
E728_711,0.89308,NA,NA
E419_345,0.4327,NA,NA
E781_565,NA,0.70943,NA
E720_215,0.26918,NA,NA
E258_694,NA,NA,0.8717
E659_618,NA,NA,0.7761
E317_552,0.69308,NA,NA
E584_169,NA,0.21132,NA
E976_72,NA,NA,0.08931
E717_336,NA,NA,0.42138
E827_44,NA,0.05409,NA
E884_342,NA,NA,0.42893
E87_457,0.57358,NA,NA
E217_697,NA,NA,0.87547
E574_172,0.21509,NA,NA
E840_353,NA,0.44277,NA
E308_499,NA,NA,0.62642
E425_45,NA,0.05535,NA
E778_19,NA,NA,0.02264
E94_401,NA,NA,0.50314
E688_432,NA,0.54214,NA
E364_123,NA,NA,0.15346
E940_460,NA,NA,0.57736
E237_255,0.3195,NA,NA
E803_168,0.21006,NA,NA
E810_107,NA,0.13333,NA
E468_17,NA,NA,0.02013
E37_747,NA,NA,0.93836
E203_603,NA,0.75723,NA
E154_383,NA,NA,0.4805
E545_362,NA,NA,0.45409
E792_436,0.54717,NA,NA
E366_588,0.73836,NA,NA
E283_406,NA,0.50943,NA
E579_488,NA,0.61258,NA
E318_102,NA,NA,0.12704
E230_21,0.02516,NA,NA
E863_21,NA,NA,0.02516
E356_439,NA,0.55094,NA
E462_642,NA,0.80629,NA
E327_185,NA,NA,0.23145
E101_736,NA,0.92453,NA
E142_624,0.78365,NA,NA
E836_396,0.49686,NA,NA
E561_546,NA,NA,0.68553
E132_515,NA,0.64654,NA
E233_761,0.95597,NA,NA
E229_208,NA,NA,0.26038
E814_224,NA,NA,0.2805
E332_271,0.33962,NA,NA
E307_323,NA,NA,0.40503
E692_158,0.19748,NA,NA
E887_146,0.18239,NA,NA
E806_69,0.08553,NA,NA
E4_735,0.92327,NA,NA
E628_469,NA,0.58868,NA
E935_759,0.95346,NA,NA
E141_355,NA,NA,0.44528
E501_715,0.89811,NA,NA
E830_690,NA,0.86667,NA
E477_19,0.02264,NA,NA
E799_203,NA,NA,0.25409
E540_46,0.0566,NA,NA
E743_222,NA,0.27799,NA
E736_452,NA,NA,0.5673
E102_81,0.10063,NA,NA
E587_311,0.38994,NA,NA
E759_110,0.13711,NA,NA
E617_274,0.3434,NA,NA
E795_70,NA,0.08679,NA
E973_599,0.7522,NA,NA
E531_76,0.09434,NA,NA
E627_146,NA,NA,0.18239
E374_622,NA,NA,0.78113
E401_636,NA,NA,0.79874
E259_47,NA,NA,0.05786
E847_732,NA,NA,0.9195
E344_78,NA,NA,0.09686
E922_149,NA,0.18616,NA
E517_205,NA,NA,0.2566
E80_485,NA,0.60881,NA
E271_395,NA,0.4956,NA
E486_72,NA,NA,0.08931
E27_270,0.33836,NA,NA
E31_105,NA,0.13082,NA
E900_15,NA,NA,0.01761
E611_304,NA,0.38113,NA
E797_494,NA,0.62013,NA
E134_380,NA,NA,0.47673
E949_239,NA,NA,0.29937
E473_177,0.22138,NA,NA
E104_417,NA,0.52327,NA
E550_613,NA,NA,0.76981
E691_317,0.39748,NA,NA
E913_58,0.0717,NA,NA
E955_313,0.39245,NA,NA
E68_301,0.37736,NA,NA
E18_321,NA,0.40252,NA
E252_116,NA,NA,0.14465
E245_714,NA,0.89686,NA
E968_578,0.72579,NA,NA
E168_324,0.40629,NA,NA
E689_589,NA,0.73962,NA
E361_643,NA,0.80755,NA
E495_485,NA,0.60881,NA
E992_296,0.37107,NA,NA
E466_321,NA,0.40252,NA
E962_71,NA,0.08805,NA
E607_695,NA,NA,0.87296
E286_58,0.0717,NA,NA
E284_631,NA,NA,0.79245
E837_321,NA,0.40252,NA
E383_97,NA,0.12075,NA
E497_123,0.15346,NA,NA
E576_122,0.1522,NA,NA
E35_282,NA,0.35346,NA
E511_92,0.11447,NA,NA
E816_184,NA,0.23019,NA
E528_336,NA,0.42138,NA
E85_582,0.73082,NA,NA
E483_401,NA,NA,0.50314
E802_350,NA,0.43899,NA
E834_38,NA,0.04654,NA
E776_444,NA,NA,0.55723
E161_245,0.30692,NA,NA
E654_491,NA,NA,0.61635
E256_381,NA,0.47799,NA
E181_790,NA,NA,0.99245
E445_608,0.76352,NA,NA
E491_175,0.21887,NA,NA
E681_795,NA,NA,0.99874
E941_20,NA,NA,0.0239
E886_132,NA,0.16478,NA
E72_510,NA,0.64025,NA
E917_57,0.07044,NA,NA
E620_628,0.78868,NA,NA
E650_595,0.74717,NA,NA
E384_229,NA,NA,0.28679
E854_752,NA,0.94465,NA
E205_324,NA,0.40629,NA
E522_321,NA,0.40252,NA
E123_310,NA,0.38868,NA
E380_436,NA,NA,0.54717
E849_566,NA,0.71069,NA
E324_433,NA,0.5434,NA
E832_119,NA,0.14843,NA
E90_261,NA,NA,0.32704
E524_441,0.55346,NA,NA
E740_116,NA,NA,0.14465
E633_794,NA,0.99748,NA
E454_769,NA,0.96604,NA
E753_445,0.55849,NA,NA
E282_552,NA,0.69308,NA
E690_42,NA,0.05157,NA
E57_555,0.69686,NA,NA
E204_307,NA,NA,0.38491
E281_779,NA,0.97862,NA
E443_690,0.86667,NA,NA
E929_163,0.20377,NA,NA
E667_454,0.56981,NA,NA
E14_312,NA,NA,0.39119
E788_603,NA,NA,0.75723
E488_168,0.21006,NA,NA
E568_749,NA,NA,0.94088
E313_139,NA,NA,0.17358
E351_432,0.54214,NA,NA
E29_334,0.41887,NA,NA
E378_576,NA,NA,0.72327
E66_380,NA,0.47673,NA
E420_177,0.22138,NA,NA
E376_409,NA,0.51321,NA
E255_95,0.11824,NA,NA
E455_88,NA,NA,0.10943
E199_601,NA,NA,0.75472
E314_459,NA,NA,0.5761
E820_525,NA,NA,0.65912
E105_133,NA,0.16604,NA
E261_385,NA,0.48302,NA
E581_622,NA,NA,0.78113
E920_575,NA,0.72201,NA
E136_712,NA,0.89434,NA
E250_446,NA,0.55975,NA
E45_752,NA,NA,0.94465
E392_302,0.37862,NA,NA
E585_518,NA,NA,0.65031
E93_713,0.8956,NA,NA
E330_543,NA,0.68176,NA
E735_1,NA,0.0,NA
E944_648,0.81384,NA,NA
E460_572,0.71824,NA,NA
E562_758,NA,0.9522,NA
E982_166,NA,NA,0.20755
E379_245,NA,0.30692,NA
E467_475,NA,0.59623,NA
E373_47,0.05786,NA,NA
E131_536,0.67296,NA,NA
E842_779,NA,NA,0.97862
E367_276,NA,0.34591,NA
E554_295,NA,NA,0.36981
E151_688,NA,NA,0.86415
E17_204,0.25535,NA,NA
E559_782,0.98239,NA,NA
E260_610,NA,0.76604,NA
E909_72,NA,NA,0.08931
E347_60,NA,NA,0.07421
E874_136,NA,0.16981,NA
E925_614,NA,NA,0.77107
E605_731,NA,0.91824,NA
E398_100,0.12453,NA,NA
E459_676,NA,0.84906,NA
E570_52,NA,NA,0.06415
E9_395,NA,0.4956,NA
E881_408,0.51195,NA,NA
E242_796,1.0,NA,NA
E613_40,NA,NA,0.04906
E124_18,NA,0.02138,NA
E0_603,NA,0.75723,NA
E762_560,NA,0.70314,NA
E844_441,NA,0.55346,NA
E981_216,NA,0.27044,NA
E831_671,0.84277,NA,NA
E434_32,0.03899,NA,NA
E54_97,NA,0.12075,NA
E88_64,NA,0.07925,NA
E527_430,NA,0.53962,NA
E456_584,NA,0.73333,NA
E410_483,0.60629,NA,NA
E49_547,NA,0.68679,NA
E503_786,NA,0.98742,NA
E265_87,0.10818,NA,NA
E614_240,NA,0.30063,NA
E951_245,NA,NA,0.30692
E415_524,0.65786,NA,NA
E137_789,NA,0.99119,NA
E983_710,NA,NA,0.89182
E773_117,NA,NA,0.14591
E793_384,NA,NA,0.48176
E987_3,0.00252,NA,NA
E608_742,NA,NA,0.93208
E103_195,NA,0.24403,NA
E739_686,0.86164,NA,NA
E521_498,NA,NA,0.62516
E83_465,NA,0.58365,NA
E564_671,0.84277,NA,NA
E164_619,NA,NA,0.77736
E156_387,0.48553,NA,NA
E520_531,NA,0.66667,NA
E745_34,NA,NA,0.04151
E246_752,0.94465,NA,NA
E686_795,0.99874,NA,NA
E784_707,NA,0.88805,NA
E523_342,0.42893,NA,NA
E200_646,0.81132,NA,NA
E146_149,NA,NA,0.18616
E888_120,NA,0.14969,NA
E499_534,NA,0.67044,NA
E626_28,0.03396,NA,NA
E648_200,NA,0.25031,NA
E381_516,NA,NA,0.6478
E934_559,NA,0.70189,NA
E673_31,0.03774,NA,NA
E326_101,NA,0.12579,NA
E727_671,NA,0.84277,NA
E138_261,0.32704,NA,NA
E202_111,NA,NA,0.13836
E755_522,0.65535,NA,NA
E746_600,NA,NA,0.75346
E53_245,NA,NA,0.30692
E372_239,NA,NA,0.29937
E300_257,NA,0.32201,NA
E172_712,NA,0.89434,NA
E20_320,NA,NA,0.40126
E354_293,NA,NA,0.3673
E696_757,NA,NA,0.95094
E92_284,NA,0.35597,NA
E719_414,NA,NA,0.5195
E642_567,NA,NA,0.71195
E839_636,NA,NA,0.79874
E591_458,0.57484,NA,NA
E658_790,NA,0.99245,NA
E337_14,NA,NA,0.01635
E451_134,NA,NA,0.1673
E980_297,NA,NA,0.37233
E660_362,NA,NA,0.45409
E125_733,0.92075,NA,NA
E264_2,0.00126,NA,NA
E682_239,NA,0.29937,NA
E370_165,0.20629,NA,NA
E315_45,0.05535,NA,NA
E908_38,NA,0.04654,NA
E800_345,NA,NA,0.4327
E972_121,NA,0.15094,NA
E635_424,NA,0.53208,NA
E565_576,NA,NA,0.72327
E765_37,NA,0.04528,NA
E215_454,NA,0.56981,NA
E382_553,NA,0.69434,NA
E431_651,NA,NA,0.81761
E82_39,NA,0.0478,NA
E294_634,0.79623,NA,NA
E895_209,NA,NA,0.26164
E333_776,NA,NA,0.97484
E350_569,NA,NA,0.71447
E346_579,0.72704,NA,NA
E273_294,NA,0.36855,NA
E121_304,NA,0.38113,NA
E779_26,NA,NA,0.03145
E450_486,0.61006,NA,NA
E589_17,NA,NA,0.02013
E243_123,0.15346,NA,NA
E675_715,NA,NA,0.89811
E24_311,NA,0.38994,NA
E287_313,0.39245,NA,NA
E824_435,NA,NA,0.54591
E127_60,NA,NA,0.07421
E12_712,NA,0.89434,NA
E933_428,NA,0.53711,NA
E826_437,NA,NA,0.54843
E637_711,NA,0.89308,NA
E988_651,0.81761,NA,NA
E546_67,0.08302,NA,NA
E272_528,0.66289,NA,NA
E30_322,0.40377,NA,NA
E986_20,NA,NA,0.0239
E201_255,0.3195,NA,NA
E325_159,NA,0.19874,NA
E950_291,NA,0.36478,NA
E257_58,0.0717,NA,NA
E117_720,0.9044,NA,NA
E220_701,NA,0.8805,NA
E771_409,NA,0.51321,NA
E1_15,NA,NA,0.01761
E995_11,0.01258,NA,NA
E926_1,NA,NA,0.0
E948_444,NA,NA,0.55723
E426_555,0.69686,NA,NA
E153_536,NA,0.67296,NA
E805_167,NA,0.20881,NA
E555_425,0.53333,NA,NA
E519_549,NA,0.68931,NA
E705_709,NA,0.89057,NA
E668_605,0.75975,NA,NA
E190_590,0.74088,NA,NA
E235_275,NA,0.34465,NA
E70_476,0.59748,NA,NA
E515_692,NA,0.86918,NA
E249_239,0.29937,NA,NA
E145_781,0.98113,NA,NA
E79_636,NA,NA,0.79874
E59_683,NA,0.85786,NA
E510_116,NA,NA,0.14465
E974_79,NA,0.09811,NA
E791_321,0.40252,NA,NA
E452_713,0.8956,NA,NA
E306_590,NA,NA,0.74088
E957_592,NA,0.7434,NA
E371_506,NA,NA,0.63522
E15_463,NA,0.58113,NA
E572_26,NA,NA,0.03145
E280_13,NA,0.01509,NA
E505_322,NA,NA,0.40377
E414_560,0.70314,NA,NA
E770_68,NA,NA,0.08428
E116_307,0.38491,NA,NA
E197_290,NA,NA,0.36352
E412_398,0.49937,NA,NA
E772_547,NA,NA,0.68679
E480_453,NA,0.56855,NA
E912_143,0.17862,NA,NA
E684_80,0.09937,NA,NA
E394_496,NA,0.62264,NA
E226_343,0.43019,NA,NA
E812_547,NA,NA,0.68679
E551_113,0.14088,NA,NA
E703_681,NA,0.85535,NA
E548_498,0.62516,NA,NA
E7_580,0.7283,NA,NA
E470_601,0.75472,NA,NA
E61_747,NA,0.93836,NA
E961_640,NA,0.80377,NA
E600_581,0.72956,NA,NA
E305_189,NA,0.23648,NA
E567_596,NA,NA,0.74843
E639_353,NA,NA,0.44277
E604_652,0.81887,NA,NA
E767_92,NA,NA,0.11447
E422_665,NA,NA,0.83522
E340_80,0.09937,NA,NA
E513_310,0.38868,NA,NA
E695_411,0.51572,NA,NA
E248_234,0.29308,NA,NA
E62_745,0.93585,NA,NA
E465_181,NA,NA,0.22642
E868_567,0.71195,NA,NA
E811_41,NA,0.05031,NA
E516_537,0.67421,NA,NA
E747_729,NA,NA,0.91572
E970_449,0.56352,NA,NA
E580_706,NA,0.88679,NA
E897_70,NA,NA,0.08679
E512_199,0.24906,NA,NA
E320_10,NA,NA,0.01132
E353_626,NA,NA,0.78616
E163_353,0.44277,NA,NA
E707_114,NA,NA,0.14214
E857_566,0.71069,NA,NA
E566_692,0.86918,NA,NA
E504_472,NA,NA,0.59245
E81_248,NA,0.31069,NA
E339_701,NA,NA,0.8805
E449_80,NA,NA,0.09937
E447_370,NA,0.46415,NA
E143_716,NA,0.89937,NA
E440_490,0.61509,NA,NA
E683_710,NA,0.89182,NA
E375_565,0.70943,NA,NA
E276_351,NA,0.44025,NA
E207_88,NA,NA,0.10943
E645_12,NA,NA,0.01384
E943_657,0.82516,NA,NA
E852_147,NA,0.18365,NA
E97_60,NA,NA,0.07421
E432_419,NA,0.52579,NA
E78_326,0.40881,NA,NA
E846_514,NA,0.64528,NA
E777_786,0.98742,NA,NA
E871_470,0.58994,NA,NA
E98_343,NA,0.43019,NA
E471_274,0.3434,NA,NA
E475_250,NA,0.31321,NA
E990_664,NA,0.83396,NA
E140_132,NA,0.16478,NA
E298_279,NA,NA,0.34969
E302_269,0.33711,NA,NA
E75_344,0.43145,NA,NA
E157_548,NA,0.68805,NA
E866_476,0.59748,NA,NA
E208_312,NA,NA,0.39119
E86_720,NA,NA,0.9044
E641_277,NA,NA,0.34717
E194_772,NA,NA,0.96981
E636_624,0.78365,NA,NA
E428_187,NA,0.23396,NA
E758_56,NA,0.06918,NA
E155_733,0.92075,NA,NA
E663_384,NA,0.48176,NA
E310_204,NA,0.25535,NA
E963_278,NA,NA,0.34843
E780_419,NA,0.52579,NA
E701_688,NA,NA,0.86415
E128_189,NA,0.23648,NA
E860_352,NA,0.44151,NA
E910_228,NA,NA,0.28553
E437_22,0.02642,NA,NA
E786_514,NA,0.64528,NA
E647_526,0.66038,NA,NA
E661_6,0.00629,NA,NA
E685_226,NA,NA,0.28302
E496_567,NA,NA,0.71195
E845_105,NA,0.13082,NA
E699_722,NA,NA,0.90692
E439_205,NA,0.2566,NA
E507_261,0.32704,NA,NA
E464_321,NA,0.40252,NA
E342_435,NA,NA,0.54591
E599_65,NA,NA,0.0805
E113_14,NA,0.01635,NA
E702_347,NA,NA,0.43522
E357_476,NA,NA,0.59748
E472_680,NA,NA,0.85409
E135_683,NA,NA,0.85786
E42_377,NA,0.47296,NA
E573_198,0.2478,NA,NA
E133_3,NA,NA,0.00252
E100_289,NA,NA,0.36226
E341_209,0.26164,NA,NA
E549_398,0.49937,NA,NA
E750_623,0.78239,NA,NA
E967_457,NA,NA,0.57358
E582_76,NA,NA,0.09434
E91_103,0.1283,NA,NA
E397_361,NA,0.45283,NA
E749_648,NA,NA,0.81384
E960_541,NA,NA,0.67925
E417_681,NA,NA,0.85535
E40_315,0.39497,NA,NA
E657_184,NA,NA,0.23019
E34_362,NA,0.45409,NA
E729_605,NA,0.75975,NA
E5_666,0.83648,NA,NA
E923_8,NA,0.00881,NA
E119_640,NA,0.80377,NA
E274_326,NA,0.40881,NA
E60_91,NA,0.11321,NA
E966_663,0.8327,NA,NA
E476_502,NA,0.63019,NA
E162_696,0.87421,NA,NA
E783_692,NA,0.86918,NA
E433_436,NA,NA,0.54717
E277_704,NA,NA,0.88428
E544_568,NA,0.71321,NA
E629_27,NA,NA,0.0327
E47_528,NA,NA,0.66289
E835_763,0.95849,NA,NA
E95_592,NA,0.7434,NA
E538_248,NA,NA,0.31069
E112_56,0.06918,NA,NA
E391_562,NA,0.70566,NA
E669_532,0.66792,NA,NA
E526_184,NA,0.23019,NA
E358_552,NA,0.69308,NA
E231_95,0.11824,NA,NA
E619_773,NA,0.97107,NA
E10_476,0.59748,NA,NA
E385_116,NA,NA,0.14465
E711_193,0.24151,NA,NA
E423_463,0.58113,NA,NA
E149_639,NA,NA,0.80252
E595_389,NA,0.48805,NA
E754_480,NA,0.60252,NA
E808_544,0.68302,NA,NA
E924_81,NA,NA,0.10063
E244_749,NA,NA,0.94088
E6_72,NA,0.08931,NA
E829_492,NA,NA,0.61761
E721_312,NA,0.39119,NA
E159_145,NA,0.18113,NA
E368_537,NA,NA,0.67421
E958_752,NA,0.94465,NA
E841_778,NA,0.97736,NA
E170_514,0.64528,NA,NA
E715_318,NA,0.39874,NA
E500_418,NA,0.52453,NA
E892_560,NA,NA,0.70314
E861_716,NA,NA,0.89937
E295_562,NA,0.70566,NA
E656_53,0.06541,NA,NA
E43_244,0.30566,NA,NA
E801_392,NA,NA,0.49182
E285_135,0.16855,NA,NA
E833_387,0.48553,NA,NA
E189_654,0.82138,NA,NA
E953_193,NA,NA,0.24151
E680_89,0.11069,NA,NA
E76_181,0.22642,NA,NA
E457_413,NA,0.51824,NA
E870_257,NA,NA,0.32201
E179_509,0.63899,NA,NA
E713_163,NA,NA,0.20377
E856_599,0.7522,NA,NA
E927_120,NA,NA,0.14969
E734_269,NA,0.33711,NA
E187_28,0.03396,NA,NA
E297_119,0.14843,NA,NA
E120_12,0.01384,NA,NA
E22_181,NA,NA,0.22642
E225_467,NA,0.58616,NA
E23_119,NA,0.14843,NA
E623_525,NA,NA,0.65912
E890_49,NA,NA,0.06038
E914_461,0.57862,NA,NA
E723_163,NA,NA,0.20377
E539_509,NA,NA,0.63899
E254_156,NA,0.19497,NA
E825_168,NA,0.21006,NA
E865_500,NA,0.62767,NA
E823_111,0.13836,NA,NA
E880_448,NA,NA,0.56226
E610_254,0.31824,NA,NA
E603_790,NA,0.99245,NA
E621_546,0.68553,NA,NA
E547_213,NA,0.26667,NA
E56_589,0.73962,NA,NA
E270_360,NA,NA,0.45157
E959_792,0.99497,NA,NA
E761_510,NA,0.64025,NA
E238_293,0.3673,NA,NA
E498_715,NA,0.89811,NA
E338_435,NA,0.54591,NA
E409_141,0.1761,NA,NA
E700_123,0.15346,NA,NA
E969_272,NA,NA,0.34088
E267_621,NA,0.77987,NA
E463_761,NA,0.95597,NA
E869_22,NA,0.02642,NA
E148_95,NA,NA,0.11824
E418_695,NA,0.87296,NA
E575_709,NA,0.89057,NA
E221_418,NA,0.52453,NA
E706_239,NA,NA,0.29937
E553_546,NA,NA,0.68553
E336_483,0.60629,NA,NA
E435_674,NA,0.84654,NA
E461_793,NA,0.99623,NA
E71_499,0.62642,NA,NA
E947_541,0.67925,NA,NA
E107_151,NA,0.18868,NA
E558_164,0.20503,NA,NA
E405_310,NA,0.38868,NA
E129_793,NA,NA,0.99623
E442_525,NA,0.65912,NA
E348_71,NA,0.08805,NA
E84_358,NA,NA,0.44906
E738_225,0.28176,NA,NA
E655_265,0.33208,NA,NA
E530_85,NA,NA,0.10566
E946_6,NA,NA,0.00629
E985_206,0.25786,NA,NA
E916_284,NA,0.35597,NA
E32_97,NA,NA,0.12075
E51_40,NA,0.04906,NA
E58_552,0.69308,NA,NA
E904_657,NA,0.82516,NA
E722_487,0.61132,NA,NA
E853_234,NA,0.29308,NA
E50_536,0.67296,NA,NA
E525_340,0.42642,NA,NA
E606_589,0.73962,NA,NA
E932_429,NA,0.53836,NA
E236_456,NA,NA,0.57233
E228_771,0.96855,NA,NA
E712_438,NA,0.54969,NA
E653_437,NA,0.54843,NA
E247_366,0.45912,NA,NA
E144_423,NA,NA,0.53082
E485_367,NA,NA,0.46038
E552_295,NA,0.36981,NA
E533_765,NA,NA,0.96101
E222_520,0.65283,NA,NA
E851_736,NA,NA,0.92453
E175_419,NA,0.52579,NA
E807_275,0.34465,NA,NA
E891_329,NA,NA,0.41258
E195_582,0.73082,NA,NA
E174_595,0.74717,NA,NA
E536_471,NA,0.59119,NA
E481_417,NA,0.52327,NA
E724_264,NA,0.33082,NA
E977_347,0.43522,NA,NA
E822_259,NA,NA,0.32453
E716_366,NA,NA,0.45912
E429_378,NA,NA,0.47421
E804_642,NA,0.80629,NA
E903_233,0.29182,NA,NA
E345_760,NA,0.95472,NA
E218_493,0.61887,NA,NA
E676_34,0.04151,NA,NA
E843_24,0.02893,NA,NA
E954_133,0.16604,NA,NA
E288_790,0.99245,NA,NA
E122_12,0.01384,NA,NA
E479_244,NA,NA,0.30566
E882_348,0.43648,NA,NA
E63_363,NA,0.45535,NA
E817_105,NA,0.13082,NA
E180_88,NA,0.10943,NA
E508_523,NA,NA,0.6566
E304_14,NA,NA,0.01635
E999_271,NA,0.33962,NA
E757_282,NA,0.35346,NA
E993_142,NA,0.17736,NA
E634_793,NA,0.99623,NA
E592_243,NA,0.3044,NA
E275_781,0.98113,NA,NA
E775_13,NA,NA,0.01509
E359_651,0.81761,NA,NA
E482_146,NA,0.18239,NA
E638_278,NA,0.34843,NA
E593_690,NA,0.86667,NA
E889_407,NA,NA,0.51069
E643_317,NA,0.39748,NA
E185_311,0.38994,NA,NA
E219_720,0.9044,NA,NA
E911_331,NA,0.41509,NA
E64_473,NA,0.59371,NA
E741_567,NA,0.71195,NA
E646_773,NA,0.97107,NA
E493_498,NA,NA,0.62516
E329_472,0.59245,NA,NA
E109_767,0.96352,NA,NA
E65_586,0.73585,NA,NA
E828_493,0.61887,NA,NA
E596_648,NA,0.81384,NA
E883_686,NA,NA,0.86164
E964_620,0.77862,NA,NA
E876_98,NA,NA,0.12201
E652_181,NA,NA,0.22642
E39_105,0.13082,NA,NA
E875_634,NA,NA,0.79623
E291_73,NA,0.09057,NA
E413_651,0.81761,NA,NA
E996_709,NA,0.89057,NA
E186_154,NA,NA,0.19245
E400_76,NA,NA,0.09434
E612_445,NA,0.55849,NA
E390_600,NA,NA,0.75346
E731_171,NA,NA,0.21384
E785_786,NA,NA,0.98742
E945_182,0.22767,NA,NA
E165_72,NA,NA,0.08931
E33_701,NA,0.8805,NA
E478_290,0.36352,NA,NA
E698_739,NA,0.9283,NA
E848_703,0.88302,NA,NA
E227_64,0.07925,NA,NA
E535_441,0.55346,NA,NA
E859_51,NA,NA,0.06289
E69_573,0.7195,NA,NA
E490_454,NA,0.56981,NA
E651_423,NA,NA,0.53082
E321_334,0.41887,NA,NA
E494_791,0.99371,NA,NA
E867_456,NA,NA,0.57233
E815_209,NA,0.26164,NA
E693_266,NA,NA,0.33333
E618_177,NA,0.22138,NA
E928_71,0.08805,NA,NA
