,PseudoTime1,PseudoTime2,PseudoTime3
E611_717,NA,0.89837,NA
E60_465,NA,0.58218,NA
E521_403,NA,NA,0.50439
E445_298,0.37265,NA,NA
E90_157,NA,NA,0.19573
E99_794,NA,0.99498,NA
E375_357,0.44668,NA,NA
E537_494,0.61857,NA,NA
E350_30,NA,NA,0.03639
E436_223,0.27854,NA,NA
E685_768,NA,NA,0.96236
E609_559,NA,0.70013,NA
E810_504,NA,0.63112,NA
E361_307,NA,0.38394,NA
E226_232,0.28984,NA,NA
E214_451,0.56462,NA,NA
E372_192,NA,NA,0.23965
E365_615,0.77039,NA,NA
E946_508,NA,NA,0.63614
E740_588,NA,NA,0.73651
E911_514,NA,0.64366,NA
E818_253,0.31619,NA,NA
E958_614,NA,0.76913,NA
E475_702,NA,0.87955,NA
E67_523,NA,NA,0.65496
E905_581,NA,0.72773,NA
E229_414,NA,NA,0.51819
E753_139,0.17315,NA,NA
E18_589,NA,0.73777,NA
E893_401,NA,0.50188,NA
E854_55,NA,0.06775,NA
E615_497,NA,NA,0.62233
E966_432,0.54078,NA,NA
E263_206,0.25721,NA,NA
E135_318,NA,NA,0.39774
E460_458,0.5734,NA,NA
E774_708,0.88708,NA,NA
E441_745,0.9335,NA,NA
E202_220,NA,NA,0.27478
E279_748,0.93726,NA,NA
E511_410,0.51317,NA,NA
E34_262,NA,0.32748,NA
E675_786,NA,NA,0.98494
E367_356,NA,0.44542,NA
E691_294,0.36763,NA,NA
E194_353,NA,NA,0.44166
E640_610,NA,NA,0.76412
E24_636,NA,0.79674,NA
E141_626,NA,NA,0.78419
E70_79,0.09787,NA,NA
E213_241,NA,NA,0.30113
E334_143,NA,NA,0.17817
E132_206,NA,0.25721,NA
E936_270,0.33752,NA,NA
E806_207,0.25847,NA,NA
E483_589,NA,NA,0.73777
E115_471,NA,NA,0.58971
E234_229,NA,0.28607,NA
E360_206,0.25721,NA,NA
E461_221,NA,0.27604,NA
E969_67,NA,NA,0.08281
E719_281,NA,NA,0.35132
E979_795,NA,NA,0.99624
E394_618,NA,0.77415,NA
E195_266,0.3325,NA,NA
E731_247,NA,NA,0.30866
E754_299,NA,0.3739,NA
E801_51,NA,NA,0.06274
E47_643,NA,NA,0.80552
E793_402,NA,NA,0.50314
E335_175,0.21832,NA,NA
E190_504,0.63112,NA,NA
E790_750,0.93977,NA,NA
E264_778,0.97491,NA,NA
E749_550,NA,NA,0.68883
E80_16,NA,0.01882,NA
E764_572,NA,0.71644,NA
E785_418,NA,NA,0.52321
E275_792,0.99247,NA,NA
E285_232,0.28984,NA,NA
E766_462,NA,NA,0.57842
E555_175,0.21832,NA,NA
E733_190,NA,NA,0.23714
E471_270,0.33752,NA,NA
E422_101,NA,NA,0.12547
E309_711,0.89084,NA,NA
E843_192,0.23965,NA,NA
E635_602,NA,0.75408,NA
E121_157,NA,0.19573,NA
E393_103,0.12798,NA,NA
E642_21,NA,NA,0.02509
E583_792,NA,0.99247,NA
E346_720,0.90213,NA,NA
E52_137,NA,NA,0.17064
E847_284,NA,NA,0.35508
E722_474,0.59348,NA,NA
E46_788,NA,NA,0.98745
E129_663,NA,NA,0.83061
E227_233,0.29109,NA,NA
E327_423,NA,NA,0.52949
E762_669,NA,0.83814,NA
E26_504,NA,NA,0.63112
E536_379,NA,0.47428,NA
E871_223,0.27854,NA,NA
E895_36,NA,NA,0.04391
E925_602,NA,NA,0.75408
E117_383,0.4793,NA,NA
E970_554,0.69385,NA,NA
E29_338,0.42284,NA,NA
E900_420,NA,NA,0.52572
E573_374,0.46801,NA,NA
E681_337,NA,NA,0.42158
E748_599,NA,NA,0.75031
E879_698,0.87453,NA,NA
E257_704,0.88206,NA,NA
E403_624,0.78168,NA,NA
E539_719,NA,NA,0.90088
E679_349,NA,0.43664,NA
E30_543,0.68005,NA,NA
E98_585,NA,0.73275,NA
E340_318,0.39774,NA,NA
E492_41,0.05019,NA,NA
E242_268,0.33501,NA,NA
E484_450,NA,0.56336,NA
E465_123,NA,NA,0.15307
E662_671,0.84065,NA,NA
E112_76,0.0941,NA,NA
E745_346,NA,NA,0.43287
E490_239,NA,0.29862,NA
E562_235,NA,0.2936,NA
E668_544,0.6813,NA,NA
E300_668,NA,0.83689,NA
E944_7,0.00753,NA,NA
E248_260,0.32497,NA,NA
E513_175,0.21832,NA,NA
E287_15,0.01757,NA,NA
E830_468,NA,0.58595,NA
E497_176,0.21957,NA,NA
E547_455,NA,0.56964,NA
E387_158,NA,NA,0.19699
E158_629,NA,0.78795,NA
E559_548,0.68632,NA,NA
E664_10,0.01129,NA,NA
E351_586,0.734,NA,NA
E700_252,0.31493,NA,NA
E821_658,NA,0.82434,NA
E546_448,0.56085,NA,NA
E225_347,NA,0.43413,NA
E904_225,NA,0.28105,NA
E865_50,NA,0.06148,NA
E128_561,NA,0.70263,NA
E707_712,NA,NA,0.8921
E452_431,0.53952,NA,NA
E318_466,NA,NA,0.58344
E433_169,NA,NA,0.21079
E829_108,NA,NA,0.13425
E621_638,0.79925,NA,NA
E101_429,NA,0.53701,NA
E446_763,NA,NA,0.95609
E767_345,NA,NA,0.43162
E917_132,0.16437,NA,NA
E414_549,0.68758,NA,NA
E368_770,NA,NA,0.96487
E941_497,NA,NA,0.62233
E302_360,0.45044,NA,NA
E882_402,0.50314,NA,NA
E470_561,0.70263,NA,NA
E758_667,NA,0.83563,NA
E270_661,NA,NA,0.82811
E530_574,NA,NA,0.71895
E788_242,NA,NA,0.30238
E435_729,NA,0.91343,NA
E455_63,NA,NA,0.07779
E119_601,NA,0.75282,NA
E751_454,NA,NA,0.56838
E637_41,NA,0.05019,NA
E178_86,0.10665,NA,NA
E574_391,0.48934,NA,NA
E339_389,NA,NA,0.48683
E201_22,0.02635,NA,NA
E281_19,NA,0.02258,NA
E808_686,0.85947,NA,NA
E304_30,NA,NA,0.03639
E802_214,NA,0.26725,NA
E658_583,NA,0.73024,NA
E995_230,0.28733,NA,NA
E221_143,NA,0.17817,NA
E959_532,0.66625,NA,NA
E173_337,NA,0.42158,NA
E690_133,NA,0.16562,NA
E472_466,NA,NA,0.58344
E633_396,NA,0.49561,NA
E349_523,NA,0.65496,NA
E886_658,NA,0.82434,NA
E153_70,NA,0.08657,NA
E228_124,0.15433,NA,NA
E448_277,NA,NA,0.3463
E601_297,0.37139,NA,NA
E629_621,NA,NA,0.77792
E359_169,0.21079,NA,NA
E50_64,0.07905,NA,NA
E835_466,0.58344,NA,NA
E404_234,NA,NA,0.29235
E315_301,0.37641,NA,NA
E73_722,NA,0.90464,NA
E554_480,NA,NA,0.601
E382_605,NA,0.75784,NA
E126_546,NA,0.68381,NA
E453_98,NA,0.12171,NA
E617_128,0.15935,NA,NA
E953_729,NA,NA,0.91343
E142_342,0.42785,NA,NA
E855_689,NA,NA,0.86324
E154_675,NA,NA,0.84567
E220_372,NA,0.4655,NA
E708_53,0.06524,NA,NA
E649_437,NA,0.54705,NA
E219_60,0.07403,NA,NA
E253_593,NA,0.74279,NA
E358_767,NA,0.9611,NA
E706_697,NA,NA,0.87327
E651_30,NA,NA,0.03639
E676_72,0.08908,NA,NA
E269_759,NA,0.95107,NA
E411_106,0.13174,NA,NA
E463_515,NA,0.64492,NA
E23_469,NA,0.5872,NA
E549_435,0.54454,NA,NA
E438_260,NA,NA,0.32497
E427_541,NA,NA,0.67754
E853_468,NA,0.58595,NA
E897_88,NA,NA,0.10916
E19_380,NA,NA,0.47553
E842_201,NA,NA,0.25094
E100_245,NA,NA,0.30615
E906_302,0.37767,NA,NA
E645_702,NA,NA,0.87955
E373_24,0.02886,NA,NA
E698_35,NA,0.04266,NA
E331_514,NA,NA,0.64366
E726_83,NA,NA,0.10289
E848_72,0.08908,NA,NA
E686_286,0.35759,NA,NA
E648_105,NA,0.13049,NA
E118_612,0.76662,NA,NA
E218_200,0.24969,NA,NA
E550_607,NA,NA,0.76035
E632_85,NA,NA,0.1054
E605_189,NA,0.23588,NA
E665_573,NA,NA,0.71769
E310_370,NA,0.46299,NA
E578_314,0.39272,NA,NA
E571_9,NA,NA,0.01004
E307_260,NA,NA,0.32497
E198_373,0.46675,NA,NA
E638_412,NA,0.51568,NA
E481_543,NA,0.68005,NA
E891_10,NA,NA,0.01129
E205_491,NA,0.61481,NA
E400_532,NA,NA,0.66625
E498_86,NA,0.10665,NA
E291_308,NA,0.38519,NA
E769_538,NA,0.67378,NA
E819_355,0.44417,NA,NA
E330_14,NA,0.01631,NA
E208_651,NA,NA,0.81556
E858_551,0.69009,NA,NA
E17_369,0.46173,NA,NA
E903_312,0.39021,NA,NA
E626_467,0.58469,NA,NA
E960_547,NA,NA,0.68507
E311_581,NA,NA,0.72773
E168_189,0.23588,NA,NA
E593_347,NA,0.43413,NA
E413_412,0.51568,NA,NA
E650_722,0.90464,NA,NA
E623_173,NA,NA,0.21581
E902_740,NA,0.92723,NA
E1_292,NA,NA,0.36512
E532_776,NA,0.9724,NA
E544_137,NA,0.17064,NA
E426_372,0.4655,NA,NA
E69_736,0.92221,NA,NA
E701_36,NA,NA,0.04391
E826_719,NA,NA,0.90088
E569_70,NA,0.08657,NA
E786_555,NA,0.69511,NA
E775_619,NA,NA,0.77541
E666_665,NA,0.83312,NA
E856_148,0.18444,NA,NA
E565_430,NA,NA,0.53827
E694_708,NA,NA,0.88708
E180_320,NA,0.40025,NA
E923_211,NA,0.26349,NA
E671_628,0.7867,NA,NA
E428_767,NA,0.9611,NA
E608_513,NA,NA,0.64241
E86_612,NA,NA,0.76662
E298_204,NA,NA,0.25471
E736_33,NA,NA,0.04015
E572_453,NA,NA,0.56713
E66_243,NA,0.30364,NA
E838_589,0.73777,NA,NA
E55_727,NA,NA,0.91092
E246_212,0.26474,NA,NA
E992_647,0.81054,NA,NA
E500_397,NA,0.49686,NA
E443_307,0.38394,NA,NA
E644_708,NA,0.88708,NA
E968_211,0.26349,NA,NA
E469_595,NA,0.74529,NA
E499_686,NA,0.85947,NA
E167_182,0.2271,NA,NA
E780_392,NA,0.49059,NA
E515_791,NA,0.99122,NA
E768_676,0.84693,NA,NA
E410_751,0.94103,NA,NA
E420_242,0.30238,NA,NA
E336_690,0.86449,NA,NA
E156_759,0.95107,NA,NA
E424_271,NA,0.33877,NA
E337_646,NA,NA,0.80928
E325_747,NA,0.93601,NA
E815_417,NA,0.52196,NA
E876_123,NA,NA,0.15307
E967_500,NA,NA,0.6261
E870_146,NA,NA,0.18193
E822_5,NA,NA,0.00502
E145_15,0.01757,NA,NA
E816_606,NA,0.7591,NA
E974_22,NA,0.02635,NA
E49_242,NA,0.30238,NA
E918_8,NA,NA,0.00878
E261_703,NA,0.8808,NA
E531_536,0.67127,NA,NA
E343_272,0.34003,NA,NA
E312_649,NA,0.81305,NA
E756_370,0.46299,NA,NA
E406_244,NA,0.30489,NA
E240_100,NA,NA,0.12422
E800_548,NA,NA,0.68632
E493_689,NA,NA,0.86324
E105_560,NA,0.70138,NA
E376_292,NA,0.36512,NA
E181_266,NA,NA,0.3325
E825_329,NA,0.41154,NA
E479_784,NA,NA,0.98243
E362_72,0.08908,NA,NA
E797_548,NA,0.68632,NA
E152_585,NA,NA,0.73275
E459_587,NA,0.73526,NA
E383_212,NA,0.26474,NA
E10_61,0.07528,NA,NA
E804_493,NA,0.61731,NA
E657_519,NA,NA,0.64994
E541_172,NA,0.21455,NA
E160_718,NA,0.89962,NA
E329_249,0.31117,NA,NA
E655_477,0.59724,NA,NA
E237_606,0.7591,NA,NA
E418_404,NA,0.50565,NA
E680_533,0.6675,NA,NA
E371_168,NA,NA,0.20954
E16_655,NA,NA,0.82058
E709_37,0.04517,NA,NA
E570_141,NA,NA,0.17566
E130_536,NA,NA,0.67127
E354_641,NA,NA,0.80301
E200_168,0.20954,NA,NA
E131_569,0.71267,NA,NA
E62_49,0.06023,NA,NA
E952_21,0.02509,NA,NA
E938_685,0.85822,NA,NA
E868_177,0.22083,NA,NA
E912_165,0.20577,NA,NA
E92_171,NA,0.2133,NA
E877_729,0.91343,NA,NA
E516_551,0.69009,NA,NA
E83_482,NA,0.60351,NA
E72_587,NA,0.73526,NA
E320_558,NA,NA,0.69887
E545_447,NA,NA,0.5596
E137_329,NA,0.41154,NA
E631_553,NA,NA,0.6926
E577_461,0.57716,NA,NA
E4_31,0.03764,NA,NA
E224_108,0.13425,NA,NA
E606_376,0.47051,NA,NA
E696_196,NA,NA,0.24467
E717_631,NA,NA,0.79046
E157_223,NA,0.27854,NA
E590_308,0.38519,NA,NA
E385_74,NA,NA,0.09159
E188_445,NA,NA,0.55709
E299_474,NA,NA,0.59348
E13_762,0.95483,NA,NA
E109_613,0.76788,NA,NA
E249_533,0.6675,NA,NA
E41_458,NA,NA,0.5734
E449_535,NA,NA,0.67001
E97_74,NA,NA,0.09159
E124_784,NA,0.98243,NA
E558_146,0.18193,NA,NA
E880_672,NA,NA,0.84191
E984_343,NA,NA,0.42911
E930_526,0.65872,NA,NA
E301_238,0.29737,NA,NA
E784_521,NA,0.65245,NA
E429_60,NA,NA,0.07403
E134_586,NA,NA,0.734
E328_244,0.30489,NA,NA
E265_567,0.71016,NA,NA
E770_796,NA,NA,0.99749
E861_286,NA,NA,0.35759
E54_144,NA,0.17942,NA
E488_42,0.05144,NA,NA
E921_592,0.74153,NA,NA
E517_426,NA,NA,0.53325
E148_21,NA,NA,0.02509
E273_536,NA,0.67127,NA
E643_367,NA,0.45922,NA
E560_105,NA,NA,0.13049
E489_577,0.72271,NA,NA
E77_267,0.33375,NA,NA
E862_723,0.9059,NA,NA
E977_136,0.16939,NA,NA
E683_211,NA,0.26349,NA
E61_795,NA,0.99624,NA
E951_528,NA,NA,0.66123
E705_35,NA,0.04266,NA
E630_38,NA,0.04642,NA
E616_43,0.0527,NA,NA
E746_590,NA,NA,0.73902
E432_532,NA,0.66625,NA
E949_156,NA,NA,0.19448
E715_449,NA,0.56211,NA
E783_385,NA,0.48181,NA
E352_572,NA,0.71644,NA
E197_227,NA,NA,0.28356
E985_232,0.28984,NA,NA
E823_42,0.05144,NA,NA
E384_70,NA,NA,0.08657
E677_340,0.42535,NA,NA
E163_553,0.6926,NA,NA
E159_249,NA,0.31117,NA
E678_287,0.35885,NA,NA
E828_738,0.92472,NA,NA
E149_198,NA,NA,0.24718
E814_606,NA,NA,0.7591
E369_160,NA,NA,0.1995
E222_227,0.28356,NA,NA
E45_63,NA,NA,0.07779
E43_710,0.88959,NA,NA
E423_525,0.65747,NA,NA
E274_169,NA,0.21079,NA
E289_390,0.48808,NA,NA
E787_793,0.99373,NA,NA
E599_769,NA,NA,0.96361
E333_255,NA,NA,0.3187
E419_76,0.0941,NA,NA
E697_645,0.80803,NA,NA
E807_587,0.73526,NA,NA
E587_744,0.93225,NA,NA
E174_691,0.86575,NA,NA
E215_404,NA,0.50565,NA
E604_174,0.21706,NA,NA
E834_170,NA,0.21205,NA
E613_181,NA,NA,0.22585
E799_738,NA,NA,0.92472
E84_193,NA,NA,0.2409
E618_764,NA,0.95734,NA
E431_611,NA,NA,0.76537
E271_118,NA,0.1468,NA
E584_379,NA,0.47428,NA
E670_375,NA,0.46926,NA
E239_589,NA,0.73777,NA
E398_177,0.22083,NA,NA
E724_93,NA,0.11543,NA
E94_432,NA,NA,0.54078
E295_106,NA,0.13174,NA
E563_745,NA,NA,0.9335
E478_621,0.77792,NA,NA
E324_762,NA,0.95483,NA
E695_98,0.12171,NA,NA
E76_743,0.93099,NA,NA
E363_21,NA,0.02509,NA
E56_631,0.79046,NA,NA
E314_198,NA,NA,0.24718
E93_71,0.08783,NA,NA
E111_15,0.01757,NA,NA
E388_521,NA,0.65245,NA
E421_402,NA,0.50314,NA
E702_407,NA,NA,0.50941
E467_57,NA,0.07026,NA
E620_347,0.43413,NA,NA
E519_347,NA,0.43413,NA
E712_712,NA,0.8921,NA
E162_473,0.59222,NA,NA
E922_122,NA,0.15182,NA
E450_448,0.56085,NA,NA
E863_433,NA,NA,0.54203
E294_473,0.59222,NA,NA
E935_172,0.21455,NA,NA
E899_262,NA,0.32748,NA
E908_785,NA,0.98369,NA
E901_40,NA,NA,0.04893
E971_210,0.26223,NA,NA
E533_291,NA,NA,0.36386
E42_178,NA,0.22208,NA
E961_474,NA,0.59348,NA
E91_331,0.41405,NA,NA
E71_235,0.2936,NA,NA
E230_546,0.68381,NA,NA
E11_190,NA,0.23714,NA
E212_561,NA,NA,0.70263
E652_477,NA,NA,0.59724
E425_117,NA,0.14555,NA
E884_521,NA,NA,0.65245
E342_369,NA,NA,0.46173
E416_347,0.43413,NA,NA
E596_736,NA,0.92221,NA
E791_773,0.96863,NA,NA
E763_74,NA,0.09159,NA
E614_752,NA,0.94228,NA
E405_276,NA,0.34504,NA
E250_469,NA,0.5872,NA
E528_439,NA,0.54956,NA
E850_426,NA,0.53325,NA
E165_691,NA,NA,0.86575
E523_485,0.60728,NA,NA
E914_263,0.32873,NA,NA
E743_567,NA,0.71016,NA
E127_408,NA,NA,0.51066
E366_157,0.19573,NA,NA
E9_37,NA,0.04517,NA
E576_522,0.6537,NA,NA
E809_275,NA,0.34379,NA
E831_788,0.98745,NA,NA
E355_704,0.88206,NA,NA
E798_481,0.60226,NA,NA
E837_43,NA,0.0527,NA
E892_165,NA,NA,0.20577
E391_651,NA,0.81556,NA
E661_114,0.14178,NA,NA
E687_616,NA,0.77164,NA
E207_49,NA,NA,0.06023
E734_238,NA,0.29737,NA
E588_739,NA,NA,0.92597
E454_600,NA,0.75157,NA
E147_783,NA,0.98118,NA
E928_373,0.46675,NA,NA
E827_155,NA,0.19322,NA
E345_454,NA,0.56838,NA
E87_289,0.36136,NA,NA
E773_700,NA,NA,0.87704
E711_731,0.91593,NA,NA
E812_329,NA,NA,0.41154
E63_561,NA,0.70263,NA
E561_461,NA,NA,0.57716
E718_46,0.05646,NA,NA
E844_374,NA,0.46801,NA
E211_110,0.13676,NA,NA
E65_287,0.35885,NA,NA
E909_131,NA,NA,0.16311
E962_120,NA,0.14931,NA
E779_791,NA,NA,0.99122
E120_747,0.93601,NA,NA
E627_450,NA,NA,0.56336
E747_510,NA,NA,0.63864
E255_522,0.6537,NA,NA
E674_342,NA,NA,0.42785
E548_723,0.9059,NA,NA
E102_454,0.56838,NA,NA
E986_557,NA,NA,0.69762
E832_377,NA,0.47177,NA
E672_243,0.30364,NA,NA
E592_752,NA,0.94228,NA
E525_664,0.83187,NA,NA
E896_290,NA,NA,0.36261
E713_105,NA,NA,0.13049
E223_376,NA,NA,0.47051
E796_455,NA,0.56964,NA
E803_557,0.69762,NA,NA
E945_242,0.30238,NA,NA
E440_797,0.99875,NA,NA
E262_466,0.58344,NA,NA
E487_380,NA,NA,0.47553
E439_272,NA,0.34003,NA
E589_736,NA,NA,0.92221
E5_455,0.56964,NA,NA
E991_744,NA,NA,0.93225
E682_597,NA,0.7478,NA
E714_770,NA,NA,0.96487
E934_396,NA,0.49561,NA
E485_290,NA,NA,0.36261
E506_394,0.4931,NA,NA
E303_167,0.20828,NA,NA
E407_643,0.80552,NA,NA
E943_463,0.57967,NA,NA
E737_266,0.3325,NA,NA
E377_644,NA,0.80678,NA
E898_727,NA,NA,0.91092
E204_592,NA,NA,0.74153
E74_667,NA,0.83563,NA
E268_236,0.29486,NA,NA
E972_339,NA,0.42409,NA
E595_487,NA,0.60979,NA
E919_98,0.12171,NA,NA
E732_52,NA,NA,0.06399
E869_354,NA,0.44291,NA
E326_117,NA,0.14555,NA
E35_376,NA,0.47051,NA
E293_511,NA,0.6399,NA
E999_67,NA,0.08281,NA
E3_16,NA,NA,0.01882
E535_142,0.17691,NA,NA
E782_5,0.00502,NA,NA
E557_264,NA,0.32999,NA
E396_236,0.29486,NA,NA
E927_328,NA,NA,0.41029
E538_160,NA,NA,0.1995
E833_704,0.88206,NA,NA
E442_484,NA,0.60602,NA
E244_203,NA,NA,0.25345
E720_117,0.14555,NA,NA
E177_472,NA,NA,0.59097
E889_211,NA,NA,0.26349
E639_192,NA,NA,0.23965
E721_692,NA,0.867,NA
E210_593,NA,NA,0.74279
E907_603,NA,NA,0.75533
E473_393,0.49184,NA,NA
E122_797,0.99875,NA,NA
E186_545,NA,NA,0.68256
E415_27,0.03262,NA,NA
E277_596,NA,NA,0.74655
E881_770,0.96487,NA,NA
E585_257,NA,NA,0.3212
E950_264,NA,0.32999,NA
E322_777,NA,0.97365,NA
E619_583,NA,0.73024,NA
E553_51,NA,NA,0.06274
E824_160,NA,NA,0.1995
E659_286,NA,NA,0.35759
E171_547,NA,NA,0.68507
E771_548,NA,0.68632,NA
E729_608,NA,0.76161,NA
E795_586,NA,0.734,NA
E998_728,NA,0.91217,NA
E792_436,0.5458,NA,NA
E57_248,0.30991,NA,NA
E586_777,NA,0.97365,NA
E926_721,NA,NA,0.90339
E344_264,NA,NA,0.32999
E392_487,0.60979,NA,NA
E25_354,0.44291,NA,NA
E929_708,0.88708,NA,NA
E390_710,NA,NA,0.88959
E512_597,0.7478,NA,NA
E280_291,NA,0.36386,NA
E693_412,NA,NA,0.51568
E297_601,0.75282,NA,NA
E580_593,NA,0.74279,NA
E575_539,NA,0.67503,NA
E216_225,NA,NA,0.28105
E247_279,0.34881,NA,NA
E916_169,NA,0.21079,NA
E776_263,NA,NA,0.32873
E963_596,NA,NA,0.74655
E256_255,NA,0.3187,NA
E965_387,NA,0.48432,NA
E31_243,NA,0.30364,NA
E920_363,NA,0.4542,NA
E278_233,0.29109,NA,NA
E851_229,NA,NA,0.28607
E22_418,NA,NA,0.52321
E994_535,NA,0.67001,NA
E646_287,NA,0.35885,NA
E529_701,0.87829,NA,NA
E730_653,NA,0.81807,NA
E937_591,NA,NA,0.74028
E496_430,NA,NA,0.53827
E284_128,NA,NA,0.15935
E144_663,NA,NA,0.83061
E236_276,NA,NA,0.34504
E888_289,NA,0.36136,NA
E522_703,NA,0.8808,NA
E259_646,NA,NA,0.80928
E116_128,0.15935,NA,NA
E913_420,0.52572,NA,NA
E874_718,NA,0.89962,NA
E89_668,NA,0.83689,NA
E964_143,0.17817,NA,NA
E989_715,0.89586,NA,NA
E189_179,0.22334,NA,NA
E430_124,NA,0.15433,NA
E51_154,NA,0.19197,NA
E451_573,NA,NA,0.71769
E267_186,NA,0.23212,NA
E924_728,NA,NA,0.91217
E457_1,NA,0.0,NA
E755_622,0.77917,NA,NA
E476_676,NA,0.84693,NA
E123_243,NA,0.30364,NA
E357_462,NA,NA,0.57842
E282_311,NA,0.38896,NA
E468_217,NA,NA,0.27102
E956_128,0.15935,NA,NA
E36_25,0.03011,NA,NA
E308_383,NA,NA,0.4793
E526_517,NA,0.64743,NA
E386_602,NA,0.75408,NA
E82_368,NA,0.46048,NA
E88_635,NA,0.79548,NA
E48_454,0.56838,NA,NA
E663_233,NA,0.29109,NA
E444_491,0.61481,NA,NA
E741_672,NA,0.84191,NA
E206_686,NA,NA,0.85947
E669_420,0.52572,NA,NA
E140_391,NA,0.48934,NA
E542_638,0.79925,NA,NA
E32_278,NA,NA,0.34755
E437_508,0.63614,NA,NA
E957_442,NA,0.55332,NA
E997_699,NA,NA,0.87578
E233_63,0.07779,NA,NA
E138_505,0.63237,NA,NA
E612_222,NA,0.27729,NA
E107_403,NA,0.50439,NA
E603_117,NA,0.14555,NA
E564_86,0.10665,NA,NA
E993_559,NA,0.70013,NA
E723_533,NA,NA,0.6675
E857_532,0.66625,NA,NA
E852_140,NA,0.1744,NA
E750_764,0.95734,NA,NA
E987_659,0.8256,NA,NA
E183_484,NA,NA,0.60602
E582_510,NA,NA,0.63864
E636_126,0.15684,NA,NA
E172_242,NA,0.30238,NA
E507_579,0.72522,NA,NA
