SourceGENES,TargetGENES,Interaction,Edges
Gene  14 ,Gene  12 ,2.8011036532971e-36,activation/repression
Gene  9 ,Gene  4 ,2.54711633725034e-36,activation/repression
Gene  8 ,Gene  5 ,1.96273721799651e-36,activation/repression
Gene  8 ,Gene  3 ,1.74558765225286e-36,activation/repression
Gene  1 ,Gene  15 ,1.72680521329238e-36,activation/repression
Gene  1 ,Gene  16 ,1.59558772546311e-36,activation/repression
Gene  2 ,Gene  17 ,1.55972932830639e-36,activation/repression
Gene  18 ,Gene  1 ,1.22949697801965e-36,activation/repression
Gene  9 ,Gene  3 ,1.18858749146544e-36,activation/repression
Gene  9 ,Gene  5 ,1.10192817442767e-36,activation/repression
Gene  1 ,Gene  17 ,7.27162686342877e-37,activation/repression
Gene  10 ,Gene  4 ,7.23677747989173e-37,activation/repression
Gene  14 ,Gene  11 ,6.46446670270488e-37,activation/repression
Gene  10 ,Gene  5 ,5.07981879953532e-37,activation/repression
Gene  10 ,Gene  17 ,3.67240230165512e-37,activation/repression
Gene  10 ,Gene  12 ,2.7179438818386e-37,activation/repression
Gene  10 ,Gene  18 ,1.44340923133466e-37,activation/repression
Gene  7 ,Gene  6 ,7.43244070886701e-38,activation/repression
Gene  10 ,Gene  3 ,7.35358120426118e-38,activation/repression
Gene  1 ,Gene  14 ,5.61566981630338e-39,activation/repression
Gene  1 ,Gene  1 ,0,no regulation
Gene  1 ,Gene  2 ,0,no regulation
Gene  1 ,Gene  3 ,0,no regulation
Gene  1 ,Gene  4 ,0,no regulation
Gene  1 ,Gene  5 ,0,no regulation
Gene  1 ,Gene  6 ,0,no regulation
Gene  1 ,Gene  7 ,0,no regulation
Gene  1 ,Gene  8 ,0,no regulation
Gene  1 ,Gene  9 ,0,no regulation
Gene  1 ,Gene  10 ,0,no regulation
Gene  1 ,Gene  11 ,0,no regulation
Gene  1 ,Gene  12 ,0,no regulation
Gene  1 ,Gene  13 ,0,no regulation
Gene  1 ,Gene  18 ,0,no regulation
Gene  2 ,Gene  1 ,0,no regulation
Gene  2 ,Gene  2 ,0,no regulation
Gene  2 ,Gene  3 ,0,no regulation
Gene  2 ,Gene  4 ,0,no regulation
Gene  2 ,Gene  5 ,0,no regulation
Gene  2 ,Gene  6 ,0,no regulation
Gene  2 ,Gene  7 ,0,no regulation
Gene  2 ,Gene  8 ,0,no regulation
Gene  2 ,Gene  9 ,0,no regulation
Gene  2 ,Gene  10 ,0,no regulation
Gene  2 ,Gene  11 ,0,no regulation
Gene  2 ,Gene  12 ,0,no regulation
Gene  2 ,Gene  13 ,0,no regulation
Gene  2 ,Gene  14 ,0,no regulation
Gene  2 ,Gene  15 ,0,no regulation
Gene  2 ,Gene  16 ,0,no regulation
Gene  3 ,Gene  1 ,0,no regulation
Gene  3 ,Gene  3 ,0,no regulation
Gene  3 ,Gene  4 ,0,no regulation
Gene  3 ,Gene  5 ,0,no regulation
Gene  3 ,Gene  6 ,0,no regulation
Gene  3 ,Gene  7 ,0,no regulation
Gene  3 ,Gene  8 ,0,no regulation
Gene  3 ,Gene  9 ,0,no regulation
Gene  3 ,Gene  10 ,0,no regulation
Gene  3 ,Gene  11 ,0,no regulation
Gene  3 ,Gene  12 ,0,no regulation
Gene  3 ,Gene  13 ,0,no regulation
Gene  3 ,Gene  14 ,0,no regulation
Gene  3 ,Gene  15 ,0,no regulation
Gene  3 ,Gene  16 ,0,no regulation
Gene  3 ,Gene  17 ,0,no regulation
Gene  4 ,Gene  1 ,0,no regulation
Gene  4 ,Gene  4 ,0,no regulation
Gene  4 ,Gene  5 ,0,no regulation
Gene  4 ,Gene  6 ,0,no regulation
Gene  4 ,Gene  7 ,0,no regulation
Gene  4 ,Gene  8 ,0,no regulation
Gene  4 ,Gene  9 ,0,no regulation
Gene  4 ,Gene  10 ,0,no regulation
Gene  4 ,Gene  11 ,0,no regulation
Gene  4 ,Gene  12 ,0,no regulation
Gene  4 ,Gene  13 ,0,no regulation
Gene  4 ,Gene  14 ,0,no regulation
Gene  4 ,Gene  15 ,0,no regulation
Gene  4 ,Gene  16 ,0,no regulation
Gene  4 ,Gene  17 ,0,no regulation
Gene  4 ,Gene  18 ,0,no regulation
Gene  5 ,Gene  1 ,0,no regulation
Gene  5 ,Gene  5 ,0,no regulation
Gene  5 ,Gene  6 ,0,no regulation
Gene  5 ,Gene  7 ,0,no regulation
Gene  5 ,Gene  8 ,0,no regulation
Gene  5 ,Gene  9 ,0,no regulation
Gene  5 ,Gene  10 ,0,no regulation
Gene  5 ,Gene  11 ,0,no regulation
Gene  5 ,Gene  12 ,0,no regulation
Gene  5 ,Gene  13 ,0,no regulation
Gene  5 ,Gene  14 ,0,no regulation
Gene  5 ,Gene  15 ,0,no regulation
Gene  5 ,Gene  16 ,0,no regulation
Gene  5 ,Gene  17 ,0,no regulation
Gene  5 ,Gene  18 ,0,no regulation
Gene  6 ,Gene  1 ,0,no regulation
Gene  6 ,Gene  2 ,0,no regulation
Gene  6 ,Gene  6 ,0,no regulation
Gene  6 ,Gene  7 ,0,no regulation
Gene  6 ,Gene  8 ,0,no regulation
Gene  6 ,Gene  9 ,0,no regulation
Gene  6 ,Gene  10 ,0,no regulation
Gene  6 ,Gene  11 ,0,no regulation
Gene  6 ,Gene  12 ,0,no regulation
Gene  6 ,Gene  13 ,0,no regulation
Gene  6 ,Gene  14 ,0,no regulation
Gene  6 ,Gene  15 ,0,no regulation
Gene  6 ,Gene  16 ,0,no regulation
Gene  6 ,Gene  17 ,0,no regulation
Gene  6 ,Gene  18 ,0,no regulation
Gene  7 ,Gene  1 ,0,no regulation
Gene  7 ,Gene  2 ,0,no regulation
Gene  7 ,Gene  7 ,0,no regulation
Gene  7 ,Gene  8 ,0,no regulation
Gene  7 ,Gene  9 ,0,no regulation
Gene  7 ,Gene  10 ,0,no regulation
Gene  7 ,Gene  11 ,0,no regulation
Gene  7 ,Gene  12 ,0,no regulation
Gene  7 ,Gene  13 ,0,no regulation
Gene  7 ,Gene  14 ,0,no regulation
Gene  7 ,Gene  15 ,0,no regulation
Gene  7 ,Gene  16 ,0,no regulation
Gene  7 ,Gene  17 ,0,no regulation
Gene  7 ,Gene  18 ,0,no regulation
Gene  8 ,Gene  1 ,0,no regulation
Gene  8 ,Gene  2 ,0,no regulation
Gene  8 ,Gene  6 ,0,no regulation
Gene  8 ,Gene  7 ,0,no regulation
Gene  8 ,Gene  8 ,0,no regulation
Gene  8 ,Gene  9 ,0,no regulation
Gene  8 ,Gene  10 ,0,no regulation
Gene  8 ,Gene  11 ,0,no regulation
Gene  8 ,Gene  12 ,0,no regulation
Gene  8 ,Gene  13 ,0,no regulation
Gene  8 ,Gene  14 ,0,no regulation
Gene  8 ,Gene  15 ,0,no regulation
Gene  8 ,Gene  16 ,0,no regulation
Gene  8 ,Gene  17 ,0,no regulation
Gene  8 ,Gene  18 ,0,no regulation
Gene  9 ,Gene  1 ,0,no regulation
Gene  9 ,Gene  2 ,0,no regulation
Gene  9 ,Gene  6 ,0,no regulation
Gene  9 ,Gene  7 ,0,no regulation
Gene  9 ,Gene  8 ,0,no regulation
Gene  9 ,Gene  9 ,0,no regulation
Gene  9 ,Gene  10 ,0,no regulation
Gene  9 ,Gene  11 ,0,no regulation
Gene  9 ,Gene  12 ,0,no regulation
Gene  9 ,Gene  13 ,0,no regulation
Gene  9 ,Gene  14 ,0,no regulation
Gene  9 ,Gene  15 ,0,no regulation
Gene  9 ,Gene  16 ,0,no regulation
Gene  9 ,Gene  17 ,0,no regulation
Gene  9 ,Gene  18 ,0,no regulation
Gene  10 ,Gene  1 ,0,no regulation
Gene  10 ,Gene  2 ,0,no regulation
Gene  10 ,Gene  6 ,0,no regulation
Gene  10 ,Gene  7 ,0,no regulation
Gene  10 ,Gene  8 ,0,no regulation
Gene  10 ,Gene  9 ,0,no regulation
Gene  10 ,Gene  10 ,0,no regulation
Gene  10 ,Gene  11 ,0,no regulation
Gene  10 ,Gene  13 ,0,no regulation
Gene  10 ,Gene  14 ,0,no regulation
Gene  10 ,Gene  15 ,0,no regulation
Gene  10 ,Gene  16 ,0,no regulation
Gene  11 ,Gene  2 ,0,no regulation
Gene  11 ,Gene  11 ,0,no regulation
Gene  11 ,Gene  18 ,0,no regulation
Gene  12 ,Gene  12 ,0,no regulation
Gene  13 ,Gene  2 ,0,no regulation
Gene  13 ,Gene  3 ,0,no regulation
Gene  13 ,Gene  4 ,0,no regulation
Gene  13 ,Gene  5 ,0,no regulation
Gene  13 ,Gene  13 ,0,no regulation
Gene  13 ,Gene  14 ,0,no regulation
Gene  13 ,Gene  15 ,0,no regulation
Gene  13 ,Gene  16 ,0,no regulation
Gene  13 ,Gene  17 ,0,no regulation
Gene  13 ,Gene  18 ,0,no regulation
Gene  14 ,Gene  1 ,0,no regulation
Gene  14 ,Gene  2 ,0,no regulation
Gene  14 ,Gene  3 ,0,no regulation
Gene  14 ,Gene  4 ,0,no regulation
Gene  14 ,Gene  5 ,0,no regulation
Gene  14 ,Gene  6 ,0,no regulation
Gene  14 ,Gene  7 ,0,no regulation
Gene  14 ,Gene  8 ,0,no regulation
Gene  14 ,Gene  9 ,0,no regulation
Gene  14 ,Gene  10 ,0,no regulation
Gene  14 ,Gene  14 ,0,no regulation
Gene  14 ,Gene  15 ,0,no regulation
Gene  14 ,Gene  16 ,0,no regulation
Gene  14 ,Gene  17 ,0,no regulation
Gene  14 ,Gene  18 ,0,no regulation
Gene  15 ,Gene  1 ,0,no regulation
Gene  15 ,Gene  2 ,0,no regulation
Gene  15 ,Gene  3 ,0,no regulation
Gene  15 ,Gene  4 ,0,no regulation
Gene  15 ,Gene  5 ,0,no regulation
Gene  15 ,Gene  6 ,0,no regulation
Gene  15 ,Gene  7 ,0,no regulation
Gene  15 ,Gene  8 ,0,no regulation
Gene  15 ,Gene  9 ,0,no regulation
Gene  15 ,Gene  10 ,0,no regulation
Gene  15 ,Gene  11 ,0,no regulation
Gene  15 ,Gene  12 ,0,no regulation
Gene  15 ,Gene  15 ,0,no regulation
Gene  15 ,Gene  16 ,0,no regulation
Gene  15 ,Gene  17 ,0,no regulation
Gene  15 ,Gene  18 ,0,no regulation
Gene  16 ,Gene  1 ,0,no regulation
Gene  16 ,Gene  2 ,0,no regulation
Gene  16 ,Gene  3 ,0,no regulation
Gene  16 ,Gene  4 ,0,no regulation
Gene  16 ,Gene  5 ,0,no regulation
Gene  16 ,Gene  6 ,0,no regulation
Gene  16 ,Gene  7 ,0,no regulation
Gene  16 ,Gene  8 ,0,no regulation
Gene  16 ,Gene  9 ,0,no regulation
Gene  16 ,Gene  10 ,0,no regulation
Gene  16 ,Gene  11 ,0,no regulation
Gene  16 ,Gene  12 ,0,no regulation
Gene  16 ,Gene  13 ,0,no regulation
Gene  16 ,Gene  16 ,0,no regulation
Gene  16 ,Gene  17 ,0,no regulation
Gene  16 ,Gene  18 ,0,no regulation
Gene  17 ,Gene  1 ,0,no regulation
Gene  17 ,Gene  2 ,0,no regulation
Gene  17 ,Gene  3 ,0,no regulation
Gene  17 ,Gene  4 ,0,no regulation
Gene  17 ,Gene  5 ,0,no regulation
Gene  17 ,Gene  6 ,0,no regulation
Gene  17 ,Gene  7 ,0,no regulation
Gene  17 ,Gene  8 ,0,no regulation
Gene  17 ,Gene  9 ,0,no regulation
Gene  17 ,Gene  10 ,0,no regulation
Gene  17 ,Gene  11 ,0,no regulation
Gene  17 ,Gene  12 ,0,no regulation
Gene  17 ,Gene  13 ,0,no regulation
Gene  17 ,Gene  14 ,0,no regulation
Gene  17 ,Gene  17 ,0,no regulation
Gene  17 ,Gene  18 ,0,no regulation
Gene  18 ,Gene  2 ,0,no regulation
Gene  18 ,Gene  3 ,0,no regulation
Gene  18 ,Gene  4 ,0,no regulation
Gene  18 ,Gene  5 ,0,no regulation
Gene  18 ,Gene  6 ,0,no regulation
Gene  18 ,Gene  7 ,0,no regulation
Gene  18 ,Gene  8 ,0,no regulation
Gene  18 ,Gene  9 ,0,no regulation
Gene  18 ,Gene  10 ,0,no regulation
Gene  18 ,Gene  11 ,0,no regulation
Gene  18 ,Gene  12 ,0,no regulation
Gene  18 ,Gene  13 ,0,no regulation
Gene  18 ,Gene  14 ,0,no regulation
Gene  18 ,Gene  15 ,0,no regulation
Gene  18 ,Gene  18 ,0,no regulation
