,PseudoTime1,PseudoTime2
E179_85,0.10427,NA
E465_673,NA,0.84296
E450_579,0.72487,NA
E742_403,0.50377,NA
E390_379,0.47362,NA
E44_143,0.17714,NA
E291_339,NA,0.42337
E486_335,0.41834,NA
E844_18,NA,0.0201
E290_550,NA,0.68844
E808_491,0.61432,NA
E214_619,0.77513,NA
E721_115,NA,0.14196
E793_168,0.20854,NA
E422_313,0.3907,NA
E554_142,NA,0.17588
E556_47,NA,0.05653
E49_629,NA,0.78769
E877_502,0.62814,NA
E841_208,0.25879,NA
E586_597,NA,0.74749
E862_68,NA,0.08291
E942_157,0.19472,NA
E201_74,NA,0.09045
E498_549,NA,0.68719
E977_387,NA,0.48367
E639_119,NA,0.14698
E1_98,NA,0.1206
E442_66,NA,0.0804
E33_43,NA,0.05151
E475_759,NA,0.95101
E348_249,0.3103,NA
E870_224,NA,0.27889
E951_373,0.46608,NA
E65_440,0.55025,NA
E190_63,NA,0.07663
E610_378,0.47236,NA
E993_488,0.61055,NA
E531_701,0.87814,NA
E36_29,NA,0.03392
E565_412,0.51508,NA
E55_647,0.8103,NA
E643_452,0.56533,NA
E223_547,0.68467,NA
E676_417,0.52136,NA
E460_66,NA,0.0804
E250_185,0.2299,NA
E746_120,0.14824,NA
E60_780,0.97739,NA
E21_478,NA,0.59799
E856_510,NA,0.63819
E647_640,0.80151,NA
E57_465,0.58166,NA
E421_572,0.71608,NA
E67_202,0.25126,NA
E807_410,0.51256,NA
E978_208,NA,0.25879
E274_204,0.25377,NA
E620_39,NA,0.04648
E589_295,0.36809,NA
E625_444,0.55528,NA
E873_358,NA,0.44724
E276_715,NA,0.89573
E966_378,NA,0.47236
E775_492,0.61558,NA
E294_80,NA,0.09799
E629_705,NA,0.88317
E206_767,NA,0.96106
E898_737,NA,0.92337
E702_113,NA,0.13945
E628_745,NA,0.93342
E229_351,NA,0.43844
E404_6,NA,0.00503
E969_163,0.20226,NA
E418_696,NA,0.87186
E701_655,0.82035,NA
E700_634,0.79397,NA
E919_37,NA,0.04397
E471_699,0.87563,NA
E311_394,0.49246,NA
E521_383,NA,0.47864
E652_715,0.89573,NA
E181_773,NA,0.96859
E308_583,NA,0.7299
E122_596,NA,0.74623
E569_145,0.17965,NA
E832_590,NA,0.73869
E635_296,NA,0.36935
E448_751,0.94095,NA
E802_447,0.55905,NA
E797_453,0.56658,NA
E535_173,0.21482,NA
E751_504,0.63065,NA
E952_286,0.35678,NA
E857_600,0.75126,NA
E727_483,NA,0.60427
E601_235,NA,0.29271
E71_788,NA,0.98744
E334_604,NA,0.75628
E449_422,NA,0.52764
E986_592,0.74121,NA
E194_448,NA,0.5603
E56_445,NA,0.55653
E784_442,NA,0.55276
E324_356,NA,0.44472
E370_592,NA,0.74121
E451_173,NA,0.21482
E722_624,0.78141,NA
E488_529,0.66206,NA
E172_66,0.0804,NA
E433_457,0.57161,NA
E872_104,0.12814,NA
E650_401,0.50126,NA
E341_254,0.31658,NA
E992_138,NA,0.17085
E501_258,0.32161,NA
E6_653,NA,0.81784
E572_121,NA,0.1495
E778_661,NA,0.82789
E225_192,NA,0.23869
E691_620,NA,0.77638
E968_495,NA,0.61935
E577_392,NA,0.48995
E273_245,0.30528,NA
E447_551,NA,0.6897
E830_544,NA,0.6809
E612_339,0.42337,NA
E59_270,0.33668,NA
E813_781,NA,0.97864
E670_15,0.01633,NA
E846_465,NA,0.58166
E896_143,NA,0.17714
E261_415,NA,0.51884
E285_366,NA,0.45729
E925_236,0.29397,NA
E708_321,NA,0.40075
E316_226,0.28141,NA
E762_26,0.03015,NA
E985_215,NA,0.26759
E776_507,0.63442,NA
E52_510,NA,0.63819
E17_684,0.85678,NA
E578_325,NA,0.40578
E260_395,NA,0.49372
E88_249,0.3103,NA
E54_334,0.41709,NA
E594_167,NA,0.20729
E197_394,NA,0.49246
E34_770,0.96482,NA
E275_573,NA,0.71734
E568_759,0.95101,NA
E542_13,NA,0.01382
E640_672,0.84171,NA
E178_486,0.60804,NA
E804_554,NA,0.69347
E606_94,0.11558,NA
E228_68,NA,0.08291
E555_456,NA,0.57035
E137_391,NA,0.48869
E914_130,0.1608,NA
E789_411,NA,0.51382
E238_128,0.15829,NA
E320_491,NA,0.61432
E897_16,0.01759,NA
E116_542,NA,0.67839
E15_555,NA,0.69472
E494_550,NA,0.68844
E382_210,0.26131,NA
E37_127,NA,0.15704
E686_714,0.89447,NA
E406_489,NA,0.61181
E242_393,NA,0.49121
E947_15,0.01633,NA
E685_500,0.62563,NA
E706_314,0.39196,NA
E561_18,0.0201,NA
E744_176,NA,0.21859
E350_463,0.57915,NA
E604_143,0.17714,NA
E683_703,0.88065,NA
E131_377,NA,0.47111
E396_205,0.25503,NA
E155_550,0.68844,NA
E161_176,NA,0.21859
E982_732,NA,0.91709
E567_738,0.92462,NA
E988_629,0.78769,NA
E148_643,NA,0.80528
E622_143,0.17714,NA
E108_427,NA,0.53392
E453_565,NA,0.70729
E999_264,NA,0.32915
E436_626,NA,0.78392
E158_641,0.80276,NA
E991_742,NA,0.92965
E506_677,NA,0.84799
E497_65,0.07915,NA
E678_642,NA,0.80402
E563_750,NA,0.9397
E957_469,NA,0.58668
E800_210,0.26131,NA
E283_185,NA,0.2299
E843_484,0.60553,NA
E584_446,NA,0.55779
E735_19,0.02136,NA
E7_623,NA,0.78015
E557_372,NA,0.46482
E773_45,0.05402,NA
E796_595,NA,0.74497
E46_774,NA,0.96985
E244_351,0.43844,NA
E444_182,NA,0.22613
E696_380,0.47487,NA
E391_308,0.38442,NA
E716_17,0.01884,NA
E710_708,0.88693,NA
E805_62,0.07538,NA
E690_261,0.32538,NA
E388_250,0.31156,NA
E441_733,0.91834,NA
E487_22,NA,0.02513
E271_234,0.29146,NA
E653_226,NA,0.28141
E590_749,NA,0.93844
E339_515,0.64447,NA
E372_713,0.89322,NA
E102_737,NA,0.92337
E757_68,NA,0.08291
E948_559,0.69975,NA
E834_491,0.61432,NA
E394_130,NA,0.1608
E525_230,NA,0.28643
E638_97,NA,0.11935
E833_100,NA,0.12312
E342_639,NA,0.80025
E127_350,NA,0.43719
E619_406,NA,0.50754
E582_654,NA,0.8191
E402_218,0.27136,NA
E562_135,0.16709,NA
E443_487,0.6093,NA
E186_613,NA,0.76759
E880_661,0.82789,NA
E249_138,NA,0.17085
E580_525,0.65704,NA
E82_56,NA,0.06784
E265_378,0.47236,NA
E157_18,NA,0.0201
E221_19,NA,0.02136
E936_741,0.92839,NA
E994_572,0.71608,NA
E147_608,NA,0.76131
E30_288,0.3593,NA
E95_108,0.13317,NA
E344_37,NA,0.04397
E664_450,NA,0.56281
E703_705,0.88317,NA
E575_344,0.42965,NA
E893_706,NA,0.88442
E997_714,0.89447,NA
E470_196,0.24372,NA
E358_138,0.17085,NA
E924_154,0.19095,NA
E495_604,0.75628,NA
E823_306,0.38191,NA
E430_7,NA,0.00628
E979_618,0.77387,NA
E616_197,NA,0.24497
E103_381,NA,0.47613
E973_768,NA,0.96231
E159_702,NA,0.8794
E269_131,0.16206,NA
E840_552,NA,0.69095
E81_8,0.00754,NA
E545_326,NA,0.40704
E138_150,0.18593,NA
E998_755,NA,0.94598
E894_313,NA,0.3907
E697_461,NA,0.57663
E328_320,NA,0.3995
E97_325,0.40578,NA
E217_493,NA,0.61683
E2_202,NA,0.25126
E614_397,0.49623,NA
E523_259,NA,0.32286
E307_201,NA,0.25
E886_668,NA,0.83668
E848_747,NA,0.93593
E426_757,NA,0.94849
E593_501,0.62688,NA
E853_546,NA,0.68342
E792_204,0.25377,NA
E24_58,NA,0.07035
E144_118,NA,0.14573
E938_265,0.3304,NA
E764_137,NA,0.1696
E630_769,0.96357,NA
E600_303,NA,0.37814
E412_610,0.76382,NA
E68_672,0.84171,NA
E222_513,NA,0.64196
E176_615,NA,0.7701
E125_74,NA,0.09045
E747_220,0.27387,NA
E868_455,NA,0.5691
E935_385,0.48116,NA
E248_694,NA,0.86935
E899_781,NA,0.97864
E42_617,NA,0.77261
E519_492,NA,0.61558
E295_451,0.56407,NA
E474_216,NA,0.26884
E89_396,0.49497,NA
E551_18,0.0201,NA
E945_183,0.22739,NA
E435_527,0.65955,NA
E838_375,NA,0.46859
E930_767,NA,0.96106
E579_766,0.9598,NA
E548_511,NA,0.63945
E669_420,NA,0.52513
E814_9,0.00879,NA
E353_368,NA,0.4598
E547_568,NA,0.71106
E203_71,0.08668,NA
E424_7,NA,0.00628
E72_571,0.71482,NA
E609_764,NA,0.95729
E541_318,0.39698,NA
E637_221,0.27513,NA
E699_515,NA,0.64447
E623_568,0.71106,NA
E516_625,0.78266,NA
E933_334,0.41709,NA
E284_71,NA,0.08668
E169_590,0.73869,NA
E902_381,0.47613,NA
E325_688,0.86181,NA
E397_555,NA,0.69472
E713_573,0.71734,NA
E737_635,NA,0.79523
E662_446,NA,0.55779
E85_521,NA,0.65201
E774_274,0.34171,NA
E672_417,NA,0.52136
E5_381,NA,0.47613
E733_744,0.93216,NA
E809_370,NA,0.46231
E146_266,NA,0.33166
E617_25,0.02889,NA
E281_86,0.10553,NA
E199_445,0.55653,NA
E141_357,0.44598,NA
E767_534,NA,0.66834
E724_423,0.52889,NA
E786_89,NA,0.1093
E937_445,0.55653,NA
E188_425,NA,0.53141
E874_245,0.30528,NA
E756_375,NA,0.46859
E634_329,NA,0.4108
E755_494,NA,0.61809
E45_251,0.31281,NA
E826_750,0.9397,NA
E226_720,NA,0.90201
E355_797,0.99874,NA
E596_183,NA,0.22739
E280_527,0.65955,NA
E895_25,0.02889,NA
E462_13,0.01382,NA
E16_489,0.61181,NA
E932_780,NA,0.97739
E530_578,NA,0.72362
E748_498,NA,0.62312
E170_654,0.8191,NA
E373_666,NA,0.83417
E379_222,NA,0.27638
E817_442,0.55276,NA
E707_265,NA,0.3304
E317_118,NA,0.14573
E399_388,NA,0.48492
E251_434,NA,0.54271
E867_12,NA,0.01256
E219_756,0.94724,NA
E278_82,0.1005,NA
E729_129,NA,0.15955
E597_464,0.5804,NA
E58_350,0.43719,NA
E268_453,NA,0.56658
E806_581,NA,0.72739
E524_143,0.17714,NA
E821_201,NA,0.25
E819_55,NA,0.06658
E79_206,NA,0.25628
E139_218,0.27136,NA
E337_586,0.73367,NA
E849_125,NA,0.15452
E205_3,NA,0.00126
E864_257,0.32035,NA
E736_162,0.20101,NA
E749_721,NA,0.90327
E890_497,NA,0.62186
E967_650,0.81407,NA
E974_562,0.70352,NA
E766_146,NA,0.1809
E971_230,0.28643,NA
E167_632,0.79146,NA
E879_675,0.84548,NA
E18_718,0.8995,NA
E340_73,0.0892,NA
E210_273,NA,0.34045
E714_798,1.0,NA
E466_784,0.98241,NA
E734_756,NA,0.94724
E213_417,0.52136,NA
E19_730,NA,0.91457
E780_704,NA,0.88191
E481_322,NA,0.40201
E490_378,0.47236,NA
E913_18,NA,0.0201
E432_348,0.43467,NA
E364_382,NA,0.47739
E798_37,0.04397,NA
E544_703,NA,0.88065
E725_466,NA,0.58291
E301_400,NA,0.5
E371_144,0.17839,NA
E655_232,NA,0.28894
E996_680,0.85176,NA
E812_405,NA,0.50628
E728_229,NA,0.28518
E106_549,0.68719,NA
E48_521,NA,0.65201
E112_704,NA,0.88191
E9_469,0.58668,NA
E631_680,0.85176,NA
E759_364,NA,0.45477
E588_518,0.64824,NA
E960_158,NA,0.19598
E111_315,0.39322,NA
E906_573,0.71734,NA
E247_568,NA,0.71106
E546_205,0.25503,NA
E452_481,NA,0.60176
E440_157,0.19472,NA
E403_440,NA,0.55025
E995_507,NA,0.63442
E376_661,NA,0.82789
E26_496,0.6206,NA
E505_572,0.71608,NA
E185_704,NA,0.88191
E351_742,0.92965,NA
E884_406,NA,0.50754
E230_263,NA,0.32789
E104_643,0.80528,NA
E479_212,0.26382,NA
E272_425,NA,0.53141
E113_626,0.78392,NA
E658_65,0.07915,NA
E117_570,NA,0.71357
E483_440,NA,0.55025
E816_693,NA,0.86809
E239_391,0.48869,NA
E289_252,0.31407,NA
E715_673,NA,0.84296
E115_593,0.74246,NA
E61_399,0.49874,NA
E799_309,0.38568,NA
E165_47,NA,0.05653
E663_677,0.84799,NA
E677_755,NA,0.94598
E918_770,NA,0.96482
E928_784,0.98241,NA
E943_301,0.37563,NA
E204_374,0.46734,NA
E680_492,0.61558,NA
E648_561,NA,0.70226
E723_192,NA,0.23869
E469_332,0.41457,NA
E782_701,NA,0.87814
E209_43,NA,0.05151
E674_313,NA,0.3907
E78_723,NA,0.90578
E926_329,0.4108,NA
E513_392,NA,0.48995
E362_219,0.27261,NA
E507_340,0.42462,NA
E961_103,0.12688,NA
E177_25,NA,0.02889
E208_11,0.01131,NA
E419_378,0.47236,NA
E318_184,NA,0.22864
E86_535,NA,0.6696
E193_475,0.59422,NA
E671_136,NA,0.16834
E881_107,0.13191,NA
E709_635,NA,0.79523
E787_465,0.58166,NA
E503_620,NA,0.77638
E915_302,NA,0.37688
E858_474,0.59296,NA
E651_707,NA,0.88568
E903_670,NA,0.8392
E180_667,NA,0.83543
E401_653,NA,0.81784
E386_453,0.56658,NA
E234_28,0.03266,NA
E534_561,0.70226,NA
E765_392,NA,0.48995
E649_613,NA,0.76759
E850_749,NA,0.93844
E958_215,0.26759,NA
E398_461,0.57663,NA
E224_211,NA,0.26256
E878_407,0.50879,NA
E687_180,NA,0.22362
E944_398,NA,0.49749
E73_125,0.15452,NA
E835_581,NA,0.72739
E591_786,0.98492,NA
E183_276,0.34422,NA
E633_551,0.6897,NA
E854_147,NA,0.18216
E549_117,0.14447,NA
E393_363,NA,0.45352
E428_115,NA,0.14196
E101_658,0.82412,NA
E352_405,0.50628,NA
E659_486,0.60804,NA
E552_472,NA,0.59045
E12_383,NA,0.47864
E644_624,0.78141,NA
E818_633,0.79271,NA
E517_716,NA,0.89698
E174_513,NA,0.64196
E472_205,NA,0.25503
E962_583,NA,0.7299
E254_599,0.75,NA
E876_170,0.21106,NA
E539_18,0.0201,NA
E965_114,0.1407,NA
E636_481,0.60176,NA
E434_401,NA,0.50126
E852_740,0.92714,NA
E860_621,0.77764,NA
E771_659,0.82538,NA
E558_457,NA,0.57161
E738_11,0.01131,NA
E927_135,NA,0.16709
E369_398,NA,0.49749
E458_786,NA,0.98492
E508_230,NA,0.28643
E118_372,0.46482,NA
E515_271,NA,0.33794
E237_615,NA,0.7701
E953_463,0.57915,NA
E446_393,NA,0.49121
E963_141,0.17462,NA
E40_468,0.58543,NA
E407_720,NA,0.90201
E922_614,0.76884,NA
E900_725,NA,0.90829
E216_47,0.05653,NA
E861_412,0.51508,NA
E692_88,NA,0.10804
E920_733,0.91834,NA
E618_507,NA,0.63442
E976_105,0.1294,NA
E293_278,0.34673,NA
E29_29,0.03392,NA
E473_30,NA,0.03518
E368_287,0.35804,NA
E984_53,NA,0.06407
E109_540,NA,0.67588
E150_505,0.63191,NA
E689_340,0.42462,NA
E730_443,NA,0.55402
E220_731,0.91583,NA
E128_21,NA,0.02387
E47_650,NA,0.81407
E654_489,0.61181,NA
E23_10,NA,0.01005
E533_669,0.83794,NA
E553_75,NA,0.09171
E910_709,NA,0.88819
E375_537,NA,0.67211
E829_714,NA,0.89447
E314_298,0.37186,NA
E263_558,NA,0.69849
E300_536,NA,0.67085
E322_313,NA,0.3907
E310_746,0.93467,NA
E990_207,0.25754,NA
E336_112,NA,0.13819
E256_609,NA,0.76256
E202_213,0.26508,NA
E791_664,NA,0.83166
E253_314,NA,0.39196
E758_374,NA,0.46734
E704_492,0.61558,NA
E907_176,0.21859,NA
E365_420,0.52513,NA
E211_568,0.71106,NA
E296_553,0.69221,NA
E842_713,NA,0.89322
E667_775,0.97111,NA
E14_92,NA,0.11307
E359_554,NA,0.69347
E173_442,0.55276,NA
E288_284,0.35427,NA
E346_501,NA,0.62688
E124_57,NA,0.0691
E152_758,0.94975,NA
E107_405,NA,0.50628
E90_794,0.99497,NA
E361_529,0.66206,NA
E20_786,NA,0.98492
E482_158,0.19598,NA
E851_711,0.8907,NA
E859_330,0.41206,NA
E329_217,NA,0.2701
E455_274,0.34171,NA
E74_408,0.51005,NA
E392_512,0.6407,NA
E438_665,0.83291,NA
E154_478,0.59799,NA
E761_565,NA,0.70729
E909_662,0.82915,NA
E76_38,0.04523,NA
E414_350,NA,0.43719
E380_141,0.17462,NA
E4_306,NA,0.38191
E354_485,0.60678,NA
E338_510,NA,0.63819
E326_347,NA,0.43342
E954_219,0.27261,NA
E162_361,NA,0.45101
E215_351,0.43844,NA
E511_382,NA,0.47739
E543_658,0.82412,NA
E946_767,NA,0.96106
E731_792,0.99246,NA
E717_568,0.71106,NA
E499_640,NA,0.80151
E3_137,NA,0.1696
E801_575,NA,0.71985
E175_68,0.08291,NA
E608_498,NA,0.62312
E949_405,0.50628,NA
E825_114,NA,0.1407
E415_19,0.02136,NA
E917_151,NA,0.18719
E956_90,NA,0.11055
E869_401,0.50126,NA
E983_588,0.73618,NA
E299_711,NA,0.8907
E769_442,0.55276,NA
E267_204,0.25377,NA
E484_488,NA,0.61055
E367_296,NA,0.36935
E143_301,0.37563,NA
E437_588,0.73618,NA
E810_270,0.33668,NA
E866_157,0.19472,NA
E282_541,NA,0.67714
E385_723,0.90578,NA
E720_567,NA,0.7098
E100_784,NA,0.98241
E500_291,NA,0.36307
E989_505,NA,0.63191
E695_739,NA,0.92588
E93_383,NA,0.47864
E8_761,0.95352,NA
E502_715,NA,0.89573
E641_771,0.96608,NA
E564_528,0.6608,NA
E684_36,NA,0.04271
E923_181,NA,0.22487
E53_204,0.25377,NA
E754_55,0.06658,NA
E218_293,NA,0.36558
E931_353,0.44095,NA
E133_450,0.56281,NA
E550_590,NA,0.73869
E384_363,0.45352,NA
E512_422,NA,0.52764
E134_389,0.48618,NA
E0_765,0.95854,NA
E75_385,0.48116,NA
E566_756,0.94724,NA
E743_577,NA,0.72236
E741_698,NA,0.87437
E916_140,0.17337,NA
E459_421,NA,0.52638
E374_517,NA,0.64698
E537_418,0.52261,NA
E698_70,0.08543,NA
E602_292,NA,0.36432
E259_269,0.33543,NA
E783_192,NA,0.23869
E262_397,NA,0.49623
E417_604,NA,0.75628
E43_482,NA,0.60302
E522_434,0.54271,NA
E114_44,NA,0.05276
E99_388,NA,0.48492
E96_560,NA,0.70101
E657_290,NA,0.36181
E477_452,NA,0.56533
E781_86,NA,0.10553
E192_126,NA,0.15578
E270_525,0.65704,NA
E980_542,NA,0.67839
E941_753,NA,0.94347
E540_109,NA,0.13442
E11_375,NA,0.46859
E92_374,0.46734,NA
E863_12,NA,0.01256
E257_343,0.42839,NA
E613_751,0.94095,NA
E196_413,NA,0.51633
E573_499,0.62437,NA
E425_784,NA,0.98241
E160_153,NA,0.1897
E632_645,0.80779,NA
E911_299,0.37312,NA
E492_391,NA,0.48869
E279_258,NA,0.32161
E456_728,NA,0.91206
E929_351,0.43844,NA
E740_210,0.26131,NA
E532_667,NA,0.83543
E389_33,NA,0.03894
E871_408,0.51005,NA
E739_148,NA,0.18342
E668_78,0.09548,NA
E439_337,NA,0.42085
E313_464,0.5804,NA
E378_111,NA,0.13693
E987_53,NA,0.06407
E480_44,NA,0.05276
E476_222,0.27638,NA
E571_153,0.1897,NA
E321_437,0.54648,NA
E66_175,0.21734,NA
E25_421,NA,0.52638
E803_727,NA,0.9108
E187_716,0.89698,NA
E395_214,NA,0.26633
E528_547,NA,0.68467
E611_458,NA,0.57286
E457_502,0.62814,NA
E538_659,0.82538,NA
E847_298,0.37186,NA
E163_533,NA,0.66709
E423_54,NA,0.06533
E673_346,0.43216,NA
E921_637,0.79774,NA
E892_342,NA,0.42714
E153_590,0.73869,NA
E305_183,0.22739,NA
E875_345,0.4309,NA
E788_761,0.95352,NA
E693_51,NA,0.06156
E504_453,0.56658,NA
E970_184,0.22864,NA
E94_178,NA,0.22111
E246_606,0.75879,NA
E319_223,NA,0.27764
E38_125,NA,0.15452
E306_32,0.03769,NA
E972_734,NA,0.9196
E130_127,0.15704,NA
E603_226,NA,0.28141
E168_510,NA,0.63819
E559_39,NA,0.04648
E560_302,NA,0.37688
E383_554,0.69347,NA
E427_500,NA,0.62563
E51_470,0.58794,NA
E605_507,0.63442,NA
E136_198,NA,0.24623
E570_200,NA,0.24874
E510_258,NA,0.32161
E64_469,0.58668,NA
E207_192,NA,0.23869
E745_241,NA,0.30025
E712_472,NA,0.59045
E240_288,0.3593,NA
E726_519,0.6495,NA
E828_249,NA,0.3103
E330_506,NA,0.63317
