,PseudoTime1,PseudoTime2
E947_348,NA,0.43703
E681_790,0.9937,NA
E851_793,NA,0.99748
E495_319,0.4005,NA
E340_662,NA,0.83249
E326_756,0.95088,NA
E304_592,NA,0.74433
E383_752,0.94584,NA
E169_170,NA,0.21285
E906_389,0.48866,NA
E540_86,NA,0.10705
E806_577,0.72544,NA
E199_485,0.60957,NA
E440_420,0.52771,NA
E882_542,NA,0.68136
E896_766,0.96348,NA
E56_372,0.46725,NA
E995_725,NA,0.91184
E150_682,0.85768,NA
E499_677,NA,0.85139
E147_167,NA,0.20907
E11_139,0.1738,NA
E798_712,NA,0.89547
E603_80,0.0995,NA
E735_563,0.70781,NA
E274_60,NA,0.07431
E62_300,NA,0.37657
E21_284,0.35642,NA
E874_19,0.02267,NA
E901_395,NA,0.49622
E190_246,NA,0.30856
E788_126,0.15743,NA
E320_85,0.10579,NA
E917_413,0.51889,NA
E412_226,0.28338,NA
E790_152,NA,0.19018
E22_613,NA,0.77078
E443_694,NA,0.8728
E165_591,NA,0.74307
E425_616,NA,0.77456
E488_333,NA,0.41814
E918_379,NA,0.47607
E820_465,NA,0.58438
E630_538,NA,0.67632
E970_440,0.5529,NA
E379_438,NA,0.55038
E34_672,NA,0.84509
E219_400,0.50252,NA
E145_670,NA,0.84257
E436_287,NA,0.3602
E98_265,NA,0.33249
E830_646,NA,0.81234
E471_97,NA,0.12091
E388_436,NA,0.54786
E568_373,NA,0.46851
E374_592,NA,0.74433
E127_170,NA,0.21285
E973_18,NA,0.02141
E397_434,NA,0.54534
E720_781,0.98237,NA
E300_417,0.52393,NA
E527_688,0.86524,NA
E751_98,NA,0.12217
E58_764,NA,0.96096
E513_560,0.70403,NA
E37_76,0.09446,NA
E890_110,0.13728,NA
E96_277,0.34761,NA
E865_358,NA,0.44962
E578_81,NA,0.10076
E729_78,NA,0.09698
E716_359,0.45088,NA
E456_458,NA,0.57557
E542_170,0.21285,NA
E207_79,NA,0.09824
E675_333,NA,0.41814
E821_223,NA,0.2796
E625_307,0.38539,NA
E401_644,0.80982,NA
E422_228,NA,0.28589
E115_507,NA,0.63728
E395_144,0.1801,NA
E555_590,0.74181,NA
E634_415,NA,0.52141
E299_474,NA,0.59572
E618_544,0.68388,NA
E967_734,0.92317,NA
E686_89,0.11083,NA
E429_461,0.57935,NA
E872_307,NA,0.38539
E193_431,0.54156,NA
E638_273,NA,0.34257
E960_109,NA,0.13602
E492_80,0.0995,NA
E949_416,NA,0.52267
E415_354,0.44458,NA
E77_408,0.51259,NA
E241_739,0.92947,NA
E747_526,NA,0.66121
E375_274,0.34383,NA
E84_227,NA,0.28463
E637_32,NA,0.03904
E856_795,1.0,NA
E78_349,0.43829,NA
E997_218,0.2733,NA
E794_109,NA,0.13602
E122_209,0.26196,NA
E426_142,0.17758,NA
E766_491,NA,0.61713
E133_311,0.39043,NA
E328_124,0.15491,NA
E310_542,NA,0.68136
E969_236,0.29597,NA
E453_719,0.90428,NA
E993_531,NA,0.66751
E932_656,NA,0.82494
E123_502,NA,0.63098
E214_727,NA,0.91436
E607_399,NA,0.50126
E449_457,NA,0.57431
E752_428,0.53778,NA
E869_386,NA,0.48489
E811_285,NA,0.35768
E256_709,0.89169,NA
E805_616,0.77456,NA
E20_164,0.20529,NA
E928_608,NA,0.76448
E706_597,NA,0.75063
E126_293,0.36776,NA
E646_789,0.99244,NA
E849_202,0.25315,NA
E697_770,0.96851,NA
E40_171,0.21411,NA
E486_87,0.10831,NA
E188_731,0.9194,NA
E171_105,NA,0.13098
E889_82,NA,0.10202
E392_472,NA,0.5932
E792_525,NA,0.65995
E406_130,NA,0.16247
E996_249,NA,0.31234
E318_629,NA,0.79093
E514_679,NA,0.8539
E74_661,0.83123,NA
E99_659,0.82872,NA
E107_60,NA,0.07431
E927_129,NA,0.16121
E271_358,0.44962,NA
E416_161,NA,0.20151
E164_433,0.54408,NA
E636_617,0.77582,NA
E324_362,0.45466,NA
E248_252,NA,0.31612
E594_504,0.6335,NA
E946_52,NA,0.06423
E201_49,0.06045,NA
E977_322,0.40428,NA
E943_73,0.09068,NA
E131_789,0.99244,NA
E312_249,NA,0.31234
E974_290,NA,0.36398
E643_629,NA,0.79093
E934_197,0.24685,NA
E773_742,0.93325,NA
E390_417,NA,0.52393
E696_318,0.39924,NA
E854_734,NA,0.92317
E816_324,NA,0.4068
E66_277,NA,0.34761
E33_645,0.81108,NA
E409_658,NA,0.82746
E191_566,NA,0.71159
E53_355,NA,0.44584
E543_591,NA,0.74307
E512_148,NA,0.18514
E474_705,NA,0.88665
E280_760,NA,0.95592
E261_233,NA,0.29219
E367_202,NA,0.25315
E43_95,NA,0.11839
E608_376,0.47229,NA
E240_302,NA,0.37909
E824_423,NA,0.53149
E373_193,0.24181,NA
E130_313,NA,0.39295
E258_642,NA,0.8073
E330_393,0.4937,NA
E645_587,0.73804,NA
E705_237,NA,0.29723
E47_562,NA,0.70655
E195_794,0.99874,NA
E690_357,NA,0.44836
E435_2,0.00126,NA
E571_484,NA,0.60831
E349_735,NA,0.92443
E466_647,0.8136,NA
E848_597,NA,0.75063
E433_584,NA,0.73426
E437_67,0.08312,NA
E182_10,0.01134,NA
E510_785,NA,0.98741
E649_141,NA,0.17632
E639_582,NA,0.73174
E733_394,0.49496,NA
E868_28,0.03401,NA
E246_411,0.51637,NA
E535_517,0.64987,NA
E302_43,NA,0.0529
E810_690,0.86776,NA
E102_724,NA,0.91058
E138_343,0.43073,NA
E738_721,0.9068,NA
E204_122,0.15239,NA
E626_120,0.14987,NA
E576_8,0.00882,NA
E602_405,NA,0.50882
E232_404,NA,0.50756
E516_763,0.9597,NA
E814_509,0.6398,NA
E916_490,NA,0.61587
E117_126,0.15743,NA
E46_404,0.50756,NA
E382_37,NA,0.04534
E278_599,0.75315,NA
E583_508,0.63854,NA
E319_3,0.00252,NA
E627_699,NA,0.87909
E119_390,NA,0.48992
E49_693,0.87154,NA
E650_248,NA,0.31108
E985_705,0.88665,NA
E327_643,0.80856,NA
E628_628,NA,0.78967
E262_658,NA,0.82746
E185_759,NA,0.95466
E614_503,NA,0.63224
E233_337,0.42317,NA
E991_716,NA,0.9005
E672_74,0.09194,NA
E597_437,0.54912,NA
E4_361,NA,0.4534
E489_726,NA,0.9131
E915_505,NA,0.63476
E731_549,0.69018,NA
E957_129,NA,0.16121
E371_222,NA,0.27834
E605_729,NA,0.91688
E59_478,0.60076,NA
E41_225,0.28212,NA
E552_274,0.34383,NA
E172_156,NA,0.19521
E726_691,0.86902,NA
E431_682,0.85768,NA
E691_430,NA,0.5403
E651_245,NA,0.3073
E313_131,NA,0.16373
E569_277,NA,0.34761
E793_647,0.8136,NA
E444_115,NA,0.14358
E391_618,0.77708,NA
E975_73,NA,0.09068
E295_164,NA,0.20529
E841_530,NA,0.66625
E858_254,NA,0.31864
E317_225,0.28212,NA
E411_381,NA,0.47859
E899_684,0.8602,NA
E619_160,NA,0.20025
E93_342,0.42947,NA
E183_89,0.11083,NA
E421_184,NA,0.23048
E828_239,0.29975,NA
E407_775,NA,0.97481
E497_296,0.37154,NA
E530_244,NA,0.30605
E893_491,NA,0.61713
E484_754,NA,0.94836
E156_249,0.31234,NA
E206_578,0.7267,NA
E739_778,NA,0.97859
E30_618,NA,0.77708
E146_115,NA,0.14358
E438_57,NA,0.07053
E610_36,0.04408,NA
E396_469,0.58942,NA
E315_95,NA,0.11839
E631_416,NA,0.52267
E505_86,NA,0.10705
E920_621,NA,0.78086
E450_638,0.80227,NA
E979_520,NA,0.65365
E129_532,0.66877,NA
E158_449,0.56423,NA
E239_314,0.39421,NA
E177_595,NA,0.74811
E750_504,NA,0.6335
E797_536,0.6738,NA
E231_245,NA,0.3073
E469_3,0.00252,NA
E427_146,0.18262,NA
E44_111,NA,0.13854
E88_721,0.9068,NA
E764_784,NA,0.98615
E196_474,NA,0.59572
E775_443,NA,0.55668
E224_325,0.40806,NA
E114_571,NA,0.71788
E609_636,NA,0.79975
E103_102,NA,0.1272
E596_109,0.13602,NA
E57_82,0.10202,NA
E700_181,0.2267,NA
E490_703,0.88413,NA
E28_89,NA,0.11083
E870_120,0.14987,NA
E400_255,0.3199,NA
E413_707,NA,0.88917
E439_375,0.47103,NA
E800_157,NA,0.19647
E418_655,NA,0.82368
E710_361,NA,0.4534
E734_244,NA,0.30605
E405_93,0.11587,NA
E347_340,0.42695,NA
E180_560,NA,0.70403
E423_481,0.60453,NA
E25_445,0.55919,NA
E667_157,NA,0.19647
E590_142,NA,0.17758
E942_693,NA,0.87154
E338_196,NA,0.24559
E282_296,0.37154,NA
E812_108,0.13476,NA
E353_304,0.38161,NA
E694_246,NA,0.30856
E791_161,0.20151,NA
E756_327,0.41058,NA
E640_13,NA,0.01511
E381_762,0.95844,NA
E958_196,NA,0.24559
E424_480,NA,0.60327
E68_142,0.17758,NA
E116_674,0.84761,NA
E965_211,0.26448,NA
E291_409,0.51385,NA
E878_241,0.30227,NA
E600_729,NA,0.91688
E496_502,NA,0.63098
E432_784,0.98615,NA
E459_355,NA,0.44584
E833_170,NA,0.21285
E763_613,NA,0.77078
E428_785,0.98741,NA
E785_563,0.70781,NA
E777_472,NA,0.5932
E108_759,0.95466,NA
E835_482,0.60579,NA
E620_448,0.56297,NA
E840_94,NA,0.11713
E235_259,0.32494,NA
E573_358,0.44962,NA
E521_582,NA,0.73174
E187_720,0.90554,NA
E581_128,0.15995,NA
E990_483,NA,0.60705
E913_131,0.16373,NA
E648_787,0.98992,NA
E850_557,NA,0.70025
E142_283,0.35516,NA
E259_293,0.36776,NA
E234_676,0.85013,NA
E783_709,0.89169,NA
E447_289,0.36272,NA
E45_431,NA,0.54156
E728_45,NA,0.05542
E753_494,NA,0.62091
E345_692,NA,0.87028
E843_3,0.00252,NA
E18_218,0.2733,NA
E500_628,NA,0.78967
E666_547,0.68766,NA
E314_668,NA,0.84005
E708_715,NA,0.89924
E524_664,NA,0.83501
E933_519,NA,0.65239
E360_354,0.44458,NA
E174_715,0.89924,NA
E914_494,0.62091,NA
E104_757,0.95214,NA
E732_374,0.46977,NA
E494_532,0.66877,NA
E517_98,0.12217,NA
E243_204,0.25567,NA
E937_529,NA,0.66499
E464_2,0.00126,NA
E80_93,0.11587,NA
E528_115,NA,0.14358
E834_506,0.63602,NA
E462_37,NA,0.04534
E888_61,NA,0.07557
E170_297,0.3728,NA
E962_377,NA,0.47355
E952_448,0.56297,NA
E48_393,NA,0.4937
E194_75,NA,0.0932
E92_648,0.81486,NA
E534_407,NA,0.51134
E743_658,NA,0.82746
E463_782,0.98363,NA
E663_466,NA,0.58564
E7_186,0.233,NA
E867_721,0.9068,NA
E518_540,0.67884,NA
E703_349,NA,0.43829
E316_218,NA,0.2733
E236_251,NA,0.31486
E286_475,NA,0.59698
E81_574,NA,0.72166
E238_386,0.48489,NA
E42_553,0.69521,NA
E410_101,0.12594,NA
E8_643,0.80856,NA
E758_632,NA,0.79471
E54_121,NA,0.15113
E511_468,NA,0.58816
E36_759,NA,0.95466
E986_23,NA,0.02771
E532_329,NA,0.4131
E502_203,NA,0.25441
E220_334,NA,0.4194
E118_36,0.04408,NA
E641_691,0.86902,NA
E660_300,0.37657,NA
E23_310,NA,0.38917
E809_360,0.45214,NA
E493_502,0.63098,NA
E779_239,NA,0.29975
E254_776,0.97607,NA
E336_207,NA,0.25945
E452_67,0.08312,NA
E873_331,0.41562,NA
E931_266,NA,0.33375
E755_54,NA,0.06675
E173_461,0.57935,NA
E208_748,0.94081,NA
E461_384,NA,0.48237
E394_767,0.96474,NA
E948_436,NA,0.54786
E247_392,0.49244,NA
E538_182,NA,0.22796
E971_726,NA,0.9131
E677_534,0.67128,NA
E944_333,NA,0.41814
E741_109,0.13602,NA
E827_43,0.0529,NA
E393_351,0.44081,NA
E954_548,0.68892,NA
E303_548,NA,0.68892
E292_12,0.01385,NA
E255_149,0.1864,NA
E801_332,NA,0.41688
E100_280,0.35139,NA
E757_30,NA,0.03652
E981_136,NA,0.17003
E737_693,NA,0.87154
E768_728,0.91562,NA
E799_197,0.24685,NA
E688_406,NA,0.51008
E420_160,0.20025,NA
E550_234,NA,0.29345
E818_69,0.08564,NA
E89_513,NA,0.64484
E5_736,0.92569,NA
E501_394,NA,0.49496
E137_144,NA,0.1801
E897_372,0.46725,NA
E921_25,0.03023,NA
E481_286,NA,0.35894
E192_607,NA,0.76322
E149_580,NA,0.72922
E153_739,0.92947,NA
E209_141,0.17632,NA
E745_787,0.98992,NA
E202_134,0.16751,NA
E723_587,0.73804,NA
E776_625,0.78589,NA
E546_236,NA,0.29597
E273_88,0.10957,NA
E988_91,NA,0.11335
E352_757,0.95214,NA
E71_653,NA,0.82116
E434_351,0.44081,NA
E265_742,0.93325,NA
E476_700,0.88035,NA
E380_632,NA,0.79471
E264_489,0.61461,NA
E523_409,NA,0.51385
E687_81,NA,0.10076
E387_437,0.54912,NA
E15_512,NA,0.64358
E55_442,NA,0.55542
E242_786,NA,0.98866
E332_391,0.49118,NA
E950_150,NA,0.18766
E301_375,0.47103,NA
E348_541,0.6801,NA
E592_775,0.97481,NA
E417_93,0.11587,NA
E709_567,NA,0.71285
E963_686,0.86272,NA
E121_627,0.78841,NA
E617_250,NA,0.3136
E297_775,0.97481,NA
E151_775,0.97481,NA
E564_415,NA,0.52141
E829_505,NA,0.63476
E260_401,0.50378,NA
E574_447,0.56171,NA
E365_231,NA,0.28967
E680_9,NA,0.01008
E727_668,0.84005,NA
E945_437,0.54912,NA
E898_400,0.50252,NA
E911_478,0.60076,NA
E257_60,NA,0.07431
E740_112,0.1398,NA
E642_531,NA,0.66751
E446_168,NA,0.21033
E721_386,0.48489,NA
E251_288,NA,0.36146
E629_718,0.90302,NA
E179_712,0.89547,NA
E211_206,NA,0.25819
E358_128,NA,0.15995
E370_259,NA,0.32494
E97_732,0.92065,NA
E852_495,0.62217,NA
E470_497,0.62469,NA
E606_793,0.99748,NA
E559_381,NA,0.47859
E919_720,NA,0.90554
E106_575,NA,0.72292
E105_237,NA,0.29723
E503_791,0.99496,NA
E554_82,0.10202,NA
E35_499,NA,0.6272
E702_300,0.37657,NA
E134_203,0.25441,NA
E657_588,NA,0.73929
E13_387,0.48615,NA
E482_414,NA,0.52015
E652_349,0.43829,NA
E730_782,NA,0.98363
E85_375,NA,0.47103
E808_85,0.10579,NA
E547_158,NA,0.19773
E403_349,0.43829,NA
E664_428,NA,0.53778
E144_317,NA,0.39798
E786_412,0.51763,NA
E909_456,NA,0.57305
E189_607,NA,0.76322
E79_205,0.25693,NA
E223_379,NA,0.47607
E448_621,0.78086,NA
E989_131,NA,0.16373
E341_587,NA,0.73804
E216_97,0.12091,NA
E368_83,0.10327,NA
E329_709,NA,0.89169
E269_691,0.86902,NA
E662_163,0.20403,NA
E52_293,NA,0.36776
E599_647,NA,0.8136
E307_673,NA,0.84635
E859_326,0.40932,NA
E477_143,NA,0.17884
E577_500,NA,0.62846
E976_601,NA,0.75567
E136_264,0.33123,NA
E693_617,0.77582,NA
E288_753,NA,0.9471
E253_253,NA,0.31738
E670_473,0.59446,NA
E719_524,NA,0.65869
E249_398,0.5,NA
E508_537,0.67506,NA
E698_381,0.47859,NA
E978_526,NA,0.66121
E14_177,NA,0.22166
E60_503,NA,0.63224
E902_337,0.42317,NA
E955_88,0.10957,NA
E308_131,NA,0.16373
E460_690,NA,0.86776
E293_279,0.35013,NA
E684_569,0.71537,NA
E623_312,NA,0.39169
E711_344,0.43199,NA
E774_602,0.75693,NA
E722_748,0.94081,NA
E659_293,0.36776,NA
E63_106,0.13224,NA
E844_757,0.95214,NA
E674_299,0.37531,NA
E404_576,NA,0.72418
E356_122,0.15239,NA
E866_34,NA,0.04156
E445_533,0.67003,NA
E847_577,NA,0.72544
E953_205,0.25693,NA
E39_320,0.40176,NA
E767_563,NA,0.70781
E632_783,0.98489,NA
E229_61,NA,0.07557
E230_296,0.37154,NA
E784_456,NA,0.57305
E90_554,NA,0.69647
E478_526,NA,0.66121
E615_553,NA,0.69521
E671_377,NA,0.47355
E95_725,NA,0.91184
E442_348,NA,0.43703
E819_264,NA,0.33123
E168_628,0.78967,NA
E621_338,0.42443,NA
E457_152,NA,0.19018
E479_705,0.88665,NA
E128_233,0.29219,NA
E159_510,NA,0.64106
E67_425,0.53401,NA
E526_220,NA,0.27582
E441_333,0.41814,NA
E992_426,0.53526,NA
E802_734,NA,0.92317
E905_761,0.95718,NA
E76_601,0.75567,NA
E176_27,NA,0.03275
E998_488,NA,0.61335
E213_428,0.53778,NA
E749_587,NA,0.73804
E198_357,0.44836,NA
E701_588,NA,0.73929
E343_254,NA,0.31864
E853_611,NA,0.76826
E485_593,NA,0.74559
E467_422,0.53023,NA
E781_272,0.34131,NA
E468_365,0.45844,NA
E61_85,0.10579,NA
E861_116,0.14484,NA
E284_11,0.01259,NA
E582_391,NA,0.49118
E109_359,0.45088,NA
E519_264,NA,0.33123
E718_672,NA,0.84509
E487_648,NA,0.81486
E335_576,0.72418,NA
E761_45,NA,0.05542
E225_335,NA,0.42065
E354_744,0.93577,NA
E994_343,0.43073,NA
E125_208,0.26071,NA
E252_790,0.9937,NA
E309_491,0.61713,NA
E155_322,0.40428,NA
E980_448,0.56297,NA
E907_26,0.03149,NA
E712_299,NA,0.37531
E654_54,NA,0.06675
E75_355,NA,0.44584
E929_514,NA,0.6461
E361_338,0.42443,NA
E389_103,0.12846,NA
E364_317,0.39798,NA
E140_233,0.29219,NA
E924_700,NA,0.88035
E1_207,NA,0.25945
E825_326,NA,0.40932
E742_257,0.32242,NA
E351_52,NA,0.06423
E101_183,0.22922,NA
E200_460,NA,0.57809
E940_559,NA,0.70277
E655_43,NA,0.0529
E968_572,0.71914,NA
E566_257,0.32242,NA
E157_192,0.24055,NA
E10_568,0.71411,NA
E110_714,0.89798,NA
E203_611,0.76826,NA
E29_678,0.85264,NA
E376_654,NA,0.82242
E160_785,0.98741,NA
E653_505,0.63476,NA
E475_767,NA,0.96474
E372_70,NA,0.0869
E465_277,0.34761,NA
E782_1,0.0,NA
E537_303,0.38035,NA
E966_334,0.4194,NA
E887_282,NA,0.3539
E982_604,NA,0.75945
E682_638,0.80227,NA
E217_123,NA,0.15365
E263_281,NA,0.35264
E836_351,NA,0.44081
E333_318,0.39924,NA
E296_570,NA,0.71662
E842_762,0.95844,NA
E359_382,0.47985,NA
E473_475,0.59698,NA
E886_462,NA,0.5806
E959_688,NA,0.86524
E589_751,0.94458,NA
E325_398,NA,0.5
E560_530,NA,0.66625
E661_417,0.52393,NA
E803_76,0.09446,NA
E161_55,0.06801,NA
E6_736,NA,0.92569
E244_469,0.58942,NA
E525_619,0.77834,NA
E904_460,0.57809,NA
E956_544,NA,0.68388
E553_213,NA,0.267
E575_258,NA,0.32368
E704_26,NA,0.03149
E472_318,0.39924,NA
E408_447,NA,0.56171
E386_222,NA,0.27834
E350_610,0.767,NA
E714_322,0.40428,NA
E363_224,0.28086,NA
E384_36,NA,0.04408
E141_689,0.8665,NA
E565_432,NA,0.54282
E70_106,NA,0.13224
E281_5,0.00504,NA
E305_432,0.54282,NA
E91_559,0.70277,NA
E736_770,0.96851,NA
E24_674,0.84761,NA
E266_359,0.45088,NA
E936_398,0.5,NA
E699_209,0.26196,NA
E87_101,0.12594,NA
E268_404,0.50756,NA
E339_630,0.79219,NA
E12_513,NA,0.64484
E132_161,0.20151,NA
E831_454,0.57053,NA
E807_495,NA,0.62217
E713_301,0.37783,NA
E398_192,0.24055,NA
E880_421,NA,0.52897
E922_188,0.23552,NA
E148_74,0.09194,NA
E455_726,0.9131,NA
E275_167,NA,0.20907
E285_102,0.1272,NA
E999_306,NA,0.38413
E796_32,NA,0.03904
E804_508,0.63854,NA
E419_561,0.70529,NA
E656_140,0.17506,NA
E591_372,0.46725,NA
E334_145,0.18136,NA
E414_508,0.63854,NA
E769_722,0.90806,NA
E86_106,0.13224,NA
E612_413,NA,0.51889
E509_445,0.55919,NA
E162_289,NA,0.36272
E184_335,0.42065,NA
E69_7,NA,0.00756
E644_441,NA,0.55416
E454_557,NA,0.70025
E215_625,0.78589,NA
E520_106,0.13224,NA
E679_407,0.51134,NA
E787_794,0.99874,NA
E539_473,NA,0.59446
E616_484,NA,0.60831
E226_362,NA,0.45466
E73_318,0.39924,NA
E221_733,NA,0.92191
E760_532,NA,0.66877
E669_146,0.18262,NA
E668_542,0.68136,NA
E27_607,NA,0.76322
E369_33,NA,0.0403
E210_791,0.99496,NA
E689_623,NA,0.78338
E923_788,0.99118,NA
E635_222,NA,0.27834
E362_244,NA,0.30605
E458_649,NA,0.81612
E402_641,0.80605,NA
E894_621,NA,0.78086
E598_414,NA,0.52015
E186_249,NA,0.31234
E498_416,NA,0.52267
E399_787,0.98992,NA
E877_203,0.25441,NA
E951_271,0.34005,NA
E673_307,NA,0.38539
E491_495,NA,0.62217
E16_204,0.25567,NA
E139_312,NA,0.39169
E983_509,NA,0.6398
E863_446,NA,0.56045
E972_465,NA,0.58438
E124_431,NA,0.54156
E0_359,NA,0.45088
E845_298,0.37406,NA
E839_452,NA,0.56801
E51_46,NA,0.05668
E881_186,0.233,NA
E536_702,NA,0.88287
E549_139,0.1738,NA
E166_155,0.19395,NA
E545_93,NA,0.11587
E344_372,0.46725,NA
E483_321,NA,0.40302
E143_576,NA,0.72418
E585_379,NA,0.47607
E895_532,NA,0.66877
E289_361,0.4534,NA
E883_595,0.74811,NA
E218_219,0.27456,NA
E19_318,NA,0.39924
E759_209,0.26196,NA
E290_701,NA,0.88161
E276_722,0.90806,NA
E837_613,0.77078,NA
E385_619,NA,0.77834
E557_211,0.26448,NA
E531_66,0.08186,NA
E567_778,NA,0.97859
E287_20,NA,0.02393
E82_639,NA,0.80353
E725_789,0.99244,NA
E964_181,NA,0.2267
E685_19,0.02267,NA
E522_781,NA,0.98237
E135_498,NA,0.62594
E561_302,0.37909,NA
E676_609,0.76574,NA
E245_216,NA,0.27078
E250_241,NA,0.30227
E342_689,0.8665,NA
E558_349,NA,0.43829
E770_180,NA,0.22544
E875_604,0.75945,NA
E871_129,0.16121,NA
E961_751,0.94458,NA
E544_634,NA,0.79723
E838_399,NA,0.50126
E717_18,0.02141,NA
E167_549,NA,0.69018
E377_627,0.78841,NA
E910_309,NA,0.38791
E83_119,0.14861,NA
E506_416,NA,0.52267
E826_414,NA,0.52015
E762_204,0.25567,NA
E32_385,NA,0.48363
E294_386,NA,0.48489
E633_299,0.37531,NA
E746_337,NA,0.42317
E926_146,0.18262,NA
E272_15,0.01763,NA
E94_747,0.93955,NA
E17_291,0.36524,NA
E283_300,NA,0.37657
