,0,1,2,3,4,5,6,7,8,9
36,2.2255898,0.067088924,1.1745164,0.049304977,0.027132668,0.010544711,0.013168783,0.039657872,0.011862185,0.02663302
37,1.7347687,0.0029595143,1.2350304,0.014286865,0.08758096,0.07785953,0.00018294393,0.14801693,0.0023606601,0.055934124
38,2.2428188,0.024598109,1.2478129,0.020873444,7.123421e-05,0.023586398,0.0012792313,0.017607471,0.009900597,0.019431803
39,1.9671315,0.003442996,1.2194567,0.01898014,0.006867007,0.011717137,0.004475701,0.00020488387,0.01523075,0.04081731
40,1.8769622,0.028551087,1.2225893,0.025908932,0.11246199,0.0008908445,0.02475354,0.05084921,0.049647942,0.014399984
41,1.9183362,0.009736393,1.2194582,0.09992921,0.0013252245,0.006517177,0.00010948062,0.039506253,0.012159025,0.046080228
42,2.153522,0.003869906,1.2484292,0.018579068,0.0026323642,0.054178115,0.005902675,0.0013994309,0.0063381256,0.009554179
43,2.2906744,0.0003044755,1.2952069,0.012475989,0.03884019,0.07690293,0.002437278,0.00810495,0.0023082113,0.035844076
44,2.1562338,0.016253876,1.2275083,0.1990267,0.002231706,0.0038307854,0.019973524,0.0038912776,0.0009286857,0.04987783
45,1.9660895,0.010496637,1.2605237,0.0023588247,0.0017595468,0.015447572,0.141227,0.05991034,0.006937244,0.0287801
46,1.7545002,0.020869846,1.3174872,0.019334855,0.0031047992,0.003896619,0.025793318,0.0006711415,0.031500172,0.020361219
47,1.7378205,0.0020399077,1.3451648,0.0004235991,0.0026704022,0.00019827831,6.942418e-05,0.080169566,0.0023565916,0.0009207184
48,1.887589,0.0054122857,1.2103062,0.3186921,0.0051190187,0.020838806,0.018669253,0.0023810572,0.017243005,0.029505732
49,1.6526746,0.022970993,1.4427743,0.0019752579,0.09900631,0.000682017,0.00393404,0.042275857,0.014302568,0.00092210923
50,1.9532015,0.0081560025,1.3530011,0.03993264,0.004671671,0.03896843,0.0035977503,0.002629355,0.0098111415,5.1509567e-05
51,2.095528,0.026396485,1.4005548,0.019852486,0.043671045,0.0040054373,0.0065148827,0.022337899,0.007028809,0.009859619
52,2.4010072,0.001761407,1.4208753,0.03884269,0.0022939479,0.0007685574,0.0077156895,0.019070756,0.0026640578,9.84329e-05
53,2.1745045,0.01745648,1.411661,0.03000781,0.0570437,0.0038873656,0.018422425,0.02797925,0.03641857,0.0056066443
54,1.6091729,0.0082353335,1.4895209,0.009909704,0.0006445154,0.042680055,0.023318693,0.023731114,0.010646856,0.0014611471
55,2.666043,0.005194903,1.3887428,0.012477883,0.032901146,0.012052224,0.00018481792,0.15153368,0.0069207055,0.011111978
56,1.7697426,0.008701272,1.4320828,0.021046001,0.012237483,0.014813765,0.0029011848,0.0029916833,0.011133088,0.0026014056
57,2.3195639,0.01710003,1.4688914,0.033991992,0.030794304,0.003158548,0.017348047,0.001846188,0.0009803899,0.0029442813
58,2.0915492,0.010157622,1.4221369,0.029658427,0.0039347657,0.017808255,0.010467303,0.031450752,0.026044156,0.0028443853
59,1.411644,0.02363877,1.5346528,0.0050929743,0.0010285868,0.013007337,0.2061148,0.0053861025,0.020462621,0.08898583
60,1.5913359,0.026480746,1.5512818,0.03447622,0.009637733,0.0012003111,0.002068616,0.0005573963,0.0002546213,0.001404809
61,2.1613905,0.001206817,1.4487543,0.007160265,0.012916456,0.036949605,0.0130441785,0.0038408877,0.03747319,0.04570601
62,1.8794235,0.00040659314,1.3178627,0.27235958,0.00019792271,0.009143016,0.007883977,0.00015485928,0.00012164932,0.0032199114
63,1.4740105,0.0042349678,1.6303419,0.0013708601,0.0024408633,0.006735898,0.04976384,0.021683991,0.04500301,0.008887598
64,2.1681597,0.031321954,1.5129111,0.004876485,0.049984444,0.010470647,0.0019735852,0.0073996177,0.009244325,0.0049134814
65,2.2746527,0.008128259,1.5508939,0.00063226215,0.002944335,0.018146742,0.08914251,0.0005849308,0.006074206,0.112072244
66,1.5100087,0.029535608,1.7675332,0.003910282,0.009704606,0.0078829685,0.005689059,0.0019419926,0.014626822,0.07240194
67,2.3669884,0.01676137,1.6449177,0.0010685774,0.030939797,0.01575259,0.008139019,0.014898477,0.00019010945,0.019835215
68,1.5107294,0.1680016,1.7177223,0.06374742,0.012324465,0.01596267,0.045420516,0.0061110375,0.0022823145,0.013612014
69,1.6938205,0.00862276,1.6284999,0.0002784717,0.030809496,0.027386358,0.0057287836,0.027758282,0.02296646,0.060613267
70,2.4653864,0.00027933565,1.6857295,0.05282284,0.030928675,0.015324888,0.004533687,0.0055796094,0.050120853,0.0025992217
71,1.5956146,0.01750316,1.7700583,0.008299097,0.06866631,0.0002584541,0.0045279125,0.00046992296,0.052417375,0.017919777
72,2.8320963,0.006242079,1.97783,0.036360193,0.06377595,0.005447467,0.07185965,0.0028765735,5.0876588e-05,0.0047769295
73,1.881897,0.003027883,1.4975547,0.00061855797,0.008837906,0.002513153,0.029153802,0.015243053,0.004116464,0.0006598846
74,2.6991084,0.0003540256,1.7191484,0.46434158,0.003246378,0.0019929986,0.016822115,0.011361327,0.019055327,0.103752844
75,2.5313733,0.070824176,1.7414012,0.015158836,0.16445567,0.011349396,0.021803202,0.024494722,0.007879112,0.0010570756
76,1.5684866,0.00090276235,1.7890916,0.07497039,0.0066810944,0.012207432,0.0031535667,0.008004583,0.0038204875,0.010051521
77,1.7007426,0.03635249,1.575694,0.23121072,0.018504675,0.0016740386,0.0032818578,0.02996773,0.012308536,0.0063029723
78,1.9677649,0.0030510963,1.4934157,0.00495715,0.024411177,0.0045872824,5.6103392e-05,0.009532732,0.033552878,0.00318367
79,1.6740499,0.010067981,1.7408813,0.0138684595,0.011664697,0.029586619,0.0102174,0.009967859,0.010405697,0.01328339
80,2.0426059,0.0018399478,1.5077285,0.023868721,0.006487264,0.03269102,0.03637161,0.011753193,0.012071934,0.021220319
81,2.686414,0.0015888241,1.9485579,0.265108,0.013207785,0.0069826907,0.009168388,0.004433474,0.016198495,0.0021441686
82,1.8858845,0.004352307,1.5508628,0.00015679009,0.026237046,0.06789832,0.0075486507,0.00040060712,0.020245943,0.010351071
83,1.909002,0.014407152,1.5185063,0.011642418,0.023510402,0.035783328,0.015745968,0.01524671,0.014317492,0.0077758627
84,1.9790177,0.022644898,1.5039433,0.00027556348,0.03772965,0.003066162,0.0052642515,0.007726334,0.040838823,0.008203558
85,2.3892093,0.0140046375,2.6407218,0.004044315,0.0024432938,0.003805796,0.035789914,0.007599628,0.0017211771,0.00028866847
86,2.096439,0.014053141,1.541271,0.13564421,0.07312247,0.01273038,0.008327041,0.006634639,0.0024871223,0.045184046
87,2.277974,0.002443893,1.7022012,0.008268402,0.0002463161,0.0009944335,0.00667565,0.07698816,0.0012827284,0.023539247
88,2.346912,0.008783164,1.7361506,0.06627934,0.0051058303,0.03745139,0.003543692,0.061393443,0.022649867,0.004493456
89,2.4444149,0.005626395,1.8403958,0.12498117,0.014184986,0.018275522,0.0018518706,7.656333e-06,0.015859403,0.004485139
90,2.2787852,0.037579313,1.7449268,0.038145855,0.024888907,0.00022292127,0.07385736,0.0015559839,0.06277543,0.0026960545
91,2.3748171,0.0035642653,1.8136489,0.055114478,0.017264953,0.06311632,0.004974191,0.018406289,0.061760906,0.008032369
92,2.5219688,0.0504093,2.03915,0.0078410795,0.031694755,0.12976453,0.010124835,0.007842043,0.001647436,0.023013245
93,1.9053612,0.034286093,1.5956662,0.047086116,0.0018364395,0.0019767883,0.0035506058,0.007678885,0.005881459,0.05809386
94,1.904197,0.0031304322,2.7082179,0.019190267,0.011884655,0.02263083,0.024477404,0.032317556,0.00022162157,0.008124875
95,2.5118437,0.06390607,1.9693167,0.017301492,0.0024536815,0.011600134,0.024667747,0.0049039726,0.009537309,0.0035536266
96,1.648067,0.012721979,1.8928438,0.16548415,0.02493905,0.00060116634,0.0004956353,0.04354098,0.009064165,0.0021168652
97,2.3406727,0.0030080026,2.2082572,0.039200738,0.02445088,0.028325336,0.07151677,0.009022411,0.018168194,0.009500782
98,2.1699417,0.015287625,2.5710843,0.32434475,0.0103770755,0.012624746,0.0039372267,0.008293321,0.0036196823,0.040094852
99,1.8477505,0.006703286,1.6990485,0.0067104553,0.02335963,0.039191328,0.014619516,0.015694868,0.0046568085,0.005782668
100,2.390947,0.002074946,2.105978,0.022245687,0.00472042,0.05538928,0.00529726,0.043912303,0.0069657834,0.008681095
101,2.3508592,0.00374791,2.1195061,0.027693741,0.0027688958,0.031025816,0.008289127,0.0541631,0.0096591655,0.0009679501
102,2.3264034,0.015537157,2.0553935,0.045803223,0.08862133,0.000877115,0.0025064938,0.045718294,0.017094567,0.01726508
103,1.8825694,0.03771977,1.674125,0.009772634,0.017663976,0.003263103,0.019595638,0.013153129,0.002024855,0.04479221
104,1.8662422,0.046921767,1.6958754,0.014473769,0.004406461,0.00900893,0.009557322,0.023027819,0.0031391203,0.009032831
105,1.9708782,0.005600341,2.345775,0.19669472,0.007576291,0.0031981466,0.019341212,0.0038348509,0.0037548346,0.0037728597
106,2.3385136,0.011659377,1.9579849,0.072501525,0.0033327346,0.03460771,0.005369361,0.015592591,0.033181425,0.03491752
107,1.6495162,0.0096813915,2.2007935,0.174843,0.03478257,0.0034672208,0.010085976,0.013621988,0.0026470106,0.010159503
108,1.7196671,0.0033977593,1.9208801,0.0028500026,0.050853807,0.01070851,0.0027638772,0.006042696,0.04594341,0.0020870136
109,2.0555785,0.11801581,2.2597249,0.026922556,0.053545613,0.044151247,0.006328805,0.0065190303,0.046692364,0.00042144558
110,2.1552064,0.03759625,1.7031472,0.0076975273,0.018742591,0.026178127,0.011855969,0.064301245,0.0050052805,0.015747236
111,1.7283038,0.022284405,1.7794845,0.28700498,0.042092156,0.00048027467,0.05243632,0.0019694823,0.025664138,0.008704941
112,2.2439883,8.237973e-05,2.0533645,0.0149989575,0.061409034,2.2612669e-05,0.0102002295,0.02701242,0.09405114,0.030269822
113,2.0213282,0.016173957,2.1981404,0.023120373,0.004384203,0.0028335387,0.0019177069,0.026260288,0.003222421,0.0049523357
114,2.2567716,0.0051225857,2.0687046,0.0037892845,0.006822237,0.03643124,0.0039020744,0.04632625,0.00038141554,0.0008995218
115,1.6483221,0.0023129112,1.8851074,0.2981314,0.011045221,0.016109576,0.002170024,0.0039539086,0.0416376,0.0046209693
116,2.134804,0.00042274682,2.2530386,0.36164325,0.015814705,0.00035324195,0.013627162,0.0016496229,0.043833263,0.00629846
117,2.2967873,0.01325358,1.9114839,0.001150498,0.0082265595,0.016183153,0.004777449,0.02728315,0.0002908877,0.0021026176
118,1.9543732,0.003991122,1.6233993,0.012495104,0.0104556605,0.032250497,0.0130645735,0.016390404,0.01632404,0.0037393793
119,2.181158,0.023926387,1.9692158,0.00012344633,0.004980944,0.072466075,0.00728439,0.016482035,0.01931796,0.03093731
120,2.0363765,0.009852457,2.1004944,0.0010626038,0.009778988,0.0064274967,0.0036208362,0.0008087522,0.0040341155,0.00942277
121,2.0479686,0.0043364125,2.0990455,0.05529891,0.0031390663,0.010865349,0.0018050293,0.0085698515,0.01806573,0.014626539
122,1.8572314,0.050592914,2.1367054,0.04433174,0.006653014,0.06060995,0.08310258,0.0056540733,0.027390843,0.0006132639
123,1.804757,0.00055370975,2.0383651,0.028977826,0.004850211,0.09160748,0.040989846,0.0030871306,0.004327923,0.008685997
124,2.4077623,0.003726071,1.5230209,0.61031145,0.0011124403,0.0022011353,0.01866877,0.054066256,0.021559205,0.00050073606
125,1.8925518,0.0016079777,2.1114902,0.27740556,0.016229331,0.04252844,0.0031458237,0.009272965,0.0020572743,0.0040127225
126,1.7495583,0.008136516,1.8974229,0.22238451,0.006688674,0.0478174,0.0074341437,0.02022121,0.0026127826,0.0030733002
127,1.8721777,0.010220077,2.1463022,0.4086619,0.0019460359,0.02728364,0.04289841,0.018799875,0.011782448,0.040483434
128,1.9137406,0.0042355466,1.7437516,0.027214818,0.003485203,0.012667154,0.0069341534,0.0039972514,0.0010684208,0.010269841
129,2.3898141,0.0038834787,1.7405465,0.5649886,0.020351658,0.044593137,0.022296704,0.0066927453,0.06453062,0.01297749
130,1.833954,0.009819525,1.6060632,0.32248703,0.013739825,0.0027379524,0.006770306,0.015233063,0.016032133,0.037438396
131,2.0280192,0.0058475244,1.3802649,0.594286,0.04100256,0.008345561,0.0016613666,0.006593446,0.02866201,0.016867956
132,1.8930149,0.016955996,1.8028632,0.08357262,0.0025335723,0.00047862242,0.02121732,0.037098125,0.008907175,0.003305872
133,2.0431015,0.0040577296,1.9034437,0.04408275,0.0198418,0.04149137,0.0054680547,0.029158333,0.016867138,0.002556247
134,1.9505569,0.016284764,1.9441855,0.3470937,0.006297585,0.015884547,0.021569839,0.0045821425,0.026328625,0.051712357
135,1.8058676,0.027995631,1.861481,0.33646435,0.0054984754,0.013454527,0.03353362,0.011527066,0.0004375176,0.023579244
136,2.277243,0.04227582,1.7781,0.59091973,0.0050054146,0.008325947,0.031753376,0.030765599,0.009220952,0.025102226
137,2.1662545,0.019548738,1.8723927,0.38401958,0.01660403,0.06372012,0.026706152,0.003294009,0.016092816,0.00038189965
138,2.0667915,0.023495965,1.8746188,0.16984917,0.10015459,0.0074877106,0.002207732,0.03330055,0.025063789,0.05107842
139,2.0205543,0.13072698,1.8998814,0.23606879,0.0019931882,0.00095145777,0.002489894,0.0045118504,0.0026248598,0.018282661
140,1.9673723,0.017209932,1.8470781,0.0059814467,0.03231528,0.00059838407,0.0005089252,0.0037084476,0.00143782,0.006233329
141,1.9449149,0.007203332,1.8069522,0.32503688,0.0019498733,0.016799776,0.005607398,0.0148606645,0.001659624,0.040580332
142,1.6938101,0.019756984,2.0868053,0.5394452,0.027993577,0.02356268,0.007001256,0.037935197,0.023365472,0.00086522335
143,1.5103966,0.0045587607,1.9693013,0.5853835,0.009833994,0.044788625,0.026481934,0.02518267,0.045549266,0.00011537035
144,1.8564613,0.052006513,1.3302894,0.7240353,0.017042896,0.0064328443,0.012759734,0.0031157436,0.13232999,0.0016023513
145,1.8628759,0.026851246,2.0103686,0.5321706,0.00990573,0.0013196899,0.002284197,0.0007434416,0.03219689,0.008174246
146,1.7214059,0.04887192,1.5744355,0.70019335,0.011200809,0.03188953,0.015283111,0.052195594,0.00975965,0.0002323562
147,1.4620636,0.0053282417,2.0449667,0.6640455,0.028214222,0.091176115,0.015848557,0.05700687,3.137939e-05,0.021502582
148,1.9559426,0.02726712,1.7502753,0.7683223,0.00037077692,0.02772617,0.004102842,0.026626991,0.002082163,0.0042911214
149,1.7325776,0.0012998413,1.494419,0.84021175,0.0063579646,0.0056406064,0.005344389,0.00017876232,0.015767336,0.0058085513
150,2.1943557,0.12907909,2.453985,0.73478556,0.015468027,0.004218667,0.011467138,0.004252924,0.085515216,0.014959353
151,2.1012318,0.0011821998,1.7086782,0.8007748,7.3683714e-06,0.04993432,0.009615235,0.031551003,0.014397897,0.009941943
152,1.8394188,0.018246276,1.6210222,0.86636835,0.0015149799,6.168018e-05,0.012088979,0.027018702,0.031429928,0.00016802551
153,2.2589293,0.0072908327,1.4666015,1.0282825,0.01682897,0.012883527,0.0018282405,0.008603577,0.012890206,0.043233767
154,1.555787,0.022686148,1.8372555,1.0421807,0.00032112267,0.0007693448,0.030920384,0.11404362,0.008320983,0.031188132
155,1.917633,0.0056861886,1.5173805,1.0917804,0.006184357,0.0003837265,0.078113325,0.14855872,0.00058458035,0.0034710232
156,1.752457,0.04281062,1.4970698,1.1082577,0.10209934,0.009296952,0.0484995,0.0016723521,0.0028074514,0.022647792
157,2.5161994,0.024757395,2.001778,0.94806296,0.0051588607,0.046850905,0.005345807,0.021353124,0.032567263,0.016771547
158,1.5826874,0.04029651,1.9844935,1.1257195,0.056338392,0.0008474959,0.02945435,0.029349944,0.04373298,0.01917166
159,1.9077008,0.023334181,2.0513804,0.9914815,0.014370203,0.0409604,0.0026765969,0.0008334788,0.0018381529,0.25148612
160,1.5644499,0.0078060506,2.4566953,1.0892884,0.0061350977,0.0068795877,0.015020179,0.0006254743,0.019758523,0.023076303
161,1.8760098,0.0002652969,2.0452774,1.098663,0.016082129,0.0028549868,0.0073713693,0.021016015,0.024922034,0.015209689
162,2.010072,0.0059005287,2.1163182,1.0212846,0.00042568738,0.04578654,0.002727283,0.0062566698,0.2790535,0.039924663
163,2.114497,0.0051349797,1.9761561,1.0729512,0.025542367,0.10469976,0.02035989,0.0034643055,0.0070728823,0.037853476
164,2.059784,0.021151027,1.9064643,1.1705397,0.0123525,0.0005117274,0.0012061616,0.025474988,0.062228624,0.01981484
165,1.8087676,0.044201605,2.0253983,1.2076045,0.0032590234,0.003347793,0.042078104,0.007918839,0.058035314,0.027521063
166,2.1081018,0.048115883,1.9919106,1.1461065,0.03007039,0.023250656,0.003634313,0.0045631235,0.012110445,0.008690897
167,2.4187634,0.0035213758,1.4551903,1.1829404,0.02109107,0.005606622,0.023441676,0.001655201,0.017867267,0.022206796
168,1.7556107,0.045409895,1.641488,1.264922,0.118334025,0.22861041,0.059812907,0.0027673142,0.0054149274,0.01030803
169,1.7702839,0.020797115,1.7564142,1.3094631,0.012468113,0.009186621,0.03438094,0.02780081,0.02243648,0.020016124
170,2.2781265,0.027309764,2.326382,1.0089283,0.08544363,0.027137227,0.00415034,0.008314845,0.00884213,0.0040077446
171,1.8006762,0.03785732,1.6972116,1.3299301,0.009627251,0.05043526,0.0144202905,0.0151807405,0.0057345275,0.11664212
172,1.9741606,0.099526,2.1214547,1.2943064,0.012556909,0.039375134,0.016085476,0.002542668,0.0056106546,0.008421143
173,2.3079724,0.0017018025,1.9746182,1.2697191,0.014021604,0.030296085,0.034821115,0.00039917626,0.002147118,0.003503789
174,2.2131894,0.010448983,1.8221115,1.3743747,0.0008505367,0.03930442,0.00055891677,0.04379583,0.05030549,0.021541
175,2.2414505,0.018349463,2.6300519,1.2721499,0.0645326,0.0067908056,0.0010931703,0.017167833,0.09232599,0.04385136
176,2.5957851,1.7972712e-06,2.0646148,1.3203167,0.0032506168,0.025619814,0.015572249,0.018892402,0.00915912,0.0018511045
177,2.2780492,0.031820763,1.9248359,1.3201684,0.036591493,0.019587304,0.021551123,0.0050306865,0.0007385833,0.002895022
178,1.8204396,0.030547027,2.168582,1.4552597,0.010252863,0.03181248,0.028530728,0.0056145503,0.009736336,0.019142773
179,1.7567405,0.083997644,1.7557011,1.4737345,0.0043220967,0.0034314923,0.0017316309,0.0019165962,0.013200077,0.010674573
180,2.0416455,0.0033057143,1.5459526,1.4735547,0.012975561,0.018652173,0.011441004,0.03434985,0.07924105,0.0020221132
181,2.7510953,0.03037199,1.7364165,1.5063388,0.006757467,0.03281647,0.016540444,0.06177797,0.016107112,0.021505099
182,1.8793868,0.009178316,2.3452454,1.4257928,0.14307792,0.025255777,0.076814815,0.014015451,0.0725708,0.003404315
183,2.397368,0.0030314666,1.9626474,1.3910618,0.0006064424,0.007097023,0.0044184397,0.004776068,0.0036100233,0.0070651807
184,2.2713473,0.0030919053,1.7589102,1.4613407,0.053651676,0.009684757,0.022338223,0.08400603,0.0055943266,0.003312858
185,2.2114265,0.023225226,2.0530267,1.3998669,0.05252344,0.0036505323,0.054151744,0.010242197,0.026479986,0.006134935
186,2.7028553,0.021640526,2.3570027,1.5764474,0.06399235,0.002059315,0.0004094494,0.0010014003,0.0032994486,0.018294413
187,2.7207015,0.024589565,1.5160496,1.8139781,0.021949636,0.014215414,0.0048869704,0.06318153,0.046250496,0.010852045
188,2.7000456,0.032403283,2.518816,1.5614839,0.008421132,0.0007776115,0.0060720085,0.028579893,0.0054511614,0.0027769376
189,2.8764899,0.003030648,1.8863568,1.6321156,0.023215871,0.009369924,0.077335306,0.004299405,0.034897137,0.0014130459
190,1.9520075,0.0011197404,1.6799153,1.5149778,0.05396188,0.097995214,0.105346896,0.002987661,0.045397095,0.0060346546
191,2.5325782,0.036673523,1.7721289,1.6414249,0.031533614,0.019721601,0.01468876,4.8817277e-05,0.03229558,0.005834647
192,2.0451097,0.0030347873,2.247686,1.5021192,0.062070545,0.03572911,0.0035648337,0.023693612,0.005913187,0.007004255
193,2.1675763,0.004385881,1.8203262,1.5050654,0.0046820096,0.0058865664,0.038849693,0.0011649126,0.029870149,0.0027073538
194,1.9784684,0.002750762,2.1345603,1.5331373,0.0053115287,0.075220495,0.014378863,0.002852819,0.09215715,0.015215311
195,2.5393147,0.0022116336,2.1971936,1.822263,0.0011106161,0.009507324,0.044742174,0.040004842,0.00911703,0.026776912
196,2.919969,0.0348149,1.9592559,2.162426,0.008339613,0.053271797,0.035001617,0.010227478,0.015270353,0.0010923957
197,2.127821,0.01189474,1.8154213,1.5423013,0.0049632685,0.012228842,0.010159817,0.0012945434,0.0005678824,0.0025012703
198,2.6011403,0.0077826325,1.884702,1.8727716,0.09306276,0.06366865,0.0032605657,0.00040731352,0.022140112,0.01212829
199,2.3901155,0.1623404,2.171288,1.6611856,0.019408235,0.019527275,0.03763493,0.012168593,0.0071093854,0.0005901408
200,2.193659,0.001429746,2.0770762,1.5575602,0.036870025,0.002861497,0.022830442,0.02492699,0.09898004,0.013050152
201,2.757404,0.005847897,2.1537945,2.2489777,0.04039662,0.0087615345,0.0035661908,0.0046089953,0.009653481,0.013931593
202,2.3322487,0.0033280514,2.0308757,1.5780865,0.0996386,0.035450067,0.0035783513,0.0035622865,0.071614206,0.005312855
203,1.7919533,0.0048030647,2.1972954,1.6316664,0.002449076,0.013641354,0.021051647,0.0035198953,0.012162835,9.1635025e-05
204,2.2566414,0.0041176956,1.8164991,1.7083157,0.01690767,0.018179478,0.051472086,0.009925479,0.0030260908,0.0017822951
205,2.1255906,0.066315256,2.2386618,1.5878599,0.017389033,0.017558722,0.0007642436,0.01616423,0.001262479,0.008034562
206,1.8124462,0.02934818,1.6109749,1.6746297,0.02824568,0.013975173,0.082779564,0.022055108,0.15365946,0.002565514
207,2.0155993,0.021162763,1.8436977,1.5717802,0.00080307765,0.021629663,0.002896805,0.014465752,0.0007201367,0.015793683
208,2.322513,0.00077199785,2.1239574,1.734195,0.038769137,0.0016701829,0.0039377576,0.0016678681,0.006962301,0.03788958
209,2.3255908,0.0022994126,1.4401175,2.6823568,0.007340339,0.021144189,0.0011940843,0.014943238,0.03602788,0.0069894088
210,2.0846443,0.0020643056,1.8425401,1.6289481,0.017026862,0.056035157,0.0014893927,0.06267524,0.005494452,0.014035442
211,1.981293,0.0008351216,1.2106375,1.8281276,0.0045603537,0.03549994,0.028399944,0.023319133,0.013150272,0.024309695
212,2.4202156,0.0033744548,1.6354737,2.564446,0.07519268,0.023430256,0.058502425,0.03823259,0.017090887,0.024841294
213,1.5972574,0.017945698,1.5853703,1.858836,0.006575179,0.00010556887,0.05272663,0.0016306695,0.05278994,0.00024021545
214,2.7730546,0.0026257162,1.782399,2.3167782,0.27323014,0.3433991,0.02508129,0.002974225,0.011183643,0.012546584
215,2.0351624,0.0003246365,2.5038,1.5700222,0.25588995,0.13565509,0.05549039,0.00024359125,0.014041342,0.008023178
216,2.016382,0.004943964,2.583889,1.8405942,0.008324654,0.07419578,0.008967778,0.0048892945,0.0049265553,0.005619945
