,PseudoTime1,PseudoTime2,PseudoTime3
E221_687,NA,0.86073,NA
E624_623,NA,0.78043,NA
E19_368,NA,NA,0.46048
E375_358,0.44793,NA,NA
E374_786,NA,NA,0.98494
E70_637,0.79799,NA,NA
E763_98,NA,0.12171,NA
E34_289,NA,0.36136,NA
E719_72,NA,NA,0.08908
E534_191,NA,NA,0.23839
E384_626,NA,NA,0.78419
E516_705,0.88331,NA,NA
E46_405,NA,NA,0.5069
E997_153,NA,NA,0.19072
E786_343,NA,0.42911,NA
E438_258,NA,NA,0.32246
E566_274,0.34253,NA,NA
E324_158,NA,0.19699,NA
E949_715,NA,NA,0.89586
E301_603,0.75533,NA,NA
E138_698,0.87453,NA,NA
E236_37,NA,NA,0.04517
E389_223,0.27854,NA,NA
E521_782,NA,NA,0.97992
E467_219,NA,0.27353,NA
E41_288,NA,NA,0.3601
E869_227,NA,0.28356,NA
E768_741,0.92848,NA,NA
E953_151,NA,NA,0.18821
E116_362,0.45295,NA,NA
E23_438,NA,0.54831,NA
E207_726,NA,NA,0.90966
E448_141,NA,NA,0.17566
E583_450,NA,0.56336,NA
E659_561,NA,NA,0.70263
E146_449,NA,NA,0.56211
E902_330,NA,0.4128,NA
E229_143,NA,NA,0.17817
E315_163,0.20326,NA,NA
E772_85,NA,NA,0.1054
E114_678,NA,0.84944,NA
E656_168,0.20954,NA,NA
E345_39,NA,0.04768,NA
E932_17,NA,0.02008,NA
E40_247,0.30866,NA,NA
E346_201,0.25094,NA,NA
E319_98,0.12171,NA,NA
E266_132,NA,NA,0.16437
E554_675,NA,NA,0.84567
E56_263,0.32873,NA,NA
E253_460,NA,0.57591,NA
E415_459,0.57465,NA,NA
E544_331,NA,0.41405,NA
E886_762,NA,0.95483,NA
E358_740,NA,0.92723,NA
E948_196,NA,NA,0.24467
E390_598,NA,NA,0.74906
E179_368,0.46048,NA,NA
E546_468,0.58595,NA,NA
E696_266,NA,NA,0.3325
E609_9,NA,0.01004,NA
E776_575,NA,NA,0.7202
E712_797,NA,0.99875,NA
E535_93,0.11543,NA,NA
E216_158,NA,NA,0.19699
E698_399,NA,0.49937,NA
E714_315,NA,NA,0.39398
E541_229,NA,0.28607,NA
E850_498,NA,0.62359,NA
E836_56,0.06901,NA,NA
E944_51,0.06274,NA,NA
E744_282,NA,0.35257,NA
E196_497,NA,NA,0.62233
E468_117,NA,NA,0.14555
E687_564,NA,0.7064,NA
E708_572,0.71644,NA,NA
E18_38,NA,0.04642,NA
E334_455,NA,NA,0.56964
E6_616,NA,0.77164,NA
E280_690,NA,0.86449,NA
E387_92,NA,NA,0.11418
E432_392,NA,0.49059,NA
E67_629,NA,NA,0.78795
E361_396,NA,0.49561,NA
E898_410,NA,NA,0.51317
E947_99,0.12296,NA,NA
E462_10,NA,0.01129,NA
E349_752,NA,0.94228,NA
E342_332,NA,NA,0.41531
E259_548,NA,NA,0.68632
E413_564,0.7064,NA,NA
E906_472,0.59097,NA,NA
E429_645,NA,NA,0.80803
E256_481,NA,0.60226,NA
E678_787,0.9862,NA,NA
E367_97,NA,0.12045,NA
E758_68,NA,0.08407,NA
E436_693,0.86826,NA,NA
E627_441,NA,NA,0.55207
E247_282,0.35257,NA,NA
E479_38,NA,NA,0.04642
E765_539,NA,0.67503,NA
E190_388,0.48557,NA,NA
E622_390,NA,NA,0.48808
E539_437,NA,NA,0.54705
E668_582,0.72898,NA,NA
E982_793,NA,NA,0.99373
E939_532,0.66625,NA,NA
E891_645,NA,NA,0.80803
E287_727,0.91092,NA,NA
E450_63,0.07779,NA,NA
E402_735,NA,0.92095,NA
E743_237,NA,0.29611,NA
E901_577,NA,NA,0.72271
E699_701,NA,NA,0.87829
E887_132,0.16437,NA,NA
E586_91,NA,0.11292,NA
E601_640,0.80176,NA,NA
E706_325,NA,NA,0.40652
E938_389,0.48683,NA,NA
E357_666,NA,NA,0.83438
E604_738,0.92472,NA,NA
E427_29,NA,NA,0.03513
E347_34,NA,NA,0.04141
E710_670,NA,0.8394,NA
E273_641,NA,0.80301,NA
E8_126,0.15684,NA,NA
E748_452,NA,NA,0.56587
E128_229,NA,0.28607,NA
E244_92,NA,NA,0.11418
E968_197,0.24592,NA,NA
E43_641,0.80301,NA,NA
E791_390,0.48808,NA,NA
E717_783,NA,NA,0.98118
E73_766,NA,0.95985,NA
E162_70,0.08657,NA,NA
E682_87,NA,0.1079,NA
E880_797,NA,NA,0.99875
E163_788,0.98745,NA,NA
E722_132,0.16437,NA,NA
E690_151,NA,0.18821,NA
E457_424,NA,0.53074,NA
E494_236,0.29486,NA,NA
E896_51,NA,NA,0.06274
E576_655,0.82058,NA,NA
E996_238,NA,0.29737,NA
E917_716,0.89711,NA,NA
E487_63,NA,NA,0.07779
E154_381,NA,NA,0.47679
E119_347,NA,0.43413,NA
E623_248,NA,NA,0.30991
E592_346,NA,0.43287,NA
E849_618,NA,0.77415,NA
E57_453,0.56713,NA,NA
E25_30,0.03639,NA,NA
E875_72,NA,NA,0.08908
E764_513,NA,0.64241,NA
E646_392,NA,0.49059,NA
E178_605,0.75784,NA,NA
E751_107,NA,NA,0.133
E446_157,NA,NA,0.19573
E951_482,NA,NA,0.60351
E157_312,NA,0.39021,NA
E591_527,0.65997,NA,NA
E845_425,NA,0.53199,NA
E180_12,NA,0.0138,NA
E9_176,NA,0.21957,NA
E173_737,NA,0.92346,NA
E112_285,0.35634,NA,NA
E252_422,NA,NA,0.52823
E819_505,0.63237,NA,NA
E393_612,0.76662,NA,NA
E818_250,0.31242,NA,NA
E388_569,NA,0.71267,NA
E779_97,NA,NA,0.12045
E120_144,0.17942,NA,NA
E796_68,NA,0.08407,NA
E72_600,NA,0.75157,NA
E495_67,NA,0.08281,NA
E839_59,NA,NA,0.07277
E227_6,0.00627,NA,NA
E243_82,0.10163,NA,NA
E416_767,0.9611,NA,NA
E297_220,0.27478,NA,NA
E208_120,NA,NA,0.14931
E915_771,NA,NA,0.96612
E489_380,0.47553,NA,NA
E288_15,0.01757,NA,NA
E465_5,NA,NA,0.00502
E262_1,0.0,NA,NA
E97_791,NA,NA,0.99122
E782_229,0.28607,NA,NA
E108_505,NA,0.63237,NA
E83_40,NA,0.04893,NA
E789_629,NA,NA,0.78795
E295_24,NA,0.02886,NA
E210_469,NA,NA,0.5872
E798_659,0.8256,NA,NA
E667_614,0.76913,NA,NA
E882_529,0.66248,NA,NA
E555_612,0.76662,NA,NA
E239_533,NA,0.6675,NA
E519_100,NA,0.12422,NA
E638_257,NA,0.3212,NA
E881_117,0.14555,NA,NA
E44_100,0.12422,NA,NA
E780_294,NA,0.36763,NA
E158_376,NA,0.47051,NA
E812_609,NA,NA,0.76286
E117_19,0.02258,NA,NA
E251_285,NA,NA,0.35634
E995_316,0.39523,NA,NA
E82_122,NA,0.15182,NA
E934_488,NA,0.61104,NA
E456_727,NA,0.91092,NA
E199_166,NA,NA,0.20703
E837_366,NA,0.45797,NA
E271_391,NA,0.48934,NA
E526_83,NA,0.10289,NA
E277_344,NA,NA,0.43036
E464_414,NA,0.51819,NA
E184_268,NA,0.33501,NA
E499_501,NA,0.62735,NA
E557_742,NA,0.92974,NA
E381_92,NA,NA,0.11418
E582_749,NA,NA,0.93852
E77_661,0.82811,NA,NA
E257_79,0.09787,NA,NA
E75_333,0.41656,NA,NA
E286_701,0.87829,NA,NA
E610_124,0.15433,NA,NA
E452_137,0.17064,NA,NA
E38_350,NA,0.43789,NA
E136_325,NA,0.40652,NA
E337_434,NA,NA,0.54329
E626_357,0.44668,NA,NA
E308_506,NA,NA,0.63363
E597_132,NA,0.16437,NA
E975_734,NA,NA,0.9197
E606_286,0.35759,NA,NA
E332_49,0.06023,NA,NA
E580_360,NA,0.45044,NA
E265_398,0.49812,NA,NA
E961_692,NA,0.867,NA
E455_22,NA,NA,0.02635
E63_95,NA,0.11794,NA
E147_666,NA,0.83438,NA
E669_692,0.867,NA,NA
E912_679,0.85069,NA,NA
E565_72,NA,NA,0.08908
E842_593,NA,NA,0.74279
E950_633,NA,0.79297,NA
E548_544,0.6813,NA,NA
E865_587,NA,0.73526,NA
E811_543,NA,0.68005,NA
E533_499,NA,NA,0.62484
E418_647,NA,0.81054,NA
E616_324,0.40527,NA,NA
E692_173,0.21581,NA,NA
E611_112,NA,0.13927,NA
E855_700,NA,NA,0.87704
E825_203,NA,0.25345,NA
E314_725,NA,NA,0.90841
E124_196,NA,0.24467,NA
E126_321,NA,0.40151,NA
E59_773,NA,0.96863,NA
E956_227,0.28356,NA,NA
E856_237,0.29611,NA,NA
E144_707,NA,NA,0.88582
E729_276,NA,0.34504,NA
E691_391,0.48934,NA,NA
E401_442,NA,NA,0.55332
E595_756,NA,0.9473,NA
E816_273,NA,0.34128,NA
E952_769,0.96361,NA,NA
E843_784,0.98243,NA,NA
E650_304,0.38018,NA,NA
E599_222,NA,NA,0.27729
E747_318,NA,NA,0.39774
E639_499,NA,NA,0.62484
E439_195,NA,0.24341,NA
E485_558,NA,NA,0.69887
E929_68,0.08407,NA,NA
E232_112,NA,NA,0.13927
E386_184,NA,0.22961,NA
E874_561,NA,0.70263,NA
E694_434,NA,NA,0.54329
E284_603,NA,NA,0.75533
E458_161,0.20075,NA,NA
E275_286,0.35759,NA,NA
E522_381,NA,0.47679,NA
E971_283,0.35383,NA,NA
E417_647,NA,NA,0.81054
E913_370,0.46299,NA,NA
E602_301,0.37641,NA,NA
E701_410,NA,NA,0.51317
E536_367,NA,0.45922,NA
E774_68,0.08407,NA,NA
E561_607,NA,NA,0.76035
E545_391,NA,NA,0.48934
E81_105,NA,0.13049,NA
E649_276,NA,0.34504,NA
E385_400,NA,NA,0.50063
E328_524,0.65621,NA,NA
E84_326,NA,NA,0.40778
E166_176,0.21957,NA,NA
E559_748,0.93726,NA,NA
E607_429,NA,NA,0.53701
E430_407,NA,0.50941,NA
E0_184,NA,0.22961,NA
E570_699,NA,NA,0.87578
E686_287,0.35885,NA,NA
E593_639,NA,0.8005,NA
E493_305,NA,NA,0.38143
E893_150,NA,0.18695,NA
E617_74,0.09159,NA,NA
E254_366,NA,0.45797,NA
E558_283,0.35383,NA,NA
E376_496,NA,0.62108,NA
E946_130,NA,NA,0.16186
E778_784,NA,NA,0.98243
E107_705,NA,0.88331,NA
E740_25,NA,NA,0.03011
E711_36,0.04391,NA,NA
E826_102,NA,NA,0.12673
E733_750,NA,NA,0.93977
E689_414,NA,0.51819,NA
E293_559,NA,0.70013,NA
E511_82,0.10163,NA,NA
E185_154,0.19197,NA,NA
E234_11,NA,0.01255,NA
E250_306,NA,0.38269,NA
E750_519,0.64994,NA,NA
E109_312,0.39021,NA,NA
E470_660,0.82685,NA,NA
E618_653,NA,0.81807,NA
E897_114,NA,NA,0.14178
E148_508,NA,NA,0.63614
E326_566,NA,0.70891,NA
E469_530,NA,0.66374,NA
E355_790,0.98996,NA,NA
E510_116,NA,NA,0.14429
E113_451,NA,0.56462,NA
E20_361,NA,NA,0.45169
E368_210,NA,NA,0.26223
E378_325,NA,NA,0.40652
E660_460,NA,NA,0.57591
E581_363,NA,NA,0.4542
E903_60,0.07403,NA,NA
E933_318,NA,0.39774,NA
E201_549,0.68758,NA,NA
E13_620,0.77666,NA,NA
E862_41,0.05019,NA,NA
E488_156,0.19448,NA,NA
E967_778,NA,NA,0.97491
E360_462,0.57842,NA,NA
E540_478,0.59849,NA,NA
E769_34,NA,0.04141,NA
E480_768,NA,0.96236,NA
E973_604,0.75659,NA,NA
E431_184,NA,NA,0.22961
E889_420,NA,NA,0.52572
E414_529,0.66248,NA,NA
E50_365,0.45671,NA,NA
E654_254,NA,NA,0.31744
E543_525,NA,0.65747,NA
E39_592,0.74153,NA,NA
E817_708,NA,0.88708,NA
E528_767,NA,0.9611,NA
E562_735,NA,0.92095,NA
E985_182,0.2271,NA,NA
E320_181,NA,NA,0.22585
E859_472,NA,NA,0.59097
E504_619,NA,NA,0.77541
E32_360,NA,NA,0.45044
E496_109,NA,NA,0.13551
E188_484,NA,NA,0.60602
E373_50,0.06148,NA,NA
E931_341,NA,NA,0.4266
E31_129,NA,0.1606,NA
E978_397,NA,0.49686,NA
E895_394,NA,NA,0.4931
E290_190,0.23714,NA,NA
E784_783,NA,0.98118,NA
E671_478,0.59849,NA,NA
E225_568,NA,0.71142,NA
E122_404,0.50565,NA,NA
E757_44,NA,0.05395,NA
E524_140,0.1744,NA,NA
E919_568,0.71142,NA,NA
E615_448,NA,NA,0.56085
E329_97,0.12045,NA,NA
E233_423,0.52949,NA,NA
E264_91,0.11292,NA,NA
E164_560,NA,NA,0.70138
E498_214,NA,0.26725,NA
E131_582,0.72898,NA,NA
E775_382,NA,NA,0.47804
E440_466,0.58344,NA,NA
E833_119,0.14806,NA,NA
E663_309,NA,0.38645,NA
E405_299,NA,0.3739,NA
E459_255,NA,0.3187,NA
E396_775,0.97114,NA,NA
E336_157,0.19573,NA,NA
E574_287,0.35885,NA,NA
E851_499,NA,NA,0.62484
E551_271,0.33877,NA,NA
E372_368,NA,NA,0.46048
E11_208,NA,0.25972,NA
E249_755,0.94605,NA,NA
E202_767,NA,NA,0.9611
E270_147,NA,NA,0.18319
E48_97,0.12045,NA,NA
E203_40,NA,0.04893,NA
E317_468,0.58595,NA,NA
E958_543,NA,0.68005,NA
E382_353,NA,0.44166,NA
E924_155,NA,NA,0.19322
E333_532,NA,NA,0.66625
E700_235,0.2936,NA,NA
E76_660,0.82685,NA,NA
E725_271,0.33877,NA,NA
E169_641,0.80301,NA,NA
E805_770,NA,0.96487,NA
E14_344,NA,NA,0.43036
E424_684,NA,0.85696,NA
E861_354,NA,NA,0.44291
E590_430,0.53827,NA,NA
E206_786,NA,NA,0.98494
E547_525,NA,0.65747,NA
E377_694,NA,0.86951,NA
E192_712,NA,NA,0.8921
E835_108,0.13425,NA,NA
E680_424,0.53074,NA,NA
E852_489,NA,0.6123,NA
E537_511,0.6399,NA,NA
E47_214,NA,NA,0.26725
E330_18,NA,0.02133,NA
E966_793,0.99373,NA,NA
E684_299,0.3739,NA,NA
E110_758,0.94981,NA,NA
E977_615,0.77039,NA,NA
E143_711,NA,0.89084,NA
E86_486,NA,NA,0.60853
E425_530,NA,0.66374,NA
E854_798,NA,1.0,NA
E641_220,NA,NA,0.27478
E529_469,0.5872,NA,NA
E220_730,NA,0.91468,NA
E197_368,NA,NA,0.46048
E454_619,NA,0.77541,NA
E282_720,NA,0.90213,NA
E991_756,NA,NA,0.9473
E988_412,0.51568,NA,NA
E556_107,NA,NA,0.133
E159_84,NA,0.10414,NA
E594_62,NA,NA,0.07654
E198_230,0.28733,NA,NA
E741_446,NA,0.55834,NA
E787_146,0.18193,NA,NA
E170_253,0.31619,NA,NA
E474_722,0.90464,NA,NA
E217_332,NA,NA,0.41531
E363_726,NA,0.90966,NA
E285_479,0.59975,NA,NA
E407_749,0.93852,NA,NA
E813_505,NA,NA,0.63237
E167_513,0.64241,NA,NA
E838_341,0.4266,NA,NA
E10_503,0.62986,NA,NA
E484_305,NA,0.38143,NA
E578_626,0.78419,NA,NA
E879_527,0.65997,NA,NA
E341_661,0.82811,NA,NA
E732_576,NA,NA,0.72146
E514_578,0.72396,NA,NA
E920_486,NA,0.60853,NA
E340_532,0.66625,NA,NA
E151_193,NA,NA,0.2409
E152_560,NA,NA,0.70138
E231_723,0.9059,NA,NA
E501_528,0.66123,NA,NA
E749_603,NA,NA,0.75533
E318_215,NA,NA,0.26851
E723_543,NA,NA,0.68005
E670_158,NA,0.19699,NA
E598_34,0.04141,NA,NA
E834_136,NA,0.16939,NA
E643_203,NA,0.25345,NA
E142_341,0.4266,NA,NA
E884_98,NA,NA,0.12171
E305_667,NA,0.83563,NA
E37_565,NA,NA,0.70765
E612_172,NA,0.21455,NA
E218_145,0.18068,NA,NA
E24_441,NA,0.55207,NA
E727_160,NA,0.1995,NA
E994_50,NA,0.06148,NA
E248_730,0.91468,NA,NA
E160_106,NA,0.13174,NA
E846_747,NA,0.93601,NA
E907_481,NA,NA,0.60226
E579_736,NA,0.92221,NA
E422_120,NA,NA,0.14931
E351_445,0.55709,NA,NA
E935_624,0.78168,NA,NA
E409_195,0.24341,NA,NA
E848_26,0.03137,NA,NA
E125_661,0.82811,NA,NA
E408_258,NA,0.32246,NA
E118_460,0.57591,NA,NA
E507_636,0.79674,NA,NA
E867_628,NA,NA,0.7867
E753_732,0.91719,NA,NA
E752_142,0.17691,NA,NA
E5_458,0.5734,NA,NA
E866_307,0.38394,NA,NA
E894_648,0.81179,NA,NA
E78_326,0.40778,NA,NA
E302_673,0.84316,NA,NA
E683_591,NA,0.74028,NA
E728_8,0.00878,NA,NA
E477_380,0.47553,NA,NA
E133_57,NA,NA,0.07026
E268_669,0.83814,NA,NA
E808_2,0.00125,NA,NA
E827_88,NA,0.10916,NA
E942_159,NA,0.19824,NA
E130_774,NA,NA,0.96989
E756_138,0.17189,NA,NA
E404_64,NA,NA,0.07905
E476_486,NA,0.60853,NA
E228_454,0.56838,NA,NA
E205_485,NA,0.60728,NA
E313_22,NA,NA,0.02635
E168_413,0.51694,NA,NA
E858_128,0.15935,NA,NA
E101_755,NA,0.94605,NA
E61_738,NA,0.92472,NA
E885_223,NA,NA,0.27854
E27_280,0.35006,NA,NA
E746_62,NA,NA,0.07654
E605_626,NA,0.78419,NA
E437_443,0.55458,NA,NA
E433_241,NA,NA,0.30113
E642_713,NA,NA,0.89335
E636_603,0.75533,NA,NA
E132_290,NA,0.36261,NA
E181_29,NA,NA,0.03513
E134_791,NA,NA,0.99122
E304_246,NA,NA,0.3074
E863_380,NA,NA,0.47553
E661_286,0.35759,NA,NA
E428_453,NA,0.56713,NA
E7_86,0.10665,NA,NA
E832_752,NA,0.94228,NA
E258_52,NA,NA,0.06399
E356_480,NA,0.601,NA
E93_495,0.61982,NA,NA
E399_463,0.57967,NA,NA
E505_189,NA,NA,0.23588
E186_405,NA,NA,0.5069
E238_279,0.34881,NA,NA
E153_565,NA,0.70765,NA
E139_713,NA,NA,0.89335
E721_246,NA,0.3074,NA
E453_334,NA,0.41782,NA
E910_288,NA,NA,0.3601
E156_543,0.68005,NA,NA
E969_733,NA,NA,0.91844
E872_662,0.82936,NA,NA
E95_243,NA,0.30364,NA
E51_516,NA,0.64617,NA
E212_187,NA,NA,0.23338
E74_146,NA,0.18193,NA
E278_762,0.95483,NA,NA
E90_661,NA,NA,0.82811
E542_728,0.91217,NA,NA
E322_550,NA,0.68883,NA
E767_627,NA,NA,0.78545
E200_697,0.87327,NA,NA
E226_123,0.15307,NA,NA
E990_380,NA,0.47553,NA
E810_215,NA,0.26851,NA
E633_240,NA,0.29987,NA
E106_772,0.96738,NA,NA
E463_719,NA,0.90088,NA
E466_442,NA,0.55332,NA
E802_563,NA,0.70514,NA
E165_122,NA,NA,0.15182
E940_163,NA,NA,0.20326
E577_239,0.29862,NA,NA
E508_104,NA,NA,0.12923
E892_355,NA,NA,0.44417
E792_629,0.78795,NA,NA
E993_270,NA,0.33752,NA
E804_343,NA,0.42911,NA
E974_563,NA,0.70514,NA
E619_772,NA,0.96738,NA
E391_615,NA,0.77039,NA
E500_239,NA,0.29862,NA
E797_526,NA,0.65872,NA
E871_636,0.79674,NA,NA
E15_704,NA,0.88206,NA
E736_412,NA,NA,0.51568
E960_614,NA,NA,0.76913
E989_665,0.83312,NA,NA
E735_375,NA,0.46926,NA
E177_416,NA,NA,0.5207
E632_6,NA,NA,0.00627
E16_180,NA,NA,0.22459
E307_116,NA,NA,0.14429
E434_492,0.61606,NA,NA
E631_416,NA,NA,0.5207
E709_78,0.09661,NA,NA
E532_752,NA,0.94228,NA
E596_109,NA,0.13551,NA
E352_192,NA,0.23965,NA
E568_276,NA,NA,0.34504
E957_402,NA,0.50314,NA
E263_347,0.43413,NA,NA
E847_31,NA,NA,0.03764
E300_748,NA,0.93726,NA
E651_560,NA,NA,0.70138
E435_678,NA,0.84944,NA
E803_435,0.54454,NA,NA
E182_235,NA,NA,0.2936
E955_670,0.8394,NA,NA
E242_210,0.26223,NA,NA
E922_707,NA,0.88582,NA
E66_595,NA,0.74529,NA
E703_369,NA,0.46173,NA
E864_644,0.80678,NA,NA
E475_80,NA,0.09912,NA
E400_42,NA,NA,0.05144
E2_622,0.77917,NA,NA
E299_335,NA,NA,0.41907
E674_237,NA,NA,0.29611
E675_234,NA,NA,0.29235
E587_495,0.61982,NA,NA
E520_351,NA,0.43915,NA
E362_638,0.79925,NA,NA
E80_747,NA,0.93601,NA
