,PseudoTime1,PseudoTime2,PseudoTime3
E146_2,NA,NA,0.00125
E604_588,0.73651,NA,NA
E139_71,NA,NA,0.08783
E232_602,NA,NA,0.75408
E274_320,NA,0.40025,NA
E822_533,NA,NA,0.6675
E543_109,NA,0.13551,NA
E172_299,NA,0.3739,NA
E872_518,0.64868,NA,NA
E183_87,NA,NA,0.1079
E715_116,NA,0.14429,NA
E716_728,NA,NA,0.91217
E455_778,NA,NA,0.97491
E869_247,NA,0.30866,NA
E538_611,NA,NA,0.76537
E750_396,0.49561,NA,NA
E724_262,NA,0.32748,NA
E899_143,NA,0.17817,NA
E112_79,0.09787,NA,NA
E676_1,0.0,NA,NA
E122_420,0.52572,NA,NA
E365_85,0.1054,NA,NA
E781_582,NA,0.72898,NA
E106_629,0.78795,NA,NA
E633_223,NA,0.27854,NA
E741_155,NA,0.19322,NA
E824_347,NA,NA,0.43413
E374_494,NA,NA,0.61857
E539_181,NA,NA,0.22585
E563_689,NA,NA,0.86324
E703_39,NA,0.04768,NA
E179_173,0.21581,NA,NA
E580_92,NA,0.11418,NA
E582_126,NA,NA,0.15684
E77_397,0.49686,NA,NA
E469_733,NA,0.91844,NA
E790_764,0.95734,NA,NA
E333_679,NA,NA,0.85069
E855_86,NA,NA,0.10665
E93_438,0.54831,NA,NA
E561_670,NA,NA,0.8394
E916_12,NA,0.0138,NA
E79_489,NA,NA,0.6123
E277_528,NA,NA,0.66123
E474_588,0.73651,NA,NA
E26_629,NA,NA,0.78795
E534_343,NA,NA,0.42911
E325_187,NA,0.23338,NA
E851_573,NA,NA,0.71769
E807_5,0.00502,NA,NA
E944_768,0.96236,NA,NA
E918_584,NA,NA,0.73149
E751_60,NA,NA,0.07403
E713_92,NA,NA,0.11418
E789_223,NA,NA,0.27854
E238_259,0.32371,NA,NA
E384_720,NA,NA,0.90213
E997_161,NA,NA,0.20075
E177_177,NA,NA,0.22083
E930_467,0.58469,NA,NA
E671_186,0.23212,NA,NA
E36_775,0.97114,NA,NA
E868_267,0.33375,NA,NA
E23_328,NA,0.41029,NA
E471_256,0.31995,NA,NA
E673_689,0.86324,NA,NA
E453_363,NA,0.4542,NA
E434_670,0.8394,NA,NA
E33_728,NA,0.91217,NA
E95_96,NA,0.1192,NA
E83_400,NA,0.50063,NA
E690_430,NA,0.53827,NA
E975_485,NA,NA,0.60728
E256_796,NA,0.99749,NA
E476_262,NA,0.32748,NA
E888_726,NA,0.90966,NA
E285_559,0.70013,NA,NA
E464_97,NA,0.12045,NA
E693_426,NA,NA,0.53325
E119_244,NA,0.30489,NA
E651_28,NA,NA,0.03388
E59_412,NA,0.51568,NA
E27_395,0.49435,NA,NA
E288_466,0.58344,NA,NA
E691_608,0.76161,NA,NA
E643_538,NA,0.67378,NA
E430_306,NA,0.38269,NA
E598_693,0.86826,NA,NA
E22_509,NA,NA,0.63739
E24_659,NA,0.8256,NA
E49_410,NA,0.51317,NA
E355_728,0.91217,NA,NA
E579_88,NA,0.10916,NA
E74_355,NA,0.44417,NA
E678_4,0.00376,NA,NA
E847_618,NA,NA,0.77415
E839_555,NA,NA,0.69511
E731_222,NA,NA,0.27729
E698_322,NA,0.40276,NA
E392_712,0.8921,NA,NA
E904_78,NA,0.09661,NA
E626_394,0.4931,NA,NA
E976_663,NA,NA,0.83061
E150_508,0.63614,NA,NA
E613_303,NA,NA,0.37892
E714_255,NA,NA,0.3187
E523_661,0.82811,NA,NA
E886_63,NA,0.07779,NA
E294_526,0.65872,NA,NA
E273_522,NA,0.6537,NA
E275_352,0.4404,NA,NA
E948_340,NA,NA,0.42535
E934_452,NA,0.56587,NA
E967_25,NA,NA,0.03011
E764_632,NA,0.79172,NA
E942_649,NA,0.81305,NA
E773_617,NA,NA,0.7729
E110_11,0.01255,NA,NA
E44_248,0.30991,NA,NA
E637_756,NA,0.9473,NA
E55_398,NA,NA,0.49812
E590_286,0.35759,NA,NA
E502_299,NA,0.3739,NA
E63_483,NA,0.60477,NA
E729_529,NA,0.66248,NA
E9_187,NA,0.23338,NA
E442_371,NA,0.46424,NA
E419_37,0.04517,NA,NA
E214_790,0.98996,NA,NA
E859_647,NA,NA,0.81054
E209_63,NA,0.07779,NA
E631_395,NA,NA,0.49435
E313_594,NA,NA,0.74404
E245_497,NA,0.62233,NA
E205_420,NA,0.52572,NA
E569_446,NA,0.55834,NA
E621_506,0.63363,NA,NA
E231_414,0.51819,NA,NA
E939_406,0.50816,NA,NA
E148_144,NA,NA,0.17942
E352_462,NA,0.57842,NA
E331_411,NA,NA,0.51443
E752_697,0.87327,NA,NA
E805_456,NA,0.57089,NA
E941_781,NA,NA,0.97867
E341_452,0.56587,NA,NA
E929_290,0.36261,NA,NA
E966_651,0.81556,NA,NA
E149_536,NA,NA,0.67127
E457_281,NA,0.35132,NA
E459_62,NA,0.07654,NA
E628_233,NA,0.29109,NA
E478_118,0.1468,NA,NA
E894_383,0.4793,NA,NA
E804_769,NA,0.96361,NA
E938_261,0.32622,NA,NA
E882_578,0.72396,NA,NA
E21_232,NA,0.28984,NA
E891_462,NA,NA,0.57842
E156_416,0.5207,NA,NA
E266_750,NA,NA,0.93977
E66_429,NA,0.53701,NA
E892_685,NA,NA,0.85822
E242_749,0.93852,NA,NA
E977_701,0.87829,NA,NA
E871_292,0.36512,NA,NA
E151_385,NA,NA,0.48181
E806_458,0.5734,NA,NA
E726_21,NA,NA,0.02509
E307_597,NA,NA,0.7478
E720_651,0.81556,NA,NA
E452_335,0.41907,NA,NA
E488_592,0.74153,NA,NA
E926_587,NA,NA,0.73526
E376_212,NA,0.26474,NA
E947_499,0.62484,NA,NA
E486_308,NA,NA,0.38519
E685_542,NA,NA,0.6788
E863_761,NA,NA,0.95358
E519_398,NA,0.49812,NA
E675_265,NA,NA,0.33124
E184_493,NA,0.61731,NA
E712_425,NA,0.53199,NA
E548_100,0.12422,NA,NA
E427_444,NA,NA,0.55583
E800_82,NA,NA,0.10163
E971_329,0.41154,NA,NA
E722_729,0.91343,NA,NA
E437_698,0.87453,NA,NA
E813_334,NA,NA,0.41782
E987_620,0.77666,NA,NA
E321_488,0.61104,NA,NA
E372_260,NA,NA,0.32497
E646_268,NA,0.33501,NA
E857_512,0.64115,NA,NA
E708_109,0.13551,NA,NA
E802_654,NA,0.81932,NA
E959_716,0.89711,NA,NA
E300_114,NA,0.14178,NA
E94_522,NA,NA,0.6537
E401_212,NA,NA,0.26474
E169_180,0.22459,NA,NA
E638_233,NA,0.29109,NA
E917_686,0.85947,NA,NA
E137_205,NA,0.25596,NA
E588_350,NA,NA,0.43789
E463_515,NA,0.64492,NA
E913_692,0.867,NA,NA
E206_439,NA,NA,0.54956
E775_701,NA,NA,0.87829
E155_497,0.62233,NA,NA
E493_60,NA,NA,0.07403
E875_714,NA,NA,0.8946
E823_716,0.89711,NA,NA
E109_195,0.24341,NA,NA
E7_765,0.95859,NA,NA
E778_748,NA,NA,0.93726
E512_167,0.20828,NA,NA
E828_81,0.10038,NA,NA
E62_50,0.06148,NA,NA
E753_752,0.94228,NA,NA
E248_313,0.39147,NA,NA
E666_326,NA,0.40778,NA
E985_423,0.52949,NA,NA
E45_358,NA,NA,0.44793
E578_135,0.16813,NA,NA
E317_304,0.38018,NA,NA
E37_307,NA,NA,0.38394
E820_524,NA,NA,0.65621
E58_185,0.23087,NA,NA
E381_661,NA,NA,0.82811
E832_388,NA,0.48557,NA
E134_776,NA,NA,0.9724
E677_436,0.5458,NA,NA
E339_567,NA,NA,0.71016
E128_273,NA,0.34128,NA
E780_232,NA,0.28984,NA
E117_224,0.2798,NA,NA
E217_561,NA,NA,0.70263
E908_408,NA,0.51066,NA
E239_535,NA,0.67001,NA
E656_797,0.99875,NA,NA
E763_436,NA,0.5458,NA
E477_338,0.42284,NA,NA
E537_189,0.23588,NA,NA
E527_685,NA,0.85822,NA
E767_118,NA,NA,0.1468
E937_624,NA,NA,0.78168
E490_15,NA,0.01757,NA
E533_34,NA,NA,0.04141
E359_406,0.50816,NA,NA
E620_57,0.07026,NA,NA
E895_747,NA,NA,0.93601
E829_199,NA,NA,0.24843
E293_348,NA,0.43538,NA
E105_166,NA,0.20703,NA
E517_668,NA,NA,0.83689
E530_719,NA,NA,0.90088
E334_165,NA,NA,0.20577
E702_729,NA,NA,0.91343
