,PseudoTime1,PseudoTime2
E610_614,0.61407,NA
E343_818,0.8191,NA
E674_692,NA,0.69246
E472_117,0.11457,NA
E422_393,0.39196,NA
E220_849,NA,0.85025
E298_532,0.53166,NA
E748_357,0.35578,NA
E533_320,NA,0.31859
E716_568,NA,0.56784
E104_862,NA,0.86332
E273_810,0.81106,NA
E729_976,0.97789,NA
E333_478,NA,0.47739
E856_591,NA,0.59095
E191_923,NA,0.92462
E982_645,0.64523,NA
E843_71,NA,0.06834
E144_223,NA,0.22111
E398_424,NA,0.42312
E459_126,0.12362,NA
E950_968,NA,0.96985
E905_214,0.21206,NA
E509_963,0.96482,NA
E958_709,NA,0.70955
E263_386,0.38492,NA
E236_685,NA,0.68543
E267_989,0.99095,NA
E735_67,NA,0.06432
E329_519,0.51859,NA
E433_362,0.3608,NA
E186_299,0.29749,NA
E986_917,NA,0.91859
E536_893,0.89447,NA
E397_519,NA,0.51859
E917_710,0.71055,NA
E765_971,0.97286,NA
E290_833,0.83417,NA
E942_744,NA,0.74472
E964_314,NA,0.31256
E288_977,NA,0.97889
E355_94,NA,0.09146
E759_936,NA,0.93769
E48_627,0.62714,NA
E800_515,NA,0.51457
E316_126,NA,0.12362
E102_934,0.93568,NA
E259_720,NA,0.7206
E176_850,NA,0.85126
E350_803,0.80402,NA
E540_101,NA,0.09849
E405_733,NA,0.73367
E828_301,0.2995,NA
E903_184,NA,0.18191
E489_453,0.45226,NA
E328_626,0.62613,NA
E891_548,NA,0.54774
E268_680,0.6804,NA
E35_622,0.62211,NA
E178_5,NA,0.00201
E7_324,NA,0.32261
E962_547,NA,0.54673
E930_297,NA,0.29548
E879_165,0.16281,NA
E285_555,NA,0.55477
E93_571,NA,0.57085
E660_765,0.76583,NA
E847_460,NA,0.4593
E18_741,NA,0.74171
E306_644,0.64422,NA
E865_320,0.31859,NA
E133_702,NA,0.70251
E19_702,0.70251,NA
E837_6,0.00302,NA
E511_447,NA,0.44623
E874_69,0.06633,NA
E795_610,NA,0.61005
E345_223,0.22111,NA
E823_682,NA,0.68241
E541_804,NA,0.80503
E637_955,NA,0.95678
E808_359,NA,0.35779
E146_881,0.88241,NA
E311_447,0.44623,NA
E943_651,NA,0.65126
E439_235,0.23317,NA
E248_616,0.61608,NA
E492_364,NA,0.36281
E304_708,NA,0.70854
E159_958,NA,0.9598
E106_15,0.01206,NA
E395_121,NA,0.11859
E460_133,0.13065,NA
E200_56,0.05327,NA
E260_960,NA,0.96181
E160_561,NA,0.5608
E993_232,0.23015,NA
E633_219,NA,0.21709
E670_25,0.02211,NA
E786_606,NA,0.60603
E232_501,0.5005,NA
E97_646,NA,0.64623
E682_232,NA,0.23015
E208_243,0.24121,NA
E855_310,0.30854,NA
E84_522,0.52161,NA
E730_852,NA,0.85327
E568_434,0.43317,NA
E437_319,0.31759,NA
E543_196,0.19397,NA
E537_558,0.55779,NA
E794_10,NA,0.00704
E25_995,NA,0.99698
E622_502,NA,0.50151
E88_783,0.78392,NA
E423_377,NA,0.37588
E989_865,NA,0.86633
E230_232,NA,0.23015
E681_943,0.94472,NA
E746_269,0.26734,NA
E171_296,NA,0.29447
E382_399,NA,0.39799
E527_921,0.92261,NA
E684_568,NA,0.56784
E89_701,NA,0.70151
E751_466,NA,0.46533
E714_206,NA,0.20402
E14_790,NA,0.79095
E771_755,NA,0.75578
E650_718,0.71859,NA
E592_913,NA,0.91457
E112_34,NA,0.03116
E888_523,NA,0.52261
E850_463,0.46231,NA
E32_159,NA,0.15678
E750_544,NA,0.54372
E662_887,NA,0.88844
E626_49,0.04623,NA
E31_505,0.50452,NA
E49_65,NA,0.06231
E341_908,NA,0.90955
E562_713,NA,0.71357
E22_337,NA,0.33568
E776_812,0.81307,NA
E372_907,0.90854,NA
E607_880,0.88141,NA
E289_204,0.20201,NA
E798_8,NA,0.00503
E218_367,NA,0.36583
E826_80,0.07739,NA
E319_508,NA,0.50754
E11_838,NA,0.8392
E237_8,0.00503,NA
E334_339,NA,0.33769
E301_517,NA,0.51658
E736_323,0.32161,NA
E814_587,NA,0.58693
E358_388,0.38693,NA
E733_392,0.39095,NA
E907_92,0.08945,NA
E443_648,0.64824,NA
E495_519,0.51859,NA
E429_434,NA,0.43317
E83_305,0.30352,NA
E545_7,0.00402,NA
E966_11,NA,0.00804
E724_830,0.83116,NA
E661_534,0.53367,NA
E945_671,0.67136,NA
E481_707,NA,0.70754
E278_242,NA,0.2402
E743_241,NA,0.2392
E740_642,NA,0.64221
E604_552,0.55176,NA
E114_362,NA,0.3608
E804_185,NA,0.18291
E564_91,0.08844,NA
E663_429,0.42814,NA
E366_964,0.96583,NA
E951_858,NA,0.8593
E374_373,NA,0.37186
E369_387,NA,0.38593
E421_909,0.91055,NA
E739_835,NA,0.83618
E231_748,0.74874,NA
E922_778,0.77889,NA
E956_466,NA,0.46533
E403_610,NA,0.61005
E596_530,0.52965,NA
E617_137,0.13467,NA
E806_145,0.14271,NA
E216_862,NA,0.86332
E404_382,NA,0.3809
E254_147,NA,0.14472
E553_88,NA,0.08543
E154_507,0.50653,NA
E117_767,0.76784,NA
E40_652,0.65226,NA
E767_562,NA,0.56181
E935_861,0.86231,NA
E687_429,NA,0.42814
E988_237,NA,0.23518
E124_227,0.22513,NA
E639_188,NA,0.18593
E384_836,0.83719,NA
E998_381,NA,0.3799
E198_586,0.58593,NA
E139_595,0.59497,NA
E71_828,0.82915,NA
E815_360,0.35879,NA
E152_778,NA,0.77889
E760_200,0.19799,NA
E357_743,NA,0.74372
E755_561,NA,0.5608
E566_616,NA,0.61608
E778_951,0.95276,NA
E554_72,0.06935,NA
E162_328,NA,0.32663
E887_186,0.18392,NA
E353_343,NA,0.34171
E451_773,NA,0.77387
E187_27,0.02412,NA
E861_666,0.66633,NA
E882_334,NA,0.33266
E975_35,NA,0.03216
E866_879,NA,0.8804
E335_649,0.64925,NA
E446_887,0.88844,NA
E635_4,0.00101,NA
E898_373,NA,0.37186
E657_471,0.47035,NA
E188_572,NA,0.57186
E695_915,0.91658,NA
E223_640,0.6402,NA
E802_200,NA,0.19799
E143_608,NA,0.60804
E839_225,0.22312,NA
E666_299,NA,0.29749
E576_858,0.8593,NA
E307_375,NA,0.37387
E741_272,NA,0.27035
E561_212,NA,0.21005
E904_763,0.76382,NA
E136_440,NA,0.4392
E694_150,NA,0.14774
E697_580,NA,0.5799
E233_512,0.51156,NA
E282_90,0.08744,NA
E551_971,0.97286,NA
E454_622,0.62211,NA
E103_585,NA,0.58492
E192_806,0.80704,NA
E163_917,NA,0.91859
E371_451,0.45025,NA
E410_261,NA,0.2593
E783_565,NA,0.56482
E331_832,NA,0.83317
E915_788,0.78894,NA
E284_291,NA,0.28945
E877_343,0.34171,NA
E59_603,NA,0.60302
E132_931,0.93266,NA
E623_416,NA,0.41508
E539_850,NA,0.85126
E969_140,0.13769,NA
E513_322,0.3206,NA
E313_166,0.16382,NA
E346_545,0.54472,NA
E305_241,NA,0.2392
E752_102,0.0995,NA
E360_715,NA,0.71558
E931_367,0.36583,NA
E583_362,NA,0.3608
E835_263,NA,0.26131
E436_457,0.45628,NA
E214_606,0.60603,NA
E332_43,0.0402,NA
E138_578,NA,0.57789
E458_448,0.44724,NA
E555_315,NA,0.31357
E157_561,0.5608,NA
E711_323,0.32161,NA
E579_889,NA,0.89045
E217_384,NA,0.38291
E503_193,NA,0.19095
E589_344,NA,0.34271
E698_174,0.17186,NA
E722_366,NA,0.36482
E871_820,NA,0.82111
E364_755,NA,0.75578
E559_340,NA,0.33869
E441_569,0.56884,NA
E777_535,0.53467,NA
E753_621,NA,0.62111
E627_25,NA,0.02211
E621_959,0.9608,NA
E664_622,NA,0.62211
E185_297,NA,0.29548
E936_169,0.16683,NA
E202_67,0.06432,NA
E504_561,0.5608,NA
E196_224,NA,0.22211
E338_622,NA,0.62211
E222_410,NA,0.40905
E2_764,NA,0.76482
E719_229,0.22714,NA
E351_77,0.07437,NA
E606_865,0.86633,NA
E766_244,0.24221,NA
E303_737,NA,0.73769
E901_650,NA,0.65025
E908_61,NA,0.05829
E790_118,NA,0.11558
E845_13,0.01005,NA
E431_417,0.41608,NA
E528_880,NA,0.88141
E241_190,NA,0.18794
E291_301,0.2995,NA
E149_632,NA,0.63216
E569_979,0.9809,NA
E153_745,0.74573,NA
E399_394,NA,0.39296
E47_562,NA,0.56181
E265_791,NA,0.79196
E427_157,NA,0.15477
E90_136,NA,0.13367
E444_508,0.50754,NA
E742_463,0.46231,NA
E981_966,NA,0.96784
E649_867,NA,0.86834
E74_319,NA,0.31759
E41_400,0.39899,NA
E652_462,NA,0.46131
E122_86,NA,0.08342
E487_349,NA,0.34774
E473_920,NA,0.92161
E920_628,0.62814,NA
E948_749,NA,0.74975
E57_256,NA,0.25427
E418_984,NA,0.98593
E110_421,NA,0.4201
E229_389,NA,0.38794
E902_376,0.37487,NA
E994_172,NA,0.16985
E934_385,0.38392,NA
E854_737,NA,0.73769
E87_397,0.39598,NA
E599_416,0.41508,NA
E4_978,0.9799,NA
E570_413,0.41206,NA
E611_865,0.86633,NA
E476_623,0.62312,NA
E42_984,NA,0.98593
E524_371,NA,0.36985
E17_622,NA,0.62211
E94_650,0.65025,NA
E625_540,0.5397,NA
E75_580,0.5799,NA
E894_524,0.52362,NA
E65_680,NA,0.6804
E768_374,0.37286,NA
E696_139,0.13668,NA
E342_8,NA,0.00503
E148_812,NA,0.81307
E56_177,0.17487,NA
E952_418,NA,0.41709
E480_6,0.00302,NA
E819_988,0.98995,NA
E909_62,0.0593,NA
E710_377,NA,0.37588
E869_998,1.0,NA
E667_837,0.83819,NA
E949_478,0.47739,NA
E44_860,NA,0.86131
E990_23,NA,0.0201
E521_919,0.9206,NA
E61_769,0.76985,NA
E349_536,NA,0.53568
E517_274,0.27236,NA
E500_699,NA,0.6995
E706_125,NA,0.12261
E862_227,NA,0.22513
E573_144,0.14171,NA
E646_127,NA,0.12462
E699_18,0.01508,NA
E81_446,0.44523,NA
E807_653,NA,0.65327
E452_541,0.5407,NA
E938_652,0.65226,NA
E181_797,0.79799,NA
E560_671,NA,0.67136
E493_773,NA,0.77387
E876_115,0.11256,NA
E944_815,0.81608,NA
E683_536,NA,0.53568
E130_292,0.29045,NA
E567_618,0.61809,NA
E63_631,NA,0.63116
E438_753,NA,0.75377
E246_352,0.35075,NA
E600_239,0.23719,NA
E363_15,0.01206,NA
E62_102,NA,0.0995
E737_494,0.49347,NA
E933_61,NA,0.05829
E464_391,0.38995,NA
E754_417,0.41608,NA
E224_460,NA,0.4593
E279_70,0.06734,NA
E113_942,0.94372,NA
E784_708,NA,0.70854
E183_929,0.93065,NA
E394_65,0.06231,NA
E486_265,NA,0.26332
E645_266,NA,0.26432
E613_245,NA,0.24322
E732_298,NA,0.29648
E100_594,NA,0.59397
E612_847,0.84824,NA
E370_486,0.48543,NA
E785_917,0.91859,NA
E829_995,NA,0.99698
E234_372,NA,0.37085
E266_203,0.20101,NA
E318_629,NA,0.62915
E417_680,NA,0.6804
E512_487,0.48643,NA
E535_951,NA,0.95276
E125_52,0.04925,NA
E542_552,NA,0.55176
E337_601,NA,0.60101
E203_896,0.89749,NA
E383_70,0.06734,NA
E941_973,NA,0.97487
E910_798,0.79899,NA
E972_421,0.4201,NA
E1_200,NA,0.19799
E101_732,0.73266,NA
E299_145,0.14271,NA
E812_108,NA,0.10553
E77_524,NA,0.52362
E91_408,NA,0.40704
E228_301,NA,0.2995
E665_235,0.23317,NA
E258_806,0.80704,NA
E166_582,0.58191,NA
E354_305,0.30352,NA
E46_510,NA,0.50955
E531_236,0.23417,NA
E302_699,0.6995,NA
E642_382,NA,0.3809
E469_376,0.37487,NA
E250_863,0.86432,NA
E51_390,NA,0.38894
E516_807,0.80804,NA
E916_701,0.70151,NA
E927_725,0.72563,NA
E286_758,0.75879,NA
E277_272,0.27035,NA
E253_998,NA,1.0
E692_327,NA,0.32563
E971_249,NA,0.24724
E704_76,NA,0.07337
E165_867,NA,0.86834
E514_767,NA,0.76784
E974_266,0.26432,NA
E585_874,NA,0.87538
E820_754,0.75477,NA
E565_736,NA,0.73668
E293_219,NA,0.21709
E653_109,0.10653,NA
E197_217,NA,0.21508
E280_488,NA,0.48744
E628_258,0.25628,NA
E758_79,0.07638,NA
E235_810,0.81106,NA
E508_496,NA,0.49548
E619_825,NA,0.82613
E816_893,NA,0.89447
E207_974,NA,0.97588
E497_712,NA,0.71256
E595_213,0.21106,NA
E836_719,0.7196,NA
E810_826,NA,0.82714
E30_141,0.13869,NA
E379_348,0.34673,NA
E631_571,0.57085,NA
E880_775,0.77588,NA
E209_264,0.26231,NA
E632_517,0.51658,NA
E27_67,NA,0.06432
E390_196,0.19397,NA
E50_974,0.97588,NA
E620_612,0.61206,NA
E614_143,0.1407,NA
E430_273,NA,0.27136
E141_887,NA,0.88844
E803_754,0.75477,NA
E142_328,0.32663,NA
E327_93,NA,0.09045
E872_616,NA,0.61608
E673_126,0.12362,NA
E462_329,NA,0.32764
E556_678,0.67839,NA
E690_996,NA,0.99799
E676_461,0.4603,NA
E868_993,0.99497,NA
E120_790,0.79095,NA
E255_725,NA,0.72563
E426_195,NA,0.19296
E210_371,0.36985,NA
E822_161,NA,0.15879
E578_437,NA,0.43618
E111_367,0.36583,NA
E39_695,NA,0.69548
E201_149,NA,0.14673
E886_832,NA,0.83317
E461_128,0.12563,NA
E242_86,NA,0.08342
E227_231,0.22915,NA
E151_977,NA,0.97889
E789_562,0.56181,NA
E954_775,NA,0.77588
E425_793,0.79397,NA
E38_25,0.02211,NA
E834_488,NA,0.48744
E918_152,NA,0.14975
E225_332,0.33065,NA
E26_61,NA,0.05829
E174_801,0.80201,NA
E890_415,NA,0.41407
E281_683,NA,0.68342
E308_778,0.77889,NA
E300_502,NA,0.50151
E976_96,0.09347,NA
E475_73,NA,0.07035
E762_960,0.96181,NA
E367_111,NA,0.10854
E498_370,NA,0.36884
E970_58,0.05528,NA
E20_375,0.37387,NA
E530_43,NA,0.0402
E416_319,NA,0.31759
E400_518,NA,0.51759
E226_540,NA,0.5397
E780_609,NA,0.60905
E482_588,0.58794,NA
E6_445,NA,0.44422
E336_85,0.08241,NA
E450_635,NA,0.63518
E999_29,NA,0.02613
E761_395,NA,0.39397
E467_58,0.05528,NA
E194_78,NA,0.07538
E179_974,0.97588,NA
E465_49,NA,0.04623
E959_392,NA,0.39095
E805_735,NA,0.73568
E406_671,0.67136,NA
E434_418,NA,0.41709
E550_583,NA,0.58291
E219_946,0.94774,NA
E923_474,NA,0.47337
E326_20,NA,0.01709
E985_921,0.92261,NA
E870_457,NA,0.45628
E634_868,0.86935,NA
E340_936,0.93769,NA
E271_742,0.74271,NA
E770_925,NA,0.92663
E34_887,NA,0.88844
E33_619,NA,0.6191
E821_123,NA,0.1206
E618_519,NA,0.51859
E793_184,NA,0.18191
E389_511,0.51055,NA
E863_129,0.12663,NA
E270_374,0.37286,NA
E702_381,0.3799,NA
E947_420,NA,0.4191
E164_996,NA,0.99799
E312_885,NA,0.88643
E594_946,NA,0.94774
E980_332,NA,0.33065
E295_124,0.12161,NA
E656_295,0.29347,NA
E851_576,0.57588,NA
E58_208,NA,0.20603
E584_98,0.09548,NA
E926_848,0.84925,NA
E3_373,NA,0.37186
E449_787,0.78794,NA
E574_892,NA,0.89347
E558_754,0.75477,NA
E546_640,NA,0.6402
E272_235,NA,0.23317
E708_920,NA,0.92161
E580_691,NA,0.69146
E29_962,0.96382,NA
E70_364,NA,0.36281
E78_966,0.96784,NA
E709_972,0.97387,NA
E718_152,0.14975,NA
E507_660,NA,0.6603
E108_109,0.10653,NA
E654_964,0.96583,NA
E734_77,NA,0.07437
E629_883,0.88442,NA
E388_39,0.03618,NA
E499_55,NA,0.05226
E257_345,NA,0.34372
E928_293,0.29146,NA
E123_220,0.21809,NA
E43_897,NA,0.89849
E322_586,NA,0.58593
E411_898,NA,0.8995
E314_682,NA,0.68241
E380_479,NA,0.47839
E744_971,0.97286,NA
E925_957,NA,0.95879
E859_235,0.23317,NA
E713_912,NA,0.91357
E987_879,NA,0.8804
E377_19,NA,0.01608
E435_879,0.8804,NA
E529_910,0.91156,NA
E239_200,NA,0.19799
E929_174,NA,0.17186
E693_722,0.72261,NA
E386_97,NA,0.09447
E424_104,0.10151,NA
E885_215,NA,0.21307
E428_653,0.65327,NA
E728_226,NA,0.22412
E817_908,0.90955,NA
E362_701,0.70151,NA
E373_831,NA,0.83216
E145_894,0.89548,NA
E831_731,0.73166,NA
E180_461,0.4603,NA
E764_293,NA,0.29146
E668_366,0.36482,NA
E468_975,0.97688,NA
E95_376,NA,0.37487
E215_281,0.2794,NA
E675_640,0.6402,NA
E939_416,0.41508,NA
E979_657,NA,0.65729
E287_322,NA,0.3206
E644_565,0.56482,NA
E53_38,NA,0.03518
E984_304,0.30251,NA
E448_227,0.22513,NA
E158_470,NA,0.46935
E867_398,0.39698,NA
E731_980,NA,0.98191
E10_435,0.43417,NA
E409_903,NA,0.90452
E8_732,0.73266,NA
E184_691,NA,0.69146
E630_212,0.21005,NA
E325_50,NA,0.04724
E391_272,0.27035,NA
E723_427,0.42613,NA
E413_174,0.17186,NA
E586_364,NA,0.36281
E16_612,NA,0.61206
E131_374,0.37286,NA
E98_505,0.50452,NA
E127_916,0.91759,NA
E0_520,NA,0.5196
E791_684,0.68442,NA
E5_394,0.39296,NA
E571_196,0.19397,NA
E396_692,0.69246,NA
E833_356,0.35477,NA
E830_222,NA,0.2201
E321_654,NA,0.65427
E582_643,NA,0.64322
E946_71,0.06834,NA
E471_600,NA,0.6
E96_179,NA,0.17688
E519_909,NA,0.91055
E249_816,NA,0.81709
E518_323,0.32161,NA
E921_965,0.96683,NA
E608_478,NA,0.47739
E440_32,0.02915,NA
E824_30,0.02714,NA
E320_279,0.27739,NA
E892_355,0.35377,NA
E932_563,NA,0.56281
E911_18,NA,0.01508
E506_862,NA,0.86332
E455_582,NA,0.58191
E844_575,0.57487,NA
E195_3,NA,0.0
E118_99,NA,0.09648
E686_155,0.15276,NA
E720_270,0.26834,NA
E359_137,NA,0.13467
E983_715,NA,0.71558
E393_823,0.82412,NA
E292_444,NA,0.44322
E873_466,NA,0.46533
E206_290,0.28844,NA
E883_748,NA,0.74874
E221_358,0.35678,NA
E488_5,0.00201,NA
E447_284,NA,0.28241
E501_361,NA,0.3598
E317_708,0.70854,NA
E547_577,NA,0.57688
E772_427,0.42613,NA
E671_649,NA,0.64925
E79_753,0.75377,NA
E997_981,NA,0.98291
E672_701,0.70151,NA
E76_8,NA,0.00503
E134_731,0.73166,NA
E126_556,NA,0.55578
E591_654,NA,0.65427
E252_882,0.88342,NA
E310_358,NA,0.35678
E913_580,0.5799,NA
E937_502,0.50151,NA
E244_19,NA,0.01608
E323_947,NA,0.94874
E401_519,NA,0.51859
E238_233,0.23116,NA
E940_134,0.13166,NA
E640_456,0.45528,NA
E769_337,0.33568,NA
E496_271,0.26935,NA
E749_128,NA,0.12563
E339_198,NA,0.19598
E960_785,NA,0.78593
E889_416,0.41508,NA
E347_743,0.74372,NA
E67_270,NA,0.26834
E897_114,NA,0.11156
E532_934,NA,0.93568
E121_909,0.91055,NA
E45_321,0.3196,NA
E678_345,NA,0.34372
E474_811,NA,0.81206
E636_687,NA,0.68744
E996_878,NA,0.8794
E177_355,NA,0.35377
E199_668,NA,0.66834
E211_308,NA,0.30653
E603_195,0.19296,NA
E616_420,NA,0.4191
E602_503,NA,0.50251
E745_931,0.93266,NA
E352_489,NA,0.48844
E963_27,NA,0.02412
E99_684,0.68442,NA
E348_991,NA,0.99296
E309_121,NA,0.11859
E864_270,0.26834,NA
E470_889,NA,0.89045
E779_280,0.27839,NA
E552_545,0.54472,NA
E13_819,NA,0.8201
E172_467,0.46633,NA
