,PseudoTime1,PseudoTime2
E950_231,NA,0.28858
E952_423,0.52949,NA
E801_42,NA,0.05144
E953_784,0.98243,NA
E757_463,NA,0.57967
E41_440,0.55082,NA
E313_441,NA,0.55207
E986_786,NA,0.98494
E821_329,NA,0.41154
E616_668,NA,0.83689
E415_363,0.4542,NA
E392_180,NA,0.22459
E92_252,0.31493,NA
E319_630,0.78921,NA
E637_377,NA,0.47177
E201_49,0.06023,NA
E784_512,NA,0.64115
E283_309,NA,0.38645
E1_769,NA,0.96361
E509_666,0.83438,NA
E883_163,0.20326,NA
E176_119,NA,0.14806
E405_581,0.72773,NA
E496_759,NA,0.95107
E688_309,NA,0.38645
E15_209,NA,0.26098
E628_370,NA,0.46299
E34_239,NA,0.29862
E188_670,0.8394,NA
E874_599,0.75031,NA
E858_525,NA,0.65747
E644_686,NA,0.85947
E43_236,NA,0.29486
E473_273,0.34128,NA
E134_699,0.87578,NA
E485_31,NA,0.03764
E865_573,NA,0.71769
E344_371,0.46424,NA
E223_176,NA,0.21957
E83_716,0.89711,NA
E181_597,0.7478,NA
E706_19,NA,0.02258
E790_731,NA,0.91593
E617_40,NA,0.04893
E311_178,0.22208,NA
E970_181,0.22585,NA
E765_452,NA,0.56587
E900_353,NA,0.44166
E849_112,0.13927,NA
E541_430,NA,0.53827
E260_557,0.69762,NA
E585_775,NA,0.97114
E310_621,NA,0.77792
E905_767,0.9611,NA
E691_23,NA,0.0276
E235_533,0.6675,NA
E229_372,NA,0.4655
E207_228,NA,0.28482
E500_496,NA,0.62108
E430_186,0.23212,NA
E163_323,0.40402,NA
E665_253,NA,0.31619
E870_448,0.56085,NA
E193_214,0.26725,NA
E464_618,0.77415,NA
E102_170,NA,0.21205
E47_589,NA,0.73777
E574_599,0.75031,NA
E852_699,0.87578,NA
E141_114,0.14178,NA
E963_246,0.3074,NA
E831_158,0.19699,NA
E597_13,0.01506,NA
E394_325,0.40652,NA
E293_684,0.85696,NA
E182_384,0.48055,NA
E610_627,0.78545,NA
E662_563,0.70514,NA
E205_26,0.03137,NA
E586_558,NA,0.69887
E218_23,0.0276,NA
E772_363,0.4542,NA
E620_128,0.15935,NA
E86_223,0.27854,NA
E902_375,0.46926,NA
E697_481,0.60226,NA
E261_227,NA,0.28356
E941_699,NA,0.87578
E466_361,0.45169,NA
E977_28,0.03388,NA
E538_165,NA,0.20577
E55_629,NA,0.78795
E598_603,NA,0.75533
E357_537,0.67252,NA
E307_399,NA,0.49937
E308_66,NA,0.08156
E382_197,NA,0.24592
E139_177,NA,0.22083
E492_366,0.45797,NA
E626_23,0.0276,NA
E364_535,0.67001,NA
E199_466,0.58344,NA
E651_544,NA,0.6813
E322_509,0.63739,NA
E684_362,0.45295,NA
E861_712,0.8921,NA
E300_785,0.98369,NA
E635_593,NA,0.74279
E103_361,NA,0.45169
E871_256,0.31995,NA
E304_784,NA,0.98243
E959_66,NA,0.08156
E303_780,NA,0.97742
E301_247,0.30866,NA
E327_263,0.32873,NA
E506_199,NA,0.24843
E33_562,0.70389,NA
E756_349,0.43664,NA
E232_188,NA,0.23463
E792_177,NA,0.22083
E333_710,0.88959,NA
E762_677,0.84818,NA
E981_451,NA,0.56462
E547_100,NA,0.12422
E349_147,NA,0.18319
E771_143,NA,0.17817
E898_240,0.29987,NA
E510_357,NA,0.44668
E549_588,0.73651,NA
E719_299,NA,0.3739
E39_344,0.43036,NA
E51_31,NA,0.03764
E962_342,NA,0.42785
E580_605,NA,0.75784
E535_636,0.79674,NA
E149_595,NA,0.74529
E90_345,NA,0.43162
E674_52,0.06399,NA
E979_62,NA,0.07654
E140_340,0.42535,NA
E58_74,NA,0.09159
E892_466,NA,0.58344
E280_368,NA,0.46048
E766_334,NA,0.41782
E8_611,0.76537,NA
E84_486,NA,0.60853
E101_166,0.20703,NA
E173_166,0.20703,NA
E423_492,0.61606,NA
E848_229,NA,0.28607
E518_208,0.25972,NA
E396_269,0.33626,NA
E716_608,0.76161,NA
E803_451,0.56462,NA
E563_146,0.18193,NA
E602_408,NA,0.51066
E67_768,0.96236,NA
E477_755,NA,0.94605
E893_594,NA,0.74404
E925_798,NA,1.0
E927_489,NA,0.6123
E6_108,NA,0.13425
E236_792,NA,0.99247
E49_231,0.28858,NA
E696_161,0.20075,NA
E567_19,NA,0.02258
E385_419,NA,0.52447
E595_764,NA,0.95734
E528_649,NA,0.81305
E380_714,NA,0.8946
E836_16,NA,0.01882
E514_189,NA,0.23588
E721_292,0.36512,NA
E438_275,NA,0.34379
E135_585,NA,0.73275
E609_489,NA,0.6123
E81_6,NA,0.00627
E452_230,0.28733,NA
E44_687,NA,0.86073
E581_331,0.41405,NA
E230_595,0.74529,NA
E384_29,NA,0.03513
E317_569,0.71267,NA
E782_438,0.54831,NA
E137_320,NA,0.40025
E224_269,0.33626,NA
E622_252,NA,0.31493
E458_778,NA,0.97491
E859_443,0.55458,NA
E365_296,NA,0.37014
E484_62,NA,0.07654
E72_754,0.94479,NA
E271_156,0.19448,NA
E600_739,NA,0.92597
E211_510,NA,0.63864
E889_235,NA,0.2936
E69_87,NA,0.1079
E353_279,0.34881,NA
E128_93,0.11543,NA
E351_110,NA,0.13676
E146_201,NA,0.25094
E252_255,0.3187,NA
E413_567,NA,0.71016
E76_441,0.55207,NA
E763_314,NA,0.39272
E266_49,0.06023,NA
E844_176,0.21957,NA
E424_354,NA,0.44291
E221_635,NA,0.79548
E565_151,NA,0.18821
E629_436,0.5458,NA
E96_281,0.35132,NA
E826_685,NA,0.85822
E367_525,NA,0.65747
E666_692,0.867,NA
E789_46,NA,0.05646
E482_460,NA,0.57591
E374_705,NA,0.88331
E10_459,0.57465,NA
E274_284,NA,0.35508
E910_732,NA,0.91719
E741_765,0.95859,NA
E179_102,0.12673,NA
E806_631,0.79046,NA
E559_371,NA,0.46424
E355_220,0.27478,NA
E399_151,0.18821,NA
E278_315,0.39398,NA
E74_198,0.24718,NA
E916_316,NA,0.39523
E633_247,0.30866,NA
E678_647,NA,0.81054
E339_653,0.81807,NA
E109_246,0.3074,NA
E410_356,0.44542,NA
E783_443,0.55458,NA
E312_301,NA,0.37641
E582_318,NA,0.39774
E143_253,NA,0.31619
E929_495,NA,0.61982
E983_768,NA,0.96236
E758_667,NA,0.83563
E769_515,0.64492,NA
E273_626,0.78419,NA
E231_350,NA,0.43789
E680_680,NA,0.85194
E340_665,NA,0.83312
E717_624,0.78168,NA
E811_195,NA,0.24341
E796_718,NA,0.89962
E350_359,0.44918,NA
E174_402,0.50314,NA
E93_511,0.6399,NA
E305_492,0.61606,NA
E591_336,0.42033,NA
E469_277,0.3463,NA
E272_252,0.31493,NA
E917_705,0.88331,NA
E455_121,0.15056,NA
E775_582,NA,0.72898
E654_11,NA,0.01255
E48_650,NA,0.8143
E460_398,NA,0.49812
E387_164,0.20452,NA
E998_447,NA,0.5596
E46_183,0.22836,NA
E657_704,NA,0.88206
E400_323,0.40402,NA
E955_624,0.78168,NA
E531_176,0.21957,NA
E234_648,0.81179,NA
E165_560,NA,0.70138
E990_752,NA,0.94228
E569_731,NA,0.91593
E745_314,0.39272,NA
E539_406,NA,0.50816
E643_277,NA,0.3463
E725_430,0.53827,NA
E561_187,0.23338,NA
E759_787,0.9862,NA
E157_442,0.55332,NA
E693_168,0.20954,NA
E672_202,0.2522,NA
E842_138,0.17189,NA
E299_597,NA,0.7478
E386_187,NA,0.23338
E331_215,NA,0.26851
E491_541,NA,0.67754
E592_385,0.48181,NA
E459_73,NA,0.09034
E343_449,NA,0.56211
E780_56,NA,0.06901
E630_331,NA,0.41405
E537_218,0.27227,NA
E958_343,NA,0.42911
E426_384,0.48055,NA
E450_740,0.92723,NA
E555_688,0.86198,NA
E935_140,NA,0.1744
E973_705,NA,0.88331
E611_392,NA,0.49059
E676_398,0.49812,NA
E151_321,0.40151,NA
E603_497,0.62233,NA
E239_166,0.20703,NA
E808_667,0.83563,NA
E504_551,0.69009,NA
E679_731,0.91593,NA
E52_216,NA,0.26976
E843_489,0.6123,NA
E571_162,NA,0.20201
E735_590,0.73902,NA
E942_540,NA,0.67629
E494_637,0.79799,NA
E503_393,0.49184,NA
E562_483,NA,0.60477
E685_153,0.19072,NA
E287_492,NA,0.61606
E409_433,NA,0.54203
E456_8,NA,0.00878
E82_650,NA,0.8143
E813_642,0.80427,NA
E227_525,0.65747,NA
E237_167,NA,0.20828
E924_471,NA,0.58971
E659_425,0.53199,NA
E931_47,NA,0.05772
E791_413,0.51694,NA
E640_171,NA,0.2133
E689_336,NA,0.42033
E60_261,NA,0.32622
E593_757,0.94856,NA
E196_54,NA,0.0665
E819_327,NA,0.40903
E623_548,NA,0.68632
E588_222,NA,0.27729
E875_548,0.68632,NA
E262_568,NA,0.71142
E388_125,NA,0.15558
E7_295,0.36888,NA
E912_186,0.23212,NA
E115_229,NA,0.28607
E909_561,NA,0.70263
E805_513,0.64241,NA
E575_323,NA,0.40402
E78_743,0.93099,NA
E976_257,NA,0.3212
E297_1,0.0,NA
E867_36,0.04391,NA
E284_300,0.37516,NA
E800_449,NA,0.56211
E79_746,0.93476,NA
E448_291,0.36386,NA
E279_255,0.3187,NA
E27_502,NA,0.62861
E760_223,NA,0.27854
E513_430,0.53827,NA
E817_213,NA,0.266
E216_357,0.44668,NA
E248_574,NA,0.71895
E147_43,NA,0.0527
E493_401,0.50188,NA
E505_310,NA,0.3877
E153_773,0.96863,NA
E776_420,0.52572,NA
E604_792,NA,0.99247
E171_313,NA,0.39147
E332_614,0.76913,NA
E204_198,0.24718,NA
E184_74,0.09159,NA
E222_643,0.80552,NA
E764_590,NA,0.73902
E733_558,0.69887,NA
E747_2,NA,0.00125
E213_493,0.61731,NA
E133_162,0.20201,NA
E671_161,NA,0.20075
E709_433,NA,0.54203
E447_549,0.68758,NA
E53_268,NA,0.33501
E713_554,0.69385,NA
E624_427,NA,0.5345
E984_777,0.97365,NA
E938_110,0.13676,NA
E168_520,0.65119,NA
E681_777,0.97365,NA
E302_456,NA,0.57089
E845_121,0.15056,NA
E289_140,0.1744,NA
E119_632,NA,0.79172
E837_460,0.57591,NA
E707_512,0.64115,NA
E113_256,NA,0.31995
E285_40,0.04893,NA
E209_181,0.22585,NA
E587_388,NA,0.48557
E930_505,0.63237,NA
E703_226,NA,0.28231
E700_278,0.34755,NA
E830_112,NA,0.13927
E376_90,NA,0.11167
E568_373,NA,0.46675
E560_642,NA,0.80427
E658_370,0.46299,NA
E673_425,NA,0.53199
E613_509,NA,0.63739
E824_452,NA,0.56587
E650_364,NA,0.45546
E403_156,0.19448,NA
E152_257,0.3212,NA
E215_460,0.57591,NA
E619_602,NA,0.75408
E729_401,NA,0.50188
E605_256,NA,0.31995
E19_624,NA,0.78168
E511_242,NA,0.30238
E851_164,NA,0.20452
E439_155,0.19322,NA
E328_731,0.91593,NA
E939_551,0.69009,NA
E551_493,NA,0.61731
E486_604,0.75659,NA
E810_579,0.72522,NA
E169_426,NA,0.53325
E320_794,0.99498,NA
E166_75,0.09285,NA
E379_565,NA,0.70765
E258_507,NA,0.63488
E860_503,0.62986,NA
E866_695,NA,0.87077
E226_783,NA,0.98118
E748_258,0.32246,NA
E589_745,0.9335,NA
E722_760,0.95232,NA
E971_128,NA,0.15935
E975_303,NA,0.37892
E877_459,0.57465,NA
E546_657,NA,0.82309
E483_597,NA,0.7478
E543_756,NA,0.9473
E899_37,0.04517,NA
E816_324,NA,0.40527
E863_36,NA,0.04391
E731_177,0.22083,NA
E354_555,0.69511,NA
E286_152,NA,0.18946
E873_729,0.91343,NA
E522_270,NA,0.33752
E715_55,NA,0.06775
E655_356,NA,0.44542
E197_214,0.26725,NA
E443_294,NA,0.36763
E846_548,0.68632,NA
E690_186,NA,0.23212
E412_673,0.84316,NA
E247_355,0.44417,NA
E186_529,NA,0.66248
E408_236,NA,0.29486
E583_274,0.34253,NA
E897_270,0.33752,NA
E536_12,NA,0.0138
E708_558,NA,0.69887
E437_135,0.16813,NA
E683_621,NA,0.77792
E451_786,NA,0.98494
E487_107,NA,0.133
E698_723,0.9059,NA
E411_64,NA,0.07905
E185_192,NA,0.23965
E601_290,0.36261,NA
E570_750,NA,0.93977
E835_262,0.32748,NA
E348_206,0.25721,NA
E552_574,0.71895,NA
E711_109,0.13551,NA
E298_676,0.84693,NA
E276_420,0.52572,NA
E550_701,NA,0.87829
E687_328,NA,0.41029
E154_122,0.15182,NA
E987_436,0.5458,NA
E362_55,NA,0.06775
E634_532,NA,0.66625
E381_177,0.22083,NA
E22_693,NA,0.86826
E524_390,NA,0.48808
E175_291,0.36386,NA
E32_549,NA,0.68758
E475_569,NA,0.71267
E994_44,0.05395,NA
E256_290,0.36261,NA
E578_205,NA,0.25596
E431_509,0.63739,NA
E97_215,0.26851,NA
E156_136,0.16939,NA
E868_435,0.54454,NA
E368_15,0.01757,NA
E4_582,NA,0.72898
E641_509,0.63739,NA
E945_34,0.04141,NA
E414_794,0.99498,NA
E195_651,0.81556,NA
E879_431,NA,0.53952
E45_549,NA,0.68758
E296_121,NA,0.15056
E250_28,NA,0.03388
E225_764,NA,0.95734
E854_711,NA,0.89084
E73_450,0.56336,NA
E761_57,NA,0.07026
E315_335,NA,0.41907
E264_531,0.66499,NA
E29_292,0.36512,NA
E112_687,NA,0.86073
E795_537,0.67252,NA
E608_232,0.28984,NA
E108_611,0.76537,NA
E393_592,0.74153,NA
E869_383,NA,0.4793
E37_192,0.23965,NA
E794_698,NA,0.87453
E335_590,0.73902,NA
E290_340,NA,0.42535
E341_98,NA,0.12171
E61_605,0.75784,NA
E894_717,NA,0.89837
E833_553,NA,0.6926
E627_599,NA,0.75031
E158_379,0.47428,NA
E306_192,NA,0.23965
E198_99,0.12296,NA
E746_612,NA,0.76662
E857_182,NA,0.2271
E517_92,0.11418,NA
E323_506,NA,0.63363
E949_422,NA,0.52823
E406_9,NA,0.01004
E214_185,NA,0.23087
E564_47,NA,0.05772
E519_52,NA,0.06399
E797_39,0.04768,NA
E967_609,0.76286,NA
E521_159,NA,0.19824
E425_198,NA,0.24718
E978_428,NA,0.53576
E853_778,NA,0.97491
E91_5,0.00502,NA
E705_33,NA,0.04015
E190_657,NA,0.82309
E645_417,0.52196,NA
E471_665,NA,0.83312
E427_467,0.58469,NA
E940_551,NA,0.69009
E730_41,NA,0.05019
E77_148,0.18444,NA
E428_196,0.24467,NA
E502_433,NA,0.54203
E839_446,NA,0.55834
E812_234,0.29235,NA
E999_159,NA,0.19824
E577_365,NA,0.45671
E180_44,NA,0.05395
E75_80,NA,0.09912
E891_508,NA,0.63614
E646_299,0.3739,NA
E692_585,0.73275,NA
E793_773,0.96863,NA
E30_713,NA,0.89335
E210_452,0.56587,NA
E36_332,NA,0.41531
E737_131,NA,0.16311
E872_380,NA,0.47553
E457_117,NA,0.14555
E944_725,NA,0.90841
E26_763,NA,0.95609
E694_755,NA,0.94605
E534_697,NA,0.87327
E467_356,0.44542,NA
E243_652,0.81681,NA
E316_517,NA,0.64743
E576_236,0.29486,NA
E177_734,NA,0.9197
E242_585,NA,0.73275
E255_329,0.41154,NA
E632_97,0.12045,NA
E282_446,0.55834,NA
E887_519,NA,0.64994
E442_20,NA,0.02384
E432_331,0.41405,NA
E200_280,NA,0.35006
E948_58,NA,0.07152
E946_763,NA,0.95609
E325_170,NA,0.21205
E25_523,0.65496,NA
E932_312,NA,0.39021
E822_619,0.77541,NA
E245_528,NA,0.66123
E334_742,0.92974,NA
E864_326,NA,0.40778
E446_282,NA,0.35257
E625_649,0.81305,NA
E476_662,0.82936,NA
E88_628,0.7867,NA
E116_758,0.94981,NA
E144_163,NA,0.20326
E318_129,NA,0.1606
E995_725,NA,0.90841
E545_265,NA,0.33124
E345_533,NA,0.6675
E470_263,0.32873,NA
E481_452,NA,0.56587
E606_175,0.21832,NA
E159_67,NA,0.08281
E57_138,0.17189,NA
E886_536,NA,0.67127
E347_135,0.16813,NA
E462_607,NA,0.76035
E288_776,NA,0.9724
E631_587,NA,0.73526
E895_429,NA,0.53701
E251_721,NA,0.90339
E337_76,0.0941,NA
E118_415,0.51945,NA
E145_4,NA,0.00376
E2_485,0.60728,NA
E132_767,0.9611,NA
E573_698,0.87453,NA
E777_647,NA,0.81054
E943_11,0.01255,NA
E515_453,0.56713,NA
E584_345,NA,0.43162
E956_513,NA,0.64241
E370_170,NA,0.21205
E371_157,NA,0.19573
E117_708,0.88708,NA
E480_430,NA,0.53827
E809_273,0.34128,NA
E710_55,NA,0.06775
E566_620,0.77666,NA
E16_790,0.98996,NA
E64_405,NA,0.5069
E934_590,0.73902,NA
E773_452,0.56587,NA
E989_761,NA,0.95358
E324_426,0.53325,NA
E964_661,NA,0.82811
E62_108,NA,0.13425
E219_566,0.70891,NA
E723_523,0.65496,NA
E40_579,0.72522,NA
E732_711,0.89084,NA
E291_709,0.88833,NA
E554_761,0.95358,NA
E294_742,NA,0.92974
E488_92,NA,0.11418
E401_115,0.14304,NA
E54_635,NA,0.79548
E499_35,NA,0.04266
E358_479,NA,0.59975
E38_467,NA,0.58469
E734_315,NA,0.39398
E847_658,NA,0.82434
E621_489,0.6123,NA
E395_785,0.98369,NA
E263_414,NA,0.51819
E402_258,0.32246,NA
E21_797,0.99875,NA
E292_189,0.23588,NA
E194_649,NA,0.81305
E346_193,NA,0.2409
E804_31,0.03764,NA
E208_63,0.07779,NA
E778_306,NA,0.38269
E652_194,0.24216,NA
E682_181,0.22585,NA
E572_484,NA,0.60602
E918_676,NA,0.84693
E649_111,NA,0.13802
E391_30,0.03639,NA
E104_742,0.92974,NA
E202_67,0.08281,NA
E947_565,NA,0.70765
E220_593,NA,0.74279
E155_444,0.55583,NA
E988_344,NA,0.43036
E150_356,0.44542,NA
E11_15,0.01757,NA
E309_349,0.43664,NA
E377_18,0.02133,NA
E269_209,0.26098,NA
E661_559,0.70013,NA
E490_261,0.32622,NA
E982_47,NA,0.05772
E189_300,NA,0.37516
E647_360,NA,0.45044
E908_121,NA,0.15056
E850_166,NA,0.20703
E160_359,0.44918,NA
E125_298,0.37265,NA
E498_384,NA,0.48055
E170_88,0.10916,NA
E636_784,0.98243,NA
E607_22,NA,0.02635
E20_562,0.70389,NA
E314_134,NA,0.16688
E972_314,NA,0.39272
E501_13,NA,0.01506
E855_563,0.70514,NA
E12_461,NA,0.57716
E389_664,0.83187,NA
E50_637,0.79799,NA
E856_470,0.58846,NA
E87_1,0.0,NA
E755_611,NA,0.76537
E178_742,0.92974,NA
E937_536,NA,0.67127
E779_651,NA,0.81556
E267_64,0.07905,NA
E321_372,NA,0.4655
E840_548,NA,0.68632
E638_522,NA,0.6537
E238_684,0.85696,NA
E533_258,0.32246,NA
E997_89,0.11041,NA
E433_479,NA,0.59975
E968_221,0.27604,NA
E961_562,0.70389,NA
E5_444,0.55583,NA
E957_186,NA,0.23212
E85_265,NA,0.33124
E702_28,0.03388,NA
E754_731,0.91593,NA
E787_526,0.65872,NA
E921_653,0.81807,NA
E468_137,0.17064,NA
E270_90,0.11167,NA
E23_267,NA,0.33375
E373_26,0.03137,NA
E720_522,0.6537,NA
E991_601,NA,0.75282
E383_218,0.27227,NA
E253_545,NA,0.68256
E136_574,0.71895,NA
E35_735,NA,0.92095
E768_144,0.17942,NA
E342_389,0.48683,NA
E742_245,0.30615,NA
E441_67,0.08281,NA
E540_382,NA,0.47804
E372_217,NA,0.27102
E100_560,0.70138,NA
E642_742,NA,0.92974
E770_98,NA,0.12171
E275_792,NA,0.99247
E832_112,0.13927,NA
E596_382,0.47804,NA
E217_298,NA,0.37265
E420_158,0.19699,NA
E295_495,NA,0.61982
E453_70,0.08657,NA
E966_542,0.6788,NA
E124_383,NA,0.4793
E436_612,NA,0.76662
E788_328,0.41029,NA
E820_601,NA,0.75282
E818_580,0.72647,NA
E736_267,0.33375,NA
E743_595,NA,0.74529
E416_676,NA,0.84693
E753_3,NA,0.00251
E668_84,0.10414,NA
E744_318,0.39774,NA
E612_371,NA,0.46424
E516_498,0.62359,NA
E590_100,NA,0.12422
E454_585,NA,0.73275
E13_149,0.1857,NA
E418_540,NA,0.67629
E212_428,NA,0.53576
E724_370,0.46299,NA
E906_143,0.17817,NA
E95_398,NA,0.49812
E110_202,0.2522,NA
E63_338,0.42284,NA
E114_373,NA,0.46675
E265_544,0.6813,NA
E829_795,NA,0.99624
E914_602,0.75408,NA
E106_479,NA,0.59975
E440_353,0.44166,NA
E686_526,0.65872,NA
E363_191,0.23839,NA
E656_422,0.52823,NA
E123_40,NA,0.04893
E71_504,NA,0.63112
E618_736,0.92221,NA
E66_613,NA,0.76788
E901_219,NA,0.27353
E525_593,0.74279,NA
E249_190,0.23714,NA
E907_474,0.59348,NA
E884_107,0.133,NA
E520_621,0.77792,NA
E80_739,0.92597,NA
E876_135,NA,0.16813
E192_323,NA,0.40402
E523_758,NA,0.94981
E749_84,NA,0.10414
E701_455,NA,0.56964
E89_748,NA,0.93726
E356_331,0.41405,NA
E928_265,NA,0.33124
E187_163,0.20326,NA
E750_189,NA,0.23588
E142_206,0.25721,NA
E664_454,NA,0.56838
E913_536,0.67127,NA
E330_547,0.68507,NA
E960_269,NA,0.33626
E14_488,NA,0.61104
E699_683,0.85571,NA
E799_365,0.45671,NA
E277_123,0.15307,NA
E421_120,NA,0.14931
E727_335,0.41907,NA
E695_91,NA,0.11292
E903_585,0.73275,NA
E338_24,NA,0.02886
E985_787,0.9862,NA
E923_713,0.89335,NA
E993_547,NA,0.68507
E980_187,0.23338,NA
E360_535,0.67001,NA
E815_732,NA,0.91719
E922_257,0.3212,NA
E126_785,0.98369,NA
E461_74,NA,0.09159
E890_459,0.57465,NA
E599_86,NA,0.10665
E326_19,0.02258,NA
E738_645,0.80803,NA
E544_165,NA,0.20577
E807_460,NA,0.57591
E445_16,0.01882,NA
E878_405,0.5069,NA
E862_80,NA,0.09912
E463_568,0.71142,NA
E94_456,0.57089,NA
E127_679,NA,0.85069
E172_206,NA,0.25721
E434_175,0.21832,NA
E257_593,NA,0.74279
E404_284,NA,0.35508
E478_731,NA,0.91593
E542_683,0.85571,NA
E203_259,0.32371,NA
E880_565,NA,0.70765
E740_413,0.51694,NA
E896_554,0.69385,NA
E191_655,NA,0.82058
E161_376,0.47051,NA
E167_723,NA,0.9059
E240_311,NA,0.38896
E802_221,NA,0.27604
E670_91,0.11292,NA
E390_434,NA,0.54329
E594_423,0.52949,NA
E31_581,NA,0.72773
E667_546,NA,0.68381
E28_614,NA,0.76913
E614_503,NA,0.62986
E974_263,NA,0.32873
E841_672,NA,0.84191
E751_736,NA,0.92221
E417_154,0.19197,NA
E798_94,NA,0.11669
E228_581,NA,0.72773
E352_568,0.71142,NA
E911_617,0.7729,NA
E244_449,0.56211,NA
E148_394,0.4931,NA
E9_362,0.45295,NA
E881_629,0.78795,NA
E675_215,NA,0.26851
E530_280,NA,0.35006
E936_557,0.69762,NA
E992_683,0.85571,NA
E129_172,0.21455,NA
E827_338,0.42284,NA
E752_707,0.88582,NA
E59_9,0.01004,NA
E422_561,NA,0.70263
E508_665,0.83312,NA
E259_63,0.07779,NA
E378_162,NA,0.20201
E885_504,0.63112,NA
E429_722,0.90464,NA
E558_219,NA,0.27353
E951_109,0.13551,NA
E529_307,NA,0.38394
E375_770,0.96487,NA
E920_20,NA,0.02384
E557_214,0.26725,NA
E17_500,0.6261,NA
E726_169,0.21079,NA
E281_310,0.3877,NA
E105_375,NA,0.46926
E246_553,0.6926,NA
E882_366,NA,0.45797
E3_426,0.53325,NA
E579_296,0.37014,NA
E648_628,0.7867,NA
E474_334,NA,0.41782
E359_427,0.5345,NA
