,PseudoTime1,PseudoTime2
E959_318,0.39824,NA
E942_770,0.96608,NA
E633_484,0.60678,NA
E115_579,0.72613,NA
E157_222,NA,0.27764
E765_218,NA,0.27261
E275_200,NA,0.25
E293_19,0.02261,NA
E904_749,0.9397,NA
E728_196,NA,0.24497
E557_708,NA,0.88819
E685_242,0.30276,NA
E950_119,0.14824,NA
E327_600,0.75251,NA
E725_465,NA,0.58291
E291_542,NA,0.67965
E919_96,NA,0.11935
E487_289,NA,0.36181
E583_579,0.72613,NA
E117_199,NA,0.24874
E821_606,NA,0.76005
E260_164,NA,0.20477
E996_754,0.94598,NA
E145_158,NA,0.19724
E540_739,NA,0.92714
E863_633,NA,0.79397
E311_2,0.00126,NA
E860_721,0.90452,NA
E284_615,NA,0.77136
E740_167,0.20854,NA
E69_314,NA,0.39322
E503_492,NA,0.61683
E801_244,NA,0.30528
E129_337,NA,0.42211
E14_176,NA,0.21985
E94_413,NA,0.51759
E859_51,0.06281,NA
E352_288,0.36055,NA
E185_386,NA,0.48367
E960_763,NA,0.95729
E76_252,0.31533,NA
E465_766,NA,0.96106
E827_77,0.09548,NA
E713_577,0.72362,NA
E285_282,NA,0.35302
E555_68,NA,0.08417
E395_718,NA,0.90075
E122_162,NA,0.20226
E167_617,0.77387,NA
E15_307,NA,0.38442
E405_103,NA,0.12814
E351_794,0.99623,NA
E77_474,0.59422,NA
E862_354,NA,0.44347
E323_771,0.96734,NA
E814_714,0.89573,NA
E197_45,NA,0.05528
E384_239,0.29899,NA
E149_749,NA,0.9397
E626_158,0.19724,NA
E312_356,0.44598,NA
E526_491,NA,0.61558
E857_676,0.84799,NA
E454_737,NA,0.92462
E359_212,NA,0.26508
E60_788,0.98869,NA
E893_66,NA,0.08166
E949_519,0.65075,NA
E585_309,0.38693,NA
E641_260,0.32538,NA
E120_109,NA,0.13568
E139_716,0.89824,NA
E208_35,0.04271,NA
E492_560,NA,0.70226
E254_742,0.9309,NA
E856_76,NA,0.09422
E569_734,0.92085,NA
E155_771,0.96734,NA
E922_696,0.87312,NA
E700_609,0.76382,NA
E898_438,NA,0.54899
E606_99,0.12312,NA
E534_756,0.94849,NA
E545_111,NA,0.13819
E538_228,0.28518,NA
E249_345,NA,0.43216
E165_154,NA,0.19221
E160_268,NA,0.33543
E235_396,0.49623,NA
E694_680,NA,0.85302
E450_390,0.48869,NA
E226_104,NA,0.1294
E242_735,NA,0.92211
E661_146,NA,0.18216
E477_603,NA,0.75628
E737_441,NA,0.55276
E777_267,0.33417,NA
E819_13,NA,0.01508
E851_588,0.73744,NA
E438_384,0.48116,NA
E535_640,0.80276,NA
E574_135,NA,0.16834
E386_21,0.02513,NA
E268_65,NA,0.0804
E699_552,NA,0.69221
E164_710,0.8907,NA
E977_267,NA,0.33417
E469_417,0.52261,NA
E416_127,NA,0.15829
E59_202,0.25251,NA
E808_394,0.49372,NA
E778_185,NA,0.23116
E720_772,NA,0.96859
E280_751,0.94221,NA
E343_26,0.03141,NA
E344_550,NA,0.6897
E525_380,NA,0.47613
E204_602,0.75503,NA
E729_232,NA,0.2902
E905_793,NA,0.99497
E958_592,0.74246,NA
E855_668,NA,0.83794
E829_693,NA,0.86935
E929_722,0.90578,NA
E466_649,0.81407,NA
E488_129,0.1608,NA
E805_750,0.94095,NA
E318_159,NA,0.19849
E397_51,NA,0.06281
E516_716,0.89824,NA
E20_445,NA,0.55779
E276_3,NA,0.00251
E393_65,NA,0.0804
E80_453,NA,0.56784
E49_722,NA,0.90578
E401_2,NA,0.00126
E176_47,NA,0.05779
E326_745,NA,0.93467
E266_629,0.78894,NA
E209_794,NA,0.99623
E815_206,0.25754,NA
E834_530,0.66457,NA
E781_156,NA,0.19472
E764_99,NA,0.12312
E225_704,NA,0.88317
E26_145,0.1809,NA
E576_523,0.65578,NA
E0_208,0.26005,NA
E890_719,NA,0.90201
E785_671,0.84171,NA
E475_245,NA,0.30653
E742_546,0.68467,NA
E587_24,NA,0.02889
E734_518,NA,0.6495
E35_479,NA,0.6005
E370_589,NA,0.73869
E691_310,NA,0.38819
E340_168,0.2098,NA
E803_308,NA,0.38568
E417_319,NA,0.3995
E133_307,0.38442,NA
E300_307,NA,0.38442
E505_762,0.95603,NA
E22_16,0.01884,NA
E696_367,0.4598,NA
E219_322,0.40327,NA
E158_361,0.45226,NA
E288_482,0.60427,NA
E441_352,0.44095,NA
E791_361,NA,0.45226
E680_553,0.69347,NA
E448_569,0.71357,NA
E999_395,NA,0.49497
E951_348,0.43593,NA
E188_416,NA,0.52136
E205_574,NA,0.71985
E255_406,0.50879,NA
E952_429,0.53769,NA
E567_151,0.18844,NA
E627_324,0.40578,NA
E127_304,NA,0.38065
E609_387,NA,0.48492
E914_138,0.17211,NA
E763_376,0.47111,NA
E272_677,NA,0.84925
E310_556,0.69724,NA
E269_58,0.07161,NA
E854_661,NA,0.82915
E559_94,NA,0.11683
E727_292,NA,0.36558
E707_582,NA,0.7299
E517_87,NA,0.10804
E174_642,NA,0.80528
E409_550,NA,0.6897
E474_666,NA,0.83543
E319_709,NA,0.88945
E451_534,NA,0.6696
E882_290,0.36307,NA
E672_397,NA,0.49749
E422_137,0.17085,NA
E87_57,NA,0.07035
E845_645,0.80905,NA
E262_453,NA,0.56784
E836_404,0.50628,NA
E558_97,NA,0.1206
E47_722,NA,0.90578
E848_615,NA,0.77136
E72_107,0.13317,NA
E580_643,0.80653,NA
E828_104,NA,0.1294
E134_355,0.44472,NA
E577_246,NA,0.30779
E670_157,0.19598,NA
E321_151,0.18844,NA
E57_198,0.24749,NA
E903_526,NA,0.65955
E346_34,NA,0.04146
E27_630,0.7902,NA
E874_406,0.50879,NA
E17_306,0.38317,NA
E32_169,NA,0.21106
E927_704,NA,0.88317
E335_283,0.35427,NA
E55_350,0.43844,NA
E34_78,0.09673,NA
E494_365,NA,0.45729
E334_53,NA,0.06533
E74_334,0.41834,NA
E554_173,NA,0.21608
E379_209,NA,0.26131
E347_731,0.91709,NA
E433_291,0.36432,NA
E246_19,0.02261,NA
E668_244,0.30528,NA
E794_784,NA,0.98367
E673_254,0.31784,NA
E732_381,0.47739,NA
E612_213,0.26633,NA
E868_606,NA,0.76005
E457_599,0.75126,NA
E610_428,0.53643,NA
E152_740,0.92839,NA
E666_717,NA,0.8995
E97_269,0.33668,NA
E774_107,0.13317,NA
E810_437,0.54774,NA
E8_312,0.3907,NA
E911_104,0.1294,NA
E590_582,NA,0.7299
E210_634,NA,0.79523
E3_543,NA,0.6809
E1_372,NA,0.46608
E871_617,0.77387,NA
E173_288,0.36055,NA
E971_246,0.30779,NA
E586_635,NA,0.79648
E660_114,0.14196,NA
E858_473,0.59296,NA
E282_506,NA,0.63442
E508_41,NA,0.05025
E435_410,0.51382,NA
E287_267,0.33417,NA
E702_640,NA,0.80276
E11_548,NA,0.68719
E747_729,0.91457,NA
E146_180,NA,0.22487
E739_521,NA,0.65327
E489_712,NA,0.89322
E192_31,NA,0.03769
E383_631,0.79146,NA
E595_264,0.3304,NA
E846_581,NA,0.72864
E498_143,NA,0.17839
E486_257,0.32161,NA
E957_467,NA,0.58543
E899_542,NA,0.67965
E969_513,0.64322,NA
E527_114,0.14196,NA
E724_59,0.07286,NA
E973_263,NA,0.32915
E181_684,NA,0.85804
E304_495,NA,0.6206
E84_615,NA,0.77136
E655_608,NA,0.76256
E671_547,NA,0.68593
E967_373,0.46734,NA
E119_711,0.89196,NA
E106_242,0.30276,NA
E240_456,0.57161,NA
E982_539,NA,0.67588
E42_49,NA,0.0603
E81_255,0.3191,NA
E366_70,0.08668,NA
E19_1,NA,0.0
E331_119,NA,0.14824
E682_714,NA,0.89573
E847_180,0.22487,NA
E233_425,NA,0.53266
E876_726,0.9108,NA
E998_382,NA,0.47864
E972_133,NA,0.16583
E988_293,0.36683,NA
E123_247,0.30905,NA
E631_157,0.19598,NA
E619_288,NA,0.36055
E542_308,NA,0.38568
E974_424,0.53141,NA
E809_518,NA,0.6495
E620_435,NA,0.54523
E50_361,NA,0.45226
E161_432,NA,0.54146
E897_286,0.35804,NA
E28_757,NA,0.94975
E733_511,0.6407,NA
E355_774,0.97111,NA
E652_332,0.41583,NA
E350_546,0.68467,NA
E575_506,0.63442,NA
E40_443,0.55528,NA
E237_94,NA,0.11683
E470_571,0.71608,NA
E761_10,NA,0.01131
E932_497,NA,0.62312
E566_436,0.54648,NA
E79_196,NA,0.24497
E562_781,0.9799,NA
E830_178,NA,0.22236
E464_193,NA,0.24121
E811_285,0.35678,NA
E425_593,NA,0.74372
E281_642,0.80528,NA
E21_224,NA,0.28015
E52_176,NA,0.21985
E698_134,0.16709,NA
E179_440,0.55151,NA
E640_626,0.78518,NA
E676_13,0.01508,NA
E664_726,NA,0.9108
E933_632,0.79271,NA
E144_381,NA,0.47739
E667_266,0.33291,NA
E507_80,0.09925,NA
E99_362,NA,0.45352
E128_505,NA,0.63317
E256_773,NA,0.96985
E402_506,0.63442,NA
E883_128,NA,0.15955
E941_315,NA,0.39447
E748_38,NA,0.04648
E305_389,0.48744,NA
E721_487,NA,0.61055
E51_603,0.75628,NA
E751_398,0.49874,NA
E769_592,0.74246,NA
E313_382,0.47864,NA
E889_683,0.85678,NA
E267_44,0.05402,NA
E678_748,NA,0.93844
E33_118,NA,0.14698
E679_696,NA,0.87312
E90_62,0.07663,NA
E178_77,0.09548,NA
E232_330,NA,0.41332
E886_403,NA,0.50503
E468_658,0.82538,NA
E622_340,0.42588,NA
E56_600,NA,0.75251
E163_40,NA,0.04899
E301_361,NA,0.45226
E500_644,NA,0.80779
E9_681,0.85427,NA
E546_257,0.32161,NA
E180_130,NA,0.16206
E552_551,NA,0.69095
E790_2,NA,0.00126
E643_615,0.77136,NA
E917_501,NA,0.62814
E544_331,NA,0.41457
E867_507,NA,0.63568
E485_512,0.64196,NA
E892_284,NA,0.35553
E592_273,0.34171,NA
E928_586,0.73492,NA
E338_70,NA,0.08668
E880_582,0.7299,NA
E490_477,0.59799,NA
E24_190,NA,0.23744
E910_451,NA,0.56533
E177_126,NA,0.15704
E251_669,NA,0.8392
E114_101,NA,0.12563
E944_729,NA,0.91457
E398_464,0.58166,NA
E683_793,0.99497,NA
E686_44,0.05402,NA
E987_684,NA,0.85804
E731_125,0.15578,NA
E431_378,NA,0.47362
E212_247,NA,0.30905
E125_772,NA,0.96859
E440_636,0.79774,NA
E403_92,NA,0.11432
E621_661,NA,0.82915
E752_612,0.76759,NA
E979_69,0.08543,NA
E985_459,NA,0.57538
E309_209,NA,0.26131
E132_635,NA,0.79648
E816_772,NA,0.96859
E463_110,0.13693,NA
E804_501,NA,0.62814
E296_553,0.69347,NA
E869_720,0.90327,NA
E850_380,NA,0.47613
E368_555,0.69598,NA
E330_346,NA,0.43342
E455_436,0.54648,NA
E472_195,NA,0.24372
E392_258,0.32286,NA
E736_564,0.70729,NA
E389_466,NA,0.58417
E632_44,0.05402,NA
E248_250,NA,0.31281
E907_168,0.2098,NA
E766_204,NA,0.25503
E378_352,NA,0.44095
E981_671,NA,0.84171
E427_689,NA,0.86432
E504_402,0.50377,NA
E199_665,0.83417,NA
E244_757,0.94975,NA
E895_167,0.20854,NA
E413_132,0.16457,NA
E511_48,NA,0.05905
E182_288,NA,0.36055
E983_762,0.95603,NA
E258_83,0.10302,NA
E550_485,NA,0.60804
E878_228,0.28518,NA
E690_584,0.73241,NA
E978_763,NA,0.95729
E852_329,0.41206,NA
E198_672,NA,0.84296
E706_287,0.3593,NA
E637_689,0.86432,NA
E36_729,NA,0.91457
E521_88,NA,0.1093
E940_510,NA,0.63945
E471_335,0.4196,NA
E563_762,NA,0.95603
E762_273,0.34171,NA
E561_37,0.04523,NA
E367_576,NA,0.72236
E743_654,NA,0.82035
E938_124,0.15452,NA
E297_766,0.96106,NA
E44_51,0.06281,NA
E644_107,0.13317,NA
E243_794,NA,0.99623
E216_797,1.0,NA
E943_550,0.6897,NA
E118_56,0.0691,NA
E881_751,0.94221,NA
E776_367,0.4598,NA
E98_46,0.05653,NA
E997_342,0.42839,NA
E614_712,0.89322,NA
E130_104,0.1294,NA
E888_356,NA,0.44598
E86_526,NA,0.65955
E354_232,0.2902,NA
E773_439,0.55025,NA
E921_562,0.70477,NA
E325_394,0.49372,NA
E184_31,0.03769,NA
E238_13,0.01508,NA
E62_265,0.33166,NA
E380_790,0.99121,NA
E701_347,0.43467,NA
E522_89,0.11055,NA
E302_9,NA,0.01005
E286_434,0.54397,NA
E147_213,NA,0.26633
E138_137,0.17085,NA
E273_344,0.4309,NA
E159_263,NA,0.32915
E963_183,0.22864,NA
E48_87,NA,0.10804
E234_372,0.46608,NA
E961_235,0.29397,NA
E837_81,0.1005,NA
E126_442,0.55402,NA
E349_264,0.3304,NA
E92_543,0.6809,NA
E135_76,0.09422,NA
E172_421,0.52764,NA
E481_714,NA,0.89573
E445_589,NA,0.73869
E900_428,NA,0.53643
E58_474,0.59422,NA
E541_410,0.51382,NA
E870_189,NA,0.23618
E195_494,0.61935,NA
E513_39,NA,0.04774
E738_553,0.69347,NA
E718_110,0.13693,NA
E308_252,NA,0.31533
E669_484,NA,0.60678
E597_476,0.59673,NA
E530_677,NA,0.84925
E107_425,NA,0.53266
E191_514,0.64447,NA
E759_147,NA,0.18342
E345_544,NA,0.68216
E994_446,0.55905,NA
E432_391,0.48995,NA
E681_282,NA,0.35302
E324_342,NA,0.42839
E625_472,0.59171,NA
E218_615,NA,0.77136
E551_172,0.21482,NA
E75_398,0.49874,NA
E838_358,NA,0.44849
E835_598,NA,0.75
E908_31,0.03769,NA
E121_769,NA,0.96482
E964_163,0.20352,NA
E993_350,0.43844,NA
E496_27,NA,0.03266
E419_384,0.48116,NA
E571_670,0.84045,NA
E948_428,0.53643,NA
E995_775,NA,0.97236
E224_629,NA,0.78894
E362_438,0.54899,NA
E628_471,NA,0.59045
E253_331,NA,0.41457
E137_462,NA,0.57915
E648_681,NA,0.85427
E101_393,0.49246,NA
E148_495,NA,0.6206
E687_680,NA,0.85302
E543_735,0.92211,NA
E207_729,NA,0.91457
E589_384,0.48116,NA
E214_482,0.60427,NA
E798_156,0.19472,NA
E717_680,0.85302,NA
E634_590,NA,0.73995
E901_10,0.01131,NA
E833_667,NA,0.83668
E934_150,0.18719,NA
E912_572,NA,0.71734
E635_165,NA,0.20603
E813_321,NA,0.40201
E573_87,0.10804,NA
E992_725,NA,0.90955
E926_16,0.01884,NA
E723_548,NA,0.68719
E684_506,NA,0.63442
E460_487,NA,0.61055
E735_70,0.08668,NA
E823_7,0.00754,NA
E688_334,NA,0.41834
E861_609,0.76382,NA
E656_99,NA,0.12312
E391_340,0.42588,NA
E602_224,NA,0.28015
E582_378,NA,0.47362
E598_328,NA,0.4108
E4_712,NA,0.89322
E650_649,0.81407,NA
E853_29,NA,0.03518
E428_598,NA,0.75
E722_282,0.35302,NA
E111_422,0.52889,NA
E447_176,NA,0.21985
E817_261,0.32663,NA
E82_749,NA,0.9397
E570_559,NA,0.70101
E365_321,0.40201,NA
E18_535,0.67085,NA
E662_687,NA,0.86181
E902_659,0.82663,NA
E88_342,0.42839,NA
E757_441,NA,0.55276
E13_388,NA,0.48618
E449_690,NA,0.86558
E459_92,NA,0.11432
E228_294,NA,0.36809
E196_211,NA,0.26382
E712_42,NA,0.05151
E497_583,0.73116,NA
E223_93,0.11558,NA
E795_99,0.12312,NA
E307_645,NA,0.80905
E23_493,NA,0.61809
E64_43,0.05276,NA
E329_731,NA,0.91709
E201_599,NA,0.75126
E703_649,0.81407,NA
E295_685,0.8593,NA
E601_536,NA,0.67211
E556_145,NA,0.1809
E292_476,NA,0.59673
E509_766,NA,0.96106
E822_106,NA,0.13191
E358_477,0.59799,NA
E596_700,NA,0.87814
E63_125,0.15578,NA
E104_258,0.32286,NA
E991_790,NA,0.99121
E553_603,NA,0.75628
E189_715,0.89698,NA
E520_769,NA,0.96482
E211_333,0.41709,NA
E89_496,0.62186,NA
E429_138,0.17211,NA
E787_307,0.38442,NA
E806_620,NA,0.77764
E937_426,0.53392,NA
E645_567,NA,0.71106
E603_474,NA,0.59422
E894_300,NA,0.37563
E400_673,0.84422,NA
E100_721,NA,0.90452
E931_450,0.56407,NA
E270_132,0.16457,NA
E396_480,0.60176,NA
E10_257,NA,0.32161
E381_42,0.05151,NA
E924_115,0.14322,NA
E591_526,0.65955,NA
E782_715,NA,0.89698
E953_473,0.59296,NA
E274_46,0.05653,NA
E825_160,NA,0.19975
E906_127,0.15829,NA
E141_729,0.91457,NA
E531_346,0.43342,NA
E424_480,NA,0.60176
E361_352,0.44095,NA
E190_694,NA,0.8706
E480_577,NA,0.72362
E528_402,NA,0.50377
E193_581,0.72864,NA
E783_66,NA,0.08166
E532_491,NA,0.61558
E110_376,NA,0.47111
E818_595,0.74623,NA
E7_329,NA,0.41206
E206_27,NA,0.03266
E754_761,0.95477,NA
E166_20,0.02387,NA
E615_608,0.76256,NA
E925_183,0.22864,NA
E945_215,0.26884,NA
E153_685,0.8593,NA
E877_235,0.29397,NA
E278_69,0.08543,NA
E43_161,NA,0.20101
E506_60,NA,0.07412
E514_74,0.09171,NA
E200_434,0.54397,NA
E306_683,0.85678,NA
E420_330,NA,0.41332
E462_331,0.41457,NA
E864_738,0.92588,NA
E966_274,NA,0.34296
E426_272,NA,0.34045
E239_102,0.12688,NA
E523_156,NA,0.19472
E376_271,NA,0.3392
E916_323,0.40452,NA
E649_54,NA,0.06658
E387_233,0.29146,NA
E162_672,NA,0.84296
E510_41,NA,0.05025
E611_232,NA,0.2902
E12_381,NA,0.47739
E39_507,NA,0.63568
E588_255,0.3191,NA
E434_741,NA,0.92965
E369_734,NA,0.92085
E476_99,0.12312,NA
E283_160,NA,0.19975
E842_400,NA,0.50126
E646_389,0.48744,NA
E775_621,0.77889,NA
E705_84,0.10427,NA
E70_407,0.51005,NA
E143_468,0.58668,NA
E377_740,NA,0.92839
E909_779,0.97739,NA
E989_513,NA,0.64322
E38_656,NA,0.82286
E697_151,NA,0.18844
E231_418,0.52387,NA
E458_514,NA,0.64447
E844_51,NA,0.06281
E183_797,1.0,NA
E984_710,NA,0.8907
E716_622,0.78015,NA
E624_217,NA,0.27136
E53_524,0.65704,NA
E593_771,0.96734,NA
E600_189,NA,0.23618
E332_183,NA,0.22864
E767_291,NA,0.36432
E315_197,NA,0.24623
E73_197,0.24623,NA
E875_492,0.61683,NA
E918_615,NA,0.77136
E213_17,0.0201,NA
E896_533,NA,0.66834
E103_697,NA,0.87437
E452_374,NA,0.46859
E412_517,0.64824,NA
E533_397,0.49749,NA
E202_150,0.18719,NA
E970_525,0.65829,NA
E407_412,NA,0.51633
E241_412,NA,0.51633
E236_60,0.07412,NA
E261_490,NA,0.61432
E968_467,NA,0.58543
E29_14,0.01633,NA
E363_556,NA,0.69724
E102_609,NA,0.76382
E418_708,NA,0.88819
E16_188,0.23492,NA
E461_570,0.71482,NA
E298_701,NA,0.8794
E374_181,NA,0.22613
E711_305,NA,0.38191
E406_98,NA,0.12186
E186_261,NA,0.32663
E657_309,NA,0.38693
E879_667,0.83668,NA
E839_462,NA,0.57915
E5_577,NA,0.72362
E140_736,0.92337,NA
E96_508,NA,0.63693
E453_317,NA,0.39698
E187_245,0.30653,NA
E692_481,NA,0.60302
E884_632,NA,0.79271
E719_206,0.25754,NA
E316_83,0.10302,NA
E579_372,0.46608,NA
E375_457,NA,0.57286
E339_28,0.03392,NA
E663_789,0.98995,NA
E689_360,0.45101,NA
E2_397,NA,0.49749
E41_218,NA,0.27261
E980_767,NA,0.96231
E581_447,0.5603,NA
E792_658,0.82538,NA
E923_85,NA,0.10553
E439_486,NA,0.6093
E442_105,NA,0.13065
E252_94,NA,0.11683
E478_311,0.38945,NA
E885_276,0.34548,NA
E954_183,0.22864,NA
E342_769,NA,0.96482
E171_727,NA,0.91206
E572_3,NA,0.00251
E67_625,0.78392,NA
E229_145,NA,0.1809
E594_328,NA,0.4108
E430_184,NA,0.2299
E807_448,0.56156,NA
E109_485,NA,0.60804
E536_753,NA,0.94472
E105_445,0.55779,NA
E294_741,NA,0.92965
E61_401,0.50251,NA
E93_456,NA,0.57161
E136_702,NA,0.88065
E482_693,0.86935,NA
E578_442,NA,0.55402
E695_797,NA,1.0
E986_71,0.08794,NA
E501_447,0.5603,NA
E745_163,NA,0.20352
E6_398,NA,0.49874
E169_742,0.9309,NA
E353_326,NA,0.40829
E257_711,0.89196,NA
E647_428,0.53643,NA
E289_630,0.7902,NA
E382_176,0.21985,NA
E263_306,NA,0.38317
E539_36,0.04397,NA
E303_483,0.60553,NA
E642_377,NA,0.47236
E824_694,NA,0.8706
E385_527,0.6608,NA
E604_89,0.11055,NA
E85_232,NA,0.2902
E651_465,NA,0.58291
E939_444,NA,0.55653
E333_12,0.01382,NA
E866_264,0.3304,NA
E786_302,NA,0.37814
E936_658,0.82538,NA
E715_284,NA,0.35553
E168_55,NA,0.06784
E30_731,0.91709,NA
E491_570,NA,0.71482
E800_402,0.50377,NA
E220_206,0.25754,NA
E749_796,NA,0.99874
E629_636,NA,0.79774
E726_173,0.21608,NA
E279_368,NA,0.46106
E947_564,0.70729,NA
E529_761,0.95477,NA
E873_129,NA,0.1608
E789_740,NA,0.92839
E250_692,0.86809,NA
