,PseudoTime1,PseudoTime2
E790_199,NA,0.19779
E398_983,NA,0.98494
E149_208,NA,0.20683
E598_649,NA,0.6496
E130_901,0.90261,NA
E878_522,NA,0.52209
E665_874,0.8755,NA
E414_477,NA,0.47691
E583_840,NA,0.84137
E488_532,0.53213,NA
E210_239,0.23795,NA
E262_228,NA,0.22691
E556_9,0.00703,NA
E490_474,0.4739,NA
E754_953,0.95482,NA
E765_248,0.24699,NA
E517_176,0.1747,NA
E228_616,NA,0.61647
E170_549,0.5492,NA
E528_951,NA,0.95281
E454_395,0.39458,NA
E256_564,0.56426,NA
E948_241,NA,0.23996
E267_873,0.8745,NA
E958_21,NA,0.01908
E312_980,NA,0.98193
E731_758,NA,0.75904
E132_117,0.11546,NA
E971_460,NA,0.45984
E86_583,NA,0.58333
E151_478,NA,0.47791
E451_881,NA,0.88253
E109_392,NA,0.39157
E485_957,NA,0.95884
E193_458,0.45783,NA
E299_120,0.11847,NA
E199_409,NA,0.40863
E201_368,NA,0.36747
E403_219,NA,0.21787
E772_424,0.42369,NA
E832_837,0.83835,NA
E992_504,NA,0.50402
E551_639,0.63956,NA
E744_739,0.73996,NA
E171_286,NA,0.28514
E891_804,NA,0.80522
E402_676,0.67671,NA
E100_996,NA,0.99799
E834_190,NA,0.18876
E88_6,0.00402,NA
E659_933,0.93474,NA
E742_394,0.39357,NA
E723_741,0.74197,NA
E59_911,NA,0.91265
E521_411,0.41064,NA
E999_298,NA,0.29719
E322_730,NA,0.73092
E942_302,NA,0.3012
E145_974,0.9759,NA
E276_994,NA,0.99598
E593_902,NA,0.90361
E887_671,0.67169,NA
E617_968,0.96988,NA
E666_84,NA,0.08233
E214_671,0.67169,NA
E104_300,NA,0.2992
E497_10,NA,0.00803
E514_25,NA,0.02309
E525_916,0.91767,NA
E559_112,NA,0.11044
E674_846,NA,0.84739
E700_276,NA,0.2751
E122_651,NA,0.65161
E3_21,NA,0.01908
E926_936,0.93775,NA
E137_215,0.21386,NA
E456_761,0.76205,NA
E253_468,NA,0.46787
E542_704,NA,0.70482
E979_409,NA,0.40863
E500_77,NA,0.0753
E862_543,NA,0.54317
E469_71,0.06928,NA
E407_466,NA,0.46586
E30_594,0.59438,NA
E395_573,NA,0.57329
E861_17,0.01506,NA
E522_844,0.84538,NA
E662_798,NA,0.7992
E907_79,0.07731,NA
E378_362,NA,0.36145
E657_374,0.37349,NA
E482_997,0.999,NA
E466_295,NA,0.29418
E320_169,0.16767,NA
E733_821,0.82229,NA
E982_934,0.93574,NA
E206_494,0.49398,NA
E8_964,0.96586,NA
E461_870,0.87149,NA
E57_13,NA,0.01104
E51_500,NA,0.5
E229_63,NA,0.06124
E212_646,NA,0.64659
E166_991,0.99297,NA
E572_716,0.71687,NA
E46_76,NA,0.0743
E792_241,0.23996,NA
E176_532,NA,0.53213
E969_797,0.79819,NA
E375_7,NA,0.00502
E76_375,NA,0.3745
E194_135,NA,0.13353
E904_399,0.39859,NA
E714_260,NA,0.25904
E876_372,0.37149,NA
E25_113,NA,0.11145
E934_221,0.21988,NA
E94_841,0.84237,NA
E474_644,NA,0.64458
E53_466,NA,0.46586
E864_348,0.34739,NA
E225_195,0.19378,NA
E278_806,NA,0.80723
E980_950,NA,0.95181
E841_644,NA,0.64458
E879_512,0.51205,NA
E516_659,0.65964,NA
E675_8,0.00602,NA
E131_730,0.73092,NA
E827_506,NA,0.50602
E165_666,NA,0.66667
E208_980,0.98193,NA
E291_821,0.82229,NA
E863_846,0.84739,NA
E914_81,NA,0.07932
E893_788,0.78916,NA
E875_734,NA,0.73494
E52_31,NA,0.02912
E350_98,0.09639,NA
E41_899,0.9006,NA
E764_811,NA,0.81225
E19_202,0.2008,NA
E401_374,NA,0.37349
E167_752,NA,0.75301
E537_887,0.88855,NA
E207_674,NA,0.6747
E605_582,0.58233,NA
E828_622,0.62249,NA
E562_200,NA,0.1988
E343_627,0.62751,NA
E961_341,0.34036,NA
E168_306,0.30522,NA
E44_386,NA,0.38554
E515_643,NA,0.64357
E66_738,NA,0.73896
E667_664,0.66466,NA
E545_909,0.91064,NA
E392_177,NA,0.1757
E17_67,NA,0.06526
E529_82,0.08032,NA
E446_51,0.0492,NA
E986_547,NA,0.54719
E631_300,0.2992,NA
E898_215,NA,0.21386
E433_649,0.6496,NA
E857_295,0.29418,NA
E12_842,NA,0.84337
E203_662,0.66265,NA
E382_566,NA,0.56627
E856_462,NA,0.46185
E62_79,NA,0.07731
E40_403,0.40261,NA
E344_289,NA,0.28815
E13_782,NA,0.78313
E164_631,NA,0.63153
E244_133,NA,0.13153
E333_109,NA,0.10743
E849_160,NA,0.15863
E911_849,NA,0.8504
E968_808,0.80924,NA
E785_485,0.48494,NA
E989_415,NA,0.41466
E759_882,NA,0.88353
E988_777,NA,0.77811
E687_889,NA,0.89056
E308_751,0.75201,NA
E973_175,NA,0.17369
E14_981,NA,0.98293
E609_559,NA,0.55924
E793_883,NA,0.88454
E513_149,0.14759,NA
E555_620,NA,0.62048
E655_484,0.48394,NA
E627_413,NA,0.41265
E778_410,0.40964,NA
E637_604,NA,0.60442
E777_549,0.5492,NA
E768_763,0.76406,NA
E716_573,NA,0.57329
E600_530,0.53012,NA
E4_190,0.18876,NA
E883_439,NA,0.43876
E107_698,NA,0.6988
E620_387,0.38655,NA
E305_313,NA,0.31225
E833_184,0.18273,NA
E494_262,0.26104,NA
E584_442,0.44177,NA
E458_95,0.09337,NA
E144_690,NA,0.69076
E811_773,0.7741,NA
E920_885,0.88655,NA
E814_286,NA,0.28514
E365_494,0.49398,NA
E776_549,0.5492,NA
E623_772,NA,0.77309
E140_223,0.22189,NA
E894_612,0.61245,NA
E909_283,0.28213,NA
E222_693,NA,0.69378
E632_499,0.499,NA
E465_536,NA,0.53614
E75_892,0.89357,NA
E843_535,NA,0.53514
E885_589,NA,0.58936
E408_482,0.48193,NA
E35_420,0.41968,NA
E347_719,0.71988,NA
E701_47,NA,0.04518
E684_506,NA,0.50602
E377_177,NA,0.1757
E819_982,0.98394,NA
E359_522,NA,0.52209
E110_135,NA,0.13353
E640_109,0.10743,NA
E810_500,NA,0.5
E630_974,0.9759,NA
E7_962,NA,0.96386
E818_668,NA,0.66867
E352_453,NA,0.45281
E964_247,NA,0.24598
E732_8,NA,0.00602
E187_418,0.41767,NA
E81_281,0.28012,NA
E603_448,0.44779,NA
E257_109,NA,0.10743
E724_647,0.64759,NA
E338_768,NA,0.76908
E313_880,0.88153,NA
E974_591,0.59137,NA
E33_778,NA,0.77912
E817_974,0.9759,NA
E72_199,NA,0.19779
E366_815,0.81627,NA
E232_16,0.01406,NA
E769_190,0.18876,NA
E787_87,NA,0.08534
E364_825,NA,0.82631
E270_43,0.04116,NA
E95_20,NA,0.01807
E362_404,0.40361,NA
E626_224,0.22289,NA
E758_284,0.28313,NA
E325_744,NA,0.74498
E118_454,NA,0.45382
E106_921,0.92269,NA
E146_982,0.98394,NA
E761_833,NA,0.83434
E918_830,NA,0.83133
E615_434,0.43373,NA
E11_604,NA,0.60442
E84_298,0.29719,NA
E670_551,0.5512,NA
E604_283,0.28213,NA
E949_797,0.79819,NA
E924_575,NA,0.5753
E481_859,NA,0.86044
E415_240,NA,0.23896
E302_986,0.98795,NA
E102_766,0.76707,NA
E966_603,NA,0.60341
E726_255,NA,0.25402
E614_6,0.00402,NA
E380_533,NA,0.53313
E900_665,0.66566,NA
E1_494,NA,0.49398
E587_167,NA,0.16566
E45_915,0.91667,NA
E705_820,0.82129,NA
E246_166,0.16466,NA
E566_372,NA,0.37149
E952_202,NA,0.2008
E383_300,0.2992,NA
E345_380,0.37952,NA
E135_843,NA,0.84438
E216_958,NA,0.95984
E335_676,0.67671,NA
E906_140,NA,0.13855
E294_544,NA,0.54418
E960_662,NA,0.66265
E905_921,0.92269,NA
E351_583,0.58333,NA
E706_863,NA,0.86446
E74_105,NA,0.10341
E835_158,NA,0.15663
E690_288,NA,0.28715
E174_894,0.89558,NA
E18_916,NA,0.91767
E688_805,NA,0.80622
E997_591,NA,0.59137
E594_101,NA,0.0994
E467_871,0.87249,NA
E578_670,NA,0.67068
E740_469,NA,0.46888
E757_869,0.87048,NA
E192_256,0.25502,NA
E683_802,NA,0.80321
E928_398,0.39759,NA
E957_401,0.4006,NA
E121_864,0.86546,NA
E996_299,NA,0.29819
E425_750,0.751,NA
E812_943,NA,0.94478
E639_123,NA,0.12149
E420_60,0.05823,NA
E565_689,NA,0.68976
E573_700,0.7008,NA
E520_87,NA,0.08534
E645_942,NA,0.94378
E89_229,NA,0.22791
E303_49,NA,0.04719
E580_249,NA,0.24799
E349_2,NA,0.0
E475_544,NA,0.54418
E563_657,0.65763,NA
E416_960,NA,0.96185
E728_563,NA,0.56325
E845_668,0.66867,NA
E266_873,0.8745,NA
E372_86,0.08434,NA
E448_310,0.30924,NA
E487_4,NA,0.00201
E775_387,0.38655,NA
E963_766,NA,0.76707
E268_166,0.16466,NA
E190_322,0.32129,NA
E806_547,0.54719,NA
E356_984,NA,0.98594
E718_318,0.31727,NA
E927_364,0.36345,NA
E822_7,NA,0.00502
E569_694,0.69478,NA
E158_299,NA,0.29819
E341_616,NA,0.61647
E9_884,0.88554,NA
E114_605,NA,0.60542
E493_581,NA,0.58133
E195_618,NA,0.61847
E719_435,0.43474,NA
E431_426,0.4257,NA
E245_916,NA,0.91767
E173_964,0.96586,NA
E870_401,NA,0.4006
E653_714,0.71486,NA
E361_656,NA,0.65663
E694_366,NA,0.36546
E774_795,NA,0.79618
E177_955,NA,0.95683
E738_542,NA,0.54217
E71_866,0.86747,NA
E679_576,0.57631,NA
E204_471,NA,0.47088
E264_225,NA,0.2239
E606_450,0.4498,NA
E644_673,0.67369,NA
E634_559,0.55924,NA
E2_126,NA,0.1245
E709_874,0.8755,NA
E331_312,NA,0.31124
E421_902,0.90361,NA
E899_47,NA,0.04518
E533_212,NA,0.21084
E21_447,NA,0.44679
E318_196,NA,0.19478
E619_542,NA,0.54217
E829_10,NA,0.00803
E241_119,NA,0.11747
E317_162,0.16064,NA
E360_983,NA,0.98494
E279_459,0.45884,NA
E813_312,0.31124,NA
E660_519,0.51908,NA
E795_442,NA,0.44177
E479_139,NA,0.13755
E853_551,NA,0.5512
E865_657,0.65763,NA
E877_713,0.71386,NA
E419_306,0.30522,NA
E186_637,0.63755,NA
E678_454,NA,0.45382
E946_764,0.76506,NA
E29_771,0.77209,NA
E882_919,NA,0.92068
E219_137,0.13554,NA
E453_235,NA,0.23394
E743_786,NA,0.78715
E839_318,0.31727,NA
E139_258,0.25703,NA
E213_903,NA,0.90462
E125_390,0.38956,NA
E282_151,0.1496,NA
E153_236,0.23494,NA
E24_653,0.65361,NA
E712_939,0.94076,NA
E230_424,NA,0.42369
E734_429,NA,0.42871
E489_347,0.34639,NA
E406_568,0.56827,NA
E622_313,NA,0.31225
E384_824,0.8253,NA
E568_472,0.47189,NA
E418_880,NA,0.88153
E162_468,NA,0.46787
E218_720,NA,0.72088
E855_144,0.14257,NA
E570_412,0.41165,NA
E575_82,NA,0.08032
E858_639,0.63956,NA
E736_867,0.86847,NA
E725_658,NA,0.65863
E93_58,NA,0.05622
E867_62,0.06024,NA
E141_123,NA,0.12149
E523_125,0.12349,NA
E220_412,NA,0.41165
E783_752,NA,0.75301
E209_356,0.35542,NA
E890_228,NA,0.22691
E676_270,0.26908,NA
E376_987,NA,0.98896
E608_458,NA,0.45783
E509_234,0.23293,NA
E67_410,NA,0.40964
E77_982,NA,0.98394
E473_75,NA,0.07329
E747_303,NA,0.30221
E197_648,NA,0.64859
E672_643,0.64357,NA
E713_727,NA,0.72791
E910_105,0.10341,NA
E370_561,0.56124,NA
E16_502,NA,0.50201
E981_997,NA,0.999
E607_895,0.89659,NA
E944_207,0.20582,NA
E188_397,NA,0.39659
E10_181,0.17972,NA
E784_518,NA,0.51807
E978_338,NA,0.33735
E154_793,0.79418,NA
E837_399,0.39859,NA
E289_484,0.48394,NA
E373_795,NA,0.79618
E189_110,NA,0.10843
E23_760,NA,0.76104
E826_760,0.76104,NA
E895_257,NA,0.25602
E319_783,NA,0.78414
E599_212,0.21084,NA
E399_265,NA,0.26406
E844_323,0.32229,NA
E511_50,NA,0.04819
E830_429,NA,0.42871
E353_545,NA,0.54518
E61_584,0.58434,NA
E0_106,NA,0.10442
E348_992,NA,0.99398
E508_37,NA,0.03514
E178_994,NA,0.99598
E932_147,NA,0.14558
E310_939,NA,0.94076
E641_90,0.08835,NA
E58_587,NA,0.58735
E846_584,NA,0.58434
E682_392,NA,0.39157
E649_712,NA,0.71285
E881_652,0.65261,NA
E762_648,0.64859,NA
E558_638,0.63855,NA
E311_639,0.63956,NA
E816_330,NA,0.32932
E397_579,NA,0.57932
E367_358,NA,0.35743
E161_751,NA,0.75201
E586_237,NA,0.23594
E652_758,NA,0.75904
E227_458,0.45783,NA
E259_979,NA,0.98092
E656_366,0.36546,NA
E800_223,NA,0.22189
E967_530,0.53012,NA
E943_133,NA,0.13153
E506_971,NA,0.97289
E129_677,NA,0.67771
E250_679,0.67972,NA
E685_238,NA,0.23695
E929_821,NA,0.82229
E661_292,0.29116,NA
E99_538,0.53815,NA
E307_253,NA,0.25201
E847_329,NA,0.32831
E536_274,0.27309,NA
E358_683,0.68373,NA
E917_478,0.47791,NA
E842_582,0.58233,NA
E288_743,NA,0.74398
E796_130,NA,0.12851
E73_435,0.43474,NA
E937_16,0.01406,NA
E115_42,NA,0.04016
E263_323,0.32229,NA
E82_11,NA,0.00904
E20_784,0.78514,NA
E286_203,0.20181,NA
E69_317,0.31627,NA
E859_56,0.05422,NA
E888_284,NA,0.28313
E658_375,0.3745,NA
E727_265,0.26406,NA
E669_106,NA,0.10442
E502_32,NA,0.03012
E746_574,0.5743,NA
E707_276,NA,0.2751
E951_353,NA,0.35241
E184_562,NA,0.56225
E638_891,NA,0.89257
E306_766,0.76707,NA
E180_485,0.48494,NA
E38_929,0.93072,NA
E530_475,NA,0.4749
E582_162,NA,0.16064
E432_236,0.23494,NA
E235_889,0.89056,NA
E773_891,0.89257,NA
E985_242,0.24096,NA
E484_751,0.75201,NA
E32_752,NA,0.75301
E287_967,NA,0.96888
E786_157,NA,0.15562
E933_287,NA,0.28614
E848_363,NA,0.36245
E935_121,0.11948,NA
E226_573,NA,0.57329
E428_844,0.84538,NA
E394_880,0.88153,NA
E602_171,NA,0.16968
E273_462,0.46185,NA
E480_719,0.71988,NA
E560_607,NA,0.60743
E922_353,0.35241,NA
E430_734,NA,0.73494
E548_708,NA,0.70884
E134_905,0.90663,NA
E404_922,NA,0.92369
E737_246,0.24498,NA
E715_633,NA,0.63353
E589_457,NA,0.45683
E379_5,0.00301,NA
E729_492,0.49197,NA
E499_407,NA,0.40663
E463_453,0.45281,NA
E80_865,NA,0.86647
E797_497,NA,0.49699
E437_385,0.38454,NA
E460_25,0.02309,NA
E260_570,NA,0.57028
E710_429,NA,0.42871
E269_128,NA,0.12651
E443_382,0.38153,NA
E334_747,NA,0.74799
E221_765,0.76606,NA
E442_298,NA,0.29719
E663_788,0.78916,NA
E434_245,NA,0.24398
E677_866,NA,0.86747
E90_629,NA,0.62952
E730_676,NA,0.67671
E28_609,NA,0.60944
E991_528,NA,0.52811
E823_631,NA,0.63153
E805_796,NA,0.79719
E436_118,0.11647,NA
E866_592,NA,0.59237
E621_131,0.12952,NA
E699_370,0.36948,NA
E337_529,NA,0.52912
E133_205,NA,0.20382
E422_314,0.31325,NA
E697_971,NA,0.97289
E925_716,NA,0.71687
E789_154,0.15261,NA
E54_601,0.60141,NA
E564_841,0.84237,NA
E138_100,NA,0.09839
E233_432,0.43173,NA
E111_633,0.63353,NA
E297_693,0.69378,NA
E581_611,NA,0.61145
E354_734,0.73494,NA
E215_413,0.41265,NA
E959_922,NA,0.92369
E903_260,NA,0.25904
E452_352,0.35141,NA
E763_37,0.03514,NA
E258_620,0.62048,NA
E585_252,NA,0.251
E803_656,0.65663,NA
E323_223,NA,0.22189
E496_635,0.63554,NA
E386_440,NA,0.43976
E393_544,0.54418,NA
E405_665,NA,0.66566
E889_491,0.49096,NA
E643_772,NA,0.77309
E850_927,0.92871,NA
E239_778,NA,0.77912
E721_395,0.39458,NA
E254_870,NA,0.87149
E541_585,NA,0.58534
E962_513,NA,0.51305
E330_911,NA,0.91265
E809_504,0.50402,NA
E766_719,0.71988,NA
E901_795,NA,0.79618
E717_317,NA,0.31627
E236_373,NA,0.37249
E339_933,NA,0.93474
E355_186,NA,0.18474
E157_361,0.36044,NA
E43_188,NA,0.18675
E695_753,0.75402,NA
E613_151,NA,0.1496
E507_851,NA,0.85241
E36_133,0.13153,NA
E557_589,0.58936,NA
E892_82,0.08032,NA
E579_410,NA,0.40964
E930_818,NA,0.81928
E64_186,0.18474,NA
E965_189,0.18775,NA
E552_324,0.32329,NA
E470_250,NA,0.249
E283_553,NA,0.55321
E791_626,0.62651,NA
E780_471,NA,0.47088
E211_172,NA,0.17068
E977_271,NA,0.27008
E281_266,NA,0.26506
E802_647,NA,0.64759
E321_334,NA,0.33333
E874_103,0.10141,NA
E249_336,NA,0.33534
E457_923,NA,0.9247
E577_996,0.99799,NA
E240_510,NA,0.51004
E945_313,0.31225,NA
E673_444,0.44378,NA
E400_37,NA,0.03514
E526_190,0.18876,NA
E693_571,0.57129,NA
E880_68,0.06627,NA
E332_879,0.88052,NA
E471_441,NA,0.44076
E217_189,NA,0.18775
E63_707,NA,0.70783
E5_821,0.82229,NA
E748_95,0.09337,NA
E388_643,0.64357,NA
E50_463,0.46285,NA
E49_637,NA,0.63755
E629_955,0.95683,NA
E664_736,NA,0.73695
E91_720,NA,0.72088
E897_598,NA,0.59839
E549_940,NA,0.94177
E156_812,0.81325,NA
E872_930,NA,0.93173
E248_321,0.32028,NA
E440_998,1.0,NA
E501_220,NA,0.21888
E745_721,0.72189,NA
E831_615,0.61546,NA
E540_537,NA,0.53715
E939_674,0.6747,NA
E650_461,0.46084,NA
E275_594,NA,0.59438
E923_793,NA,0.79418
E261_490,0.48996,NA
E326_656,NA,0.65663
E824_516,0.51606,NA
E869_370,0.36948,NA
E708_53,NA,0.0512
E527_806,0.80723,NA
E486_313,NA,0.31225
E435_161,0.15964,NA
E503_616,NA,0.61647
E55_378,0.37751,NA
E610_170,0.16867,NA
E990_975,NA,0.97691
E648_284,NA,0.28313
E886_821,NA,0.82229
E277_683,0.68373,NA
E78_990,0.99197,NA
E771_61,NA,0.05924
E680_58,0.05622,NA
E519_258,NA,0.25703
E101_631,0.63153,NA
E720_596,0.59639,NA
E329_411,0.41064,NA
E113_519,0.51908,NA
E524_151,NA,0.1496
E237_32,0.03012,NA
E172_822,0.82329,NA
E913_450,0.4498,NA
E127_324,0.32329,NA
E292_473,NA,0.47289
E191_273,NA,0.27209
E328_810,0.81124,NA
E722_490,NA,0.48996
E691_166,NA,0.16466
E751_271,NA,0.27008
E439_524,0.5241,NA
E495_389,0.38855,NA
E931_939,0.94076,NA
E252_288,0.28715,NA
E836_710,0.71084,NA
E447_809,NA,0.81024
E820_121,0.11948,NA
E243_39,0.03715,NA
E175_749,NA,0.75
E477_504,0.50402,NA
E126_178,NA,0.17671
E108_148,0.14659,NA
E417_983,NA,0.98494
E807_286,NA,0.28514
E538_310,0.30924,NA
E808_36,NA,0.03414
E612_474,0.4739,NA
E409_97,NA,0.09538
E868_788,0.78916,NA
E304_358,NA,0.35743
E752_397,0.39659,NA
E68_894,0.89558,NA
E755_877,NA,0.87851
E590_479,NA,0.47892
E462_685,NA,0.68574
E953_285,NA,0.28414
E116_620,NA,0.62048
E597_141,0.13956,NA
E424_613,0.61345,NA
E483_576,0.57631,NA
E553_45,NA,0.04317
E825_381,NA,0.38052
E34_141,NA,0.13956
E955_546,NA,0.54618
E22_823,NA,0.8243
E686_262,0.26104,NA
E185_382,NA,0.38153
E363_420,0.41968,NA
E794_397,NA,0.39659
E47_814,NA,0.81526
E357_64,NA,0.06225
E635_489,0.48896,NA
E512_134,0.13253,NA
