,PseudoTime1,PseudoTime2
E453_183,NA,0.18255
E741_81,NA,0.08024
E425_698,0.6991,NA
E773_798,0.7994,NA
E260_603,NA,0.60381
E875_571,NA,0.57172
E879_725,0.72618,NA
E479_316,NA,0.31595
E587_575,NA,0.57573
E946_941,0.94283,NA
E905_753,0.75426,NA
E537_404,0.40421,NA
E867_486,0.48646,NA
E242_349,NA,0.34905
E884_902,NA,0.90371
E301_62,NA,0.06118
E949_788,0.78937,NA
E416_465,NA,0.4654
E744_985,0.98696,NA
E140_733,0.7342,NA
E749_952,NA,0.95386
E716_855,NA,0.85657
E143_242,NA,0.24173
E259_692,NA,0.69308
E209_764,0.7653,NA
E229_948,NA,0.94985
E266_103,0.10231,NA
E865_804,0.80542,NA
E687_356,NA,0.35607
E638_423,NA,0.42327
E420_31,0.03009,NA
E833_869,0.87061,NA
E459_99,0.09829,NA
E994_248,NA,0.24774
E252_698,0.6991,NA
E78_745,0.74624,NA
E378_617,NA,0.61785
E139_130,0.12939,NA
E544_38,0.03711,NA
E824_465,0.4654,NA
E148_809,NA,0.81043
E363_414,0.41424,NA
E246_830,0.83149,NA
E721_788,0.78937,NA
E515_13,NA,0.01204
E728_568,NA,0.56871
E388_589,0.58977,NA
E345_978,0.97994,NA
E223_38,0.03711,NA
E927_530,0.53059,NA
E413_655,0.65597,NA
E522_630,0.63089,NA
E61_124,0.12337,NA
E324_578,0.57874,NA
E178_654,NA,0.65496
E350_13,0.01204,NA
E155_26,NA,0.02508
E313_635,0.63591,NA
E765_802,0.80341,NA
E8_587,0.58776,NA
E657_659,0.65998,NA
E831_953,0.95486,NA
E19_985,0.98696,NA
E974_140,0.13942,NA
E664_113,NA,0.11234
E153_115,0.11434,NA
E787_171,NA,0.17051
E600_449,0.44935,NA
E541_887,NA,0.88867
E70_642,NA,0.64293
E557_158,0.15747,NA
E748_994,0.99599,NA
E794_805,NA,0.80642
E121_810,0.81143,NA
E199_775,NA,0.77633
E336_591,0.59178,NA
E838_520,NA,0.52056
E903_208,NA,0.20762
E550_791,NA,0.79238
E848_235,NA,0.2347
E613_723,NA,0.72417
E85_2,NA,0.001
E86_233,NA,0.2327
E868_94,0.09328,NA
E452_318,0.31795,NA
E551_740,0.74122,NA
E666_406,NA,0.40622
E956_958,NA,0.95988
E365_762,0.76329,NA
E297_950,0.95186,NA
E883_717,NA,0.71815
E916_405,0.40522,NA
E882_420,NA,0.42026
E708_876,NA,0.87763
E816_945,NA,0.94684
E547_802,NA,0.80341
E856_75,NA,0.07422
E959_836,NA,0.83751
E241_171,NA,0.17051
E276_260,NA,0.25978
E934_823,0.82447,NA
E167_402,NA,0.40221
E112_546,NA,0.54664
E151_733,NA,0.7342
E667_492,0.49248,NA
E802_783,NA,0.78435
E844_265,0.26479,NA
E500_244,NA,0.24373
E274_802,0.80341,NA
E377_28,NA,0.02708
E957_186,0.18556,NA
E39_94,NA,0.09328
E827_578,NA,0.57874
E878_462,NA,0.46239
E795_247,NA,0.24674
E59_758,NA,0.75928
E269_376,NA,0.37613
E200_823,0.82447,NA
E711_10,0.00903,NA
E503_599,NA,0.5998
E584_813,0.81444,NA
E996_762,NA,0.76329
E647_976,NA,0.97793
E288_296,NA,0.29589
E387_933,NA,0.9348
E709_2,0.001,NA
E930_897,NA,0.8987
E371_749,0.75025,NA
E182_469,NA,0.46941
E567_116,0.11535,NA
E461_124,0.12337,NA
E569_98,0.09729,NA
E886_792,NA,0.79338
E906_814,NA,0.81545
E568_717,0.71815,NA
E80_103,NA,0.10231
E895_821,NA,0.82247
E221_768,0.76931,NA
E725_564,NA,0.56469
E950_684,NA,0.68506
E981_82,NA,0.08124
E932_592,NA,0.59278
E89_683,NA,0.68405
E919_484,0.48445,NA
E987_161,NA,0.16048
E560_740,NA,0.74122
E117_642,0.64293,NA
E775_698,0.6991,NA
E110_159,NA,0.15848
E265_390,NA,0.39017
E101_355,0.35507,NA
E763_264,0.26379,NA
E814_891,NA,0.89268
E422_751,0.75226,NA
E279_299,0.2989,NA
E125_250,0.24975,NA
E653_882,0.88365,NA
E107_922,NA,0.92377
E960_787,NA,0.78837
E776_830,0.83149,NA
E723_287,0.28686,NA
E240_623,NA,0.62387
E203_512,0.51254,NA
E811_889,0.89067,NA
E654_416,0.41625,NA
E248_41,0.04012,NA
E976_357,0.35707,NA
E483_674,0.67503,NA
E392_74,NA,0.07322
E998_198,NA,0.19759
E967_812,0.81344,NA
E210_151,0.15045,NA
E661_842,0.84353,NA
E142_676,0.67703,NA
E533_493,NA,0.49348
E408_750,0.75125,NA
E10_459,0.45938,NA
E745_829,0.83049,NA
E66_151,NA,0.15045
E585_720,NA,0.72116
E393_346,0.34604,NA
E900_537,0.53761,NA
E793_32,NA,0.03109
E989_992,NA,0.99398
E174_179,0.17854,NA
E797_535,NA,0.53561
E971_319,NA,0.31896
E877_269,0.26881,NA
E406_931,0.9328,NA
E697_929,NA,0.93079
E23_17,NA,0.01605
E65_757,NA,0.75827
E576_912,0.91374,NA
E275_418,NA,0.41825
E447_802,NA,0.80341
E826_563,0.56369,NA
E169_2,0.001,NA
E21_744,NA,0.74524
E788_517,NA,0.51755
E114_746,NA,0.74724
E325_253,NA,0.25276
E806_230,0.22969,NA
E696_109,0.10832,NA
E95_164,NA,0.16349
E743_166,NA,0.1655
E530_124,NA,0.12337
E933_712,NA,0.71314
E690_728,NA,0.72919
E135_717,NA,0.71815
E181_504,0.50451,NA
E580_971,NA,0.97292
E57_360,NA,0.36008
E523_929,0.93079,NA
E227_287,0.28686,NA
E382_547,NA,0.54764
E729_887,0.88867,NA
E519_755,NA,0.75627
E850_164,0.16349,NA
E846_914,NA,0.91575
E495_921,0.92277,NA
E159_364,NA,0.36409
E20_11,0.01003,NA
E739_260,NA,0.25978
E945_369,0.36911,NA
E304_953,NA,0.95486
E22_574,NA,0.57472
E997_197,NA,0.19659
E536_302,0.30191,NA
E732_987,NA,0.98897
E963_209,NA,0.20863
E446_276,0.27583,NA
E546_87,NA,0.08626
E586_645,NA,0.64594
E642_961,NA,0.96289
E612_226,0.22568,NA
E184_214,NA,0.21364
E735_498,NA,0.4985
E32_938,NA,0.93982
E783_79,NA,0.07823
E300_507,NA,0.50752
E656_779,0.78034,NA
E445_611,0.61184,NA
E238_666,0.667,NA
E93_877,NA,0.87864
E51_396,NA,0.39619
E608_307,NA,0.30692
E152_255,NA,0.25476
E475_142,NA,0.14142
E596_752,0.75326,NA
E889_406,0.40622,NA
E768_644,0.64493,NA
E131_349,0.34905,NA
E658_697,0.69809,NA
E498_427,NA,0.42728
E315_714,0.71515,NA
E236_540,NA,0.54062
E800_253,NA,0.25276
E553_584,NA,0.58475
E593_217,NA,0.21665
E592_404,NA,0.40421
E372_968,0.96991,NA
E863_472,0.47242,NA
E192_9,0.00802,NA
E876_478,0.47844,NA
E161_492,NA,0.49248
E640_248,0.24774,NA
E4_575,0.57573,NA
E962_789,NA,0.79037
E273_890,0.89168,NA
E235_938,0.93982,NA
E621_531,0.53159,NA
E43_906,NA,0.90772
E972_472,0.47242,NA
E634_976,0.97793,NA
E323_930,NA,0.9318
E857_423,0.42327,NA
E644_271,0.27081,NA
E83_788,0.78937,NA
E510_884,0.88566,NA
E516_770,0.77131,NA
E429_874,NA,0.87563
E370_918,0.91976,NA
E189_573,NA,0.57372
E164_252,NA,0.25176
E202_739,0.74022,NA
E805_673,NA,0.67402
E594_937,NA,0.93882
E611_9,0.00802,NA
E606_886,0.88766,NA
E436_698,0.6991,NA
E5_390,0.39017,NA
E353_564,NA,0.56469
E591_173,NA,0.17252
E700_840,NA,0.84152
E190_261,0.26078,NA
E823_129,NA,0.12839
E460_257,0.25677,NA
E958_206,NA,0.20562
E270_700,0.7011,NA
E508_236,NA,0.23571
E659_996,0.99799,NA
E555_950,NA,0.95186
E9_671,0.67202,NA
E752_617,0.61785,NA
